question,body,A,B,C,D,E
Questão 127,"Nos dias atuais, o amplo uso de objetos de plástico gera bastante lixo, que muitas vezes é eliminado pela população por meio da queima. Esse procedimento é prejudicial ao meio ambiente por lançar substâncias poluentes. Para constatar esse problema, um estudante analisou a decomposição térmica do policloreto de vinila, abre parêntese , PVC, fecha parêntese , um tipo de plástico, cuja estrutura é representada na figura. Para realizar esse experimento, o estudante colocou uma amostra de filme de PVC em um tubo de ensaio e o aqueceu, promovendo a decomposição térmica. Houve a liberação majoritária de um gás diatômico heteronuclear que foi recolhido em um recipiente acoplado ao tubo de ensaio. Esse gás, quando borbulhado em solução alcalina diluída contendo indicador ácido-base, alterou a cor da solução. Além disso, em contato com uma solução aquosa de carbonato de sódio, abre parêntese , Na2CO3, fecha parêntese , liberou gás carbônico. Descrição da figura da estrutura química do policloreto de vinila: a unidade de repetição do policloreto de vinila, abre parêntese , PVC, fecha parêntese , contém um átomo de carbono ligado a dois átomos de hidrogênio e a um outro átomo de carbono, que, por sua vez, está ligado a um átomo de hidrogênio e a um átomo de cloro. Essa unidade de repetição ocorre n vezes. Qual foi o gás liberado majoritariamente na decomposição térmica desse tipo de plástico?",H2,Cl2,CO,CO2,HCl
Questão 128,"Uma população, abre parêntese , momento A, fecha parêntese , sofre isolamento em duas subpopulações, abre parêntese , momento B, fecha parêntese , por um fator de isolamento I. Passado um tempo, essas subpopulações apresentam características fenotípicas e genotípicas que as distinguem, abre parêntese , momento C, fecha parêntese , representadas na figura pelas tonalidades de cor. O posterior desaparecimento do fator de isolamento I pode levar, no momento D, às situações D1 e D2. D1: As populações que estavam separadas no momento anterior agora estão representadas unidas, e por cores distintas, uma porção branca e outra cinza. D2: As populações que estavam separadas no momento anterior agora estão representadas unidas e ambas têm uma tonalidade cinza intermediária.  A representação indica que, no momento D, na situação",D1 ocorre um novo fator de isolamento geográfico.,D1 existe uma única população distribuída em gradiente.,D1 ocorrem duas populações separadas por isolamento reprodutivo.,D2 coexistem duas populações com características fenotípicas distintas.,"D2 foram preservadas as mesmas características fenotípicas da população original A. Descrição da figura : A figura mostra as características de duas subpopulações numa linha temporal. No momento C, em que as características se mostram distintas, uma subpopulação é representada pela cor branca e a outra pela cor cinza. Após o desaparecimento do fator de isolamento I, tem-se duas situações no momento D, sendo:"
Questão 129,"Na indústria farmacêutica, é muito comum o emprego de substâncias de revestimento em medicamentos de uso oral, pois trazem uma série de benefícios como alteração de sabor em medicamentos que tenham gosto ruim, melhoria da assimilação do composto, entre outras ações. Alguns compostos poliméricos à base do polissacarídeo celulose são utilizados para garantir que o fármaco somente seja liberado quando em contato com soluções aquosas cujo pH se encontre próximo da faixa da neutralidade. Qual é a finalidade do uso desse revestimento à base de celulose?",Diminuir a absorção do princípio ativo no intestino.,Impedir que o fármaco seja solubilizado no intestino.,Garantir que o fármaco não seja afetado pelas secreções gástricas.,Permitir a liberação do princípio ativo pela ação das amilases salivares.,Facilitar a liberação do fármaco pela ação dos sais biliares sobre o revestimento.
Questão 130,"As panelas de pressão reduzem o tempo de cozimento dos alimentos por elevar a temperatura de ebulição da água. Os usuários conhecedores do utensílio normalmente abaixam a intensidade do fogo em panelas de pressão após estas iniciarem a saída dos vapores. Ao abaixar o fogo, reduz-se a chama, pois assim evita-se o(a)",aumento da pressão interna e os riscos de explosão.,dilatação da panela e a desconexão com sua tampa.,perda da qualidade nutritiva do alimento.,deformação da borracha de vedação.,consumo de gás desnecessário.
Questão 131,"A nanotecnologia pode ser caracterizada quando os compostos estão na ordem de milionésimos de milímetros, como na utilização de nanomateriais catalíticos nos processos industriais. O uso desses materiais aumenta a eficiência da produção, consome menos energia e gera menores quantidades de resíduos. O sucesso dessa aplicação tecnológica muitas vezes está relacionado ao aumento da velocidade da reação química envolvida. O êxito da aplicação dessa tecnologia é por causa da realização de reações químicas que ocorrem em condições de",alta pressão.,alta temperatura.,excesso de reagentes.,maior superfície de contato.,elevada energia de ativação.
Questão 132,"Os fones de ouvido tradicionais transmitem a música diretamente para os nossos ouvidos. Já os modelos dotados de tecnologia redutora de ruído, Cancelamento de Ruído, além de transmitirem música, também reduzem todo ruído inconsistente à nossa volta, como o barulho de turbinas de avião e aspiradores de pó. Os fones de ouvido Cancelamento de Ruído não reduzem realmente barulhos irregulares como discursos e choros de bebês. Mesmo assim, a supressão do ronco das turbinas do avião contribui para reduzir a, abre aspas, fadiga de ruído, fecha aspas, um cansaço persistente provocado pela exposição a um barulho alto por horas a fio. Esses aparelhos também permitem que nós ouçamos músicas ou assistamos a vídeos no trem ou no avião a um volume muito menor e mais seguro. A tecnologia redutora de ruído utilizada na produção de fones de ouvido baseia-se em qual fenômeno ondulatório?",Absorção.,Interferência.,Polarização.,Reflexão.,Difração.
Questão 133,"Para garantir que produtos eletrônicos estejam armazenados de forma adequada antes da venda, algumas empresas utilizam cartões indicadores de umidade nas embalagens desses produtos. Alguns desses cartões contêm um sal de cobalto que muda de cor em presença de água, de acordo com a equação química: Descrição da equação química: Os reagentes CoCl2, abre parêntese, sólido azul, fecha parêntese, mais 6 H2O, abre parêntese, gasoso, fecha parêntese, formam, em equilíbrio químico, o produto CoCl2.6H2O, abre parêntese, sólido rosa, fecha parêntese, com um delta H, abre parêntese , variação de entalpia, fecha parêntese, menor que zero. Como você procederia para reutilizar, num curto intervalo de tempo, um cartão que já estivesse com a coloração rosa?",Resfriaria no congelador.,Borrifaria com spray de água.,Envolveria com papel alumínio.,Aqueceria com secador de cabelos.,Embrulharia em guardanapo de papel.
Questão 134,"Descrição da tirinha: Tirinha composta de três quadrinhos. No primeiro quadrinho, temos apresentada as pernas de um homem e um gato se aproximando delas. No segundo quadrinho, o gato está se esfregando nas pernas do homem e emite o seguinte som: PURRR. No terceiro quadrinho, temos apenas o gato com todos os pelos do corpo arrepiados, e no balão temos o pensamento dele: EU ODEIO ELETRICIDADE ESTÁTICA. Por qual motivo ocorre a eletrização ilustrada na tirinha?",Troca de átomos entre a calça e os pelos do gato.,Diminuição do número de prótons nos pelos do gato.,Criação de novas partículas eletrizadas nos pelos do gato.,Movimentação de elétrons entre a calça e os pelos do gato.,Repulsão entre partículas elétricas da calça e dos pelos do gato.
Questão 135,"A enorme quantidade de resíduos gerados pelo consumo crescente da sociedade traz para a humanidade uma preocupação socioambiental, em especial pela quantidade de lixo produzido. Além da reciclagem e do reúso, pode-se melhorar ainda mais a qualidade de vida, substituindo polímeros convencionais por polímeros biodegradáveis. Esses polímeros têm grandes vantagens socioambientais em relação aos convencionais porque",não são tóxicos.,não precisam ser reciclados.,não causam poluição ambiental quando descartados.,são degradados em um tempo bastante menor que os convencionais.,apresentam propriedades mecânicas semelhantes aos convencionais.
Questão 136,"O sistema de numeração decimal é o mais utilizado no dia a dia. Nesse sistema, cada número natural é escrito como uma soma de potências de dez, cada uma multiplicada por um número de 0 a 9. Por exemplo, o número 3 256 é igual a 3 vezes abre parêntese 10 elevado a 3 fecha parêntese mais 2 vezes abre parêntese 10 elevado a 2 fecha parêntese mais 5 vezes 10 mais 6 vezes abre parêntese 10 elevado a 0 fecha parêntese. Os computadores, por sua vez, processam seus dados usando o sistema de numeração binário, que segue uma lógica similar à do decimal: cada natural é escrito como soma de potências de 2, em que cada uma delas é multiplicada por 0 ou por 1. A tabela mostra como são denotados os números naturais de 1 até 10 no sistema binário. Descrição da tabela:  1 é descrito como: um; 2 é descrito como: um zero; 3 é descrito como: um um; 4 é descrito como: um zero zero; 5 é descrito como: um zero um; 6 é descrito como: um um zero; 7 é descrito como: um um um; 8 é descrito como: um zero zero zero; 9 é descrito como: um zero zero um; 10 é descrito como: um zero um zero. Um usuário de computador, ao se conectar à rede de internet do seu trabalho, recebe um protocolo de conexão, dado pelo número binário um zero um zero um zero . Para fazer uma solicitação de manutenção na sua rede, a equipe competente pede que o número do protocolo seja informado no sistema decimal. O número do protocolo a ser informado pelo usuário é",18.,42.,84.,102.,222.
Questão 137,"Suponha que uma equipe de corrida de automóveis disponha de cinco tipos de pneu (1, 2, 3, 4, 5), em que o fator de eficiência climática EC (índice que fornece o comportamento do pneu em uso, dependendo do clima) é apresentado: • EC do pneu 1: com chuva 6, sem chuva 3; • EC do pneu 2 : com chuva 7, sem chuva −4; • EC do pneu 3 : com chuva −2, sem chuva 10; • EC do pneu 4: com chuva 2, sem chuva 8; • EC do pneu 5 : com chuva −6, sem chuva 7. O coeficiente de rendimento climático (CRC) de um pneu é calculado como a soma dos produtos dos fatores de EC, com ou sem chuva, pelas correspondentes probabilidades de se ter tais condições climáticas: ele é utilizado para determinar qual pneu deve ser selecionado para uma dada corrida, escolhendo-se o pneu que apresentar o maior CRC naquele dia. No dia de certa corrida, a probabilidade de chover era de 70 por cento e o chefe da equipe calculou o CRC de cada um dos cinco tipos de pneu. O pneu escolhido foi",1.,2.,3.,4.,5.
Questão 138,"Um pé de eucalipto em idade adequada para o corte rende, em média, 20 mil folhas de papel A4. A densidade superficial do papel A4, medida pela razão da massa de uma folha desse papel por sua área, é de 75 gramas por metro quadrado, e a área de uma folha de A4 é 0,062 metro quadrado. Nessas condições, quantos quilogramas de papel rende, em média, um pé de eucalipto?",4 301,1 500,930,267,93
Questão 139,"Com o objetivo de contratar uma empresa responsável pelo serviço de atendimento ao público, os executivos de uma agência bancária realizaram uma pesquisa de satisfação envolvendo cinco empresas especializadas nesse segmento. Os procedimentos analisados (com pesos que medem sua importância para a agência) e as respectivas notas que cada empresa recebeu estão organizados no quadro. A agência bancária contratará a empresa com a maior média ponderada das notas obtidas nos procedimentos analisados. Após a análise dos resultados da pesquisa de satisfação, os executivos da agência bancária contrataram a empresa",X.,Y.,Z.,W.,"T. Descrição do quadro: São três os procedimentos analisados, aos quais foram atribuídas notas às cinco empresas. Procedimento “Rapidez no atendimento”: peso 3. Empresa X: nota 5; empresa Y: nota 1; empresa Z: nota 4; empresa W: nota 3; empresa T: nota 4. Procedimento “Clareza nas informações passadas aos clientes”: peso 5. Empresa X: nota 1; empresa Y: nota 4; empresa Z: nota 3; empresa W: nota 3; empresa T: nota 2. Procedimento “Cortesia no atendimento”: peso 2. Empresa X: nota 2; empresa Y: nota 2; empresa Z: nota 2; empresa W: nota 3; empresa T: nota 4."
Questão 140,"O técnico de um time de basquete pretende aumentar a estatura média de sua equipe de 1,93 metros para, no mínimo, 1,99 metros. Para tanto, dentre os 15 jogadores que fazem parte de sua equipe, irá substituir os quatro mais baixos, de estaturas: 1,78 metros, 1,82 metros, 1,84 metros e 1,86 metros. Para isso, o técnico contratou um novo jogador de 2,02 metros. Os outros três jogadores que ele ainda precisa contratar devem satisfazer à sua necessidade de aumentar a média das estaturas da equipe. Ele fixará a média das estaturas para os três jogadores que ainda precisa contratar dentro do critério inicialmente estabelecido. Qual deverá ser a média mínima das estaturas, em metro, que ele deverá fixar para o grupo de três novos jogadores que ainda irá contratar?","1,96","1,98","2,05","2,06","2,08"
Questão 141,"Uma pessoa pretende percorrer, a pé, uma distância de 1 800 metros em doze minutos. Para isso, contrata um preparador físico que estabelece o seguinte cronograma: correr 800 metros em doze minutos, por dia, durante a primeira semana e, a cada semana seguinte, correr 200 metros a mais do que o praticado diariamente na semana anterior, respeitando o mesmo tempo. A pessoa acata a sugestão e inicia seu treinamento na segunda-feira da próxima semana. Cumprido o cronograma adotado, a partir de qual semana essa pessoa estará correndo 1 800 metros diários?",Quinta.,Sexta.,Sétima.,Oitava.,Nona.
Questão 142,"O quadro representa os gastos mensais, em real, de uma família com internet, mensalidade escolar e mesada do filho. Descrição do Quadro: Gastos com internet: 120; gastos com mensalidade escolar: 700; gastos com mesada do filho: 400 No início do ano, a internet e a mensalidade escolar tiveram acréscimos, respectivamente, de 20 por cento e 10 por cento. Necessitando manter o valor da despesa mensal total com os itens citados, a família reduzirá a mesada do filho. Qual será a porcentagem da redução da mesada?","15,0","23,5","30,0","70,0","76,5"
Questão 143,"Amigo secreto é uma brincadeira tradicional nas festas de fim de ano. Um grupo de amigos se reúne e cada um deles sorteia o nome da pessoa que irá presentear. No dia da troca de presentes, uma primeira pessoa presenteia seu amigo secreto. Em seguida, o presenteado revela seu amigo secreto e o presenteia. A brincadeira continua até que todos sejam presenteados, mesmo no caso em que o ciclo se fecha. Dez funcionários de uma empresa, entre eles um casal, participarão de um amigo secreto. A primeira pessoa a revelar será definida por sorteio. Qual é a probabilidade de que a primeira pessoa a revelar o seu amigo secreto e a última presenteada sejam as duas pessoas do casal?",Um quinto.,Um quarenta e cinco avos.,Um cinquenta avos.,Um noventa avos.,Um cem avos.
Questão 144,"A correta administração de medicamentos é de suma importância para o tratamento e melhora de um paciente. A quantidade de gotas por minuto a serem administradas em um paciente é diretamente proporcional ao volume, em mililitro, que se quer administrar e inversamente proporcional ao triplo do tempo, em hora, com constante de proporcionalidade igual a 1. Um paciente desidratado irá receber 500 mililitros de soro fisiológico em 12 horas. O número que mais se aproxima da quantidade de gotas por minuto que devem ser administradas é",2.,4.,14.,18.,42.
Questão 145,"Uma pessoa precisa comprar 15 sacos de cimento para uma reforma em sua casa. Faz pesquisa de preço em cinco depósitos que vendem o cimento de sua preferência e cobram frete para entrega do material, conforme a distância do depósito à sua casa. As informações sobre preço do cimento, valor do frete e distância do depósito até a casa dessa pessoa estão apresentadas no quadro. Descrição do quadro: O quadro informa os valores do saco de cimento em cada depósito, os respectivos valores do frete para cada quilômetro e a distância, em quilômetro, entre a casa da pessoa e o depósito. Depósito A − Saco de cimento: 23 reais; valor do frete para cada quilômetro: 1 real; distância: 10 qui- lômetros. Depósito B − Saco de cimento: 21,50 reais; valor do frete para cada quilômetro: 3 reais; distância: 12 quilômetros. Depósito C − Saco de cimento: 22 reais; valor do frete para cada quilômetro: 1,50 real; distância: 14 quilômetros. Depósito D − Saco de cimento: 21 reais; valor do frete para cada quilômetro: 3,50 reais; distância: 18 quilômetros. Depósito E − Saco de cimento: 24 reais; valor do frete para cada quilômetro: 2,50 reais; distância: 2 quilômetros. A pessoa escolherá um desses depósitos para realizar sua compra, considerando os preços do cimento e do fre- te oferecidos em cada opção. Se a pessoa decidir pela opção mais econômica, o depósito escolhido para a realização dessa compra será o",A.,B.,C.,D.,E.
Questão 146,"Um motociclista planeja realizar uma viagem cujo destino fica a 500 quilômetros de sua casa. Sua moto consome 5 litros de gasolina para cada 100 quilômetros rodados, e o tanque da moto tem capacidade para 22 litros. Pelo mapa, observou que no trajeto da viagem o último posto disponível para reabastecimento, chamado Estrela, fica a 80 quilômetros do seu destino. Ele pretende partir com o tanque da moto cheio e planeja fazer somente duas paradas para reabastecimento, uma na ida e outra na volta, ambas no posto Estrela. No reabastecimento para a viagem de ida, deve considerar também combustível suficiente para se deslocar por 200 quilômetros no seu destino. A quantidade mínima de combustível, em litro, que esse motociclista deve reabastecer no posto Estrela na viagem de ida, que seja suficiente para fazer o segundo reabastecimento, é",13.,14.,17.,18.,21.
Questão 147,"O artista gráfico holandês Maurits Cornelius Escher criou belíssimas obras nas quais as imagens se repetiam, com diferentes tamanhos, induzindo ao raciocínio de repetição infinita das imagens. Inspirado por ele, um artista fez um rascunho de uma obra na qual propunha a ideia de construção de uma sequência de infinitos quadrados, cada vez menores, uns sob os outros, conforme indicado na figura. Descrição da figura: A figura apresenta quatro quadrados e a indicação da repetição sucessiva. O primeiro quadrado PRST tem lado 1, o segundo quadrado tem lado um meio, o terceiro quadrado tem lado um quarto, e assim sucessivamente. O quadrado PRST , com lado de medida 1, é o ponto de partida. O segundo quadrado é construído sob ele tomando-se o ponto médio da base do quadrado anterior e criando-se um novo quadrado, cujo lado corresponde à metade dessa base. Essa sequência de construção se repete recursivamente. Qual é a medida do lado do centésimo quadrado construído de acordo com esse padrão?",Um meio elevado a 100.,Um meio elevado a 99.,Um meio elevado a 97.,Um meio elevado a menos 98.,Um meio elevado a menos 99.
Questão 148,"O gerente de uma loja de cosméticos colocou à venda cinco diferentes tipos de perfume, tendo em estoque na loja as mesmas quantidades de cada um deles. O setor de controle de estoque encaminhou ao gerente registros gráficos descrevendo os preços unitários de cada perfume, em real, e a quantidade vendida de cada um deles, em percentual, ocorrida no mês de novembro. Descrição do gráfico de colunas: O gráfico apresenta o preço de cada perfume, em real. Perfume Um: 200 reais; Perfume Dois: 170 reais; Perfume Três: 150 reais; Perfume Quatro: 100 reais; Perfume Cinco: 80 reais. Descrição do gráfico de setores: O gráfico apresenta a quantidade vendida de cada perfume, em percentual. Perfume Um: 13 por cento; Perfume Dois: 10 por centro; Perfume Três: 16 por cento; Perfume Quatro: 29 por cento; Perfume Cinco: 32 por cento. Dados a chegada do final de ano e o aumento das vendas, a gerência pretende aumentar a quantidade estocada do perfume do tipo que gerou a maior arrecadação em espécie, em real, no mês de novembro. Nessas condições, qual o tipo de perfume que deverá ter maior reposição no estoque?",Um.,Dois.,Três.,Quatro.,Cinco.
Questão 149,"Os funcionários de uma empresa planejaram-se para realizar uma coleta de 1 800 reais, todos contribuindo com a mesma quantia, em prol de uma instituição de caridade. Por razões diversas, dez funcionários não puderam contribuir. Com isso, cada um dos demais funcionários aumentou em 2 reais sua cota de contribuição, para alcançar o valor planejado da coleta. O valor, em real, com que cada funcionário participante da coleta contribuiu foi de",18.,20.,90.,100.,180.
Questão 150,"Num recipiente com a forma de paralelepípedo reto-retângulo, colocou-se água até a altura de 8 centímetros e um objeto, que ficou flutuando na superfície da água. Para retirar o objeto de dentro do recipiente, a altura da coluna de água deve ser de, pelo menos, 15 centímetros. Para a coluna de água chegar até essa altura, é necessário colocar dentro do recipiente bolinhas de volume igual a 6 centímetros cúbicos cada, que ficarão totalmente submersas. O número mínimo de bolinhas necessárias para que se possa retirar o objeto que flutua na água, seguindo as instruções dadas, é de",14.,16.,18.,30.,34.
Questão 151,"Um grupo sanguíneo, ou tipo sanguíneo, baseia-se na presença ou ausência de dois antígenos, A e B, na superfície das células vermelhas do sangue. Como dois antígenos estão envolvidos, os quatro tipos sanguíneos distintos são: • Tipo A: apenas o antígeno A está presente; • Tipo B: apenas o antígeno B está presente; • Tipo AB: ambos os antígenos estão presentes; • Tipo O: nenhum dos antígenos está presente. Foram coletadas amostras de sangue de 200 pessoas e, após análise laboratorial, foi identificado que em 100 amostras está presente o antígeno A, em 110 amostras há presença do antígeno B e em 20 amostras nenhum dos antígenos está presente. Dessas pessoas que foram submetidas à coleta de sangue, o número das que possuem o tipo sanguíneo A é igual a",30.,60.,70.,90.,100. Descrição da imagem: O recipiente com indicação de água à altura de 8 centímetros tem altura de 17 centímetros; 4 centímetros de comprimento e 3 centímetros de largura.
Questão 152,"Antônio, Joaquim e José são sócios de uma empresa cujo capital é dividido, entre os três, em partes proporcionais a: 4, 6 e 6, respectivamente. Com a intenção de igualar a participação dos três sócios no capital da empresa, Antônio pretende adquirir uma fração do capital de cada um dos outros dois sócios. A fração do capital de cada sócio que Antônio deverá adquirir é",Um meio.,Um terço.,Um nono.,Dois terços.,Quatro terços.
Questão 153,"Uma fábrica produz e comercializa refrigerantes utilizando três tipos de embalagens com as seguintes capacidades: 2 000 mililitros , 1 600 mililitros e 400 mililitros . Sabe-se que as quantidades de embalagens produzidas mensalmente são, inicialmente, iguais para os três tipos. Essa fábrica aumentará o volume total de refrigerantes produzidos em 20 por cento. No entanto, esse objetivo deverá ser obtido apenas aumentando a produção de embalagens de 400 mililitros . Para que isso ocorra, em quantos por cento deverá aumentar a produção de refrigerantes em embalagens de 400 mililitros ?",60,100,180,200,300
Questão 154,"Uma loja de materiais de construção vende dois tipos de caixas-d’água: tipo A e tipo B. Ambas têm formato cilíndrico e possuem o mesmo volume, e a altura da caixa-d’água do tipo B é igual a 25 por cento da altura da caixa-d’água do tipo A. Se R denota o raio da caixa-d’água do tipo A, então o raio da caixa-d’água do tipo B é",Fração de numerador R e denominador 2,2 R,4 R,5 R,16 R
Questão 155,"Um cliente de um banco, acostumado a realizar a maioria das operações em sua conta-corrente pela internet, foi surpreendido com o bloqueio de sua senha de acesso. Chegando à sua agência, um funcionário lhe informou que esse bloqueio foi feito pelo sistema do banco como forma de proteção à conta-corrente do cliente, pois alguém tentou invadi-la virtualmente. Para resolver o problema, o funcionário cadastrará uma senha, diferente da anterior, que deve ser criada pelo cliente, seguindo as regras usuais estipuladas por esse banco: ela deve ter 8 dígitos, usando somente algarismos de 0 a 9, de modo que o primeiro dígito deve ser diferente de 0. A quantidade de maneiras distintas de criar uma nova senha para esse cliente é dada por","Abre parêntese,10 elevado a 8, fecha parêntese, menos 1.","Abre parêntese, fração de numerador 10 fatorial e denominador 2 fatorial, fecha parêntese, menos 1.","Abre parêntese, fração de numerador 10 fatorial e denominador abre parêntese 2 fatorial vezes 8 fatorial fecha parêntese, fecha parêntese, menos 1.","9 vezes, abre parêntese, fração de numerador 9 fatorial e denominador 2 fatorial, fecha parêntese, menos 1.","9 vezes, abre parêntese, 10 elevado a 7, fecha parêntese, menos 1."
Questão 156,"Nos livros Harry Potter , um anagrama do nome do personagem “TOM MARVOLO RIDDLE” gerou a frase “I AM LORD VOLDEMORT”. Suponha que Harry quisesse formar todos os anagramas da frase “I AM POTTER”, de tal forma que as vogais e consoantes aparecessem sempre intercaladas, e sem considerar o espaçamento entre as letras. Nessas condições, o número de anagramas formados é dado por",9 fatorial.,4 fatorial vezes 5 fatorial.,2 vezes 4 fatorial vezes 5 fatorial.,Fração de numerador 9 fatorial e denominador 2.,Fração de numerador 4 fatorial vezes 5 fatorial e denominador 2.
Questão 157,"A exposição a barulhos excessivos, como os que percebemos em geral em trânsitos intensos, casas noturnas e espetáculos musicais, podem provocar insônia, estresse, infarto, perda de audição, entre outras enfermidades. De acordo com a Organização Mundial da Saúde, todo e qualquer som que ultrapasse os 55 decibéis (unidade de intensidade do som) já pode ser considerado nocivo para a saúde. O gráfico foi elaborado a partir da medição do ruído produzido, durante um dia, em um canteiro de obras. Descrição do gráfico: O gráfico apresenta uma curva ondulada ao longo de 24 horas; inicia em 0 decibel na 0 hora, ultrapassa os 55 decibéis das 2 às 5 horas, fica abaixo desse patamar das 5 às 6 horas, fica acima do patamar das 6 às 9 horas, fica abaixo das 9 às 11 horas, fica acima das 11 às 14 horas, fica abaixo das 14 às 16 horas, fica acima das 16 às 17 horas, fica abaixo das 17 às 19 horas, fica acima das 19 às 22 horas e fica abaixo das 22 às 24 horas. Nesse dia, durante quantas horas o ruído esteve acima de 55 decibéis?",5,8,10,11,13
Questão 158,"A caixa-d’água de um edifício terá a forma de um paralelepípedo retângulo reto com volume igual a 28 080 litros. Em uma maquete que representa o edifício, a caixa-d’água tem dimensões 2 centímetros por 3,51 centímetros por 4 centímetros. Dado: 1 decímetro cúbico é igual a 1 litro. A escala usada pelo arquiteto foi",1 para 10,1 para 100,1 para 1 000,1 para 10 000,1 para 100 000
Questão 159,"Os gráficos representam a produção de peças em uma indústria e as horas trabalhadas dos funcionários no período de cinco dias. Em cada dia, o gerente de produção aplica uma metodologia diferente de trabalho. Seu objetivo é avaliar a metodologia mais eficiente para utilizá-la como modelo nos próximos períodos. Sabe-se que, neste caso, quanto maior for a razão entre o número de peças produzidas e o número de horas trabalhadas, maior será a eficiência da metodologia. Em qual dia foi aplicada a metodologia mais eficiente?",1,2,3,4,5 Descrição dos gráficos de colunas: Gráfico de peças produzidas em cada um dos cinco dias da semana. Dia 1: 800 peças; Dia 2: 1 000 peças; Dia 3: 1 100 peças; Dia 4: 1 800 peças; Dia 5: 1 400 peças. Gráfico de horas trabalhadas em cada um dos cinco dias da semana. Dia 1: 4 horas; Dia 2: 8 horas; Dia 3: 5 horas; Dia 4: 9 horas; Dia 5: 10 horas.
Questão 160,"O proprietário de um apartamento decidiu instalar porcelanato no piso da sala. Essa sala tem formato retangular com 3,2 metros de largura e 3,6 metros de comprimento. As peças do porcelanato têm formato de um quadrado com lado medindo 80 centímetros. Esse porcelanato é vendido em dois tipos de caixas, com os preços indicados a seguir. • Caixas do tipo A: 4 unidades de piso, R$ 35,00; • Caixas do tipo B: 3 unidades de piso, R$ 27,00. Na instalação do porcelanato, as peças podem ser recortadas e devem ser assentadas sem espaçamento entre elas, aproveitando-se ao máximo os recortes feitos. A compra que atende às necessidades do proprietário, proporciona a menor sobra de pisos e resulta no menor preço é",5 caixas do tipo A.,1 caixa do tipo A e 4 caixas do tipo B.,3 caixas do tipo A e 2 caixas do tipo B.,5 caixas do tipo A e 1 caixa do tipo B.,6 caixas do tipo B.
Questão 161,"Um hotel de 3 andares está sendo construído. Cada andar terá 100 quartos. Os quartos serão numerados de 100 a 399 e cada um terá seu número afi xado à porta. Cada número será composto por peças individuais, cada uma simbolizando um único algarismo. Qual a quantidade mínima de peças simbolizando o algarismo 2 necessárias para identifi car o número de todos os quartos?",160,157,130,120,60
Questão 162,"Um aluno dobra uma folha de papel na forma do quadrado ABCD . Em seguida a desdobra e observa um vinco coincidente com a diagonal AC e faz uma nova dobradura, de modo que o lado BC se sobreponha à diagonal AC . Agora, ao desdobrar a folha, observa um novo vinco, que vai do vértice C até um ponto sobre o lado AB , que chama de E . Com relação ao triângulo ABC , o segmento CE representa",uma de suas alturas.,uma de suas bissetrizes.,uma de suas mediatrizes.,uma de suas medianas.,um de seus lados.
Questão 163,"Um clube deseja produzir miniaturas em escala do troféu que ganhou no último campeonato. O troféu está representado na Figura 1 e é composto por uma base em formato de um paralelepípedo reto-retângulo de madeira, sobre a qual estão fi xadas três hastes verticais que sustentam uma esfera de 30 centímetros de diâmetro, que fi ca centralizada sobre a base de madeira. O troféu tem 100 centímetros de altura, incluída sua base. Descrição da fi gura 1: Desenho de um troféu cuja forma é um paralelepípedo reto-retângulo de base quadrada de lados medindo 50 centímetros, no qual estão fi xadas três hastes verticais que sustentam uma esfera. Descrição da fi gura 2: Desenho de uma caixa cuja base retangular tem indicações de 10 centímetros de comprimento, 8 centímetros de largura e altura desconhecida.  A miniatura desse troféu deverá ser instalada no interior de uma caixa de vidro, em formato de paralelepípedo reto-retângulo, cujas dimensões internas de sua base estão indicadas na Figura 2, de modo que a base do troféu seja colada na base da caixa e distante das paredes laterais da caixa de vidro em pelo menos 1 centímetro. Deve ainda haver uma distância de exatos 2 centímetros entre o topo da esfera e a tampa dessa caixa de vidro. Nessas condições deseja-se fazer a maior miniatura possível. A medida da altura, em centímetro, dessa caixa de vidro deverá ser igual a",12.,14.,16.,18.,20.
Questão 164,"Uma casa de dois andares está sendo projetada. É necessário incluir no projeto a construção de uma escada para o acesso ao segundo andar. Para o cálculo das dimensões dos degraus utilizam-se as regras: Módulo de, abre parêntese, 2 h mais b menos 63,5, fecha parêntese é menor ou igual a 1,5 e 16 menor ou igual a h menor ou igual a 19, nas quais h é a altura do degrau (denominada espelho) e b é a profundidade da pisada. Por conveniência, escolheu-se a altura do degrau como sendo h igual a 16. As unidades de h e b estão em centímetro. Nesse caso, o mais amplo intervalo numérico ao qual a profundidade da pisada ( b ) deve pertencer, para que as regras sejam satisfeitas é",30 menor ou igual a b.,"30 menor ou igual a b menor ou igual a 31,5.",30 menor ou igual a b menor ou igual a 33.,"31,5 menor ou igual a b menor ou igual a 33.",b menor ou igual a 33.
Questão 165,"Muitos modelos atuais de veículos possuem computador de bordo. Os computadores informam em uma tela diversas variações de grandezas associadas ao desempenho do carro, dentre elas o consumo médio de combustível. Um veículo, de um determinado modelo, pode vir munido de um dos dois tipos de computadores de bordo: • Tipo A: informa a quantidade X de litro de combustível gasto para percorrer 100 quilômetros; • Tipo B: informa a quantidade de quilômetro que o veículo é capaz de percorrer com um litro de combustível. Um veículo utiliza o computador do Tipo A, e ao final de uma viagem o condutor viu apresentada na tela a informação “ X dividido por 100”. Caso o seu veículo utilizasse o computador do Tipo B, o valor informado na tela seria obtido pela operação",X vezes 100,X dividido por 100,100 dividido por X,1 dividido por X,1 vezes X
