question,body,A,B,C,D,E
QUESTÃO 22,"Thumbs Up

Ponto positivo para o Facebook, que vai dar uma
ajeitada na casa para, quem sabe, não ser mais conhecido
como o espaço da treta. Durante a F8, sua conferência
anual, a empresa anunciou a maior mudança de design
do serviço em 5 anos. Agora, o polêmico feed de notícias
deixa de ser o protagonista, e o queridinho da rede social se
torna o segmento de Grupos (é o Orkut fazendo escola?).
Segundo Mark Zuckerberg, mais de 1 bilhão de usuários
mensais entram nessa aba do aplicativo, e 400 mil deles
já estão integrados em grupos de “assuntos significativos”.
O objetivo agora é aumentar o tráfego, oferecendo mais
sugestões e ferramentas especiais para quem gerencia
essas comunidades. Além disso, o Marketplace, que já tem
mais de 800 milhões de usuários, vai ganhar mais atenção
e integração. Com isso, parece que há um novo padrão se
montando na rede social: sai o feed, entra a segmentação,
que pode ser uma boa porta para monetização nos próximos
anos. No mesmo evento, Zuckerberg também disse que o
futuro do Facebook é a privacidade, mas não deu muitos
detalhes de como vai proteger seus clientes daqui para
frente. Evitar que vazamentos de dados dos usuários
aconteçam é um bom começo.

#FicaaDica

O texto relata que uma rede social virtual realizará sua
maior mudança de design dos últimos anos. Esse fato
revela que as tecnologias de informação e comunicação
",buscam oferecer mais privacidade.,assimilam os comportamentos dos usuários.,promovem maior interação em ambientes virtuais.,oferecem mais facilidades para obter cada vez mais lucro.,evoluem para ficar mais parecidas umas com as outras.
QUESTÃO 23,"TEXTO 1

Descrição da imagem:

Obra intitulada “Nanawax” do artista Romuald Hazoumé.
Um galão de plástico com a boca para baixo lembra
uma cabeça humana. Da parte superior, saem vários
pedaços de tecido que compõem a cabeleira da figura.

 
Plástico e tecido. Galerie Gargosian, 2009.

TEXTO 2

As máscaras não
se concentram apenas nas possibilidades antropomórficas
dos recipientes plásticos descartados e, ao mesmo tempo,
chamam a atenção para a quantidade de lixo que se
acumula em quase todas as cidades ou aldeias africanas.

Romuald Hazoumé costuma dizer que sua obra apenas
manda de volta ao oeste o refugo de uma sociedade de
consumo cada vez mais invasiva. A obra desse artista
africano que vive no Benin denota o(a)","empobrecimento do valor artístico pela combinação
de diferentes matérias-primas.","reposicionamento estético de objetos por meio da
mudança de função.","convite aos espectadores para interagir e completar
obras inacabadas.","militância com temas da ecologia que marcam o
continente africano.",realidade precária de suas condições de produção artística.
QUESTÃO 24,"Comportamento geral
Gonzaguinha

Você deve estampar sempre um ar de alegria
E dizer: tudo tem melhorado

Você deve rezar pelo bem do patrão

E esquecer que está desempregado

Você merece

Você merece

Tudo vai bem, tudo legal

Cerveja, samba, e amanhã, seu Zé
Se acabarem com teu carnaval

Você deve aprender a baixar a cabeça
E dizer sempre: muito obrigado

São palavras que ainda te deixam dizer
Por ser homem bem disciplinado

Deve pois só fazer pelo bem da nação
Tudo aquilo que for ordenado

Pra ganhar um fuscão no juízo final

E diploma de bem-comportado

Pela análise do tema e dos procedimentos argumentativos
utilizados na letra da canção composta por Gonzaguinha
na década de 1970, infere-se o objetivo de","
ironizar a ideias e atitudes

conformistas.","convencer o público sobre a importância dos deveres
cívicos.","relacionar o discurso religioso à resolução de

problemas sociais.","
questionar o valor atribuído pela população às festas
populares.","defender uma postura coletiva indiferente aos valores
dominantes."
QUESTÃO 25,"Júbilo, memória, noviciado da paixão
Hilda Hilst

Se for possível, manda-me dizer:

— É lua cheia. A casa está vazia —
Manda-me dizer, e o paraíso

Há de ficar mais perto, e mais recente
Me há de parecer teu rosto incerto.
Manda-me buscar se tens o dia

Tão longo como a noite. Se é verdade
Que sem mim só vês monotonia.

E se te lembras do brilho das marés
De alguns peixes rosados

Numas águas

E dos meus pés molhados, manda-me dizer:
— É lua nova —

E revestida de luz te volto a ver.

Falando ao outro, o eu lírico revela-se vocalizando um
desejo que remete ao",ceticismo quanto à possibilidade do reencontro.,tédio provocado pela distância física do ser amado.,sonho de autorrealização desenhado pela memória.,julgamento implícito das atitudes de quem se afasta.,questionamento sobre o significado do amor ausente.
QUESTÃO 26,"Intenso e original, Son of Saul retrata horror
do holocausto

Centenas de filmes sobre o holocausto já foram
produzidos em diversos países do mundo, mas nenhum
é tão intenso como o húngaro Son of Saul, do estreante
em longa-metragens Lászió Nemes, vencedor do Grande
Prêmio do Júri no último Festival de Cannes.

Ao contrário da grande maioria das produções
do gênero, que costuma oferecer uma variedade de
informações didáticas e não raro cruza diferentes pontos
de vista sobre o horror do campo de concentração, o filme
acompanha apenas um personagem.

Ele é Saul (Géza Róhrig), um dos encarregados de
conduzir as execuções de judeus como ele que, por um
dia e meio, luta obsessivamente para que um menino
já morto — que pode ou não ser seu filho — tenha um
enterro digno e não seja simplesmente incinerado.

O acompanhamento da jornada desse prisioneiro é
no sentido mais literal que o cinema pode proporcionar:
a câmera está o tempo todo com o personagem, seja por
sobre seus ombros, seja com um close em primeiro plano
ou em sua visão subjetiva. O que se passa ao seu redor
é secundário, muitas vezes desfocado.

Saul percorre diferentes divisões de Auschwitz à
procura de um rabino que possa conduzir o enterro da
criança, e por isso pouco se envolve nos planos de fuga
que os companheiros tramam e, quando o faz, geralmente
atrapalha. “Você abandonou os vivos para cuidar de um
morto”, acusa um deles.

Ver toda essa via crucis é por vezes duro e exige
certa entrega do espectador, mas certamente é daquelas
experiências cinematográficas que permanecem na
cabeça por muito tempo.

O longa já está sendo apontado como o grande
favorito ao Oscar de filme estrangeiro. Se levar a estatueta,
certamente não faltará quem diga que a Academia tem uma
preferência por quem aborda a segunda Guerra. Por mais
que exista uma dose de verdade na afirmação, premiar
uma abordagem tão ousada e radical como Son of Saul não
deixaria de ser um passo à frente dos votantes.

A resenha é, normalmente, um texto de base
argumentativa. Na resenha do filme Son of Saul, o trecho
da sequência argumentativa que se constitui como
opinião implícita é","“[...] do estreante em longa-metragens Lászió Nemes,
vencedor do Grande Prêmio do Júri no último Festival
de Cannes”.","“Ele é Saul (Géza Róhrig), um dos encarregados de conduzir as execuções de judeus [...]”","“[..] a câmera está o tempo todo com o personagem,

seja por sobre seus ombros, seja com um close [...]”.","“Saul percorre diferentes divisões de Auschwitz à

procura de um rabino que possa conduzir o enterro

da criança [...]”.",“[...] premiar uma abordagem tão ousada e radical como Son of Saul não deixaria de ser um passo à frente dos votantes”.
QUESTÃO 27,"Sinhá
Chico Buarque e João Bosco

Se a dona se banhou
Eu não estava lá

Por Deus Nosso Senhor
Eu não olhei Sinhá
Estava lá na roça

Sou de olhar ninguém
Não tenho mais cobiça
Nem enxergo bem

Para que me pôr no tronco
Para que me aleijar

Eu juro a vosmecê

Que nunca vi Sinhá

[...]

Por que talhar meu corpo
Eu não olhei Sinhá

Para que que vosmincê
Meus olhos vai furar

Eu choro em iorubá

Mas oro por Jesus

Para que que vassuncê
Me tira a luz

No fragmento da letra da canção, o vocabulário
empregado e a situação retratada são relevantes para o patrimônio linguístico e identitário do país, na medida em
que","remetem à violência física e simbólica contra os
povos escravizados.","valorizam as influências da cultura africana sobre a
música nacional.","relativizam o sincretismo constitutivo das práticas
religiosas brasileiras.","narram os infortúnios da relação amorosa entre
membros de classes sociais diferentes.","problematizam as diferentes visões de mundo na
sociedade durante o período colonial."
QUESTÃO 28,"Descrição da imagem:

À imagem é composta pela metade de uma garrafa
descartável e a outra metade por um cãozinho
posicionado de frente. Ao lado da garrafa, o texto:
“Esse pet é descartável.”. Ao lado do cãozinho, “Esse
não.”. A palavra “não” está sublinhada. Na parte
inferior direita do cartaz, o texto: “Abandono é crime. Lei Federal número 9 605/98”.”
A associação entre o texto verbal e as imagens da garrafa
e do cão configura recurso expressivo que busca",estimular denúncias de maus-tratos contra animais.,"desvincular o conceito de descarte da ideia de
negligência.","incentivar campanhas de adoção de animais em

situação de rua.","sensibilizar o público em relação ao abandono de
animais domésticos.","alertar a população sobre as sanções legais acerca
de uma prática criminosa."
QUESTÃO 29,"Descrição da imagem:

Tirinha de Henfil em cinco quadrinhos:

Quadrinho 1: No centro da imagem, uma graúna, com
um sorriso sem graça, sentada sobre um ovo diz:

“Quando neném nascer, renunciarei aos prazeres
mundanos...”. Ao redor, há desenhos de cactos.

Quadrinho 2: Imagem de um sol escaldante e a
graúna sobre o ovo diz: “Renunciarei à vida folgazá,
renunciarei à busca da beleza física!”.

Quadrinho 3: Destaque para a imagem de um grande
cacto. A graúna diz: “Renunciarei à vida social!
Renunciarei aos projetos individualistas!”.

Quadrinho 4: A imagem da graúna melancólica sob
o sol.

Quadrinho 5: A graúna ainda sobre o ovo, de frente
para o cacto, diz: “Assim termina mais um capítulo da
luta da mulher pela emancipação...”.

Nessa tirinha, produzida na década de 1970, os recursos
verbais e não verbais sinalizam a finalidade de",reforçar a luta por direitos civis.,explicitar a autonomia feminina.,ironizar as condições de igualdade.,estimular a abdicação da vida social.,criticar as obrigações da maternidade.
QUESTÃO 30,"A crise dos refugiados imortalizada para
sempre no fundo do mar

Descrição da imagem:

Uma instalação que apresenta vários refugiados
dentro de um bote. Alguns têm o olhar dirigido para o
horizonte e outros olham para baixo. No chão, há um
corpo atravessado de um lado a outro do bote. Pode-se
observar ainda as pernas de um outro corpo entrelaçada
às pernas de uma das pessoas no bote.


A balsa de Lampedusa, nome da obra do artista
britânico Jason de Caires Taylor, é uma das instalações
criadas por ele para compor o acervo do primeiro museu
submarino da Europa, o Museu Atlântico, localizado em
Lanzarote, uma das ilhas do arquipélago das Canárias.

Lampedusa é o nome da ilha italiana onde a grande
maioria dos refugiados que saem da África ou de países
como Síria, Líbano e Iraque tenta chegar para conseguir
asilo no continente europeu.

As esculturas do Museu Atlântico ficam a 14 metros
de profundidade nas águas cristalinas de Lanzarote.

Na balsa, estão dez pessoas. Todas têm no rosto a
expressão do abandono. Entre elas, há algumas crianças.
Uma delas, uma menina debruçada sobre a beira do bote,
olha sem esperança o horizonte. A imagem é tão forte que
dispensa qualquer palavra. Exatamente o papel da arte.

Além de apresentar ao público a obra A balsa de
Lampedusa, essa reportagem cumpre, paralelamente, a
função de chamar a atenção para","a ilha de Lanzarote, localizada no arquipélago das
Canárias, com vocação para o turismo.","as muitas vidas perdidas nas travessias marítimas
em embarcações precárias ao longo dos séculos.","a inovação relativa à construção de um museu
no fundo do mar, que só pode ser visitado por
mergulhadores.","a construção do museu submarino como um memorial
para as centenas de imigrantes mortos nas travessias
pelo mar.","a arte como perpetuadora de episódios marcantes da
humanidade que têm de ser relembrados para que
não tornem a acontecer."
QUESTÃO 31,"Descrição da imagem:

Cartaz intitulado “Os riscos para crianças do uso do celular
antes de dormir” apresenta as seguintes informações:
Estudo do King's College concluiu que essas crianças e
adolescentes têm maior risco de obesidade, baixo sistema
imunológico, crescimento atrofiado e depressão. Falta de
sono no longo prazo reduz hormônios: melatonina, que
prepara o corpo para o sono; leptina, da saciedade; CH,
do crescimento; cortisol, da estabilidade emocional e do
controle de inflamações. A forte luz penetra no olho e
confunde o relógio biológico: não só a luz, mas estímulos
deixam o cérebro em alerta; a criança demora a dormir,
acorda mais vezes e descansa menos; isso pode levar a
problemas de comportamento e de atenção às aulas e;
prejudica também o processamento da memória. O que
fazer? Ficar entre 30 minutos e 2 horas sem telas antes
de ir para a cama; reduzir a intensidade da luz emitida;
manter o telefone longe, porém no quarto, não resolve.
A expectativa de receber mensagens é suficiente para
atrapalhar o sono”. Na parte inferior do cartaz, há destaque
para a imagem de uma criança deitada na cama com um
celular entre as mãos; a luminosidade do aparelho está
refletida em seu rosto. Ao redor dessa imagem, cada
texto está acompanhado de uma ilustração.

No texto, os recursos verbais e não verbais empregados
têm por objetivo",divulgar informações científicas sobre o uso indiscriminado de aparelhos celulares.,"influenciar o leitor a mudar atitudes e hábitos
considerados prejudiciais às crianças.","relacionar o uso da tecnologia aos efeitos decorrentes
da falta de exercícios físicos.","indicar medidas eficazes para desestimular a
utilização de telefones pelo público infantil.","sugerir aos pais e responsáveis a substituição de
dispositivos móveis por atividades lúdicas."
QUESTÃO 32,"Singular ocorrência
Machado de Assis

— Há ocorrências bem singulares. Está vendo aquela
dama que vai entrando na igreja da Cruz? Parou agora
no adro para dar uma esmola.

— De preto?

— Justamente; lá vai entrando; entrou.

— Não ponha mais na carta. Esse olhar está dizendo
que a dama é uma recordação de outro tempo, e não há
de ser muito tempo, a julgar pelo corpo: é moça de truz.

— Deve ter quarenta e seis anos.

— Ah! conservada. Vamos lá; deixe de olhar para o
chão e conte-me tudo. Está viúva, naturalmente?

— Não.

— Bem: o marido ainda vive. É velho?
— Não é casada.

— Solteira?

— Assim, assim. Deve chamar-se hoje D. Maria de tal.
Em 1860 florescia com o nome familiar de Marocas. Não
era costureira, nem proprietária, nem mestra de meninas;
vá excluindo as profissões e chegará lá. Morava na Rua
do Sacramento. Já então era esbelta, e, seguramente,
mais linda do que hoje; modos sérios, linguagem limpa.

No diálogo, descortinam-se aspectos da condição da
mulher em meados do século 19. O ponto de vista dos
personagens manifesta conceitos segundo os quais a
mulher","encontra um modo de dignificar-se na prática da

caridade.","preserva a aparência jovem conforme seu estilo de
vida.","condiciona seu bem-estar à estabilidade do
casamento.","tem sua identidade e seu lugar referendados pelo
homem.",renuncia à sua participação no mercado de trabalho.
QUESTÃO 33,"Que tal transformar a internet em palco para a dança?

Descrição da imagem:

Miniaturas de performances de dança computadorizadas
apresentadas em dezesseis imagens dispostas em
quatro linhas e quatro colunas. As imagens representam
dançarinos em miniatura que executam diferentes
movimentos de dança. Em algumas, há a presença de
uma mão que interfere e complementa o movimento.

 

O coreógrafo e bailarino Didier Mulleras se destaca
como um dos criadores que descobriram a dança de
outro ponto de vista. Mini(Dtures é uma experiência
emblemática entre movimento, computador, internet
e vídeo. Com os recursos da computação gráfica,
a dança das miniaturas pode caber na palma da
mão. Pelo fato de usar a internet como palco, o
processo de criação das miniaturas de dança levou
em consideração os limites de tempo de download
e o tamanho de arquivo, para que um número maior
de “espectadores” pudesse assistir. A graça das
miniaturas está justamente na contaminação entre
mídias: 'corpo/dança/computação  gráfica/internet.
De fato, é a rede que faz a maior diferença nesse
grupo. Mini(Dtures explora uma nova dimensão que
descobre o espaço-tempo da web e conquista um novo
território para a dança contemporânea. A qualquer
hora, dança on-line.

Considerado o primeiro projeto de dança contemporânea
concebido para a rede, esse trabalho é apresentado
como inovador por","adotar uma perspectiva conceitual como
contraposição à tradição de grandes espetáculos.","criar novas formas de financiamento ao utilizar a
internet para divulgação das apresentações.","privilegiar movimentos gerados por computação
gráfica, com a substituição do palco pela tela.","produzir uma arte multimodal, com o intuito de ampliar
as possibilidades de expressão estética.","redefinir a extensão e o propósito do espetáculo para
adaptá-lo ao perfil de diferentes usuários."
QUESTÃO 34,"TEXTO 1

O mito da estiagem em São Paulo

Os estoques de água doce são inesgotáveis, na
medida em que são alimentados principalmente pelos
oceanos, infinitos via evaporação e precipitação, ou seja,
pelo ciclo hidrológico, que depende de forças físicas as
quais o homem nunca poderá interromper. Enquanto
existirem, o ciclo funcionará e os estoques de água doce
nos continentes serão repostos indefinidamente.

Obviamente que a água não se distribui
equitativamente pelo planeta. Há regiões com muita água,
normalmente na zona tropical, na qual a evaporação é
maior, e regiões áridas, onde, por razões específicas da
dinâmica climática, as taxas de evaporação são maiores
do que a precipitação, gerando déficit de reposição de
estoques de água doce.

TEXTO 2

O processo de sedimentação no fundo do lago de
um reservatório é um processo lento. Os sedimentos vão
formando argila, que é uma rocha impermeável. Então, a
água daquele lago não vai alimentar os aquíferos. Mesmo
tendo muita quantidade de água superficial, ela não
consegue penetrar no solo para alimentar os aquíferos.
Se não for usada no consumo, ela vai simplesmente
evaporar e vai cair em outro lugar, levada pelas correntes
aéreas. Isso é outro motivo pelo qual os aquíferos não
conseguem recuperar seu nível, porque não recebem
água.

Os textos 1 e 2 abordam a situação dos reservatórios de
água doce do planeta. Entretanto, a divergência entre
eles está na ideia de que é possível","
manter os estoques de água doce.",utilizar a água superficial para o consumo.,repor os estoques de água doce em regiões áridas.,"reduzir as taxas de precipitação e evaporação da
água.","equalizar a distribuição de água doce nas diferentes
regiões."
QUESTÃO 35,"Não dá mais para ler um jornal, revista ou assistir
a um telejornal da mesma forma que fazíamos
até o surgimento da rede mundial de computadores.
O Observatório da Imprensa antecipou isso lá nos idos
de 1996 quando cunhou o slogan “Você nunca mais vai
ler jornal do mesmo jeito”. De fato, hoje já não basta mais
ler o que está escrito ou falado para estar bem informado.
É preciso conhecer as entrelinhas e saber que não há
objetividade e nem isenção absolutas, porque cada ser
humano vê o mundo de uma forma diferente. Ter um pé
atrás passou a ser a regra básica número um de quem
passa os olhos por uma primeira página, capa de revista
ou chamadas de um noticiário na TV.

Há uma diferença importante entre desconfiar de
tudo e procurar ver o maior número possível de lados
de um mesmo fato, dado ou evento. Apenas desconfiar
não resolve porque se trata de uma atitude passiva.
É claro, tudo começa com a dúvida, mas a partir dela
é necessário ser proativo, ou seja, investigar, estudar,
procurar os elementos ocultos que sempre existem numa
notícia. No começo é um esforço solitário que pode se
tornar coletivo à medida que mais pessoas descobrem
sua vulnerabilidade informativa.

No texto, os argumentos apresentados permitem inferir
que o objetivo do autor é convencer os leitores a","buscarem fontes de informação comprometidas com
a verdade.","privilegiarem notícias veiculadas em jornais de grande
circulação.","adotarem uma postura crítica em relação as
informações recebidas.","questionarem a prática jornalística anterior ao
surgimento da internet.","valorizarem reportagens redigidas com imparcialidade
diante dos fatos."
QUESTÃO 36,"A nova Califórnia

Lima Barreto

Não que Pelino fosse químico, longe disso; mas era
sábio, era gramático. Ninguém escrevia em Tubiacanga
que não levasse bordoada do Capitão Pelino, e mesmo
quando se falava em algum homem notável lá no Rio,
ele não deixava de dizer: “Não há dúvida! O homem tem
talento, mas escreve: 'um outro”, “de resto'...” E contraía
os lábios como se tivesse engolido alguma cousa amarga.

Toda a vila de Tubiacanga acostumou-se a respeitar
o solene Pelino, que corrigia e emendava as maiores
glórias nacionais. Um sábio...

Ao entardecer, depois de ler um pouco o Sotero,
o Candido de Figueiredo ou o Castro Lopes, e de ter
passado mais uma vez a tintura nos cabelos, o velho
mestre-escola saía vagarosamente de casa, muito
abotoado no seu paletó de brim mineiro, e encaminhava-
-se para a botica do Bastos a dar dous dedos de prosa.
Conversar é um modo de dizer, porque era Pelino
avaro de palavras, limitando-se tão-somente a ouvir.
Quando, porém, dos lábios de alguém escapava a
menor incorreção de linguagem, intervinha e emendava.
“Eu asseguro, dizia o agente do Correio, que...” Por aí,
o mestre-escola intervinha com mansuetude evangélica:
“Não diga 'asseguro”, Senhor Bernardes; em português é
garanto”.

E a conversa continuava depois da emenda, para ser
de novo interrompida por uma outra. Por essas e outras,
houve muitos palestradores que se afastaram, mas
Pelino, indiferente, seguro dos seus deveres, continuava
o seu apostolado de vernaculismo.

Do ponto de vista linguístico, a defesa da norma-padrão
pelo personagem caracteriza-se por","contestar o ensino de regras em detrimento do
conteúdo das informações.","resgatar valores patrióticos relacionados às tradições
da língua portuguesa.","adotar uma perspectiva complacente em relação aos
desvios gramaticais.","invalidar os usos da língua pautados pelos preceitos
da gramática normativa.","desconsiderar diferentes níveis de formalidade nas
situações de comunicação."
QUESTÃO 37,"A história do futebol brasileiro contém, ao longo de um
século, registros de episódios racistas. Eis o paradoxo:
se, de um lado, a atividade futebolística era depreciada
aos olhos da “boa sociedade” como profissão destinada
aos pobres, negros e marginais, de outro, achava-se
investida do poder de representar e projetar a nação em
escala mundial. A Copa do Mundo no Brasil, em 1950, viria
a se constituir, nesse sentido, em uma rara oportunidade.
Contudo, na decisão contra o Uruguai sobreveio o
inesperado revés. As crônicas esportivas elegiam o goleiro
Barbosa e o defensor Bigode como bodes expiatórios,
“descarregando nas costas” dos jogadores os “prejuízos”
da derrota. Uma chibata moral, eis a sentença proferida
no tribunal dos brancos. Nos anos 1970, por não atender
às expectativas normativas suscitadas pelo estereótipo
do “bom negro”, Paulo César Lima foi classificado como
“jogador-problema”. Ele esboçava a revolta da chibata
no futebol brasileiro. Enquanto Barbosa e Bigode, sem
alternativa, suportaram o linchamento moral na derrota
de 1950, Paulo César contra-atacava os que pretendiam
condená-lo pelo insucesso de 1974. O jogador assumia as
cores e as causas defendidas pela esquadra dos pretos
em todas as esferas da vida social. “Sinto na pele esse
racismo subjacente”, revelou à imprensa francesa: “Isto é,
ninguém ousa pronunciar a palavra 'racismo”. Mas posso
garantir que ele existe, mesmo na Seleção Brasileira”.
Sua ousadia consistiu em pronunciar a palavra interdita
no espaço simbólico do discurso oficial para reafirmar o
mito da democracia racial.

O texto atribui o enfraquecimento do mito da democracia
racial no futebol à","responsabilização de jogadores negros pela derrota
na final da Copa de 1950.","projeção mundial da nação por um esporte antes
destinado aos pobres.",depreciação de um esporte associado à marginalidade.,interdição da palavra “racismo” no contexto esportivo.,atitude contestadora de um “jogador-problema”.
QUESTÃO 38,"Obra “Moema”, óleo sobre tela, de Victor Meireles,
de 1866, retrata o corpo de uma jovem índia
estendido numa praia. Ela tem cabelos longos, seios
arredondados, cintura fina, quadris largos, pernas
bem torneadas. Uma pequena tanga cobre sua
genitália. No segundo plano, um grupo de índios, com
as mãos estendidas para cima, olha para o mar. Ao
fundo da imagem, um navio aparece distante deles.

 

Nessa obra, que retrata uma cena de Caramuru, célebre
poema épico brasileiro, a filiação à estética romântica
manifesta-se na",exaltação do retrato fiel da beleza feminina.,tematização da fragilidade humana diante da morte.,ressignificação de obras do cânone literário nacional.,representação dramática e idealizada do corpo da índia.,oposição entre a condição humana e a natureza primitiva.
QUESTÃO 39,"Coincidindo com o Dia Internacional dos Direitos
da Infância, foram apresentados diversos trabalhos que
mostram as mudanças que afetam a vida das crianças.
Um desses estudos compara o que sonham e brincam
as crianças hoje em relação às dos anos 1990. E o que
se descobriu é que as crianças têm agora menos lazer
e estão mais sobrecarregadas por deveres e atividades
extracurriculares do que as de 25 anos atrás. As crianças
de hoje não só dedicam menos tempo para brincar, como
também, quando brincam, a maioria não o faz com outras
crianças no parque, na rua ou na praça, mas em casa
e muitas vezes sozinhas. E já não brincam tanto com
brinquedos, mas com aparelhos eletrônicos, entre os
quais predomina o jogo individual com a máquina.


O texto indica que as transformações nas experiências
lúdicas na infância",fomentaram as relações sociais entre as crianças.,"tornaram o lazer uma prática difundida entre as
crianças.","incentivaram a criação de novos espaços para se
divertir.","
promoveram uma vivência corporal menos ativa.","contribuíram para o aumento do tempo dedicado para
brincar."
QUESTÃO 40,"TEXTO 1
Um homem célebre
Machado de Assis

Correu à sala dos retratos, abriu o piano, sentou-se e
espalmou as mãos no teclado. Começou a tocar alguma
coisa própria, uma inspiração real e pronta, uma polca,
uma polca buliçosa, como dizem os anúncios. Nenhuma
repulsa da parte do compositor; os dedos iam arrancando
as notas, ligando-as, meneando-as; dir-se-ia que a musa
compunha e bailava a um tempo. [...] Compunha só,
teclando ou escrevendo, sem os vãos esforços da véspera,
sem exasperação, sem nada pedir ao céu, sem interrogar
os olhos de Mozart. Nenhum tédio. Vida, graça, novidade,
escorriam-lhe da alma como de uma fonte perene.

TEXTO 2

Um homem célebre expõe o suplício do músico
popular que busca atingir a sublimidade da obra-prima
clássica, e com ela a galeria dos imortais, mas que é traído
por uma disposição interior incontrolável que o empurra
implacavelmente na direção oposta. Pestana, célebre nos
saraus, salões, bailes e ruas do Rio de Janeiro por suas
composições irresistivelmente dançantes, esconde-se
dos rumores à sua volta num quarto povoado de ícones
da grande música europeia, mergulha nas sonatas do
classicismo vienense, prepara-se para o supremo salto
criativo e, quando dá por si, é o autor de mais uma
inelutável e saltitante polca.

O conto de Machado de Assis faz uma referência velada ao
maxixe, gênero musical inicialmente associado à escravidão
e à mestiçagem. No Texto 2, o conflito do personagem em
compor obras do gênero é representativo da","pouca complexidade musical das composições
ajustadas ao gosto do grande público.","prevalência de referências musicais africanas no
imaginário da população brasileira.","incipiente atribuição de prestígio social a músicas
instrumentais feitas para a dança.","tensa relação entre o erudito e o popular na
constituição da música brasileira.","importância atribuída à música clássica na sociedade
brasileira do século 19."
QUESTÃO 41,"Devagar, devagarinho

Desacelerar é preciso. Acelerar não é preciso.
Afobados e voltados para o próprio umbigo, operamos,
automatizados, falas robóticas e silêncios glaciais. Ilustra
bem esse estado de espírito a música Sinal fechado
(1969), de Paulinho da Viola. Trata-se da história de
dois sujeitos que se encontram inesperadamente em
um sinal de trânsito. A conversa entre ambos, porém,
se deu rápida e rasteira. Logo, os personagens se
despedem, com a promessa de se verem em outra
oportunidade. Percebe-se um registro de comunicação
vazia e superficial, cuja tônica foi o contato ligeiro e
superficial construído pelos interlocutores: “Olá, como
vai? / Eu vou indo, e você, tudo bem? / Tudo bem, eu
vou indo correndo, / pegar meu lugar no futuro. E você? /
Tudo bem, eu vou indo em busca de um sono / tranquilo,
quem sabe? / Quanto tempo... / Pois é, quanto tempo...
/ Me perdoe a pressa / é a alma dos nossos negócios... /
Oh! Não tem de quê. / Eu também só ando a cem”.

O culto à velocidade, no contexto apresentado, se
coloca como fruto de um imediatismo processual que
celebra o alcance dos fins sem dimensionar a qualidade
dos meios necessários para atingir determinado
propósito. Tal conjuntura favorece a lei do menor esforço
— a comodidade — e prejudica a lei do maior esforço — a
dignidade.

Como modelo alternativo à cultura fast, temos o
movimento slow life, cujo propósito, resumidamente, é
conscientizar as pessoas de que a pressa é inimiga da
perfeição e do prazer, buscando assim reeducar seus
sentidos para desfrutar melhor os sabores da vida.

Nesse artigo de opinião, a apresentação da letra da
canção Sinal fechado é uma estratégia argumentativa
que visa sensibilizar o leitor porque","adverte sobre os riscos que o ritmo acelerado da vida
oferece.","exemplifica o fato criticado no texto com uma situação
concreta.","contrapõe situações de aceleração e de serenidade
na vida das pessoas.","questiona o clichê sobre a rapidez e a aceleração da
vida moderna.","apresenta soluções para a cultura da correria que as
pessoas vivenciam hoje."
QUESTÃO 42,"O documentário O Menino que fez um Museu,
direção de Sérgio Utsch, produção independente de
brasileiros e britânicos, gravado no Nordeste em 2016,
mais precisamente no distrito Dom Quintino, zona rural
do Crato, foi premiado em Londres, pela FPA (Foreign
Press Association), a Associação de Correspondentes
Estrangeiros mais antiga do mundo, fundada em 1888.

De acordo com o diretor, O Menino que fez um Museu
foi o único trabalho produzido por equipes fora do eixo
Estados Unidos-Europa entre os finalistas.

O documentário conta a história de um Brasil
profundo, desconhecido até mesmo por muitos
brasileiros. É apresentado com o carisma de Pedro
Lucas Feitosa, 11 anos.

Quando tinha 10 anos, Pedro Lucas criou o Museu
de Luiz Gonzaga, que fica no distrito de Dom Quintino.
A ideia surgiu após uma visita que o garoto fez, em
2013, quando tinha 8 anos, ao Museu do Gonzagão,
em Exu, Pernambuco. Pedro decidiu criar o próprio lugar
de exposição para homenagear o rei e o local escolhido
foi a casa da sua bisavó já falecida, que fica ao lado da
casa dele, na rua Alto de Antena.

No segundo parágrafo, uma citação afirma que o
documentário “foi o único trabalho produzido por equipes
fora do eixo Estados Unidos-Europa entre os finalistas”.
No texto, esse recurso expressa uma estratégia
argumentativa que reforça a","originalidade da iniciativa de homenagem à vida e à
obra de Luiz Gonzaga.","
falta de concorrentes ao prêmio de uma das
associações mais antigas do mundo.","proeza da premiação de uma história ambientada no
interior do Nordeste brasileiro.","escassez de investimentos para a produção
cinematográfica independente no país.","
importância da parceria entre brasileiros e britânicos
para a realização das filmagens."
