question,body,A,B,C,D,E
QUESTÃO 24,"A imagem da negra e do negro em produtos de beleza e a estética do racismo Resumo : Este artigo tem por finalidade discutir a representação da população negra, especialmente da mulher negra, em imagens de produtos de beleza presentes em comércios do nordeste goiano. Evidencia-se que a presença de estereótipos negativos nessas imagens dissemina um imaginário racista apresentado sob a forma de uma estética racista que camufla a exclusão e normaliza a inferiorização sofrida pelos(as) negros(as) na sociedade brasileira. A análise do material imagético aponta a desvalorização estética do negro, especialmente da mulher negra, e a idealização da beleza e do branqueamento a serem alcançados por meio do uso dos produtos apresentados. O discurso midiático-publicitário dos produtos de beleza rememora e legitima a prática de uma ética racista construída e atuante no cotidiano. Frente a essa discussão, sugere-se que o trabalho antirracismo, feito nos diversos espaços sociais, considere o uso de estratégias para uma “descolonização estética” que empodere os sujeitos negros por meio de sua valorização estética e protagonismo na construção de uma ética da diversidade. Palavras-chave: Estética, racismo, mídia, educação, diversidade. O cumprimento da função referencial da linguagem é uma marca característica do gênero resumo de artigo acadêmico. Na estrutura desse texto, essa função é estabelecida pela","impessoalidade, na organização da objetividade das informações, como em “Este artigo tem por finalidade” e “Evidencia-se”.","seleção lexical, no desenvolvimento sequencial do texto, como em “imaginário racista” e “estética do negro”.","metaforização, relativa à construção dos sentidos figurados, como nas expressões “descolonização estética” e “discurso midiático-publicitário”.","nominalização, produzida por meio de processos derivacionais na formação de palavras, como “inferiorização” e “desvalorização”.","adjetivação, organizada para criar uma terminologia antirracista, como em “ética da diversidade” e “descolonização estética”. Descrição da fotografia: Foto, em preto e branco, que mostra a fachada de um estabelecimento, em que a palavra ‘supermercado’ está escrita em vários idiomas: supermercado, supermarket, supermarkt, tienda etc."
QUESTÃO 25,"A imagem integra uma adaptação em quadrinhos da obra Grande sertão: veredas , de Guimarães Rosa.  Na representação gráfica, a inter-relação de diferentes linguagens caracteriza-se por",romper com a linearidade das ações da narrativa literária.,ilustrar de modo fidedigno passagens representativas da história.,articular a tensão do romance à desproporcionalidade das formas.,potencializar a dramaticidade do episódio com recursos das artes visuais.,desconstruir a diagramação do texto literário pelo desequilíbrio da composição.
QUESTÃO 26,"Tanto os Jogos Olímpicos quanto os Paralímpicos são mais que uma corrida por recordes, medalhas e busca da excelência. Por trás deles está a filosofia do barão Pierre de Coubertin, fundador do Movimento Olímpico. Como educador, ele viu nos Jogos a oportunidade para que os povos desenvolvessem valores, que poderiam ser aplicados não somente ao esporte, mas à educação e à sociedade. Existem atualmente sete valores associados aos Jogos. Os valores olímpicos são: a amizade, a excelência e o respeito, enquanto os valores paralímpicos são: a determinação, a coragem, a igualdade e a inspiração. No contexto das aulas de Educação Física escolar, os valores olímpicos e paralímpicos podem ser identificados quando o colega","procura entender o próximo, assumindo atitudes positivas como simpatia, empatia, honestidade, compaixão, confiança e solidariedade, o que caracteriza o valor da igualdade.","faz com que todos possam ser iguais e receber o mesmo tratamento, assegurando imparcialidade, oportunidades e tratamentos iguais para todos, o que caracteriza o valor da amizade.","dá o melhor de si na vivência das diversas atividades relacionadas ao esporte ou aos jogos, participando e progredindo de acordo com seus objetivos, o que caracteriza o valor da coragem.","manifesta a habilidade de enfrentar a dor, o sofrimento, o medo, a incerteza e a intimidação nas atividades, agindo corretamente contra a vergonha, a desonra e o desânimo, o que caracteriza o valor da determinação.","inclui em suas ações o fair play (jogo limpo), a honestidade, o sentimento positivo de consideração por outra pessoa, o conhecimento dos seus limites, a valorização de sua própria saúde e o combate ao doping , o que caracteriza o valor do respeito. Descrição da imagem: Página de uma adaptação em quadrinhos de Rodrigo Rosa da obra Grande sertão: veredas , de Guimarães Rosa, composta por quadrinho, ilustrações e textos. Na parte superior esquerda da página, há um quadrinho com a ilustração da boca de um homem de bigode, que diz: “Daí, vieram me chamar. Causa dum bezerro: um bezerro branco, erroso, os olhos de nem ser – se viu –; e com máscara de cachorro. Determinaram – era o demo.”. Abaixo do texto, a ilustração de parte de um bicho com pelos escuros, orelhas pontudas, chifre, olhos grandes e dentes afiados. Ao lado dele, há um bezerro caído, do qual saem labaredas. Do lado direito da página, há a ilustração de uma mão atirando com um revólver: “PAM!”. Abaixo, o texto: “Mataram. Dono dele nem sei quem for. Vieram emprestar minhas armas, cedi. Não tenho abusões. O senhor ri certas risadas. Olhe: quando é tiro de verdade, primeiro a cachorrada pega a latir, depois, então, se vai ver se deu mortos. O senhor tolere, isto é o sertão.”"
QUESTÃO 27,"Mais big do que bang A comunidade científica mundial recebeu, na semana passada, a confirmação oficial de uma descoberta sobre a qual se falava com enorme expectativa há alguns meses. Pesquisadores do Centro de Astrofísica Harvard-Smithsonian revelaram ter obtido a mais forte evidência até agora de que o universo em que vivemos começou mesmo pelo Big Bang, mas este não foi explosão, e sim uma súbita expansão de matéria e energia infinitas concentradas em um ponto microscópico que, sem muitas opções semânticas, os cientistas chamam de “singularidade”. Essa semente cósmica permanecia em estado latente e, sem que exista ainda uma explicação definitiva, começou a inchar rapidamente [...]. No intervalo de um piscar de olhos, por exemplo, seria possível, portanto, que ocorressem mais de 10 trilhões de Big Bangs. No título proposto para esse texto de divulgação científica, ao dissociar os elementos da expressão Big Bang, a autora revela a intenção de",evidenciar a descoberta recente que comprova a explosão de matéria e energia.,resumir os resultados de uma pesquisa que trouxe evidências para a teoria do Big Bang.,sintetizar a ideia de que a teoria da expansão de matéria e energia substitui a teoria da explosão.,destacar a experiência que confirma uma investigação anterior sobre a teoria de matéria e energia.,condensar a conclusão de que a explosão de matéria e energia ocorre em um ponto microscópico.
QUESTÃO 28,"Nessa campanha, a principal estratégia para convencer o leitor a fazer a reciclagem do lixo é a utilização da linguagem não verbal como argumento para",reaproveitamento de material.,facilidade na separação do lixo.,melhoria da condição do catador.,preservação de recursos naturais.,"geração de renda para o trabalhador. Descrição do cartaz: Cartaz composto por textos e pela montagem de uma foto com desenhos, que mostra uma garrafa PET apoiada em uma superfície. Da garrafa saem traços que compõem um pedaço de tecido. Ao redor do tecido, o desenho de uma fita métrica, de uma tesoura, de um carretel com linha e de uma agulha. O texto diz: “Plástico velho pode virar tecido novo. Garrafa PET vazia tem valor líquido e certo: reciclada, vira tecido, madeira sintética ou plástico novo de novo. Separar o lixo facilita o trabalho dos catadores e aumenta o material aproveitado, principalmente se você limpar as embalagens por dentro, retirando toda a sujeira antes de descartá-las. Mude de atitude. Assim, você ajuda a gerar renda para quem precisa e poupa recursos naturais. Separe o lixo e acerte na lata”. Ao lado do desenho de um cesto de lixo com a inscrição ‘seco’, há a indicação: “latas, papéis, plástico e vidro”. Ao lado do cesto de lixo com a inscrição ‘úmido’, há a indicação: “cascas e ossos, restos de comida, pó de café e chá, galhos e podas”."
QUESTÃO 29,"TEXTO I Também chamados impressões ou imagens fotogramáticas [...], os fotogramas são, numa definição genérica, imagens realizadas sem a utilização da câmera fotográfica, por contato direto de um objeto ou material com uma superfície fotossensível exposta a uma fonte de luz. Essa técnica, que nasceu junto com a fotografia e serviu de modelo a muitas discussões sobre a ontologia da imagem fotográfica, foi profundamente transformada pelos artistas da vanguarda, nas primeiras décadas do século XX. Representou mesmo, ao lado das colagens, fotomontagens e outros procedimentos técnicos, a incorporação definitiva da fotografia à arte moderna e seu distanciamento da representação figurativa. TEXTO II No fotograma de Man Ray, o “distanciamento da representação figurativa” a que se refere o Texto I manifesta-se na","ressignificação do jogo de luz e sombra, nos moldes surrealistas.","imposição do acaso sobre a técnica, como crítica à arte realista.","composição experimental, fragmentada e de contornos difusos.","abstração radical, voltada para a própria linguagem fotográfica.","imitação de formas humanas, com base em diferentes objetos."
QUESTÃO 30,"Eu sobrevivi do nada, do nada Eu não existiaNão tinha uma existência Não tinha uma matéria Comecei existir com quinhentos milhões e quinhentos mil anos Logo de uma vez, já velha Eu não nasci criança, nasci já velha Depois é que eu virei criançaE agora continuei velha Me transformei novamente numa velha Voltei ao que eu era, uma velha Nesse poema de Stela do Patrocínio, a singularidade da expressão lírica manifesta-se na","representação da infância, redimensionada no resgate da memória.","associação de imagens desconexas, articuladas por uma fala delirante.","expressão autobiográfica, fundada no relato de experiências de alteridade.","incorporação de elementos fantásticos, explicitada por versos incoerentes.","transgressão à razão, ecoada na desconstrução de referências temporais."
QUESTÃO 31,"A história do futebol é uma triste viagem do prazer ao dever. [...] O jogo se transformou em espetáculo, com poucos protagonistas e muitos espectadores, futebol para olhar, e o espetáculo se transformou num dos negócios mais lucrativos do mundo, que não é organizado para ser jogado, mas para impedir que se jogue. A tecnocracia do esporte profissional foi impondo um futebol de pura velocidade e muita força, que renuncia à alegria, atrofia a fantasia e proíbe a ousadia. Por sorte ainda aparece nos campos, [...] algum atrevido que sai do roteiro e comete o disparate de driblar o time adversário inteirinho, além do juiz e do público das arquibancadas, pelo puro prazer do corpo que se lança na proibida aventura da liberdade. O texto indica que as mudanças nas práticas corporais, especificamente no fut ebol,","fomentaram uma tecnocracia, promovendo uma vivência mais lúdica e irreverente.","promoveram o surgimento de atletas mais habilidosos, para que fossem inovadores.","incentivaram a associação dessa manifestação à fruição, favorecendo o improviso.","tornaram a modalidade em um produto a ser consumido, negando sua dimensão criativa.","contribuíram para esse esporte ter mais jogadores, bem como acompanhado de torcedores. Descrição do fotograma: O fotograma, em preto e branco, é composto por camadas superpostas de elementos sombreados. A camada inferior mostra a silhueta da cabeça de duas pessoas beijando-se. Sobre a cabeça de cada um deles, a silhueta de uma mão em tons mais claros."
QUESTÃO 32,"O grupo O Teatro Mágico apresenta composições autorais que têm referências estéticas do rock , do pop e da música folclórica brasileira. A originalidade dos seus shows tem relação com a ópera europeia do século XIX a partir da",disposição cênica dos artistas no espaço teatral.,integração de diversas linguagens artísticas.,sobreposição entre música e texto literário.,manutenção de um diálogo com o público.,adoção de um enredo como fio condutor.
QUESTÃO 33,"A trajetória de Liesel Meminger é contada por uma narradora mórbida, surpreendentemente simpática. Ao perceber que a pequena ladra de livros lhe escapa, a Morte afeiçoa-se à menina e rastreia suas pegadas de 1939 a 1943. Traços de uma sobrevivente: a mãe comunista, perseguida pelo nazismo, envia Liesel e o irmão para o subúrbio pobre de uma cidade alemã, onde um casal se dispõe a adotá-los por dinheiro. O garoto morre no trajeto e é enterrado por um coveiro que deixa cair um livro na neve. É o primeiro de uma série que a menina vai surrupiar ao longo dos anos. O único vínculo com a família é esta obra, que ela ainda não sabe ler. A vida ao redor é a pseudorrealidade criada em torno do culto a Hitler na Segunda Guerra. Ela assiste à eufórica celebração do aniversário do Führer pela vizinhança. A Morte, perplexa diante da violência humana, dá um tom leve e divertido à narrativa deste duro confronto entre a infância perdida e a crueldade do mundo adulto, um sucesso absoluto – e raro – de crítica e público. Os gêneros textuais podem ser caracterizados, dentre outros fatores, por seus objetivos. Esse fragmento é um(a)","reportagem, pois busca convencer o interlocutor da tese defendida ao longo do texto.","resumo, pois promove o contato rápido do leitor com uma informação desconhecida.","sinopse, pois sintetiza as informações relevantes de uma obra de modo impessoal.","instrução, pois ensina algo por meio de explicações sobre uma obra específica.","resenha, pois apresenta uma produção intelectual de forma crítica. Descrição da fotografia: A foto, em preto e branco, mostra um homem cantando e tocando violão em um palco envolto por uma fumaça branca. Ele usa roupas em tons escuros, chapéu, botas e está com o rosto pintado. No pedestal do microfone há cordas entrelaçadas. Ao fundo, é possível ver parte de uma bateria. Acima do homem há um arco pendente, no qual duas mulheres fazem um número de contorcionismo. Em frente ao palco, há pessoas fotografando os artistas."
QUESTÃO 34,TEXTO I TEXTO II As duas imagens são produções que têm a cerâmica como matéria-prima. A obra Estrutura vertical dupla se distingue da urna funerária marajoara ao,evidenciar a simetria na disposição das peças.,materializar a técnica sem função utilitária.,abandonar a regularidade na composição.,anular possibilidades de leituras afetivas.,integrar o suporte em sua constituição.
QUESTÃO 35,"o que será que ela quer essa mulher de vermelho alguma coisa ela querpra ter posto esse vestido não pode ser apenas uma escolha casualpodia ser um amareloverde ou talvez azul mas ela escolheu vermelho ela sabe o que ela quere ela escolheu vestido e ela é uma mulher então com base nesses fatos eu já posso afirmar que conheço o seu desejo caro watson, elementar: o que ela quer sou euzinhosou euzinho o que ela quer só pode ser euzinho o que mais podia ser No processo de elaboração do poema, a autora Angélica Freitas confere ao eu lírico uma identidade que aqui representa a",hipocrisia do discurso alicerçado sobre o senso comum.,mudança de paradigmas de imagem atribuídos à mulher.,tentativa de estabelecer preceitos da psicologia feminina.,importância da correlação entre ações e efeitos causados.,valorização da sensibilidade como característica de gênero.
QUESTÃO 36,"O rio que fazia uma volta atrás de nossa casa era a imagem de um vidro mole que fazia uma volta atrás de casa.Passou um homem e disse: Essa volta que orio faz por trás de sua casa se chama enseada. Não era mais a imagem de uma cobra de vidro que fazia uma volta atrás de casa.Era uma enseada. Acho que o nome empobreceu a imagem. Nesse poema de Manoel de Barros, o sujeito poético questiona o uso do vocábulo “enseada” porque a",terminologia mencionada é incorreta.,nomeação minimiza a percepção subjetiva.,palavra é aplicada a outro espaço geográfico.,designação atribuída ao termo é desconhecida.,"definição modifica o significado do termo no dicionário. Descrição da imagem: A obra Estrutura vertical dupla , de Norma Grimberg, é formada por várias peças arredondadas de cerâmica, de cor clara, unidas em pares e sobrepostas. Colocada sobre uma base quadrada, a sequência das peças varia de tamanho, ora do menor para o maior, ora do maior para o menor. Descrição da imagem: A urna cerimonial marajoara é um vaso cerâmico de cor escura, bojudo, de gargalo estreito e base pontiaguda, com um par de asas simétricas. Há desenhos de formas arredondadas e simétricas distribuídos por toda a urna."
QUESTÃO 37,"“Acuenda o Pajubá”: conheça o “dialeto secreto” utilizado por gays e travestis Com origem no iorubá, linguagem foi adotada por travestis e ganhou a comunidade “Nhaí, amapô! Não faça a loka e pague meu acué, deixe de equê se não eu puxo teu picumã!” Entendeu as palavras dessa frase? Se sim, é porque você manja alguma coisa de pajubá, o “dialeto secreto” dos gays e travestis. Adepto do uso das expressões, mesmo nos ambientes mais formais, um advogado afirma: “É claro que eu não vou falar durante uma audiência ou numa reunião, mas na firma, com meus colegas de trabalho, eu falo de ‘acué’ o tempo inteiro”, brinca. “A gente tem que ter cuidado de falar outras palavras porque hoje o pessoal já entende, né? Tá na internet, tem até dicionário...”, comenta. O dicionário a que ele se refere é o Aurélia, a dicionária da língua afiada , lançado no ano de 2006 e escrito pelo jornalista Angelo Vip e por Fred Libi. Na obra, há mais de 1 300 verbetes revelando o significado das palavras do pajubá. Não se sabe ao certo quando essa linguagem surgiu, mas sabe-se que há claramente uma relação entre o pajubá e a cultura africana, numa costura iniciada ainda na época do Brasil colonial. Da perspectiva do usuário, o pajubá ganha status de dialeto, caracterizando-se como elemento de patrimônio linguístico, especialmente por",ter mais de mil palavras conhecidas.,ter palavras diferentes de uma linguagem secreta.,ser consolidado por objetos formais de registro.,ser utilizado por advogados em situações formais.,ser comum em conversas no ambiente de trabalho.
QUESTÃO 38,"Infância Graciliano Ramos Certa vez minha mãe surrou-me com uma corda nodosa que me pintou as costas de manchas sangrentas. Moído, virando a cabeça com dificuldade, eu distinguia nas costelas grandes lanhos vermelhos. Deitaram-me, enrolaram-me em panos molhados com água de sal – e houve uma discussão na família. Minha avó, que nos visitava, condenou o procedimento da filha e esta  afligiu-se. Irritada, ferira-me à toa, sem querer. Não guardei ódio a minha mãe: o culpado era o nó. Num texto narrativo, a sequência dos fatos contribui para a progressão temática. No fragmento, esse processo é indicado p ela",alternância das pessoas do discurso que determinam o foco narrativo.,utilização de formas verbais que marcam tempos narrativos variados.,indeterminação dos sujeitos de ações que caracterizam os eventos narrados.,justaposição de frases que relacionam semanticamente os acontecimentos narrados.,recorrência de expressões adverbiais que organizam temporalmente a narrativa.
QUESTÃO 39,"Essa imagem ilustra a reação dos celíacos (pessoas sensíveis ao glúten) ao ler rótulos de alimentos sem glúten. Essas reações indicam que, em geral, os rótulos desses produtos",trazem informações explícitas sobre a presença do glúten.,oferecem várias opções de sabor para esses consumidores.,classificam o produto como adequado para o consumidor celíaco.,influenciam o consumo de alimentos especiais para esses consumidores.,"variam na forma de apresentação de informações relevantes para esse público. Descrição da imagem: Sob o título “Reações celíacas ao ler um rótulo sem glúten”, há seis ícones, acompanhados por textos. • “Curti” – Não contém glúten. Curti! • “Amei” – Sem glúten e com sabor. Amei! • “HaHa” – Sem glúten e barato. HaHa! • “Uau” – Sem glúten, barato e gostoso. Uau! • “Triste” – Sem glúten, mas pode conter traços. Triste! • “Grr” – Rótulo tá todo errado. Grr!"
QUESTÃO 40,"ABL lança novo concurso cultural:  “Conte o conto sem aumentar um ponto” Em razão da grande repercussão do concurso de Microcontos do Twitter da ABL, o Abletras, a Academia Brasileira de Letras lançou no dia do seu aniversário de 113 anos um novo concurso cultural intitulado “Conte o conto sem aumentar um ponto”, baseado na obra A cartomante , de Machado de Assis. “Conte o conto sem aumentar um ponto” tem como objetivo dar um final distinto do original ao conto  A cartomante , de Machado de Assis, utilizando-se o mesmo número de caracteres – ou inferior – que Machado concluiu seu trabalho, ou seja, 1 778 caracteres. Vale ressaltar que, para participar do concurso, o concorrente deverá ser seguidor do Twitter da ABL, o Abletras. O Twitter é reconhecido por promover o compartilhamento de textos. Nessa notícia, essa rede social foi utilizada como veículo/suporte para um concurso literário por causa do(a)",limite predeterminado de extensão do texto.,interesse pela participação de jovens.,atualidade do enredo proposto.,fidelidade a fatos cotidianos.,dinâmica da sequência narrativa.
QUESTÃO 41,"Nesse texto, busca-se c onvencer o leitor a mudar seu comportamento por meio da associação de verbos no modo imperativo à",indicação de diversos canais de atendimento.,divulgação do Centro de Defesa da Mulher.,informação sobre a duração da campanha.,apresentação dos diversos apoiadores.,utilização da imagem das três mulheres.
QUESTÃO 42,"A Casa de Vidro Ivan Ângelo Houve protestos. Deram uma bola a cada criança e tempo para brincar. Elas aprenderam malabarismos incríveis e algumas viajavam pelo mundo exibindo sua alegre habilidade. (O problema é que muitos, a maioria, não tinham jeito e eram feios de noite, assustadores. Seria melhor prender essa gente – havia quem dissesse.) Houve protestos. Aumentaram o preço da carne, liberaram os preços dos cereais e abriram crédito a juros baixos para o agricultor. O dinheiro que sobrasse, bem, digamos, ora o dinheiro que sobrasse! Houve protestos. Diminuíram os salários (infelizmente aumentou o número de assaltos) porque precisamos combater a inflação e, como se sabe, quando os salários estão acima do índice de produtividade eles se tornam altamente inflacionários, de modo que. Houve protestos. Proibiram os protestos.E no lugar dos protestos nasceu o ódio. Então surgiu a Casa de Vidro, para acabar com aquele ódio. Publicado em 1979, o texto compartilha com outras obras da literatura brasileira escritas no período as marcas do contexto em que foi produzido, como a",referência à censura e à opressão para alegorizar a falta de liberdade de expressão característica da época.,valorização de situações do cotidiano para atenuar os sentimentos de revolta em relação ao governo instituído.,utilização de metáforas e ironias para expressar um olhar crítico em relação à situação social e política do país.,tendência realista para documentar com verossimilhança o drama da população brasileira durante o Regime Militar.,"sobreposição das manifestações populares pelo discurso oficial para destacar o autoritarismo do momento históric o. Descrição do cartaz: O cartaz é composto por foto e textos. A fotografia mostra três mulheres: uma delas está tapando os olhos com as mãos; a outra, a boca; e a outra, os ouvidos. Há frases espalhadas pelo cartaz: “Campanha permanente pelo fim da violência contra as mulheres. Se você foi vítima de assédio, rompa o silêncio: DENUNCIE. Ligue 180. Não silencie, o governo do Estado está ao seu lado. Telefone Lilás: 0800-541-0803 – Centro Estadual de Referência da Mulher Vânia Araújo Machado”. Na parte inferior do cartaz, a logomarca da Trensurb – Empresa de Trens Urbanos de Porto Alegre S.A.”"
QUESTÃO 43,"Encontrando base em argumentos supostamente científicos, o mito do sexo frágil contribuiu historicamente para controlar as práticas corporais desempenhadas pelas mulheres. Na história do Brasil, exatamente na transição entre os séculos XIX e XX, destacam-se os esforços para impedir a participação da mulher no campo das práticas esportivas. As desconfianças em relação à presença da mulher no esporte estiveram culturalmente associadas ao medo de masculinizar o corpo feminino pelo esforço físico intenso. Em relação ao futebol feminino, o mito do sexo frágil atuou como obstáculo ao consolidar a crença de que o esforço físico seria inapropriado para proteger a feminilidade da mulher “normal”. Tal mito sustentou um forte movimento contrário à aceitação do futebol como prática esportiva feminina. Leis e propagandas buscaram desacreditar  o futebol, considerando-o inadequado à delicadeza. Na verdade, as mulheres eram consideradas incapazes de se adequar às múltiplas dificuldades do “esporte-rei”. No contexto apresentado, a relação entre a prática do futebol e as mulheres é caracterizada por um",argumento biológico para justificar desigualdades históricas e sociais.,discurso midiático que atua historicamente na desconstrução do mito do sexo frágil.,apelo para a preservação do futebol como uma modalidade praticada apenas pelos homens.,olhar feminista que qualifica o futebol como uma atividade masculinizante para as mulheres.,receio de que sua inserção subverta o “esporte-rei” ao demonstrarem suas capacidades de jogo.
QUESTÃO 44,"Farejador de Plágio: uma ferramenta contra a cópia ilegal No mundo acadêmico ou nos veículos de comunicação, as cópias ilegais podem surgir de diversas maneiras, sendo integrais, parciais ou paráfrases. Para ajudar a combater esse crime, o professor Maximiliano Zambonatto Pezzin, engenheiro de computação, desenvolveu junto com os seus alunos o programa Farejador de Plágio. O programa é capaz de detectar: trechos contínuos e fragmentados, frases soltas, partes de textos reorganizadas, frases reescritas, mudanças na ordem dos períodos e erros fonéticos e sintáticos. Mas como o programa realmente funciona? Considerando o texto como uma sequência de palavras, a ferramenta analisa e busca trecho por trecho nos sites  de busca, assim como um professor desconfiado de um aluno faria. A diferença é que o programa permite que se pesquise em vários buscadores, gerando assim muito mais resultados. Segundo o texto, a ferramenta Farejador de Plágio alcança seu objetivo por meio da",seleção de cópias integrais.,busca em sites especializados.,simulação da atividade docente.,comparação de padrões estruturais.,identificação de sequência de fonemas.
QUESTÃO 45 TEXTO I,"TEXTO II Stephen Lund, artista canadense, morador em Victoria, capital da Colúmbia Britânica (Canadá), transformou-se em fenômeno mundial produzindo obras de arte virtuais pedalando sua bike . Seguindo rotas traçadas com o auxílio de um dispositivo de GPS, ele calcula ter percorrido mais de 10 mil quilômetros. Os textos destacam a inovação artística proposta por Stephen Lund a partir do(a)",deslocamento das tecnologias de suas funções habituais.,perspectiva de funcionamento do dispositivo de GPS.,ato de guiar sua bicicleta pelas ruas da cidade.,análise dos problemas de mobilidade urbana.,"foco na promoção cultural da sua cidade. Descrição da imagem: A imagem é composta por um mapa de parte da cidade de Victoria e por uma foto, em preto e branco, de parte da cidade do Rio de Janeiro vista de cima, com destaque para o Cristo Redentor e o Pão de Açúcar. No mapa, algumas ruas foram demarcadas, de modo a representar a mesma imagem destacada na foto."
redação,"1. O rascunho da redação deve ser feito no espaço apropriado. 2. O texto definitivo deve ser escrito à tinta, na folha própria, em até 30 linhas. 3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas copiadas desconsiderado para efeito de correção. 4. Receberá nota zero, em qualquer das situações expressas a seguir , a redação que: 4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”. 4.2. fugir ao tema ou que não atender ao tipo dissertativo-argumentativo. 4.3. apresentar parte do texto deliberadamente desconectada do tema proposto. TEXT OS MOTI VADORES TEXTO I Às segundas-fe iras pela manhã, os usuários de um serviço de música digital recebem uma lista personalizada de músicas que lhes permite descobrir novidades. Assim como os sistemas de outros aplicativos e redes sociais, este cérebro artificial consegue traçar um retrato automatizado do gosto de seus assinantes e constrói uma máquina de sugestões que não costuma falhar. O sistema se baseia em um algoritmo cuja evolução e usos aplicados ao consumo cultural são infinitos. De fato, plataformas de transmissão de vídeo on-line começam a desenhar suas séries de sucesso rastreando o banco de dados gerado por todos os movimentos dos usuários para analisar o que os satisfaz. O algoritmo constrói assim um universo cultural adequado e complacente com o gosto do consumidor, que pode avançar até chegar sempre a lugares reconhecíveis. Dessa forma, a filtragem de informação feita pelas redes sociais ou pelos sistemas de busca pode moldar nossa maneira de pensar. E esse é o problema principal: a ilusão de liberdade de escolha que muitas vezes é gerada pelos algoritmos. TEXTO II Nos sistemas dos gigantes da internet, a filtragem de dados é transferida para um exército de moderadores em empresas localizadas do Oriente Médio ao Sul da Ásia, que têm um papel importante no controle daquilo que deve ser eliminado da rede social, a partir de sinalizações dos usuários. Mas a informação é então processada por um algoritmo, que tem a decisão final. Os algoritmos são literais. Em poucas palavras, são uma opinião embrulhada em código. E estamos caminhando para um estágio em que é a máquina que decide qual notícia deve ou não ser lida. TEXTO IV Mudanças sutis nas informações às quais somos expostos podem transformar nosso comportamento. As redes têm selecionado as notícias sob títulos chamativos como “ trending topics ” ou critérios como “relevância”. Mas nós praticamente não sabemos como isso tudo é filtrado. Quanto mais informações relevantes tivermos nas pontas dos dedos, melhor equipados estamos para tomar decisões. No entanto, surgem algumas tensões fundamentais: entre a conveniência e a deliberação; entre o que o usuário deseja e o que é melhor para ele; entre a transparência e o lado comercial. Quanto mais os sistemas souberem sobre você em comparação ao que você sabe sobre eles, há mais riscos de suas escolhas se tornarem apenas uma série de reações a “cutucadas” invisíveis. O que está em jogo não é tanto a questão “homem versus máquina ”, mas sim a disputa “decisão informada versus obediência influenciada”.  A partir da leitura dos textos motivadores e com base nos conhecimentos construídos ao longo de sua formação,  redija um texto dissertativo-argumentativo em modalidade escrita formal da língua portuguesa sobre o tema “Manipulação do comportamento do usuário pelo controle de dados na internet”, apresentando proposta de intervenção que respeite os direitos humanos. Selecione, organize e relacione, de forma coerente e coesa, argumentos e fatos para defesa de seu ponto de vista. TEXTO III Descrição da imagem: O i nfográfico representa dados sobre a internet no Brasil em 2016. No que diz respeito à “Utilização da Internet”, a imagem traz as seguintes informações: 64,7% das pessoas de 10 anos ou mais de idade utilizaram a internet.63,8% dos homens utilizaram a internet. 65,5% das mulheres utilizaram a internet.Cerca de 85% dos jovens de 18 a 24 anos de idade e 25% das pessoas de 60 anos ou mais de idade utilizaram a internet. No que diz respeito à “Finalidade do acesso à Internet” por seus usuários, os dados apontam que: 94,2% enviam ou recebem mensagens de texto, voz ou imagens por aplicativos diferentes de e-mail . 76,4% assistem a vídeos, inclusive programas, séries e filmes. 73,3% conversam por chamada de voz ou vídeo. 69,3% enviam ou recebem e-mails (correio el etrônico). PROPOSTA DE REDAÇÃO A partir da leitura dos textos motivadores e com base nos conhecimentos construídos ao longo de sua formação,  redija um texto dissertativo-argumentativo em modalidade escrita formal da língua portuguesa sobre o tema “Manipulação do comportamento do usuário pelo controle de dados na internet”, apresentando proposta de intervenção que respeite os direitos humanos. Selecione, organize e relacione, de forma coerente e coesa, argumentos e fatos para defesa de seu ponto de vista.",,,,,
QUESTÃO 46,"No Segundo Congresso Internacional de Ciências Geográficas, em 1875, a que compareceram o presidente da República, o governador de Paris e o presidente da Assembleia, o discurso inaugural do almirante La Roucière-Le Noury expôs a atitude predominante no encontro: “Cavalheiros, a Providência nos ditou a obrigação de conhecer e conquistar a terra. Essa ordem suprema é um dos deveres imperiosos inscritos em nossas inteligências e nossas atividades. A geografia, essa ciência que inspira tão bela devoção e em cujo nome foram sacrificadas tantas vítimas, tornou-se a filosofia da terra”. No contexto histórico apresentado, a exaltação da ciência geográfica decorre do seu uso para o(a)",preservação cultural dos territórios ocupados.,formação humanitária da sociedade europeia.,catalogação de dados úteis aos propósitos colonialistas.,desenvolvimento de técnicas matemáticas de construção de cartas.,consolidação do conhecimento topográfico como campo acadêmico.
