question,body,A,B,C,D,E
questão 127,"O fogão por indução consiste de um sistema de bobinas que induz corrente elétrica nas panelas. A corrente elétrica, ao percorrer a panela, irá transferir calor, responsável pelo cozimento dos alimentos. Na figura, a bobina 1, conectada à rede de tensão alternada, representa o fogão, e a bobina 2, conectada ao amperímetro, representa a panela. É comum encontrar fogões por indução com potência de 6,6 quilowatis sob tensão de 220 volts cuja eficiência de conversão de energia elétrica em térmica é de 90 por cento. enem2021 Descrição da imagem: Ilustração de uma rede elétrica conectada à bobina 1. À direita, e com os eixos paralelos à bobina 1, está a bobina 2, conectada ao amperímetro. As áreas das bobinas 1 e 2 são iguais.  Durante o funcionamento do fogão por indução, a corrente elétrica na bobina 1 irá induzir uma corrente elétrica na bobina 2 mais próxima de",3 ampères,27 ampères,30 ampères,33 ampères,37 ampères
questão 128,"As plantas vasculares são compostas por três partes básicas: raiz, caule e folhas. A estrutura dessas partes pode variar entre as espécies, de acordo com adaptações específicas a diferentes modos de vida. Avicennia schaueriana é uma espécie de angiosperma caracterizada por apresentar pneumatóforos, caule liso e folhas com glândulas que expelem sal. A planta descrita está adaptada ao bioma ",Floresta de Araucárias.," Floresta Amazônica."," Manguezal. ","Caatinga. ","Cerrado. "
questão 129,"Os pesticidas organoclorados foram amplamente empregados na agricultura, contudo, em razão das suas elevadas toxicidades e persistências no meio ambiente, eles foram banidos. Considere a aplicação de quinhentos gramas de um pesticida organoclorado em uma cultura e que, em certas condições, o tempo de meia-vida do pesticida no solo seja de 5 anos. A massa do pesticida no decorrer de 35 anos será mais próxima de","3,9 gramas."," 31,2 gramas. ","62,5 gramas. ","125,0 gramas."," 250,0 gramas."
questão 130,"A sequência de nucleotídeos do RNA mensageiro presentes em um gene de um fungo, constituída de sete códons, está escrita a seguir. Descrição da imagem: Quadro que indica a sequência de letras que representa os 7 códons: 1-AUG, 2-UUU, 3-GUU, 4-CAA, 5-UGU, 6- AGU, 7-UAG. Pesquisadores submeteram a sequência a mutações independentes. Sabe-se que os códons UAG e UAA são terminais, ou seja, indicam a interrupção da tradução. Qual mutação produzirá a menor proteina? ",Deleção de G no códon 3.," Substituição de C por U no códon 4. ",Substituição de G por C no códon 6.," Substituição de A por G no códon 7. ",Deleção dos dois primeiros nucleotídeos no códon 5.
questão 131,"A simples atitude de não jogar direto no lixo ou no ralo da pia o óleo de cozinha usado pode contribuir para a redução da poluição ambiental. Mas o que fazer com o óleo vegetal que não será mais usado”? Não existe um modelo ideal de descarte, mas uma alternativa simples tem sido reaproveitá-lo para fazer sabão. Para isso, são necessários, além do próprio óleo, água e soda cáustica. enem202i Com base no texto, a reação química que permite o reaproveitamento do óleo vegetal é denominada"," redução. ","epoxidação. ",substituição.," esterificação."," saponificação. "
questão 132,"Durante o desenvolvimento embrionário humano ocorre uma comunicação entre os átrios direito e esquerdo através do forame oval (ou forame de Botal). Essa comunicação não causa prejuízos à circulação do bebê em formação, exceto se ela perdurar após o nascimento. Os prejuízos no período embrionário são evitados porque a circulação fetal se assemelha à dos(as)","aves, porque a pequena circulação e a grande circulação estão presentes.","répteis, porque a mistura de sangue é minimizada por um metabolismo lento. ","crocodilianos, porque a separação dos ventrículos impede a mistura sanguínea. ","peixes, porque a circulação é simples, ocorrendo uma passagem única pelo coração. ","anfíbios, porque pressões diferenciais isolam temporalmente o sangue venoso do arterial."
questão 133,"No cultivo por hidroponia, são utilizadas soluções nutritivas contendo macronutrientes e micronutrientes essenciais. Além dos nutrientes, o pH é um parâmetro de extrema importância, uma vez que ele afeta a preparação da solução nutritiva e a absorção dos nutrientes pelas plantas. Para o cultivo de alface, valores de pH entre 5,5 e 6,5 são ideais para o seu desenvolvimento. As correções de pH são feitas pela adição de compostos ácidos ou básicos, mas não devem introduzir elementos nocivos às plantas. Na tabela, são apresentados alguns dados da composição da solução nutritiva de referência para esse cultivo. Também é apresentada a composição de uma solução preparada por um produtor de cultivo hidropônico. Descrição da imagem: Tabela com algumas espécies químicas e suas respectivas concentrações em milimol por litro para a composição de referência, com pH entre 5,5 e 6,5, e, para a solução nutritiva preparada, com pH igual a 4,3. Macronutrientes: N, abre parêntese, NH, com carga positiva, fecha parêntese; concentrações: 1,0 e 0,8. P, abre parêntese, H,PO, com carga negativa, fecha parêntese; concentrações: 1,0 e 1,0. K com carga positiva; concentrações: 6,0 e 3,5. Ca com carga positiva 2; concentrações: 4,0 e 3,0. SO, com carga negativa 2; concentrações: 2,0 e 1,0. Micronutrientes: Fe com carga positiva 2; concentrações: 0,09 e 0,07. C/ com carga negativa; concentrações: valor indeterminado e 0,0045. Para correção do pH da solução nutritiva preparada, esse produtor pode empregar uma solução de ","ácido fosfórico, H3PO4.","sulfato de cálcio, CaSO4","óxido de alumínio, Al2O3.",". cloreto de ferro(2), FeCl2","hidróxido de potássio, KOH."
questão 134,"O sino dos ventos é composto por várias barras metálicas de mesmo material e espessura, mas de comprimentos diferentes, conforme a figura. Descrição da imagem: Ilustração de um sino dos ventos formado por seis barras metálicas cilíndricas. Essas barras estão penduradas em uma circunferência e igualmente espaçadas. A barra mais curta corresponde ao comprimento 1 e a barra mais longa corresponde ao comprimento 2.  Considere f ev,, respectivamente, como a frequência fundamental e a velocidade de propagação do som emitido pela barra de menor comprimento, e f, e v, são essas mesmas grandezas para o som emitido pela barra de maior comprimento. As relações entre as frequências fundamentais e entre as velocidades de propagação são, respectivamente, ","f1, menor que f2, e v1, menor que v2.","f1, menor que f2, e v1, igual a v2.","f1, menor que f2, e v1, maior que v2.","f1, maior que f2, e v1, igual a v2. ","f1, maior que f2, e v1, maior que v2."
questão 135,"O polvo mimético apresenta padrões cromáticos e comportamentos muito curiosos. Frequentemente, muda a orientação de seus tentáculos, assemelhando-se a alguns animais. As imagens 1, 3 e 5 apresentam polvos mimetizando, respectivamente, um peixe-linguado (2), um peixe-leão (4) e uma serpente-marinha (6). enemo021 enemo027 Descrição da imagem: Imagem 1: O polvo está com todos os tentáculos recolhidos para o mesmo lado, unidos junto ao corpo e assumindo um formato ovalado, semelhante ao do peixe-linguado, apresentado na imagem 2. Imagem 3: Os tentáculos do polvo aparecem abertos, semelhantes às múltiplas nadadeiras do peixe-leão, apresentado na imagem 4. Imagem 5: Os tentáculos do polvo estão divididos em duas direções opostas. De cada lado, esses tentáculos estão unidos e assumem um formato cilíndrico, que dão a aparência de um corpo cilíndrico longo, semelhante ao da serpente-marinha, apresentada na imagem 6.  Do ponto de vista evolutivo, a capacidade apresentada se estabeleceu porque os polvos"," originaram-se do mesmo ancestral que esses animais. "," passaram por mutações similares a esses organismos. "," observaram esses animais em seus nichos ecológicos.",resultaram de convergência adaptativa com essas espécies.,sobreviveram às pressões seletivas com esses comportamentos.
questão 136,"O sistema de numeração romano ainda é utilizado na indicação de capítulos e volumes de livros, na designação de séculos e, em ordem cronológica, de papas e reis de mesmo nome. São utilizadas sete letras do alfabeto: Quatro fundamentais: | (vale 1); X (vale 10); C (vale 100) e M (vale 1 000). Três secundárias: V (vale 5); L (vale 50) e D (vale 500). As regras para escrever números romanos são: 1. Não existe símbolo correspondente ao zero; 2. Os símbolos fundamentais podem ser repetidos até três vezes e seus valores são adicionados. Exemplo: XXX é igual a 30; 3. Uma letra posta à esquerda de outra de maior valor indica subtração dos respectivos valores. Exemplo: IX é igual a 10 menos 1 é igual a 9; 4. Uma letra posta à direita de outra de maior valor indica adição dos respectivos valores. Exemplo: XI é igual a 10 mais 1 é igual a 11. Em uma cidade europeia há uma placa indicando o ano de sua fundação: MCDLXIX. Quantos anos de fundação essa cidade comemorará em 2050? ","379 ","381 ","579 ","581 ","601 "
questão 137,"Uma das bases mais utilizadas para representar um número é a base decimal. Entretanto, os computadores trabalham com números na base binária. Nessa base, qualquer número natural é representado usando apenas os algarismos O e 1. Por exemplo, as representações dos números 9 e 12, na base binária, são abre parêntese um zero zero um fecha parêntese e abre parêntese um um zero zero fecha parêntese, respectivamente. A operação de adição, na base binária, segue um algoritmo similar ao utilizado na base decimal, como detalhado no quadro: enemo021 VODOO enemo021 Descrição da imagem: O quadro apresenta as seguintes informações: “a, b e a mais b”. Quando a é igual a zero e b é igual a zero, a mais b é igual a zero. Quando a é igual a zero e b é igual a um, a mais b é igual a um. Quando a é igual a um e b é igual a zero, a mais b é igual a um. Quando a é igual a um e b é igual a um, a mais b é igual a abre parêntese um zero fecha parêntese.   VICUIU Por exemplo, na base binária, a soma dos números abre parêntese um zero fecha parêntese e abre parêntese um zero fecha parêntese é abre parêntese um zero zero fecha parêntese, como apresentado: Descrição da imagem: Adição: abre parêntese um zero fecha parêntese mais abre parêntese um zero fecha parêntese é igual a abre parêntese um zero zero fecha parêntese. Considerando as informações do texto, o resultado da adição 9 mais 12 será representado, na base binária, por"," abre parêntese um zero um fecha parêntese. ",abre parêntese um um zero um fecha parêntese.," abre parêntese um um um um fecha parêntese","abre parêntese um zero um zero um fecha parêntese. ","abre parêntese um um zero zero um fecha parêntese. "
questão 138,"Uma unidade de medida comum usada para expressar áreas de terrenos de grandes dimensões é o hectare, que equivale a 10 000 metros quadrados. Um fazendeiro decide fazer um loteamento utilizando 3 hectares de sua fazenda, dos quais 0,9 hectare será usado para a construção de ruas e calçadas e o restante será dividido em terrenos com área de 300 metros quadrados cada um. Os 20 primeiros terrenos vendidos terão preços promocionais de 20 000 reais cada, e os demais, 30 000 reais cada. Nas condições estabelecidas, o valor total, em real, obtido pelo fazendeiro com a venda de todos os terrenos será igual a"," 700 000. ",1 600 000.," 1 900 000."," 2 200 000. ","2 800 000. "
questão 139,"Uma pessoa produzirá uma fantasia utilizando como materiais: 2 tipos de tecidos diferentes e 5 tipos distintos de pedras ornamentais. Essa pessoa tem à sua disposição 6 tecidos diferentes e 15 pedras ornamentais distintas. A quantidade de fantasias com materiais diferentes que podem ser produzidas é representada pela expressão ","Fração de numerador 6 fatorial e denominador, abre parêntese, 4 fatorial vezes 2 fatorial, fecha parêntese; vezes fração de numerador 15 fatorial e denominador, abre parêntese, 10 fatorial vezes 5 fatorial, fecha parêntese. "," Fração de numerador 6 fatorial e denominador, abre parêntese, 4 fatorial vezes 2 fatorial, fecha parêntese; mais fração de numerador 15 fatorial e denominador, abre parêntese, 10 fatorial vezes 5 fatorial, fecha parêntese.","Fração de numerador 6 fatorial e denominador 2 fatorial; mais fração de numerador 15 fatorial e denominador 5 fatorial. ",Fração de numerador 6 fatorial e denominador 2 fatorial; vezes fração de numerador 15 fatorial e denominador 5 fatorial.," Fração de numerador 21 fatorial e denominador, abre parêntese, 7 fatorial vezes 14 fatorial, fecha parêntese. "
questão 140,"Os diretores de uma escola precisam construir um laboratório para uso dos alunos. Há duas possibilidades: (1) um laboratório do tipo A, com capacidade para 100 usuários, a um custo de 180 mil reais e gastos de 60 mil reais por ano para manutenção; (2) um laboratório do tipo B, com capacidade para 80 usuários, a um custo de 120 mil reais e gastos com manutenção de 16 mil reais por ano. Considera-se que, em qualquer caso, o laboratório implantado será utilizado na totalidade de sua capacidade. A economia da escola, na utilização de um laboratório tipo B, em vez de um laboratório tipo A, num período de 4 anos, por usuário, será de ","1,31 mil reais.","1,90 mil reais."," 2,30 mil reais. "," O 2,36 mil reais. ","2,95 mil reais. "
questão 141,"Um ciclista amador de 61 anos de idade utilizou um monitor cardíaco para medir suas frequências cardíacas em quatro diferentes tipos de trechos do percurso. Os resultados das frequências cardíacas máximas alcançadas nesses trechos foram: Descrição da imagem: Quadro com as seguintes informações: “Frequências cardíacas máximas (batimentos por minuto) em cada trecho do percurso”. No trecho do percurso “leve no plano”, a frequência cardíaca máxima foi de 90 batimentos por minuto. No trecho do percurso “forte no plano”, a frequência cardíaca máxima foi de 120 batimentos por minuto. No trecho do percurso “subida moderada”, a frequência cardíaca máxima foi de 130 batimentos por minuto. No trecho do percurso “subida forte”, a frequência cardíaca máxima foi de 140 batimentos por minuto. Sabe-se que a faixa aeróbica ideal para o ganho de condicionamento físico é entre 65 por cento e 85 por cento da frequência cardíaca máxima, que, por sua vez, é determinada pela fórmula: Frequência cardíaca máxima é igual a 220 menos idade, em que a idade é dada em ano e Frequência cardíaca máxima é dada em batimento por minuto. Os trechos do percurso nos quais esse ciclista se mantém dentro de sua faixa aeróbica ideal, para o ganho de condicionamento físico, são ","leve no plano, forte no plano, subida moderada e subida forte.","leve no plano, forte no plano e subida moderada. "," forte no plano, subida moderada e subida forte.","forte no plano e subida moderada. ","leve no plano e subida forte. "
questão 142,"Um lava-rápido oferece dois tipos de lavagem de veículos: lavagem simples, ao preço de 20 reais, e lavagem completa, ao preço de 35 reais. Para cobrir as despesas com produtos e funcionários, e não ter prejuízos, o lava-rápido deve ter uma receita diária de, pelo menos, 300 reais. Para não ter prejuízo, o menor número de lavagens diárias que o lava-rápido deve efetuar é ",6,8,9,15,20
questão 143,"Após consulta médica, um paciente deve seguir um tratamento composto por três medicamentos: X, Y e Z. O paciente, para adquirir os três medicamentos, faz um orçamento em três farmácias diferentes, conforme o quadro. Descrição da imagem: Quadro com as seguintes informações: Na farmácia 1, o medicamento X custa 45 reais, O medicamento Y custa 40 reais e o medicamento Z custa 50 reais. Na farmácia 2, o medicamento X custa 50 reais, o medicamento Y custa 50 reais e o medicamento Z custa 40 reais. Na farmácia 3, o medicamento X custa 65 reais, O medicamento Y custa 45 reais e o medicamento Z custa 35 reais. Dessas farmácias, algumas oferecem descontos: * na compra dos medicamentos X e Y na Farmácia 2, recebe-se um desconto de 20 por cento em ambos os produtos, independentemente da compra do medicamento Z, e não há desconto para o medicamento Z; * na compra dos 3 medicamentos na Farmácia 3, recebe-se 20 por cento de desconto no valor total da compra. O paciente deseja efetuar a compra de modo a minimizar sua despesa com os medicamentos. De acordo com as informações fornecidas, o paciente deve comprar os medicamentos da seguinte forma: "," X Y e Z na Farmácia 1."," X e Y na Farmácia 1, e Z na Farmácia 3. "," X e Y na Farmácia 2, e Z na Farmácia 3.","X na Farmácia 2,e Y e Z na Farmácia 3. ","X, Y e Z na Farmácia 3."
questão 144,"Um operário da construção civil assentou as cerâmicas nos cômodos de uma casa, ganhando 20 reais por hora trabalhada, e realizou o serviço em dois dias. No primeiro dia, chegou pontualmente às 8 horas da manhã e saiu às 20 horas e 15 minutos, tendo 2 horas de descanso. No segundo dia, chegou 1 hora e 20 minutos atrasado em relação ao primeiro dia e terminou o serviço 3 horas e 45 minutos mais cedo do que no primeiro dia, tendo somente 40 minutos de descanso. enem2021 Considere que a fração da hora trabalhada é proporcional ao ganho por hora e que o tempo de descanso não é remunerado. Quanto o operário recebeu, em real, para colocar as cerâmicas nessa casa? ","335,00","361,67","375,00","395,00","408,3"
questão 145,"Em algumas cidades do norte do estado do Paraná, há décadas nascem mais meninas do que meninos. Uma das explicações sugeridas para esse fato é a contaminação do meio ambiente por agrotóxicos que se acumulam no lençol freático, levando à contaminação das populações por meio da cadeia alimentar. Na cidade de nome Jardim Olinda, por exemplo, de todas as crianças nascidas entre 2002 e 2008, aproximadamente 40 por cento foram meninos. Considerando que esse percentual nos nascimentos corresponda à probabilidade de um bebê nascido em Jardim Olinda ser menino ou menina, qual é a probabilidade de um casal dessa cidade ter exatamente duas meninas? ","Um, cento e vinte avos. ","Um, sessenta avos. ","Um quarto. ","Três décimos. ","Nove, vinte e cinco avos. "
questão 146,"O instrumento de percussão conhecido como triângulo é composto por uma barra fina de aço, dobrada em um formato que se assemelha a um triângulo, com uma abertura e uma haste, conforme ilustra a Figura 1. enemo021 Descrição da imagem: A Figura 1 apresenta o instrumento musical chamado triângulo. A Figura 2 é um triângulo equilátero com altura (h) igual a 8 centímetros.  Uma empresa de brindes promocionais contrata uma fundição para a produção de miniaturas de instrumentos desse tipo. A fundição produz, inicialmente, peças com o formato de um triângulo equilátero de altura h, conforme ilustra a Figura 2. Após esse processo, cada peça é aquecida, deformando os cantos, e cortada em um dos vértices, dando origem à miniatura. Assuma que não ocorram perdas de material no processo de produção, de forma que o comprimento da barra utilizada seja igual ao perímetro do triângulo equilátero representado na Figura 2. Considere 1,7 como valor aproximado para a raiz quadrada de três. Nessas condições, o valor que mais se aproxima da medida do comprimento da barra, em centímetro, é "," 9,07.","13,60. ","20,40.","  27,18. ","36,24. "
questão 147,"Uma pessoa comprou uma caneca para tomar sopa, conforme ilustração. Descrição da imagem: Imagem de uma caneca com alça no formato de coração. O topo da caneca é uma circunferência de diâmetro D, a base é um círculo de diâmetro de a altura está identificada pela letra h. O topo e a base da caneca são paralelos. E l Sabe-se que 1 centímetro cúbico é igual a 1 mililitro e que o topo da caneca é uma circunferência de diâmetro (D) medindo 10 centímetros, e a base é um círculo de diâmetro (d) medindo 8 centímetros. Além disso, sabe-se que a altura (h) dessa caneca mede 12 centímetros (distância entre o centro das circunferências do topo e da base). Utilize 3 como aproximação para pi. Qual é a capacidade volumétrica, em mililitro, dessa caneca? ",216,408,732,2196,2928
questão 148,"O dono de uma loja pretende usar cartões imantados para a divulgação de sua loja. A empresa que fornecerá o serviço lhe informa que o custo de fabricação do cartão é de 0,01 real por centímetro quadrado e que disponibiliza modelos tendo como faces úteis para impressão: * um triângulo equilátero de lado 12 centímetros; * um quadrado de lado 8 centímetros; * um retângulo de lados 11 centímetros e 8 centímetros; * um hexágono regular de lado 6 centímetros; * um círculo de diâmetro 10 centímetros. O dono da loja está disposto a pagar, no máximo, 0,80 real por cartão. Ele escolherá, dentro desse limite de preço, o modelo que tiver maior área de impressão. Use 3 como aproximação para pi e use 1,7 como aproximação para raiz quadrada de 3. Nessas condições, o modelo que deverá ser escolhido tem como face útil para impressão um "," triângulo. "," quadrado",retângulo,hexágono,círculo
questão 149,"A relação de Newton-Laplace estabelece que o módulo volumétrico de um fluido é diretamente proporcional ao quadrado da velocidade do som (em metro por segundo) no fluido e à sua densidade (em quilograma por metro cúbico), com uma constante de proporcionalidade adimensional. Nessa relação, a unidade de medida adequada para o módulo volumétrico é"," quilograma, vezes metro elevado a menos dois, vezes segundo elevado a menos um. ","quilograma, vezes metro elevado a menos um, vezes segundo elevado a menos dois.","quilograma, vezes metro elevado a menos cinco, vezes segundo elevado a dois.","quilograma elevado a menos um, vezes metro elevado a um, vezes segundo elevado a dois. ","quilograma elevado a menos um, vezes metro elevado a cinco, vezes segundo elevado a menos dois. "
questão 150,"Uma pessoa pretende viajar por uma companhia aérea que despacha gratuitamente uma mala com até 10 quilogramas. Em duas viagens que realizou, essa pessoa utilizou a mesma mala e conseguiu 10 quilogramas com as seguintes combinações de itens: Descrição da imagem: O quadro apresenta as seguintes informações: Na viagem 1, constam 12 camisetas, 4 calças e 3 sapatos. Na viagem 2, constam 18 camisetas, 3 calças e 2 sapatos. Para ter certeza de que sua bagagem terá massa de 10 quilogramas, ela decide levar essa mala com duas calças, um sapato e o máximo de camisetas, admitindo que itens do mesmo tipo têm a mesma massa. Qual a quantidade máxima de camisetas que essa pessoa poderá levar”?",22,24,26,33,39
questão 151,"Um automóvel apresenta um desempenho médio de 16 quilômetros por litro. Um engenheiro desenvolveu um novo motor a combustão que economiza, em relação ao consumo do motor anterior, 0,1 litro de combustível a cada 20 quilômetros percorridos. O valor do desempenho médio do automóvel com o novo motor, em quilômetro por litro, expresso com uma casa decimal, é ","15,9","16,1","16,4","17,4","18,0"
questão 152,"O projeto de um contêiner, em forma de paralelepípedo reto retangular, previa a pintura dos dois lados (interno e externo) de cada uma das quatro paredes com tinta acrílica e a pintura do piso interno com tinta epóxi. O construtor havia pedido, a cinco fornecedores diferentes, orçamentos das tintas necessárias, mas, antes de iniciar a obra, resolveu mudar o projeto original, alterando o comprimento e a largura para o dobro do originalmente previsto, mantendo inalterada a altura. Ao pedir novos orçamentos aos fornecedores, para as novas dimensões, cada um deu uma resposta diferente sobre as novas quantidades de tinta necessárias. Em relação ao previsto para o projeto original, as novas quantidades de tinta necessárias informadas pelos fornecedores foram as seguintes: * Fomecedor 1: “O dobro, tanto para as paredes quanto para o piso.” * Fomecedor 2: “O dobro para as paredes e quatro vezes para o piso.” * Fomecedor 3: “Quatro vezes, tanto para as paredes quanto para o piso.” * Fomecedor 4: “Quatro vezes para as paredes e o dobro para o piso.” * Fomecedor 5: “Oito vezes para as paredes e quatro vezes para o piso.” Analisando as informações dos fornecedores, o construtor providenciará a quantidade adequada de material. Considere a porta de acesso do contêiner como parte de uma das paredes. enemoZ1 Qual dos fornecedores prestou as informações adequadas, devendo ser o escolhido pelo construtor para a aquisição do material?",1,2,3,4,5
questão 153,"Um povoado com 100 habitantes está passando por uma situação de seca prolongada e os responsáveis pela administração pública local decidem contratar a construção de um reservatório. Ele deverá ter a forma de um cilindro circular reto, cuja base tenha 5 metros de diâmetro interno, e atender à demanda de água da população por um período de exatamente sete dias consecutivos. No oitavo dia, o reservatório vazio é completamente reabastecido por carros-pipa. Considere que o consumo médio diário por habitante é de 120 litros de água. Use 3 como aproximação para pi. Nas condições apresentadas, o reservatório deverá ser construído com uma altura interna mínima, em metro, igual a ","1,12","3,10","4,35","4,48","5,60"
questão 154,"O quadro representa a relação entre o preço de um produto (R) e seu respectivo imposto devido (1). Descrição da imagem: O quadro apresenta o imposto devido (/) sobre o preço (R) do produto: Produto com preço (R) menor ou igual a 5 mil tem imposto devido (/) isento. Produto com preço (R) maior que 5 mil e menor ou igual a 10 mil tem imposto devido (/) igual a 10 por cento de, abre parêntese, R menos 5 mil, fecha parêntese. Produto com preço (R) maior que 10 mil e menor ou igual a 15 mil tem imposto devido (/) igual a 500 mais 30 por cento de, abre parêntese, R menos 10 mil, fecha parêntese. O gráfico que melhor representa essa relação é ","Descrição da imagem: O gráfico apresenta no eixo horizontal o preço (R) do produto: 0, 5 000, 10 000 e 15 000, e no eixo vertical o imposto devido (I): 0, 500 e 2 000. O segmento do gráfico inicia no ponto (0, 0), segue constante até o ponto (5 000, 0), a partir desse ponto segue crescente linearmente até o ponto (10 000, 500) e continua crescente, linearmente, porém de forma mais acentuada até o ponto (15 000, 2 000). ","Descrição da imagem: O gráfico apresenta no eixo horizontal o preço (R) do produto: 0, 5 000, 10 000 e 15 000, e no eixo vertical o imposto devido (/): 0, 500 e 1 000. O segmento do gráfico inicia no ponto (0, 0), segue constante até o ponto (5 000, 0), a partir desse ponto segue crescente linearmente até o ponto (15 000, 1 000), passando pelo ponto (10 000, 500). ","Descrição da imagem: O gráfico apresenta no eixo horizontal o preço (R) do produto: 0, 5 000, 10 000 e 15 000, e no eixo vertical o imposto devido (I): 0, 500 e 2 000. O segmento do gráfico é crescente linearmente, inicia-se no ponto (0, 0), passa pelo ponto (10 000, 500) e termina no ponto (15 000 ,1 000)","Descrição da imagem: O gráfico apresenta no eixo horizontal o preço (R) do produto: 0, 5 000, 10 000 e 15 000, e no eixo vertical o imposto devido (I): 0, 500 e 2 000. O gráfico é formado por três segmentos paralelos ao eixo R. O primeiro segmento inicia no ponto (0, 0) e termina
fechado no ponto (5 000, 0). O segundo segmento inicia aberto no ponto (5 000, 500) e termina fechado no ponto (10 000, 500). O terceiro segmento inicia aberto no ponto (10 000, 2 000) e termina fechado no ponto (15 000, 2 000).","Descrição da imagem: O gráfico apresenta no eixo horizontal o preço (R) do produto: 0, 5 000, 10 000 e 15 000, e no eixo vertical o imposto devido (I): 0, 500 e 2 000. O segmento do gráfico é crescente linearmente, inicia-se no ponto (5 000, 0), passa pelo ponto (10 000, 500) e
termina no ponto (15 000, 1 000)."
questão 155,"O administrador de um teatro percebeu que, com o ingresso do evento a 20 reais, um show conseguia atrair Descrição da imagem: 200 pessoas e que, a cada 1 real de redução no preço do No gráfico, no eixo horizontal está o desconto ingresso, o número de pessoas aumentava em 40. Ele sabe | numerado de O a 23, e no eixo vertical está a que os donos do teatro só admitem trabalhar com valores | arrecadação numerada de O a 7 000 com intervalo de inteir ra OS ingressos, pela dificuldade de disponibilizar EU UA a 9 Pp É p O gráfico é construído com pontos, o primeiro ponto troco, e pretende convencê-los a diminuir o preço do está em (0, 4 000), segue com intervalo não contínuo ingresso. Assim, apresentará um gráfico da arrecadação de desconto de um em um, crescente linearmente em em função do valor do desconto no preço atual do ingresso. relação à arrecadação, e finaliza no ponto (20, 5 500). O gráfico que mais se assemelha ao que deve ser elaborado pelo administrador é O .  O MT - 2º dia | Caderno 11 - LARANJA LEDOR - 1º Aplicação  O . O  * 02112 5 LL A2ZÕS3 x ","Descrição da imagem: No gráfico, no eixo horizontal está o desconto numerado de 0 a 23, e no eixo vertical está a arrecadação numerada de 0 a 7 000 com intervalo de 500 entre os números. O gráfico é um segmento crescente que inicia no ponto (0, 4 000) e finaliza no ponto (20, aproximadamente 5 500)","Descrição da imagem: No gráfico, no eixo horizontal está o desconto numerado de 0 a 23, e no eixo vertical está a arrecadação numerada de 0 a 7 000 com intervalo de 500 entre os números. O gráfico é construído com pontos, o primeiro ponto está em (0, 4000), segue com intervalo não contínuo de desconto um em um, crescente linearmente em relação à arrecadação, e finaliza no ponto (20, 5500)","Descrição da imagem: No gráfico, no eixo horizontal está o desconto numerado de 0 a 23, e no eixo vertical está a arrecadação numerada de 0 a 7 000 com intervalo de 500 entre os números. O gráfico é um segmento decrescente que inicia no ponto (0, 4 000) e finaliza no ponto (20, aproximadamente 3 500).  ","Descrição da imagem: No gráfico, no eixo horizontal está o desconto numerado de 0 a 23, e no eixo vertical está a arrecadação numerada de 0 a 7 000 com intervalo de 500 entre os números. 0 gráfico é parte de uma parábola com concavidade para baixo que inicia no ponto (0, 4 000), seu ponto mais alto é aproximadamente (8, 6 000) e finaliza no ponto (20, 0)","Descrição da imagem: No gráfico, no eixo horizontal está o desconto numerado de 0 a 23, e no eixo vertical está a arrecadação numerada de 0 a 7 000 com intervalo de 500 entre os números. O gráfico é construído com pontos, o primeiro ponto está em (0, 4 000), segue em formato de parte de uma parábola, não contínua, com concavidade para baixo com o ponto mais alto em aproximadamente (7, 6 000) e finaliza no ponto (20, 0). "
questão 156,"Uma construtora, pretendendo investir na construção de imóveis em uma metrópole com cinco grandes regiões, fez uma pesquisa sobre a quantidade de famílias que mudaram de uma região para outra, de modo a determinar qual região foi o destino do maior fluxo de famílias, sem levar em consideração o número de famílias que deixaram a região. Os valores da pesquisa estão dispostos em uma matriz A é igual a, a índice i e j, em que i e j pertencem ao conjunto formado pelos números abre chaves 1,2,3,4e 5 fecha chaves, em que o elemento a índice / e j corresponde ao total de famílias (em dezena) que se mudaram da região | para a região j durante um certo período, e o elemento a índice 1 e | é considerado nulo, uma vez que somente são consideradas mudanças entre regiões distintas. A seguir, está apresentada a matriz com os dados da pesquisa. Descrição da imagem: A é igual a uma matriz formada por cinco linhas e cinco colunas com os valores: Primeira linha: 0,4,2,2 e 5; Segunda linha: 0,0,6,2 e 3; Terceira linha: 2,2,0,3 e 0; Quarta linha: 1,0,2,0 e 4; Quinta linha: 1,2,0,4 e 0. Qual região foi selecionada para o investimento da construtora?",1,2,3,4,5
questão 157,"Para realizar um voo entre duas cidades que distam 2 000 quilômetros uma da outra, uma companhia aérea utilizava um modelo de aeronave A, capaz de transportar até 200 passageiros. Quando uma dessas aeronaves está lotada de passageiros, o consumo de combustível é de 0,02 litro por quilômetro e por passageiro. Essa companhia resolveu trocar o modelo de aeronave A pelo modelo de aeronave B, que é capaz de transportar 10 por cento de passageiros a mais do que o modelo A, mas consumindo 10 por cento menos combustível por quilômetro e por passageiro. A quantidade de combustível consumida pelo modelo de aeronave B, em relação à do modelo de aeronave A, em um voo lotado entre as duas cidades, é","10 por cento menor. ","1 por cento menor. "," igual. ","1 por cento maior. ","11 por cento maior. "
