question,body,A,B,C,D,E
QUESTÃO 109,"Novas tecnologias Atualmente, prevalece na mídia um discurso de exaltação das novas tecnologias, principalmente aquelas ligadas às atividades de telecomunicações. Expressões frequentes como “o futuro já chegou”, “maravilhas tecnológicas” e “conexão total com o mundo” “fetichizam” novos produtos, transformando-os em objetos do desejo, de consumo obrigatório. Por esse motivo carregamos  hoje nos bolsos, bolsas e mochilas o “futuro” tão festejado. Todavia, não podemos reduzir-nos a meras vítimas de um aparelho midiático perverso, ou de um aparelho capitalista controlador. Há perversão, certamente, e controle, sem sombra de dúvida. Entretanto, desenvolvemos uma relação simbiótica de dependência mútua com os veículos de comunicação, que se estreita a cada imagem compartilhada e a cada dossiê pessoal transformado em objeto público de entretenimento. Não mais como aqueles acorrentados na caverna de Platão, somos livres para nos aprisionar, por espontânea vontade, a esta relação sadomasoquista com as estruturas midiáticas, na qual tanto controlamos quanto somos controlados.Ao escrever um artigo de opinião, o produtor precisa criar uma base de orientação linguística que permita alcançar os leitores e convencê-los com relação ao ponto de vista defendido. Diante disso, nesse texto, a escolha das formas verbais em destaque objetiva","criar relação de subordinação entre leitor e autor, já que ambos usam as novas tecnologias.",enfatizar a probabilidade de que toda população brasileira esteja aprisionada às novas tecnologias.,"indicar, de forma clara, o ponto de vista de que hoje as pessoas são controladas pelas novas tecnologias.",tornar o leitor copartícipe do ponto de vista de que ele manipula as novas tecnologias e por elas é manipulado.,demonstrar ao leitor sua parcela de responsabilidade por deixar que as novas tecnologias controlem as pessoas.
QUESTÃO 110,"Olá! Negro Jorge de Lima Os netos de teus mulatos e de teus cafuzose a quarta e a quinta gerações de teu sangue sofredor tentarão apagar a tua cor! E as gerações dessas gerações quando apagarema tua tatuagem execranda, não apagarão de suas almas, a tua alma, negro!Pai-João, Mãe-negra, Fulô, Zumbi, negro-fujão, negro cativo, negro rebeldenegro cabinda, negro congo, negro ioruba, negro que foste para o algodão de USA para os canaviais do Brasil,para o tronco, para o colar de ferro, para a cangade todos os senhores do mundo;eu melhor compreendo agora os teus blues nesta hora triste da raça branca, negro!Olá, Negro! Olá, Negro!A raça que te enforca, enforca-se de tédio, negro! O conflito de gerações e de grupos étnicos reproduz, na visão do eu lírico, um contexto social assinalado por",modernização dos modos de produção e consequente enriquecimento dos brancos.,preservação da memória ancestral e resistência negra à apatia cultural dos brancos.,superação dos costumes antigos por meio da incorporação de valores dos colonizados.,nivelamento social de descendentes de escravos e de senhores pela condição de pobreza.,antagonismo entre grupos de trabalhadores e lacunas de hereditariedade.
QUESTÃO 111,"Até quando? Gabriel, o PensadorNão adianta olh ar pro céu Com muita fé e pouca luta Levanta aí que você tem muito protesto pra fazer E muita greve, você pode, você deve, pode crer Não adianta olhar pro chão Virar a cara pra não ver  Se liga aí que te botaram numa cruz e só porque Jesus  Sofreu não quer dizer que você tenha que sofrer! As escolhas linguísticas feitas p elo autor conferem ao texto","caráter atual, pelo uso de linguagem própria da internet.","cunho apelativo, pela predominância de imagens metafóricas.","tom de diálogo, pela recorrência de gírias.","espontaneidade, pelo uso da linguagem coloquial.","originalidade, pela concisão da linguagem."
QUESTÃO 112 TExTO I,"Andaram na praia, quando saímos, oito ou dez deles; e daí a pouco começaram a vir mais. E parece-me que viriam, este dia, à praia, quatrocentos ou quatrocentos e cinquenta. Alguns deles traziam arcos e flechas, que todos trocaram por carapuças ou por qualquer coisa que lhes davam. [...] Andavam todos tão bem-dispostos, tão bem feitos e galantes com suas tinturas que muito agradavam. TExTO II Descrição da imagem: A pintura O descobrimento do Brasil , de Candido Portinari, feita em 1956, tem dois planos visuais principais. O primeiro plano é mais denso e escuro e o segundo é mais claro e luminoso. No primeiro plano, ocupando a metade direita da pintura, está um grupo de índios adultos, na beira da praia, em pé e segurando suas lanças. Seus corpos estão nus e pintados. O grupo está de costas para o observador do quadro e olhando para caravelas que vêm do horizonte. Atrás dos adultos, há um menino, cobrindo o rosto, com o corpo voltado para o lado oposto às caravelas que vêm em direção à praia. Um adulto o segura pelo pulso. No segundo plano, encontram-se três caravelas navegando a todo vento. Elas vêm em direção à praia onde estão os índios. Em uma das caravelas é possível identificar a Cruz de Malta, que simbolizava a Coroa portuguesa. Pertencentes ao patrimônio cultural brasileiro, a carta de Pero Vaz de Caminha e a obra de Portinari retratam a chegada dos portugueses ao Brasil. Da leitura dos textos, constata-se que",a carta de Pero Vaz de Caminha representa uma das primeiras manifestações artísticas dos portugueses em terras brasileiras e preocupa-se apenas com a estética literária.,"a tela de Portinari retrata indígenas nus com corpos pintados, cuja grande significação é a afirmação da arte acadêmica brasileira e a contestação de uma linguagem moderna.","a carta, como testemunho histórico-político, mostra o olhar do colonizador sobre a gente da terra, e a pintura destaca, em primeiro plano, a inquietação dos nativos.","as duas produções, embora usem linguagens diferentes — verbal e não verbal —, cumprem a mesma função social e artística.","a pintura e a carta de Caminha são manifestações de grupos étnicos diferentes, produzidas em um mesmo momento histórico, retratando a colonização."
QUESTÃO 113,"Querô Plínio Marcos DELEGADO — Então desce ele. Vê o que arrancam desse sacana. SARARÁ — Só que tem um porém. Ele é menor. DELEGADO — Então vai com jeito. Depois a gente entrega pro juiz.( Luz apaga no delegado e acende no repórter, que se dirige ao público. ) REPÓRTER — E o Querô foi espremido, empilhado, esmagado de corpo e alma num cubículo imundo, com outros meninos. Meninos todos espremidos, empilhados, esmagados de corpo e alma, alucinados pelos seus desesperos, cegados por muitas aflições. Muitos meninos, com seus desesperos e seus ódios, empilhados, espremidos, esmagados de corpo e alma no imundo cubículo do reformatório. E foi lá que o Querô cresceu. No discurso do repórter, a repetição causa um efeito de sentido de intensificação, construindo a ideia de","opressão física e moral, que gera rancor nos meninos.","repressão policial e social, que gera apatia nos meninos.","polêmica judicial e midiática, que gera confusão entre os meninos.","concepção educacional e carcerária, que gera comoção nos meninos.","informação crítica e jornalística, que gera indignação entre os meninos."
QUESTÃO 114,"Mal secreto Raimundo Correia Se a cólera que espuma, a dor que moraN’alma, e destrói cada ilusão que nasce,Tudo o que punge, tudo o que devoraO coração, no rosto se estampasse;Se se pudesse, o espírito que chora,Ver através da máscara da face, Quanta gente, talvez, que inveja agoraNos causa, então piedade nos causasse!Quanta gente que ri, talvez, consigo Guarda um atroz, recôndito inimigo, Como invisível chaga cancerosa!Quanta gente que ri, talvez existe, Cuja ventura única consiste Em parecer aos outros venturosa! Coerente com a proposta parnasiana de cuidado formal e racionalidade na condução temática, o soneto de Raimundo Correia reflete sobre a forma como as emoções do indivíduo são julgadas em sociedade. Na concepção do eu lírico, esse julgamento revela que",a necessidade de ser socialmente aceito leva o indivíduo a agir de forma dissimulada.,o sofrimento íntimo torna-se mais ameno quando compartilhado por um grupo social.,a capacidade de perdoar e aceitar as diferenças neutraliza o sentimento de inveja.,o instinto de solidariedade conduz o indivíduo a apiedar-se do próximo.,a transfiguração da angústia em alegria é um artifício nocivo ao convívio social.
QUESTÃO 115,"Gripado, penso entre espirros em como a palavra gripe nos chegou após uma série de contágios entre línguas. Partiu da Itália em 1743 a epidemia de gripe que disseminou pela Europa, além do vírus propriamente dito, dois vocábulos virais: o italiano influenza e o francês grippe . O primeiro era um termo derivado do latim medieval influentia , que significava “influência dos astros sobre os homens”. O segundo era apenas a forma nominal do verbo gripper , isto é, “agarrar”. Supõe-se que fizesse referência ao modo violento como o vírus se apossa do organismo infectado.Para se entender o trecho como uma unidade de sentido, é preciso que o leitor reconheça a ligação entre seus elementos. Nesse texto, a coesão é construída predominantemente pela retomada de um termo por outro e pelo uso da elipse. O fragmento do texto em que há coesão por elipse do sujeito é:",“[...] a palavra gripe nos chegou após uma série de contágios entre línguas.”,“Partiu da Itália em 1743 a epidemia de gripe [...]”.,"“O primeiro era um termo derivado do latim medieval influentia , que significava ‘influência dos astros sobre os homens’.”",“O segundo era apenas a forma nominal do verbo gripper [...]”.,“Supõe-se que fizesse referência ao modo violento como o vírus se apossa do organismo infectado.”
QUESTÃO 116,"Capítulo LIV — A pêndula Machado de AssisSaí dali a saborear o beijo. Não pude dormir; estirei- me na cama, é certo, mas foi o mesmo que nada. Ouvi as horas todas da noite. Usualmente, quando eu perdia o sono, o bater da pêndula fazia-me muito mal; esse tique-taque soturno, vagaroso e seco parecia dizer a cada golpe que eu ia ter um instante menos de vida. Imaginava então um velho diabo, sentado entre dois sacos, o da vida e o da morte, e a contá-las assim: — Outra de menos...— Outra de menos...— Outra de menos...— Outra de menos...O mais singular é que, se o relógio parava, eu dava-lhe corda, para que ele não deixasse de bater nunca, e eu pudesse contar todos os meus instantes perdidos. Invenções há, que se transformam ou acabam; as mesmas instituições morrem; o relógio é definitivo e perpétuo. O derradeiro homem, ao despedir-se do sol frio e gasto, há de ter um relógio na algibeira, para saber a hora exata em que morre. Naquela noite não padeci essa triste sensação de enfado, mas outra, e deleitosa. As fantasias tumultuavam-me cá dentro, vinham umas sobre outras, à semelhança de devotas que se abalroam para ver o anjo-cantor das procissões. Não ouvia os instantes perdidos, mas os minutos ganhados.O capítulo apresenta o instante em que Brás Cubas revive a sensação do beijo trocado com Virgília, casada com Lobo Neves. Nesse contexto, a metáfora do relógio desconstrói certos paradigmas românticos, porque",o narrador e Virgília não têm percepção do tempo em seus encontros adúlteros.,"como “defunto autor”, Brás Cubas reconhece a inutilidade de tentar acompanhar o fluxo do tempo.","na contagem das horas, o narrador metaforiza o desejo de triunfar e acumular riquezas.",o relógio representa a materialização do tempo e redireciona o comportamento idealista de Brás Cubas.,o narrador compara a duração do sabor do beijo à perpetuidade do relógio.
QUESTÃO 117,"Para Carr, internet atua no comércio da distração Autor de “A Geração Superficial” analisa a influência da tecnologia na mente O jornalista americano Nicholas Carr acredita que a internet não estimula a inteligência de ninguém. O autor explica descobertas científicas sobre o funcionamento do cérebro humano e teoriza sobre a influência da internet em nossa forma de pensar. Para ele, a rede torna o raciocínio de quem navega mais raso, além de fragmentar a atenção de seus usuários. Mais: Carr afirma que há empresas obtendo lucro com a recente fragilidade de nossa atenção. “Quanto mais tempo passamos on-line e quanto mais rápido passamos de uma informação para a outra, mais dinheiro as empresas de internet fazem”, avalia. “Essas empresas estão no comércio da distração e são experts em nos manter cada vez mais famintos por informação fragmentada em partes pequenas. É claro que elas têm interesse em nos estimular e tirar vantagem da nossa compulsão por tecnologia.” A crítica do jornalista norte-americano que justifica o título do texto é a de que a internet",mantém os usuários cada vez menos preocupados com a qualidade da informação.,"torna o raciocínio de quem navega mais raso, além de fragmentar a atenção de seus usuários.","desestimula a inteligência, de acordo com descobertas científicas sobre o cérebro.",influencia nossa forma de pensar com a superficialidade dos meios eletrônicos.,garante a empresas a obtenção de mais lucro com a recente fragilidade de nossa atenção.
QUESTÃO 118,"Descrição da imagem: Fotografia da instalação Mercado de artes/mercado de bananas, de Paulo Nazareth. No primeiro plano, o artista aparece de frente. Ele veste calça e camisa de mangas compridas. Seus cabelos crespos estão soltos e chamam atenção pelo volume. Paulo Nazareth traz um leve sorriso no rosto. Ele segura diante de si uma placa de tamanho aproximado ao seu próprio tronco. Na placa, há a seguinte inscrição: “No me olviden cuando yo sea un nombre importante”. Tradução: “Não me esqueçam quando eu for um nome importante”. A placa faz referência à forma popular de escrita de cartazes, utilizando apenas letras maiúsculas, ligeiramente desproporcionais e não se atentando à divisão silábica esperada. Em segundo plano, há um velho automóvel Kombi com sua porta lateral aberta. De dentro do veículo, transborda uma montanha de cachos de banana para fora até o chão. A contemporaneidade identificada na performance / instalação do artista mineiro Paulo Nazareth reside principalmente na forma como ele",resgata conhecidas referências do modernismo mineiro.,utiliza técnicas e suportes tradicionais na construção das formas.,"articula questões de identidade, território e códigos de linguagens.",imita o papel das celebridades no mundo contemporâneo.,camufla o aspecto plástico e a composição visual de sua montagem.
QUESTÃO 119,"Descrição da imagem: Na tirinha, de quatro quadrinhos, intitulada Quadrinho Quadrado , escrita por Caco Xavier, o autor, juntamente com vários desenhos estilizados de livros, expõe o seguinte texto: Definições intangíveis - Um livro é feito de papel costurado ou colado em páginas. Um livro é feito de letras que formam palavras e de palavras dispostas em sentenças. Será um livro uma sentença? Um livro é feito de histórias e sonhos (d)escritos. Mas um livro só é um livro quando é feito sobretudo de... Olhos! Os objetivos que motivam os seres humanos a estabelecer comunicação determinam, em uma situação de interlocução, o predomínio de uma ou de outra função de linguagem. Nesse texto, predomina a função que se caracteriza por",tentar persuadir o leitor acerca da necessidade de se tomarem certas medidas para a elaboração de um livro.,"enfatizar a percepção subjetiva do autor, que projeta para sua obra seus sonhos e histórias.","apontar para o estabelecimento de interlocução de modo superficial e automático, entre o leitor e o livro.",fazer um exercício de reflexão a respeito dos princípios que estruturam a forma e o conteúdo de um livro.,"retratar as etapas do processo de produção de um livro, as quais antecedem o contato entre leitor e obra."
QUESTÃO 120 TExTO I,"Até então, a identidade nacional trazia inúmeros elementos europeus. A elite brasileira via no Velho Mundo o modelo de sociedade. Roupas, construções, cultura, tudo tinha a marca da Europa — uma espécie de chancela que atestava qualidade e importância. O genuinamente nacional era menosprezado ou, pelo menos, colocado em segundo plano. Somente em 1922, exatos cem anos após a independência, com a Semana de Arte Moderna de São Paulo, surgem sinais vigorosos de rompimento com a lógica vigente. Um grupo de jovens artistas se reúne e denuncia a subserviência a padrões culturais distantes da realidade brasileira. Oswald e Mário de Andrade, Tarsila do Amaral e Anita Malfatti, entre outros, defendem a valorização de elementos característicos do país na literatura, nas artes plásticas, na arquitetura e em todos os campos da vida nacional. TExTO II Macunaíma dandava pra ganhar vintém. E também espertava quando a família ia tomar banho no rio, todos juntos nus. Passava o tempo do banho dando mergulho, e as mulheres soltavam gritos gozados por causa dos guaiamuns diz-que habitando a água doce por lá. No mucambo si alguma cunhatã se aproximava dele para fazer festinha, Macunaíma punha a mão nas graças dela, cunhatã se afastava. Nos machos guspia na cara. Porém respeitava os velhos e frequentava com aplicação a murua a poracê o torê o bocorocô a cucuicoque, todas essas danças religiosas.Mário de Andrade pesquisou palavras, expressões e termos utilizados nos vários lugares do Brasil, valorizando o patrimônio linguístico brasileiro. Considerando a leitura dos dois textos, percebe-se que o Texto II","ilustra argumentos usados no Texto I, com a utilização de termos típicos da língua portuguesa do Brasil.","reforça a ideia contida no Texto I, qual seja, a importância do jovem na criação de novas palavras da língua portuguesa do Brasil.","afasta-se do Texto I, detendo-se na discussão da influência estrangeira na língua portuguesa do Brasil.","opõe-se às propostas desenvolvidas no Texto I, pois comprova a influência indígena na língua portuguesa do Brasil.","questiona as formas linguísticas apresentadas no Texto I, principalmente as utilizadas pelas regiões do interior do Brasil."
QUESTÃO 121,"O que a internet esconde de você Sites de busca manipulam resultados. Redes sociais decidem quem vai ser seu amigo — e descartam as pessoas sem avisar. E, para cada site que você pode acessar, há 400 outros invisíveis. Prepare-se para conhecer o lado oculto da internet. Descrição da imagem: Foto de uma escultura que mostra peças, fios e engrenagens formando uma cabeça humana que está com os olhos vendados. Analisando-se as informações verbais e a imagem associada a uma cabeça humana, compreende-se que a venda","representa a amplitude de informações que compõem a internet, às quais temos acesso em redes sociais e sites de busca.","faz uma denúncia quanto às informações que são omitidas dos usuários da rede, sendo empregada no sentido conotativo.","diz respeito a um buraco negro digital, onde estão escondidas as informações buscadas pelo usuário nos sites que acessa.",está associada a um conjunto de restrições sociais presentes na vida daqueles que estão sempre conectados à internet.,"remete às bases de dados da web , protegidas por senhas ou assinaturas e às quais o navegador não tem acesso."
QUESTÃO 122,"O que é bullying virtual ou cyberbullying ? É o bullying que ocorre em meios eletrônicos, com mensagens difamatórias ou ameaçadoras circulando por e-mails, sites, blogs (os diários virtuais), redes sociais e celulares. É quase uma extensão do que dizem e fazem na escola, mas com o agravante de que as pessoas envolvidas não estão cara a cara. Dessa forma, o anonimato pode aumentar a crueldade dos comentários e das ameaças e os efeitos podem ser tão graves ou piores. “O autor, assim como o alvo, tem dificuldade de sair de seu papel e retomar valores esquecidos ou formar novos”, explica Luciene Tognetta, doutora em Psicologia Escolar e pesquisadora da Faculdade de Educação da Universidade Estadual de Campinas (Unicamp). Segundo o texto, com as tecnologias de informação e comunicação, a prática do bullying ganha novas nuances de perversidade, e é potencializada pelo fato de",atingir um grupo maior de espectadores.,dificultar a identificação do agressor incógnito.,impedir a retomada de valores consolidados pela vítima.,possibilitar a participação de um número maior de autores.,proporcionar o uso de uma variedade de ferramentas da internet.
QUESTÃO 123,"Casados e independentes Um novo levantamento do IBGE mostra que o número de casamentos entre pessoas na faixa dos 60 anos cresce, desde 2003, a um ritmo 60% maior que o observado na população brasileira com um todo... Descrição da imagem: Gráfico intitulado “ Aumento no número de casamentos (entre 2003 e 2008)”. Dois gráficos são apresentados: o primeiro gráfico apresenta o aumento de 44% no número de casamentos entre as pessoas acima dos 60 anos; o segundo gráfico mostra o aumento de 28% no número de casamentos na população brasileira.  ... e um fator determinante é que cada vez mais pessoas nessa idade estão no mercado de trabalho, o que lhes garante a independência financeira necessária para o matrimônio. Descrição da imagem: Gráfico intitulado “ População com mais de 60 anos no mercado de trabalho”. Mais dois gráficos são apresentados: o primeiro gráfico mostra que, em 2003, no mercado de trabalho, 31% da população tinha mais de 60 anos. O segundo gráfico mostra que, em 2008, esse valor era de 38%. Os gráficos expõem dados estatísticos por meio de linguagem verbal e não verbal. No texto, o uso desse recurso",exemplifica o aumento da expectativa de vida da população.,explica o crescimento da confiança na instituição do casamento.,mostra que a população brasileira aumentou nos últimos cinco anos.,indica que as taxas de casamento e emprego cresceram na mesma proporção.,sintetiza o crescente número de casamentos e de ocupação no mercado de trabalho.
QUESTÃO 124,"A hora da estrela Clarice Lispector Tudo no mundo começou com um sim. Uma molécula disse sim a outra molécula e nasceu a vida. Mas antes da pré-história havia a pré-história da pré-história e havia o nunca e havia o sim. Sempre houve. Não sei o quê, mas sei que o universo jamais começou. [...]Enquanto eu tiver perguntas e não houver resposta continuarei a escrever. Como começar pelo início, se as coisas acontecem antes de acontecer? Se antes da pré-pré-história já havia os monstros apocalípticos? Se esta história não existe, passará a existir. Pensar é um ato. Sentir é um fato. Os dois juntos — sou eu que escrevo o que estou escrevendo. [...] Felicidade? Nunca vi palavra mais doida, inventada pelas nordestinas que andam por aí aos montes. *LECZ25DOM14* 2013 LC - 2º dia | Caderno 6 - CINZA - Página 15 Como eu irei dizer agora, esta história será o resultado de uma visão gradual — há dois anos e meio venho aos poucos descobrindo os porquês. É visão da iminência de. De quê? Quem sabe se mais tarde saberei. Como que estou escrevendo na hora mesma em que sou lido. Só não inicio pelo fim que justificaria o começo — como a morte parece dizer sobre a vida — porque preciso registrar os fatos antecedentes.A elaboração de uma voz narrativa peculiar acompanha a trajetória literária de Clarice Lispector, culminada com a obra A hora da estrela , de 1977, ano da morte da escritora. Nesse fragmento, nota-se essa peculiaridade porque o narrador","observa os acontecimentos que narra sob uma ótica distante, sendo indiferente aos fatos e às personagens.",relata a história sem ter tido a preocupação de investigar os motivos que levaram aos eventos que a compõem.,revela-se um sujeito que reflete sobre questões existenciais e sobre a construção do discurso.,admite a dificuldade de escrever uma história em razão da complexidade para escolher as palavras exatas.,"propõe-se a discutir questões de natureza filosófica e metafísica, incomuns na narrativa de ficção."
QUESTÃO 125 TExTO I,"É evidente que a vitamina D é importante — mas como obtê-la? Realmente, a vitamina D pode ser produzida naturalmente pela exposição à luz do sol, mas ela também existe em alguns alimentos comuns. Entretanto, como fonte dessa vitamina, certos alimentos são melhores do que outros. Alguns possuem uma quantidade significativa de vitamina D, naturalmente, e são alimentos que talvez você não queira exagerar: manteiga, nata, gema de ovo e fígado. TExTO II Todos nós sabemos que a vitamina D (colecalciferol) é crucial para sua saúde. Mas a vitamina D é realmente uma vitamina? Está presente nas comidas que os humanos normalmente consomem? Embora exista em algum percentual na gordura do peixe, a vitamina D não está em nossas dietas, a não ser que os humanos artificialmente incrementem um produto alimentar, como o leite enriquecido com vitamina D. A natureza planejou que você a produzisse em sua pele, e não a colocasse direto em sua boca. Então, seria a vitamina D realmente uma vitamina? Frequenteme nte circulam na mídia textos de divulgação científica que apresentam informações divergentes sobre um mesmo tema. Comparando os dois textos, constata-se que o Texto II contrapõe-se ao I quando",comprova cientificamente que a vitamina D não é uma vitamina.,demonstra a verdadeira importância da vitamina D para a saúde.,enfatiza que a vitamina D é mais comumente produzida pelo corpo que absorvida por meio de alimentos.,"afirma que a vitamina D existe na gordura dos peixes e no leite, não em seus derivados.",levanta a possibilidade de o corpo humano produzir artificialmente a vitamina D.
QUESTÃO 126,"O bit na galáxia de Gutenberg Neste século, a escrita divide terreno com diversos meios de comunicação. Essa questão nos faz pensar na necessidade da “imbricação, na coexistência e interpretação recíproca dos diversos circuitos de produção e difusão do saber...”. É necessário relativizar nossa postura frente às modernas tecnologias, principalmente à informática. Ela é um campo novidativo, sem dúvida, mas suas bases estão nos modelos informativos anteriores, inclusive, na tradição oral e na capacidade natural de simular mentalmente os acontecimentos do mundo e antecipar as consequências de nossos atos. A impressão é a matriz que deflagrou todo esse processo comunicacional eletrônico. Enfatizo, assim, o parentesco que há entre o computador e os outros meios de comunicação, principalmente a escrita, uma visão da informática como um “desdobramento daquilo que a produção literária impressa e, anteriormente, a tradição oral já traziam consigo”.Ao tecer considerações sobre as tecnologias da contemporaneidade e os meios de comunicação do passado, esse texto concebe que a escrita contribui para uma evolução das novas tecnologias por",se desenvolver paralelamente nos meios tradicionais de comunicação e informação.,cumprir função essencial na contemporaneidade por meio das impressões em papel.,realizar transição relevante da tradição oral para o progresso das sociedades humanas.,oferecer melhoria sistemática do padrão de vida e do desenvolvimento social humano.,fornecer base essencial para o progresso das tecnologias de comunicação e informação.
QUESTÃO 127,"As razões de ser guarani-kaiowá Na verdade, o que se chama genericamente de índios é um grupo de mais de trezentos povos que, juntos, falam mais de 180 línguas diferentes. Cada um desses povos possui diferentes histórias, lendas, tradições, conceitos e olhares sobre a vida, sobre a liberdade, sobre o tempo e sobre a natureza. Em comum, tais comunidades apresentam a profunda comunhão com o ambiente em que vivem, o respeito em relação aos indivíduos mais velhos, a preocupação com as futuras gerações, e o senso de que a felicidade individual depende do êxito do grupo. Para eles, o sucesso é resultado de uma construção coletiva. Estas ideias, partilhadas pelos povos indígenas, são indispensáveis para construir qualquer noção moderna de civilização. Os verdadeiros representantes do atraso no nosso país não são os índios, mas aqueles que se pautam por visões preconceituosas e ultrapassadas de “progresso”.Considerando-se as informações abordadas no texto, ao iniciá-lo com a expressão “Na verdade”, o autor tem como objetivo principal",expor as características comuns entre os povos indígenas no Brasil e suas ideias modernas e civilizadas.,"trazer uma abordagem inédita sobre os povos indígenas no Brasil e, assim, ser reconhecido como especialista no assunto.","mostrar os povos indígenas vivendo em comunhão com a natureza, e, por isso, sugerir que se deve respeitar o meio ambiente e esses povos.",usar a conhecida oposição entre moderno e antigo como uma forma de respeitar a maneira ultrapassada como vivem os povos indígenas em diferentes regiões do Brasil.,"apresentar informações pouco divulgadas a respeito dos indígenas no Brasil, para defender o caráter desses povos como civilizações, em contraposição a visões preconcebidas."
QUESTÃO 128,"Descrição da imagem: Tirinha composta por três quadrinhos: No primeiro quadrinho, com o título “No mundo conectado não há preconceitos”, aparece um homem usando a internet e mentindo sobre sua descrição pessoal. Ele é baixo e moreno, porém diz: Sou alto, loiro e sincero. No segundo quadrinho, intitulado “No mundo conectado não há ignorância”, estão dois homens conversando. O homem à esquerda fala para o homem da direita, que lê um livro: “ – Ler pra quê? Tem tudo na Wikipédia!” No terceiro quadrinho, intitulado “No mundo conectado não há covardia”, há uma mulher de pé, segurando um telefone celular. A mulher olha para o aparelho e uma lágrima corre de seu olho. Ela lê no aparelho celular: Nova mensagem “Eu não te amo mais”. A tirinha denota a postura assumida por seu produtor frente ao uso social da tecnologia para fins de interação e de informação. Tal posicionamento é expresso, de forma argumentativa, por meio de uma atitude","crítica, expressa pelas ironias.","resignada, expressa pelas enumerações.","indignada, expressa pelos discursos diretos.","agressiva, expressa pela contra-argumentação.","alienada, expressa pela negação da realidade."
QUESTÃO 129,"Dúvida Dois compadres viajavam de carro por uma estrada de fazenda quando um bicho cruzou a frente do carro. Um dos compadres falou: — Passou um largato ali! O outro perguntou:— Lagarto ou largato?O primeiro respondeu:— Num sei não, o bicho passou muito rápido. Na piada, a quebra de expectativa contribui para produzir o efeito de humor. Esse efeito ocorre porque um dos personagens",reconhece a espécie do animal avistado.,tem dúvida sobre a pronúncia do nome do réptil.,desconsidera o conteúdo linguístico da pergunta.,constata o fato de um bicho cruzar a frente do carro.,apresenta duas possibilidades de sentido para a mesma palavra.
QUESTÃO 130,"Lusofonia Nuno Júdice rapariga : s.f., fem. de rapaz: mulher nova; moça; menina; (Brasil), meretriz.Escrevo um poema sobre a rapariga que está sentada no café, em frente da chávena de café, enquanto alisa os cabelos com a mão. Mas não posso escrever este poema sobre essa rapariga porque, no brasil, a palavra rapariga não quer dizer o que ela diz em portugal. Então, terei de escrever a mulher nova do café, a jovem do café, a menina do café, para que a reputação da pobre rapariga que alisa os cabelos com a mão, num café de lisboa, não  fique estragada para sempre quando este poema atravessar o  atlântico para desembarcar no rio de janeiro. E isto tudo sem pensar em áfrica, porque aí lá terei de escrever sobre a moça do café, para evitar o tom demasiado continental da rapariga, que é uma palavra que já me está a pôr com dores de cabeça até porque, no fundo, a única coisa que eu queria era escrever um poema sobre a rapariga do café. A solução, então, é mudar de café, e limitar-me a escrever um poema sobre aquele café onde nenhuma    rapariga se pode sentar à mesa porque só servem café ao balcão.O texto traz em relevo as funções metalinguística e poética. Seu caráter metalinguístico justifica-se pela",discussão da dificuldade de se fazer arte inovadora no mundo contemporâneo.,"defesa do movimento artístico da pós-modernidade, típico do século XX.","abordagem de temas do cotidiano, em que a arte se volta para assuntos rotineiros.","tematização do fazer artístico, pela discussão do ato de construção da própria obra.","valorização do efeito de estranhamento causado no público, o que faz a obra ser reconhecida."
QUESTÃO 131,"Estatuto da criança e do adolescente Art. 2º Considera-se criança, para os efeitos desta Lei, a pessoa até doze anos de idade incompletos, e adolescente aquela entre doze e dezoito anos de idade. [...] Art. 3º A criança e o adolescente gozam de todos os direitos fundamentais inerentes à pessoa humana, sem prejuízo da proteção integral de que trata esta Lei, assegurando-se-lhes, por lei ou por outros meios, todas as oportunidades e facilidades, a fim de lhes facultar o desenvolvimento físico, mental, moral, espiritual e social, em condições de liberdade e de dignidade. Art. 4º É dever da família, da comunidade, da sociedade em geral e do poder público assegurar, com absoluta prioridade, a efetivação dos direitos referentes à vida, à saúde, à alimentação, à educação, ao esporte, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade e à convivência familiar e comunitária. [...]Para cumprir sua função social, o Estatuto da criança e do adolescente apresenta características próprias desse gênero quanto ao uso da língua e quanto à composição textual. Entre essas características, destaca-se o emprego de",repetição vocabular para facilitar o entendimento.,palavras e construções que evitem ambiguidade.,expressões informais para apresentar os direitos.,frases na ordem direta para apresentar as informações mais relevantes.,exemplificações que auxiliem a compreensão dos conceitos formulados.
QUESTÃO 132,"O sociólogo espanhol Manuel Castells sustenta que “a comunicação de valores e a mobilização em torno do sentido são fundamentais. Os movimentos culturais (entendidos como movimentos que têm como objetivo defender ou propor modos próprios de vida e sentido) constroem-se em torno de sistemas de comunicação — essencialmente a internet e os meios de comunicação — porque esta é a principal via que esses movimentos encontram para chegar àquelas pessoas que podem eventualmente partilhar os seus valores, e a partir daqui atuar na consciência da sociedade no seu conjunto”.Em 2011, após uma forte mobilização popular via redes sociais, houve a queda do governo de Hosni Mubarak, no Egito. Esse evento ratifica o argumento de que",a internet atribui verdadeiros valores culturais aos seus usuários.,a consciência das sociedades foi estabelecida com o advento da internet.,a revolução tecnológica tem como principal objetivo a deposição de governantes antidemocráticos.,os recursos tecnológicos estão a serviço dos opressores e do fortalecimento de suas práticas políticas.,os sistemas de comunicação são mecanismos importantes de adesão e compartilhamento de valores sociais.
