question,body,A,B,C,D,E
QUESTÃO 129,"De embalagens a foguetes, o alumínio tem ampla utilidade na vida do ser humano. A principal fonte desse metal é a bauxita, mineral que contém vários óxidos de alumínio, sendo a alumina (Al 2 O3) o principal deles. Após extração e refinamento térmico da bauxita, a alumina obtida é convertida eletroliticamente em alumínio metálico. Essa conversão envolve uma transformação de energia",térmica em elétrica.,elétrica em química.,elétrica em mecânica.,térmica em mecânica.,mecânica em química.
QUESTÃO 130,"A suinocultura é uma atividade importante para a economia brasileira, pois gera emprego e renda em  2 milhões de propriedades rurais. Porém, a preocupação com a poluição do ambiente é uma das maiores ameaças à sua sobrevivência e expansão, pois um suíno adulto produz em média 0,27 metro cúbico por mês de dejetos que constituem risco à saúde da população. Contudo, esses dejetos podem ser utilizados como substratos no processo  de biodigestão. A utilização de biodigestores, na atividade mencionada, proporciona o(a)",redução do consumo de ração.,aumento da produção de suínos.,aumento da emissão de amônia em uma região.,diversificação das técnicas de manejo de suínos.,diversificação da matriz energética de u ma região.
QUESTÃO 131,"Em desenhos animados é comum vermos a personagem tentando impulsionar um barco soprando ar contra a vela para compensar a falta de vento. Algumas vezes usam o próprio fôlego, foles ou ventiladores. Estudantes de um laboratório didático resolveram investigar essa possibilidade. Para isso, usaram dois pequenos carros de plástico, A e B , instalaram sobre estes pequenas ventoinhas e fixaram verticalmente uma cartolina de curvatura parabólica para desempenhar uma função análoga à vela de um barco. No carro B  inverteu-se o sentido da ventoinha e manteve-se a vela, a fim de manter as características físicas do barco, massa e formato da cartolina. A montagem do carro A busca simular a situação dos desenhos animados, pois a ventoinha está direcionada para a vela. A cartolina foi instalada à direita e a ventoinha foi instalada à esquerda, em ambos os carros. Os estudantes ligaram as ventoinhas, aguardaram o fluxo de ar ficar permanente e determinaram os módulos das velocidades médias dos carros A ( V A) e B ( V B ) para o mesmo intervalo de tempo. A respeito das intensidades das velocidades médias e do sentido de movimento  do carro A , os estudantes observaram que:", A Velocidade do carro A é igual a zero; Velocidade do carro B é maior que zero ; o carro A não se move., Zero é menor que a velocidade do carro A e a velocidade do carro A é menor que a velocidade do carro B ; o carro A se move para a direita.,Zero é menor que a velocidade do carro A e a velocidade do carro A é menor que a velocidade do carro B ; o carro A se move para a esquerda.,Zero é menor que a velocidade do carro B e a velocidade do carro B é menor que a velocidade do carro A ; o carro A se move para a direita.,Zero é menor que a velocidade do carro B e a velocidade do carro B é menor que a velocidade do carro A ; o carro A se move para a esquerda.
QUESTÃO 132,"Elementos da natureza e propriedades dos solos O manejo adequado do solo possibilita a manutenção de sua fertilidade à medida que as trocas de nutrientes entre matéria orgânica, água, solo e o ar são mantidas para garantir a produção. Algumas espécies iônicas de alumínio são tóxicas, não só para a planta, mas para muitos organismos como as bactérias responsáveis pelas transformações no ciclo do nitrogênio. O alumínio danifica as membranas das células das raízes e restringe a expansão de suas paredes, com isso, a planta não cresce adequadamente. Para promover benefícios para a produção agrícola, é recomendada a remediação do solo utilizando calcário (CaCO 3). Essa remediação promove no solo o(a)","diminuição do pH, deixando-o fértil.","solubilização do alumínio, ocorrendo sua lixiviação pela chuva.","interação do íon cálcio com o íon alumínio, produzindo uma liga metálica.","reação do carbonato de cálcio com os íons alumínio, formando alumínio metálico.","aumento da sua alcalinidade, tornando os íons alumínio menos disponíveis."
QUESTÃO 133,"Visando a melhoria estética de um veículo, o vendedor de uma loja sugere ao consumidor que ele troque as rodas de seu automóvel de aro 15 polegadas para aro 17 polegadas, o que corresponde a um diâmetro maior do conjunto roda e pneu. Duas consequências provocadas por essa troca de aro são:",Elevar a posição do centro de massa do veículo tornando-o mais instável e aumentar a velocidade do automóvel em relação à indicada no velocímetro.,Abaixar a posição do centro de massa do veículo tornando-o mais instável e diminuir a velocidade do automóvel em relação à indicada no velocímetro.,Elevar a posição do centro de massa do veículo tornando-o mais estável e aumentar a velocidade do automóvel em relação à indicada no velocímetro.,Abaixar a posição do centro de massa do veículo tornando-o mais estável e diminuir a velocidade do automóvel em relação à indicada no velocímetro.,Elevar a posição do centro de massa do veículo tornando-o mais estável e diminuir a velocidade do automóvel em relação à indicad a no velocímetro.
QUESTÃO 134,"As células e os organismos precisam realizar trabalho para permanecerem vivos e se reproduzirem. A energia metabólica necessária para a realização desse trabalho é oriunda da oxidação de combustíveis, gerados no ciclo do carbono, por meio de processos capazes de interconverter diferentes formas da energia. Descrição do fluxograma: Fluxograma cíclico composto por quatro caixas de textos interligadas por setas que apontam no sentido horário. Do “Processo 1” parte uma seta para “Combustíveis reduzidos e O2”, de onde parte outra seta para “Processo 2”, de onde parte outra seta para “CO2 e H 2O”, fechando o ciclo com uma seta que retorna ao “Processo 1”. Nesse ciclo, a formação de combustíveis está vinculada à conversão de energia",térmica em cinética.,química em térmica.,eletroquímica em calor.,cinética em eletromagnética.,eletromagnética em química.
QUESTÃO 135,"O petróleo é uma fonte de energia de baixo custo e de larga utilização como matéria-prima para uma grande variedade de produtos. É um óleo formado de várias substâncias de origem orgânica, em sua maioria hidrocarbonetos de diferentes massas molares. São utilizadas técnicas de separação para obtenção dos componentes comercializáveis do petróleo. Além disso, para aumentar a quantidade de frações comercializáveis, otimizando o produto de origem fóssil, utiliza-se o processo de craqueamento. O que ocorre nesse processo?",Transformação das frações do petróleo em outras moléculas menores.,Reação de óxido-redução com transferência de elétrons entre as moléculas.,Solubilização das frações do petróleo com a utilização de diferentes solventes.,Decantação das moléculas com diferentes massas molares pelo uso de centrífugas.,Separação dos diferentes componentes do petróleo em função de suas temperaturas de ebulição. 
QUESTÃO 136,"Numa atividade de treinamento realizada no Exército de um determinado país, três equipes – Alpha, Beta e Gama – foram designadas a percorrer diferentes caminhos, todos com os mesmos pontos de partida e de chegada. • A equipe Alpha realizou seu percurso em 90 minutos com uma velocidade média de 6,0 quilômetros por hora. • A equipe Beta também percorreu sua trajetória em 90 minutos, mas sua velocidade média foi de 5,0 quilômetros por hora. • Com uma velocidade média de 6,5 quilômetros por hora , a equipe Gama concluiu seu caminho em 60 minutos. Com base nesses dados, foram comparadas as distâncias dBeta ; dAlpha e dGama percorridas pelas três equipes. A ordem das distâncias percorridas pelas equipes Alpha, Beta e Gama é",dGama menor que dBeta menor que dAlpha.,dAlpha igual a dBeta menor que dGama.,dGama menor que dBeta igual a dAlpha.,dBeta menor que dAlpha menor que dGama.,dGama menor que dAlpha menor que dBeta.
QUESTÃO 137,"O colesterol total de uma pessoa é obtido pela soma da taxa do seu “colesterol bom” com a taxa do seu “colesterol ruim”. Os exames periódicos, realizados em um paciente adulto, apresentaram taxa normal de “colesterol bom”, porém, taxa do “colesterol ruim” (também chamado LDL) de 280 miligramas por decilitro . O quadro apresenta uma classificação de acordo com as taxas de LDL em adultos. Descrição do quadro: Quadro intitulado “Taxa de LDL (miligrama por decilitro)” com as seguintes informações: Ótima: menor do que 100. Próxima de ótima: de 100 a 129.Limite: de 130 a 159. Alta: de 160 a 189. Muito alta: 190 ou mais. O paciente, seguindo as recomendações médicas sobre estilo de vida e alimentação, realizou o exame logo após o primeiro mês, e a taxa de LDL reduziu 25 por cento. No mês seguinte, realizou novo exame e constatou uma redução de mais 20 por cento na taxa de LDL. De acordo com o resultado do segundo exame, a classificação da taxa de LDL do paciente é",ótima.,próxima de ótima.,limite.,alta.,muito alta.
QUESTÃO 138,"Uma empresa deseja iniciar uma campanha publicitária divulgando uma promoção para seus possíveis consumidores. Para esse tipo de campanha, os meios mais viáveis são a distribuição de panfletos na rua e anúncios na rádio local. Considera-se que a população alcançada pela distribuição de panfletos seja igual à quantidade de panfletos distribuídos, enquanto que a alcançada por um anúncio na rádio seja igual à quantidade de ouvintes desse anúncio. O custo de cada anúncio na rádio é de R$ 120,00, e a estimativa é de que seja ouvido por 1 500 pessoas. Já a produção e a distribuição dos panfletos custam R$ 180,00 cada 1 000 unidades. Considerando que cada pessoa será alcançada por um único desses meios de divulgação, a empresa pretende investir em ambas as mídias. Considere X e Y os valores (em real) gastos em anúncios na rádio e com panfletos, respectivamente. O número de pessoas alcançadas pela campanha será dado pela expressão","fração de numerador 50 vezes X e denominador 4, mais fração de numerador 50 vezes Y e denominador 9.","fração de numerador 50 vezes X e denominador 9, mais fração de numerador 50 vezes Y e denominador 4.","fração de numerador 4 vezes X e denominador 50, mais fração de numerador 4 vezes Y e denominador 50.","fração de numerador 50 e denominador 4 vezes X, mais fração de numerador 50 e denominador 9 vezes Y .","fração de numerador 50 e denominador 9 vezes X, mais fração de numerador 50 vezes Y e denominador 4 vezes Y ."
QUESTÃO 139,"O remo de assento deslizante é um esporte que faz uso de um barco e dois remos do mesmo tamanho. A figura mostra uma das posições de uma técnica chamada afastamento. Descrição da figura: Figura de um barco com uma pessoa no interior segurando, com as mãos juntas, dois remos de mesmo tamanho. Um ponto A indica o ponto de encontro das extremidades dos dois remos; um ponto B e um ponto C indicam as outras extremidades de cada remo. Nessa posição, os dois remos se encontram no ponto A e suas outras extremidades estão indicadas pelos pontos B e C. Esses três pontos formam um triângulo ABC cujo ângulo BÂC tem medida de 170 graus. O tipo de triângulo com vértices nos pontos A , B e C , no momento em que o remador está nessa posição, é",retângulo escaleno. ,acutângulo escaleno,acutângulo isósceles.,obtusângulo escaleno.,obtusângulo isósceles.
QUESTÃO 140,"Um rapaz estuda em uma escola que fica longe de sua casa, e por isso precisa utilizar o transporte público. Como é muito observador, todos os dias ele anota a hora exata (sem considerar os segundos) em que o ônibus passa pelo ponto de espera. Também notou que nunca consegue chegar ao ponto de ônibus antes de 6 horas e 15 minutos da manhã. Analisando os dados coletados durante o mês de fevereiro, o qual teve 21 dias letivos, ele concluiu que 6 horas e 21 minutos foi o que mais se repetiu, e que a mediana do conjunto de dados é 6 horas e 22 minutos. A probabilidade de que, em algum dos dias letivos de fevereiro, esse rapaz tenha apanhado o ônibus antes de 6 horas e 21 minutos da manhã é, no máximo,",fração de numerador 4 e denominador 21.,fração de numerador 5 e denominador 21.,fração de numerador 6 e denominador 21.,fração de numerador 7 e denominador 21.,fração de numerador 8 e denominador 21.
QUESTÃO 141,"Um mapa é a representação reduzida e simplificada de uma localidade. Essa redução, que é feita com o uso de uma escala, mantém a proporção do espaço representado em relação ao espaço real. Certo mapa tem escala 1 para 58 000 000. Considere que, nesse mapa, o segmento de reta que liga o navio à marca do tesouro meça 7,6 centímetros. A medida real, em quilômetro, desse segmento de reta é",4 408.,7 632.,44 080.,76 316.,440 800.
QUESTÃO 142,"Um produtor de milho utiliza uma área de 160 hectares para as suas atividades agrícolas. Essa área é dividida em duas partes: uma de 40 hectares, com maior produtividade, e outra, de 120 hectares, com menor produtividade.  A produtividade é dada pela razão entre a produção, em tonelada, e a área cultivada. Sabe-se que a área de  40 hectares tem produtividade igual a 2,5 vezes à da outra. Esse fazendeiro pretende aumentar sua produção total em 15 por cento, aumentando o tamanho da sua propriedade. Para tanto, pretende comprar uma parte de uma fazenda vizinha, que possui a mesma produtividade da parte de 120 hectares de suas terras. Qual é a área mínima, em hectare, que o produtor precisará comprar?",36,33,27,24,21
QUESTÃO 143,"A raiva é uma doença viral e infecciosa, transmitida por mamíferos. A campanha nacional de vacinação antirrábica tem o objetivo de controlar a circulação do vírus da raiva canina e felina, prevenindo a raiva humana. O gráfico mostra a cobertura (porcentagem de vacinados) da campanha, em cães, nos anos de 2013, 2015 e 2017, no município de Belo Horizonte, em Minas Gerais. Os valores das coberturas dos anos de 2014 e 2016 não estão informados no gráfico e deseja-se estimá-los. Para tal, levou-se em consideração que a variação na cobertura de vacinação da campanha antirrábica, nos períodos de 2013 a 2015 e de 2015 a 2017, deu-se de forma linear. Descrição do gráfico: 2013: 67 por cento; um segmento de reta inclinado para baixo sai de 67 por cento e chega a 59 por cento. 2014: não representado.2015: 59 por cento; um segmento de reta inclinado para cima sai de 59 por cento e chega a 61 por cento. 2016: não representado.2017: 61 por cento. Qual teria sido a cobertura dessa campanha no ano de 2014?","62,3 por cento.","63,0 por cento.","63,5 por cento.","64,0 por cento.","65,5 por cento."
QUESTÃO 144,"Uma empresa de comunicação tem a tarefa de elaborar um material publicitário de um estaleiro para divulgar um novo navio, equipado com um guindaste de 15 metros de altura e uma esteira de 90 metros de comprimento. No desenho desse navio, a representação do guindaste deve ter sua altura entre 0,5 centímetro e 1 centímetro, enquanto a esteira deve apresentar comprimento superior a 4 centímetros. Todo o desenho deverá ser feito em uma escala 1 para X. Os valores possíveis para X são, apenas,",X maior que 1 500.,X menor que 3 000.,1 500 menor que X menor que  2 250.,1 500 menor que X menor que 3 000.,2 250 menor que X menor que 3 000.
QUESTÃO 145,"Em 2014 foi inaugurada a maior roda-gigante do mundo, a High Roller , situada em Las Vegas. A figura representa um esboço dessa roda-gigante, no qual o ponto representa uma de suas cadeiras: Descrição da figura: A figura representa um círculo dividido em doze raios. O centro está marcado com a letra O e a extremidade de um raio horizontal à direita está com a letra A, que representa uma cadeira. Um segmento perpendicular vai do centro do círculo até o solo. Uma seta indica que o movimento é anti-horário. A partir da posição indicada, em que o segmento OA  se encontra paralelo ao plano do solo, rotaciona-se a High Roller no sentido anti-horário, em torno do ponto O . Sejam t o ângulo determinado pelo segmento OA em relação à sua posição inicial, e f a função que descreve a altura do ponto A , em relação ao solo, em função de t . Após duas voltas completas, f tem o seguinte gráfico: Descrição do gráfico: No eixo horizontal, que representa tempo em radianos, estão marcados os pontos zero, pi sobre dois, dois pi e quatro pi. No eixo vertical, que representa f em metro, estão marcados os pontos 0, 88 e 168. Uma curva começa no ponto (0 ; 88) e sobe até o ponto (pi sobre 2 ; 168); a partir desse ponto, desce até perto do eixo horizontal e sobe passando pelo ponto (2pi ; 88), sobe até o ponto de ordenada 168, desce até perto do eixo horizontal e sobe até o ponto (4pi ; 88). A expressão da função altura é dada por  ",f de t é igual a 80 vezes seno de t mais 88.,f de t é igual a 80 vezes cosseno de t mais 88.,f de t é igual a 88 vezes cosseno de t mais 168.,f de t é igual a 168 vezes seno de t mais 88 vezes cosseno de t .,f de t é igual a 88 vezes seno de t mais 168 vezes cosseno de t . 
QUESTÃO 146,"Os compositores Pedro, Ricardo e Carlos gravaram um disco com 18 músicas inéditas. Pedro participou da composição de seis músicas, Ricardo participou da composição de oito músicas e Carlos compôs sozinho o restante das músicas. Além disso, Carlos foi parceiro em um terço das músicas compostas por Pedro e em metade das músicas compostas por Ricardo. O número racional que expressa a participação de Carlos na composição das músicas desse disco é",fração de numerador 5 e denominador 9.,fração de numerador 5 e denominador 7.,fração de numerador 1 e denominador 3.,fração de numerador 2 e denominador 7.,fração de numerador 2 e denominador 9.
QUESTÃO 147,"De acordo com um relatório recente da Agência Internacional de Energia (AIE), o mercado de veículos elétricos atingiu um novo marco em 2016, quando foram vendidos mais de 750 mil automóveis da categoria. Com isso, o total de carros elétricos vendidos no mundo alcançou a marca de 2 milhões de unidades desde que os primeiros modelos começaram a ser comercializados em 2011. No Brasil, a expansão das vendas também se verifica. A marca A, por exemplo, expandiu suas vendas no ano de 2016, superando em 360 unidades as vendas de 2015, conforme representado no gráfico. Descrição do gráfico: O eixo horizontal representa o número de carros e o eixo vertical, o ano. 2014: desenho de um carro. 2015: desenho de dois carros.2016: desenho de cinco carros. A média anual do número de carros vendidos pela marca A, nos anos representados no gráfico, foi de",192.,240.,252.,320.,420.
QUESTÃO 148,"Para apagar os focos A e B de um incêndio, que estavam a uma distância de 30 metros um do outro, os bombeiros de um quartel decidiram se posicionar de modo que a distância de um bombeiro ao foco A, de temperatura mais elevada, fosse sempre o dobro da distância desse bombeiro ao foco B, de temperatura menos elevada. Nestas condições, a maior distância, em metro, que dois bombeiros poderiam ter entre eles é",30.,40.,45.,60.,68.
QUESTÃO 149,"Torneios de tênis, em geral, são disputados em sistema de eliminatória simples. Nesse sistema, são disputadas partidas entre dois competidores, com a eliminação do perdedor e promoção do vencedor para a fase seguinte. Dessa forma, se na primeira fase o torneio conta com 2 n competidores, então na segunda fase restarão n competidores, e assim sucessivamente até a partida final. Em um torneio de tênis, disputado nesse sistema, participam 128 tenistas. Para se definir o campeão desse torneio, o número de partidas necessárias é dado por",2 × 128,64 + 32 + 16 + 8 + 4 + 2,128 + 64 + 32 + 16 + 8 + 4 + 2 + 1,128 + 64 + 32 + 16 + 8 + 4 + 2,64 + 32 + 16 + 8 + 4 + 2 + 1
QUESTÃO 150,"O artigo 33 da lei brasileira sobre drogas prevê a pena de reclusão de 5 a 15 anos para qualquer pessoa que seja condenada por tráfico ilícito ou produção não autorizada de drogas. Entretanto, caso o condenado seja réu primário, com bons antecedentes criminais, essa pena pode sofrer uma redução de um sexto a dois terços. Suponha que um réu primário, com bons antecedentes criminais, foi condenado pelo artigo 33 da lei brasileira sobre drogas. Após o benefício da redução de pena, sua pena poderá variar de",1 ano e 8 meses a 12 anos e 6 meses.,1 ano e 8 meses a 5 anos.,3 anos e 4 meses a 10 anos.,4 anos e 2 meses a 5 anos.,4 anos e 2 meses a 12 anos e 6 meses
QUESTÃO 151,"De acordo com a Lei Universal da Gravitação, proposta por Isaac Newton, a intensidade da força gravitacional F que a Terra exerce sobre um satélite em órbita circular é proporcional à massa m do satélite e inversamente proporcional ao quadrado do raio r da órbita, ou seja, F é igual a fração de numerador k vezes m e denominador r elevado ao quadrado. No plano cartesiano, três satélites, A, B e C, estão representados, cada um, por um ponto (m ; r) cujas coordenadas são, respectivamente, a massa do satélite e o raio da sua órbita em torno da Terra.Descrição da figura: Dois eixos perpendiculares interceptando na origem. O eixo horizontal indica a massa m e o eixo vertical indica o raio r. Três pontos estão representados no plano cartesiano. Os pontos A e B estão localizados na mesma linha paralela ao eixo horizontal, sendo A à esquerda de B. O ponto C está localizado acima do ponto A, na mesma linha vertical e paralela ao eixo vertical. Com base nas posições relativas dos pontos no gráfico, deseja-se comparar as intensidades F índice A, F índice B e F índice C da força gravitacional que a Terra exerce sobre os satélites A, B e C, respectivamente. As intensidades , F índice A, F índice B e F índice C expressas no gráfico satisfazem a relação",F índice C é igual a F índice A menor que F índice B,F índice A é igual a F índice B menor que F índice C,F índice A menor que F índice B menor que F índice C,F índice A menor que F índice C menor que F índice B.,F índice C menor que F índice A menor que F índice B.
QUESTÃO 152,"Os tipos de prata normalmente vendidos são 975, 950 e 925. Essa classificação é feita de acordo com a sua pureza. Por exemplo, a prata 975 é a substância constituída de 975 partes de prata pura e 25 partes de cobre em 1 000 partes da substância. Já a prata 950 é constituída de 950 partes de prata pura e 50 de cobre em 1 000; e a prata 925 é constituída de 925 partes de prata pura e 75 partes de cobre em 1 000. Um ourives possui 10 gramas de prata 925 e deseja obter 40 gramas de prata 950 para produção de uma joia. Nessas condições, quantos gramas de prata e de cobre, respectivamente, devem ser fundidos com os 10 gramas de prata 925?","29,25 e 0,75","28,75 e 1,25","28,50 e 1,50","27,75 e 2,25","25,00 e 5,00"
QUESTÃO 153,"Em um aeroporto, os passageiros devem submeter suas bagagens a uma das cinco máquinas de raio-X disponíveis ao adentrarem a sala de embarque. Num dado instante, o tempo gasto por essas máquinas para escanear a bagagem de cada passageiro e o número de pessoas presentes em cada fila estão apresentados em um painel, como mostrado na figura.Descrição da figura: Figura com cinco retângulos indicando as máquinas e dentro de cada retângulo, o tempo seguido do número de pessoas: Máquina 1: 35 segundos; 5 pessoas. Máquina 2: 25 segundos; 6 pessoas. Máquina 3: 22 segundos; 7 pessoas. Máquina 4: 40 segundos; 4 pessoas. Máquina 5: 20 segundos; 8 pessoas. Um passageiro, ao chegar à sala de embarque desse aeroporto no instante indicado, visando esperar o menor tempo possível, deverá se dirigir à máquina",1,2,3,4,5
QUESTÃO 154,"A Comissão Interna de Prevenção de Acidentes (CIPA) de uma empresa, observando os altos custos com os frequentes acidentes de trabalho ocorridos, fez, a pedido da diretoria, uma pesquisa do número de acidentes sofridos por funcionários. Essa pesquisa, realizada com uma amostra de 100 funcionários, norteará as ações da empresa na política de segurança no trabalho. Os resultados obtidos estão no quadro.Descrição do quadro: Quadro com as seguintes informações: Número de acidentes sofridos: 0; número de trabalhadores: 50. Número de acidentes sofridos: 1; número de trabalhadores: 17. Número de acidentes sofridos: 2; número de trabalhadores: 15. Número de acidentes sofridos: 3; número de trabalhadores: 10. Número de acidentes sofridos: 4; número de trabalhadores: 6. Número de acidentes sofridos: 5; número de trabalhadores: 2. A média do número de acidentes por funcionário na amostra que a CIPA apresentará à diretoria da empresa é","0,15.","0,30."," 0,50.","1,11.","2,22."
QUESTÃO 155,"A rosa dos ventos é uma figura que representa oito sentidos, que dividem o círculo em partes iguais. Descrição da figura: Figura formada por dois círculos concêntricos. No maior, estão traçados dois diâmetros perpendiculares, um na vertical e outro na horizontal. Na extremidade superior do diâmetro vertical está a letra N (Norte) e na extremidade inferior, a letra S (Sul). Na extremidade à esquerda do diâmetro horizontal está a letra O (Oeste) e na extremidade à direita, a letra L (Leste). No círculo menor estão traçados dois diâmetros inclinados e perpendiculares. Na extremidade superior do diâmetro inclinado à esquerda estão as letras NO (Noroeste) e na extremidade inferior à direita estão as letras SE (Sudeste). No outro diâmetro inclinado há, na extremidade superior à direita, as letras NE (Nordeste) e na extremidade inferior à esquerda estão as letras SO (Sudoeste). Uma câmera de vigilância está fixada no teto de um shopping e sua lente pode ser direcionada remotamente, através de um controlador, para qualquer sentido. A lente da câmera está apontada inicialmente no sentido Oeste e o seu controlador efetua três mudanças consecutivas, a saber: Primeira mudança: 135 graus no sentido anti-horário; Segunda mudança: 60 graus no sentido horário; Terceira mudança: 45 graus no sentido anti-horário. Após a terceira mudança, ele é orientado a reposicionar a câmera, com a menor amplitude possível, no sentido Noroeste (NO) devido a um movimento suspeito de um cliente. Qual mudança de sentido o controlador deve efetuar para reposicionar a câmera?",75 graus no sentido horário.,105 graus no sentido anti-horário.,120 graus no sentido anti-horário.,135 graus no sentido anti-horário.,165 graus no sentido horário.
QUESTÃO 156,"Na teoria das eleições, o Método de Borda sugere que, em vez de escolher um candidato, cada juiz deve criar um ranking de sua preferência para os concorrentes (isto é, criar uma lista com a ordem de classificação dos concorrentes). A este ranking é associada uma pontuação: um ponto para o último colocado no ranking, dois pontos para o penúltimo, três para o antepenúltimo, e assim sucessivamente. Ao final, soma-se a pontuação atribuída a cada concorrente por cada um dos juízes. Em uma escola houve um concurso de poesia no qual cinco alunos concorreram a um prêmio, sendo julgados por 25 juízes. Para a escolha da poesia vencedora foi utilizado o Método de Borda. Nos quadros, estão apresentados os rankings dos juízes e a frequência de cada ranking. Descrição do quadro: Quadro com as informações: “Ranking” e “Colocações”. Ranking I: 1o  Ana; 2oBia; 3o  Caio; 4o  Dani; 5o  Edu. Ranking II: 1o  Dani; 2o Caio; 3o  Edu; 4o  Ana; 5o  Bia. Ranking III: 1o  Bia; 2oAna; 3o  Caio; 4o  Edu; 5o  Dani. Ranking IV: 1o  Edu; 2oAna; 3o  Dani; 4o  Bia; 5o  Caio.Descrição do quadro: Quadro com as seguintes informações: Ranking: I; Frequência: 4. Ranking: II; Frequência: 9. Ranking: III; Frequência: 7. Ranking: IV; Frequência: 5. A poesia vencedora foi a de",Edu,Dani,Caio,Bia,Ana
QUESTÃO 157,"Sobre um sistema cartesiano considera-se uma malha formada por circunferências de raios com medidas dadas por números naturais e por 12 semirretas com extremidades na origem, separadas por ângulos de fração de numerador pi e denominador seis radianos, conforme a figura.Descrição da figura: No plano cartesiano estão marcados o ponto A da malha, localizado na interseção entre a circunferência de raio 6 e a semirreta que forma um ângulo de fração de numerador 5 vezes pi e denominador 6 radianos com o semieixo positivo das abscissas, e o ponto B localizado na interseção entre a circunferência de raio 4 e a semirreta que forma um ângulo de fração de numerador pi e denominador 6 radianos com o semieixo positivo das abscissas. Suponha que os objetos se desloquem apenas pelas semirretas e pelas circunferências dessa malha, não podendo passar pela origem (0, 0). Considere o valor de pi com aproximação de, pelo menos, uma casa decimal. Para realizar o percurso mais curto possível ao longo da malha, do ponto B até o ponto A, um objeto deve percorrer uma distância igual a","abre parêntese fração de numerador 2 vezes pi vezes 1 e denominador 3 fecha parêntese, mais 8.","abre parêntese fração de numerador 2 vezes pi vezes 2 e denominador 3 fecha parêntese, mais 6.","abre parêntese fração de numerador 2 vezes pi vezes 3 e denominador 3 fecha parêntese, mais 4.","abre parêntese fração de numerador 2 vezes pi vezes 4 e denominador 3 fecha parêntese, mais 2.","abre parêntese fração de numerador 2 vezes pi vezes 5 e denominador 3 fecha parêntese, mais 2."
QUESTÃO 158,"Um artesão possui potes cilíndricos de tinta cujas medidas externas são 4 centímetros de diâmetro e 6 centímetros de altura. Ele pretende adquirir caixas organizadoras para armazenar seus potes de tinta, empilhados verticalmente com tampas voltadas para cima, de forma que as caixas possam ser fechadas. No mercado, existem cinco opções de caixas organizadoras, com tampa, em formato de paralelepípedo reto retângulo, vendidas pelo mesmo preço, possuindo as seguintes dimensões internas: Descrição do quadro: Quadro com as informações: Modelo, Comprimento, Largura e Altura, em centímetro: Modelo I: Comprimento 8; Largura 8; Altura 40. Modelo II: Comprimento 8; Largura 20; Altura 14. Modelo III: Comprimento 18; Largura 5; Altura 35. Modelo IV: Comprimento 20; Largura 12; Altura 12. Modelo V: Comprimento 24; Largura 8; Altura 14. Qual desses modelos o artesão deve adquirir para conseguir armazenar o maior número de potes por caixa?",I,II,III,IV,V
QUESTÃO 159,"A prefeitura de um pequeno município do interior decide colocar postes para iluminação ao longo de uma estrada retilínea, que inicia em uma praça central e termina numa fazenda na zona rural. Como a praça já possui iluminação, o primeiro poste será colocado a 80 metros da praça, o segundo, a 100 metros, o terceiro, a 120 metros, e assim sucessivamente, mantendo-se sempre uma distância de vinte metros entre os postes, até que o último poste seja colocado a uma distância de 1 380 metros da praça. Se a prefeitura pode pagar, no máximo, R$ 8 000,00 por poste colocado, o maior valor que poderá gastar com a colocação desses postes é","R$ 512 000,00.","R$ 520 000,00.","R$ 528 000,00","R$ 552 000,00","R$ 584 000,00"
QUESTÃO 160,"Um edifício tem a numeração dos andares iniciando no térreo (T ), e continuando com primeiro, segundo, terceiro, ..., até o último andar. Uma criança entrou no elevador e, tocando no painel, seguiu uma sequência de andares, parando, abrindo e fechando a porta em diversos andares. A partir de onde entrou a criança, o elevador subiu sete andares, em seguida desceu dez, desceu mais treze, subiu nove, desceu quatro e parou no quinto andar, finalizando a sequência. Considere que, no trajeto seguido pela criança, o elevador parou uma vez no último andar do edifício. De acordo com as informações dadas, o último andar do edifício é o",décimo sexto.,vigésimo segundo,vigésimo terceiro.,vigésimo quinto,trigésimo segundo.
QUESTÃO 161,"O Salão do Automóvel de São Paulo é um evento no qual vários fabricantes expõem seus modelos mais recentes de veículos, mostrando, principalmente, suas inovações em design e tecnologia. Uma montadora pretende participar desse evento com dois estandes, um na entrada e outro na região central do salão, expondo, em cada um deles, um carro compacto e uma caminhonete. Para compor os estandes, foram disponibilizados pela montadora quatro carros compactos, de modelos distintos, e seis caminhonetes de diferentes cores para serem escolhidos aqueles que serão expostos. A posição dos carros dentro de cada estande é irrelevante. Uma expressão que fornece a quantidade de maneiras diferentes que os estandes podem ser compostos é",arranjo de 10 elementos tomados 4 a 4.,combinação de 10 elementos tomados 4 a 4.,combinação de 4 elementos tomados 2 a 2 vezes combinação de 6 elementos tomados 2 a 2 vezes 2 vezes 2.,arranjo de 4 elementos tomados 2 a 2 vezes arranjo de 6 elementos tomados 2 a 2 vezes 2 vezes 2,combinação de 4 elementos tomados 2 a 2 vezes combinação de 6 elementos tomados 2 a 2.
