question,body,A,B,C,D,E
Questão 23,"Os da minha rua Ondjaki A vida às vezes é como um jogo brincado na rua: estamos no último minuto de uma brincadeira bem quente e não sabemos que a qualquer momento pode chegar um mais velho a avisar que a brincadeira já acabou e está na hora de jantar. A vida afinal acontece muito de repente — nunca ninguém nos avisou que aquele era mesmo o último Carnaval da Vitória. O Carnaval também chegava sempre de repente. Nós, as crianças, vivíamos num tempo fora do tempo, sem nunca sabermos dos calendários de verdade. [...] O “dia da véspera do Carnaval”, como dizia a avó Nhé, era dia de confusão com roupas e pinturas a serem preparadas, sonhadas e inventadas. Mas quando acontecia era um dia rápido, porque os dias mágicos passam depressa deixando marcas fundas na nossa memória, que alguns chamam também de coração. As significações afetivas engendradas no fragmento pressupõem o reconhecimento da",perspectiva infantil assumida pela voz narrativa.,suspensão da linearidade temporal da narração.,tentativa de materializar lembranças da infância.,incidência da memória sobre as imagens narradas.,alternância entre impressões subjetivas e relatos factuais.
Questão 24,"Em 2000 tivemos a primeira experiência do futebol feminino em um jogo de videogame, o Mia Hamm Soccer . Doze anos depois, uma petição on-line pedia que a EA Sports incluísse o futebol feminino no Fifa 13. Contudo, só em 2015, com uma nova petição on-line, que arrecadou milhares de assinaturas, tivemos o futebol feminino incluído no Fifa 16. Vendo um nicho de mercado inexplorado, a EA Sports produziu o jogo com 12 seleções femininas e o apresentou como inovação. A empresa sabe que mais de 40 por cento dos praticantes de futebol nos EUA são meninas. Para elas, ver o futebol feminino representado em um jogo de videogame é extremamente importante. Ter o futebol feminino no Fifa 16 é um grande passo para a sua popularização na luta pela igualdade de gênero, num contexto machista, sexista, misógino e homofóbico. Os jogos eletrônicos presentes na cultura juvenil podem desempenhar uma relevante função na abordagem do futebol ao","disseminarem uma modalidade, promovendo a igualdade de gênero.","superarem jogos malsucedidos no mercado, lançados anteriormente.",inovarem a modalidade com novas ofertas de jogos ao mercado.,"explorarem nichos de mercado antes ignorados, produzindo mais lucro.",reforçarem estereótipos de gênero masculino ou feminino nos esportes.
Questão 25,"Alegria, alegria Caetano Veloso Caminhando contra o vento, Sem lenço e sem documento No sol de quase dezembro Eu vou O sol se reparte em crimes Espaçonaves, guerrilhas Em cardinales bonitas Eu vou Em caras de presidentes Em grandes beijos de amor Em dentes, pernas, bandeiras Bombas e Brigitte Bardot O sol nas bancas de revista Me enche de alegria e preguiça Quem lê tanta notícia Eu vou É comum coexistirem sequências tipológicas em um mesmo gênero textual. Nesse fragmento, os tipos textuais que se destacam na organização temática são","descritivo e argumentativo, pois o enunciador detalha cada lugar por onde passa, argumentando contra a violência urbana.","dissertativo e argumentativo, pois o enunciador apresenta seu ponto de vista sobre as notícias relativas à cidade.","expositivo e injuntivo, pois o enunciador fala de seus estados físicos e psicológicos e interage com a mulher amada.","narrativo e descritivo, pois o enunciador conta sobre suas andanças pelas ruas da cidade ao mesmo tempo que a descreve.","narrativo e injuntivo, pois o enunciador ensina o interlocutor como andar pelas ruas da cidade contando sobre sua própria experiência."
Questão 26,"Leandro Aparecido Ferreira, o MC Fioti, compôs em 2017 a música Bum bum tam tam, que gerou, em nove meses, 480 milhões de visualizações no YouTube. É o funk brasileiro mais ouvido na história do site.  A partir de uma gravação da flauta que achou na internet, MC Fioti fez tudo sozinho: compôs, cantou e produziu em uma noite só. “Comecei a pesquisar alguns tipos de flauta, coisas antigas. E nisso eu achei a ‘flautinha do Sebastian Bach’”, conta. A descoberta foi por acaso: Fioti não sabia quem era o músico alemão e não sabe tocar o instrumento. A “flauta envolvente” da música é um trecho da Partita  em Lá menor , escrita pelo alemão Johann Sebastian Bach por volta de 1723. A incorporação de um trecho da obra para flauta solo de Johann Sebastian Bach na música de MC Fioti demonstra a",influência permanente da cultura eurocêntrica nas produções musicais brasileiras.,homenagem aos referenciais estéticos que deram origem às produções da música popular.,necessidade de divulgar a música de concerto nos meios populares nas periferias das grandes cidades.,utilização desintencional de uma música excessivamente distante da realidade cultural dos jovens brasileiros.,inter-relação de elementos culturais vindos de realidades distintas na construção de uma nova proposta musical.
Questão 27,"Seu delegado Trio Forrozão Eu sou viúvo e tenho um filho homem Arrumei uma viúva e fui me casar A minha sogra era muito teimosa Com o meu filho foi se matrimoniar Desse matrimônio nasceu um garoto Desde esse dia que eu ando é louco Esse garoto é filho do meu filho E o filho da minha sogra é irmão da minha mulher Ele é meu neto e eu sou cunhado dele A minha nora é minha sogra Meu filho meu sogro é Nessa confusão já nem sei quem sou Acaba esse garoto sendo meu avô. Nessa letra da canção, a suposição do último verso sinaliza a intenção do autor de",ironizar as relações familiares modernas.,reforçar o humor da situação representada.,expressar perplexidade em relação ao parente.,atribuir à criança a causa da dúvida existencial.,questionar os lugares predeterminados da família.
Questão 28,"O importado vermelho de Noé André SantAnna Eu tenho empresas e sou digno do visto para ir a Nova York. O dinheiro que chove em Nova York é para pessoas com poder de compra. Pessoas que tenham um visto do consulado americano. O dinheiro que chove em Nova York também é para os nova-iorquinos. São milhares de dólares. [...] Estou indo para Nova York, onde está chovendo dinheiro. Sou um grande administrador. Sim, está chovendo dinheiro em Nova York. Deu no rádio. Vejo que há pedestres invadindo a via onde trafega o meu carro vermelho, importado da Alemanha. Vejo que há carros nacionais trafegando pela via onde trafega o meu carro vermelho, importado da Alemanha. Ao chegar em Nova York, tomarei providências. As repetições e as frases curtas constituem procedimentos linguísticos importantes para a compreensão da temática do texto, pois",expressam a futilidade do discurso de poder e de distinção do narrador.,disfarçam a falta de densidade das angústias existenciais narradas.,ironizam a valorização da cultura norte-americana pelos brasileiros.,explicitam a ganância financeira do capitalismo contemporâneo.,criticam os estereótipos sociais das visões de mundo elitistas.
Questão 29,"DECRETO N. 28 314, DE 28 DE SETEMBRO DE 2007 Demite o Gerúndio do Distrito Federal e dá outras providências. O GOVERNADOR DO DISTRITO FEDERAL , no uso das atribuições que lhe confere o artigo 100, incisos Sétimo e Vigésimo sexto , da Lei Orgânica do Distrito Federal, DECRETA: Artigo Primeiro Fica demitido o Gerúndio de todos os órgãos do Governo do Distrito Federal. Artigo Segundo Fica proibido, a partir desta data, o uso do gerúndio para desculpa de INEFICIÊNCIA. Artigo Terceiro Este Decreto entra em vigor na data de sua publicação. Artigo Quarto Revogam-se as disposições em contrário. Brasília, 28 de setembro de 2007. Centésimo décimo nono da República e Quadragésimo oitavo de Brasília Esse decreto pauta-se na ideia de que o uso do gerúndio, como “desculpa de ineficiência”, indica",conclusão de uma ação.,realização de um evento.,repetição de uma prática.,continuidade de um processo.,transferência de responsabilidade.
Questão 30,"A obra de Joseph Kosuth data de 1965 e se constitui por uma fotografia de cadeira, uma cadeira exposta e um quadro com o verbete “cadeira”. Trata-se de um exemplo de arte conceitual que revela o paradoxo entre verdade e imitação, já que a arte","não é a realidade, mas uma representação dela.","fundamenta-se na repetição, construindo variações.","não se define, pois depende da interpretação do fruidor.","resiste ao tempo, beneficiada por múltiplas formas de registro.","redesenha a verdade, aproximando-se das definições lexicais."
Questão 31,"Descrição da imagem : Uma mulher com a cabeça ligeiramente para cima olha várias imagens que circulam ao redor de sua cabeça. As imagens inseridas em telas representam ícones de distintas áreas do saber. Ao fundo de toda a imagem, aparece o céu coberto de nuvens. A realidade virtual é uma tecnologia de informação que, conforme sugere a imagem, tem como uma de suas principais funções",promover a manipulação eficiente de conhecimentos e informações de difícil compreensão no mundo físico.,"conduzir escolhas profissionais da área de ciência da computação, oferecendo um leque de opções de atuação.","transferir conhecimento da inteligência artificial para as áreas tradicionais, como as das ciências exatas e naturais.","levar o ser humano a experimentar mentalmente outras realidades, para as quais é transportado sem sair de seu próprio lugar.","delimitar tecnologias exclusivas de jogos virtuais, a fim de oferecer maior emoção ao jogador por meio de outras realidades. Descrição da obra: A obra One and Three Chairs  é composta de três peças. No centro da imagem, há uma cadeira encostada na parede. À esquerda dessa cadeira, há uma fotografia de uma cadeira fixada à parede. Ao lado direito da imagem, há um quadro afixado à parede com o verbete “Cadeira” e respectivas acepções: “substantivo feminino. 1 assento com encosto e pernas, geralmente para uma pessoa; 2 (figurado) lugar de honra ocupado por político, cientista, literato etc.; 3 (figurado) disciplina, cátedra”."
Questão 32,"TEXTO I Águas de março Tom Jobim É pau, é pedra, é o fim do caminho É um resto de toco, é um pouco sozinho É um caco de vidro, é a vida, é o sol É a noite, é a morte, é o laço, é o anzol É peroba-do-campo, é o nó da madeira Caingá, candeia, é o matita-pereira TEXTO II O samba mais bonito do mundo A inspiração súbita e certeira do compositor serve ainda de exemplo do lema antigo: nada vem do nada. Para ninguém, nem mesmo para Tom Jobim. Duas fontes são razoavelmente conhecidas. A primeira é o poema O caçador de esmeraldas , do mestre parnasiano Olavo Bilac: “Foi em março, ao findar da chuva, quase à entrada/ do outono, quando a terra em sede requeimada/ bebera longamente as águas da estação [...]”. E a outra é um ponto de macumba, gravado com sucesso por J. B. Carvalho, do Conjunto Tupi: “É pau, é pedra, é seixo miúdo, roda a baiana por cima de tudo”. Combinar Olavo Bilac e macumba já seria bom; mas o que se vê em Águas de março vai muito além: tudo se transforma numa outra coisa e numa outra música, que recompõem o mundo para nós. Ao situar a composição no panorama cultural brasileiro, o Texto II destaca o(a)",diálogo que a letra da canção estabelece com diferentes tradições da cultura nacional.,singularidade com que o compositor converte referências eruditas em populares.,caráter inovador com que o compositor concebe o processo de criação artística.,relativização que a letra da canção promove na concepção tradicional de originalidade.,resgate que a letra da canção promove de obras pouco conhecidas pelo público no país.
Questão 33,"Deu vontade de jogar, mas não sabe como reunir os amigos... Muitas vezes é difícil encontrar grupos para bater uma bola. Em função disso, estão sendo disponibilizados aplicativos que reúnem times e reservam espaços para os adeptos da paixão nacional. Num exemplo dessas iniciativas, é possível organizar uma partida de futebol, se inscrever para participar de um jogo, alugar campos e quadras, convidar jogadores. O aplicativo tem dois tipos de usuários: um que o usa como ferramenta de gestão do grupo, convidando amigos para jogar, vendo quem confirmou e avaliando os jogos. Outro usuário é o que busca partidas perto de onde está, caso de pessoas que estão de passagem numa cidade. A inter-relação entre tecnologia e sociedade tem estimulado a criação de aplicativos. Nesse texto, isso é percebido pelo desenvolvimento de aplicativos para",organização de eventos de competições esportivas.,agendamento de viagens para eventos de esporte amador.,mapeamento dos interesses dos praticantes acerca dos esportes.,identificação da escassez de espaços para a vivência dos esportes.,formação de grupos em comunidades virtuais para a prática esportiva.
Questão 34,"TEXTO I Descrição da obra: Detalhe da obra de Damien Hirst, intitulada Mother and Child , de 1993, que apresenta um bezerro dividido longitudinalmente em duas partes. Cada uma se encontra em um mostruário. Na imagem, é possível identificar, à frente, a metade do bezerro em sua aparência externa e, ao fundo, a outra metade em sua aparência interna. As duas metades estão mergulhadas em uma solução de formaldeído. TEXTO II O grupo Jovens Artistas Britânicos (YABs), que surgiu no final da década de 1980, possui obras diversificadas que incluem fotografias, instalações, pinturas e carcaças desmembradas. O trabalho desses artistas chamou a atenção no final do período da recessão, por utilizar materiais incomuns, como esterco de elefantes, sangue e legumes, o que expressava os detritos da vida e uma atmosfera de niilismo, temperada por um humor mordaz. A provocação desse grupo gera um debate em torno da obra de arte pelo(a)","recusa a crenças, convicções, valores morais, estéticos e políticos na história moderna.",frutífero arsenal de materiais e formas que se relacionam com os objetos construídos.,economia e problemas financeiros gerados pela recessão que tiveram grande impacto no mercado.,influência desse grupo junto aos estilos pós-modernos que surgiram nos anos 1990.,interesse em produtos indesejáveis que revela uma consciência sustentável no mercado.
Questão 35,"Uma das mais contundentes críticas ao discurso da aptidão física relacionada à saúde está no caráter eminentemente individual de suas propostas, o que serve para obscurecer outros determinantes da saúde. Ou seja, costuma-se apresentar o indivíduo como o problema e a mudança do estilo de vida como a solução. Argumenta-se ainda que o movimento da aptidão física relacionada à saúde considera a existência de uma cultura homogênea na qual todos seriam livres para escolher seus estilos de vida, o que não condiz com a realidade. O fato é que vivemos numa sociedade dividida em classes sociais, na qual nem todas as pessoas têm condições econômicas para adotar um estilo de vida ativo e saudável. Há desigualdades estruturais com raízes políticas, econômicas e sociais que dificultam a adoção desses estilos de vida. Com base no texto, a relação entre saúde e estilos de vida",constrói a ideia de que a mudança individual de hábitos promove a saúde.,considera a homogeneidade da escolha de hábitos saudáveis pelos indivíduos.,reforça a necessidade de solucionar os problemas de saúde da sociedade com a prática de exercícios.,problematiza a organização social e seu impacto na mudança de hábitos dos indivíduos.,reproduz a noção de que a melhoria da aptidão física pela prática de exercícios promove a saúde.
Questão 36,"Retrato de homem Laís Corrêa de Araújo A paisagem estrita ao apuro do muro feito vértebra a vértebra e escuro. A geração dos pelos sobre a casca e os rostos em seus diques de sombra repostos. Os poços com seu lodo de ira e de tensão: entre cimento e fronte — um vão. As setas se atiram às margens de ninguém, ilesas a si mesmas retêm. Compassos de evasão entre falange e rua sondando a solitude nua. E na armadura de coisa salobra, um só segredo: a polpa toda é fruição de medo. No poema, a descrição lírica do objeto representado é orientada por um olhar que",desvela sentimentos de vazio e angústia sob a aparente austeridade.,expressa desilusão ante a possibilidade de superação do sofrimento.,contrapõe a fragilidade emocional ao uso desmedido da força física.,associa a incomunicabilidade emocional às determinações culturais.,privilegia imagens relacionadas à exposição do dinamismo urbano.
Questão 37,"Senhor Juiz O instrumento do “crime” que se arrola Nesse processo de contravenção Não é faca, revólver ou pistola, Simplesmente, doutor, é um violão. Será crime, afinal, será pecado, Será delito de tão vis horrores, Perambular na rua um desgraçado Derramando nas praças suas dores? Mande, pois, libertá-lo da agonia (a consciência assim nos insinua) Não sufoque o cantar que vem da rua, Que vem da noite para saudar o dia. É o apelo que aqui lhe dirigimos, Na certeza do seu acolhimento Juntada desta aos autos nós pedimos E pedimos, enfim, deferimento. Essa petição de habeas corpus , ao transgredir o rigor da linguagem jurídica,",permite que a narrativa seja objetiva e repleta de sentidos denotativos.,mostra que o cordel explora termos próprios da esfera do direito.,demonstra que o jogo de linguagem proposto atenua a gravidade do delito.,exemplifica como o texto em forma de cordel compromete a solicitação pretendida.,esclarece que os termos “crime” e “processo de contravenção” são sinônimos.
Questão 38,"Slam do Corpo é um encontro pensado para surdos e ouvintes, existente desde 2014, em São Paulo. Uma iniciativa pioneira do grupo Corposinalizante, criado em 2008. (Antes de seguirmos, vale a explicação: o termo slam vem do inglês e significa — numa nova acepção para o verbo geralmente utilizado para dizer “bater com força” — a “poesia falada nos ritmos das palavras e da cidade”). Nos saraus, o primeiro objetivo foi o de botar os poemas em Libras na roda, colocar os surdos para circular e entender esse encontro entre a poesia e a língua de sinais, compreender o encontro dessas duas línguas. Poemas de autoria própria, três minutos, um microfone. Sem figurino, nem adereços, nem acompanhamento musical. O que vale é modular a voz e o corpo, um trabalho artesanal de tornar a palavra “visível”, numa arena cujo objetivo maior é o de emocionar a plateia, tirar o público da passividade, seja pelo humor, horror, caos, doçura e outras tantas sensações. Na prática artística mencionada no texto, o corpo assume papel de destaque ao articular diferentes linguagens com o intuito de",imprimir ritmo e visibilidade à expressão poética.,redefinir o espaço de circulação da poesia urbana.,estimular produções autorais de usuários de Libras.,traduzir expressões verbais para a língua de sinais.,proporcionar performances estéticas de pessoas surdas.
Questão 39,"É possível afirmar que muitas expressões idiomáticas transmitidas pela cultura regional possuem autores anônimos, no entanto, algumas delas surgiram em consequência de contextos históricos bem curiosos. “Aquele é um cabra da peste” é um bom exemplo dessas construções. Para compreender essa expressão tão repetida no Nordeste brasileiro, faz-se necessário voltar o olhar para o século 16. “Cabra” remete à forma com que os navegadores portugueses chamavam os índios. Já “peste” estaria ligada à questão da superação e resistência, ou mesmo uma associação com o diabo. Assim, com o passar dos anos, passou-se a utilizar tal expressão para denominar qualquer indivíduo que se mostre corajoso, ou mesmo insolente, já que a expressão pode ter caráter positivo ou negativo. Aliás, quem já não ficou de “nhe-nhe-nhém” por aí? O termo, que normalmente tem significado de conversa interminável, monótona ou resmungo, tem origem no tupi-guarani e “nhém” significa “falar”. A leitura do texto permite ao leitor entrar em contato com",registros do inventário do português brasileiro.,justificativas da variedade linguística do país.,influências da fala do nordestino no uso da língua.,explorações do falar de um grupo social específico.,representações da mudança linguística do português.
Questão 40,"O ouro do século 21 Cério, gadolínio, lutécio, promécio e érbio; sumário, térbio e disprósio; hólmio, túlio e itérbio. Essa lista de nomes esquisitos e pouco conhecidos pode parecer a escalação de um time de futebol, que ainda teria no banco de reservas lantânio, neodímio, praseodímio, európio, escândio e ítrio. Mas esses 17 metais, chamados de terras-raras, fazem parte da vida de quase todos os humanos do planeta. Chamados por muitos de “ouro do século 21”, “elementos do futuro” ou “vitaminas da indústria”, eles estão nos materiais usados na fabricação de lâmpadas, telas de computadores, tablets e celulares, motores de carros elétricos, baterias e até turbinas eólicas. Apesar de tantas aplicações, o Brasil, dono da segunda maior reserva do mundo desses metais, parou de extraí-los e usá-los em 2002. Agora, volta a pensar em retomar sua exploração. As aspas sinalizam expressões metafóricas empregadas intencionalmente pelo autor do texto para",imprimir um tom irônico à reportagem.,incorporar citações de especialistas à reportagem.,"atribuir maior valor aos metais, objeto da reportagem.",esclarecer termos científicos empregados na reportagem.,marcar a apropriação de termos de outra ciência pela reportagem.
Questão 41,"Canaã Graça Aranha Na sua imaginação perturbada sentia a natureza toda agitando-se para sufocá-la. Aumentavam as sombras. No céu, nuvens colossais e túmidas rolavam para o abismo do horizonte... Na várzea, ao clarão indeciso do crepúsculo, os seres tomavam ares de monstros... As montanhas, subindo ameaçadoras da terra, perfilavam-se tenebrosas... Os caminhos, espreguiçando-se sobre os campos, animavam-se quais serpentes infinitas... As árvores soltas choravam ao vento, como carpideiras fantásticas da natureza morta... Os aflitivos pássaros noturnos gemiam agouros com pios fúnebres. Maria quis fugir, mas os membros cansados não acudiam aos ímpetos do medo e deixavam-na prostrada em uma angústia desesperada. No trecho, o narrador mobiliza recursos de linguagem que geram uma expressividade centrada na percepção da",relação entre a natureza opressiva e o desejo de libertação da personagem.,confluência entre o estado emocional da personagem e a configuração da paisagem.,prevalência do mundo natural em relação à fragilidade humana.,depreciação do sentido da vida diante da consciência da morte iminente.,instabilidade psicológica da personagem face à realidade hostil.
Questão 42,"O suor para estar em competições nacionais e internacionais de alto nível é o mesmo para homens e mulheres, mas não raramente as remunerações são menores para elas. Se no tênis, um dos esportes mais equânimes em termos de gênero, todos os principais torneios oferecem prêmios idênticos nas disputas femininas e masculinas, no futebol a desigualdade atinge seu ápice. Neymar e Marta são dois expoentes dessa paixão nacional. Ela já foi eleita cinco vezes a melhor jogadora do mundo pela Fifa. Ele conquistou o terceiro lugar na última votação para melhor do mundo. Mas é na conta bancária que a diferença entre os dois se sobressai. O esporte é uma manifestação cultural na qual se estabelecem relações sociais. Considerando o texto, o futebol é uma modalidade que","apresenta proximidades com o tênis, no que tange às relações de gênero entre homens e mulheres.","se caracteriza por uma identidade masculina no Brasil, conferindo maior remuneração aos jogadores.","traz remunerações, aos jogadores e jogadoras, proporcionais aos seus esforços no treinamento esportivo.","resulta em melhor eficiência para as mulheres e, consequentemente, em remuneração mais alta às jogadoras.","possui jogadores e jogadoras com a mesma visibilidade, apesar de haver expoentes femininas de destaque, como M arta. Descrição da imagem: Montagem de fotos, intitulada: “Quanto vale o gol?”, apresenta dois jogadores de futebol, uma mulher e um homem, com uma divisória separando as imagens dos dois em segundo plano. Do lado esquerdo da divisória, em primeiro plano, estão as seguintes informações sobre a jogadora: “Marta US$ 400.000 salário anual”; “103 gols pela seleção”; “US$ 3,9 mil por gol”. Do lado direito da divisória, também em primeiro plano, estão as seguintes informações sobre o jogador: “Neymar US$ 14,5 milhões salário anual”; “50 gols pela seleção”; “US$ 290 mil por gol”."
Questão 43,"A maior ponte do mundo Domingos Pellegrini Fomos falar com o tal encarregado, depois com um engenheiro, depois com um supervisor que mandou chamar um engenheiro da nossa companhia. Esses homens são da sua companhia, engenheiro, ele falou, estão pedindo a conta. A companhia está empenhada nessa ponte, gente, falou o engenheiro, vocês não podem sair assim sem mais nem menos. Tinha uma serra circular cortando uns caibros ali perto, então só dava pra falar quando a serra parava, e aquilo foi dando nos nervos. Falei que a gente tinha o direito de sair quando a gente quisesse, e pronto. Nisso encostou um sujeito de paletó mas sem gravata, o engenheiro continuou falando e a serra cortando. Quando ele parou de falar, 50 Volts aproveitou uma parada da serra e falou que a gente não era bicho pra trabalhar daquele jeito; daí o supervisor falou que, se era falta de mulher, eles davam um jeito. O engenheiro falou que tinha mais de vinte companhias trabalhando na ponte, a maioria com prejuízo, porque era mais uma questão de honra, a gente tinha de acabar a ponte, a nossa companhia nunca ia esquecer nosso trabalho ali naquela ponte, um orgulho nacional. As reivindicações dos operários, quanto às condições aviltantes de trabalho a que são submetidos, recebem algumas tentativas de neutralização dos representantes do empregador, das quais a mais forte é o(a)",sequência de atribuição de responsabilidades e de poder decisório a terceiros.,solicitação em nome dos prejuízos e compromissos para entrega da obra.,intimidação pela discreta presença de um agente de segurança na cena.,promessa de imediato atendimento da carência sexual dos operários.,apelo pela identificação com a empresa extensiva ao amor patriótico.
Questão 44,"Itinerário de Pasárgada Manuel Bandeira Vou-me embora p’ra Pasárgada foi o poema de mais longa gestação em toda a minha obra. Vi pela primeira vez esse nome Pasárgada quando tinha os meus dezesseis anos e foi num autor grego. [...] Esse nome de Pasárgada, que significa “campo dos persas” ou “tesouro dos persas”, suscitou na minha imaginação uma paisagem fabulosa, um país de delícias, como o de L’invitation au Voyage, de Baudelaire. Mais de vinte anos depois, quando eu morava só na minha casa da Rua do Curvelo, num momento de fundo desânimo, da mais aguda sensação de tudo o que eu não tinha feito em minha vida por motivo da doença, saltou-me de súbito do subconsciente este grito estapafúrdio: “Vou-me embora p’ra Pasárgada!” Senti na redondilha a primeira célula de um poema, e tentei realizá-lo, mas fracassei. Alguns anos depois, em idênticas circunstâncias de desalento e tédio, me ocorreu o mesmo desabafo de evasão da “vida besta”. Desta vez o poema saiu sem esforço como se já estivesse pronto dentro de mim. Gosto desse poema porque vejo nele, em escorço, toda a minha vida; [...] Não sou arquiteto, como meu pai desejava, não fiz nenhuma casa, mas reconstruí e “não de uma forma imperfeita neste mundo de aparências”, uma cidade ilustre, que hoje não é mais a Pasárgada de Ciro, e sim a “minha” Pasárgada. Os processos de interação comunicativa preveem a presença ativa de múltiplos elementos da comunicação, entre os quais se destacam as funções da linguagem. Nesse fragmento, a função da linguagem predominante é a","emotiva, porque o poeta expõe os sentimentos de angústia que o levaram à criação poética.","referencial, porque o texto informa sobre a origem do nome empregado em um famoso poema de Bandeira.","metalinguística, porque o poeta tece comentários sobre a gênese e o processo de escrita de um de seus poemas.","poética, porque o texto aborda os elementos estéticos de um dos poemas mais conhecidos de Bandeira.","apelativa, porque o poeta tenta convencer os leitores sobre sua dificuldade de compor um poema."
Questão 45,"A frase, título do filme, reproduz uma variedade linguística recorrente na fala de muitos brasileiros. Essa estrutura caracteriza-se pelo(a)",uso de uma marcação temporal.,imprecisão do referente de pessoa.,organização interrogativa da frase.,utilização de um verbo de ação.,"apagamento de uma preposição. Descrição da imagem: O cartaz de um filme de Anna Muylaert apresenta a imagem da atriz Regina Casé, sorrindo e afagando a cabeça de um jovem sobre seu colo. Abaixo dessa imagem, a frase, título do filme: “Que horas ela volta?”. Abaixo do título, aparecem os nomes dos demais atores."
redação,"1. O rascunho da redação deve ser feito no espaço apropriado. 2. O texto definitivo deve ser escrito à tinta, na folha própria, em até 30 linhas. 3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas copiadas desconsiderado para efeito de correção. 4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que: 4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”. 4.2. fugir ao tema ou que não atender ao tipo dissertativo-argumentativo. 4.3. apresentar parte do texto deliberadamente desconectada do tema proposto. TEXT OS MOTI VADORES TEXTO I A maior parte das pessoas, quando ouve falar em “saúde mental”, pensa em “doença mental”. Mas a saúde mental implica muito mais que a ausência de doenças mentais. Pessoas mentalmente saudáveis compreendem que ninguém é perfeito, que todos possuem limites e que não se pode ser tudo para todos. Elas vivenciam diariamente uma série de emoções como alegria, amor, satisfação, tristeza, raiva e frustração. São capazes de enfrentar os desafios e as mudanças da vida cotidiana com equilíbrio e sabem procurar ajuda quando têm dificuldade em lidar com conflitos, perturbações, traumas ou transições importantes nos diferentes ciclos da vida. A saúde mental de uma pessoa está relacionada à forma como ela reage às exigências da vida e ao modo como harmoniza seus desejos, capacidades, ambições, ideias e emoções. Todas as pessoas podem apresentar sinais de sofrimento psíquico em alguma fase da vida. Disponível em: http://www.saude.pr.gov.br. Acesso em: 27 jul. 2020 (adaptado). TEXTO II A origem da palavra “estigma” aponta para marcas ou cicatrizes deixadas por feridas. Por extensão, em um período que remonta à Grécia Antiga, passou a designar também as marcas feitas com ferro em brasa em criminosos, escravos e outras pessoas que se desejava separar da sociedade “correta” e “honrada”. Essa mesma palavra muitas vezes está presente no universo das doenças psiquiátricas. No lugar da marca de ferro, relegamos preconceito, falta de informação e tratamentos precários a pessoas que sofrem de depressão, ansiedade, transtorno bipolar e outros transtornos mentais graves. Achar que a manifestação de um transtorno mental é “frescura” está relacionado a um ideal de felicidade que não é igual para todo mundo. A tentativa de se encaixar nesse modelo cria distância dos sentimentos reais, e quem os demonstra é rotulado, o que progressivamente dificulta a interação social. É aqui que redes sociais de enorme popularidade mostram uma face cruel, desempenhando um papel de validação da vida perfeita e criando um ambiente em que tudo deve ser mostrado em seu melhor ângulo. Fora dos holofotes da internet, porém, transtornos mentais mostram-se mais presentes do que se imagina. http://www.abrata.org.br. Acesso em: 27 jul. 2020 (adaptado). ",,,,,
Questão 46,"A expansão das cidades e a formação das aglomerações urbanas no Brasil foram marcadas pela produção industrial e pela consolidação das metrópoles como locais de seu desenvolvimento. Na segunda metade do século XX, as metrópoles brasileiras estenderam-se por áreas de ocupação contínua, configurando densas regiões urbanizadas. O resultado do processo geográfico descrito foi o(a)",valorização da escala local.,crescimento das áreas periféricas.,densificação do transporte ferroviário.,predomínio do planejamento estadual.,inibição de consórcios intermunicipais.
Questão 47,"Descrição da imagem: Representação que trata da zona de pastoreio e cultura do algodão e cereais do agreste (1963). A figura ilustra os meses do ano em três eixos referentes às culturas do feijão, do milho e do algodão, indicando para cada cultura as convenções de pastoreio, plantio e limpa, crescimento, colheita de feijão, colheita de milho verde, colheita de milho seco e colheita de algodão, apresentando os seguintes dados: O pastoreio ocorre em janeiro e fevereiro na cultura do feijão, em janeiro e fevereiro na cultura do milho e em janeiro e fevereiro na cultura do algodão. O plantio e a limpa ocorrem em março e abril na cultura do feijão, em março e abril na cultura do milho e em maio na cultura do algodão. O crescimento ocorre em maio na cultura do feijão, em maio na cultura do milho e de junho a outubro na cultura do algodão. A colheita do feijão ocorre em junho e julho, a colheita do milho verde ocorre em junho e julho, a colheita do milho seco ocorre de agosto a outubro e a colheita do algodão ocorre em novembro e dezembro. A dinâmica produtiva apresentada na imagem tem como estratégia central a",separação pelo tipo de solo.,exportação da colheita sazonal.,priorização da tecnologia moderna.,adequação pelo tempo da natureza.,intensificação da atividade pecuária.
Questão 48,"A demanda mundial para a produção de alimentos aumenta progressivamente a taxas muito altas. Atualmente, na maioria dos países, continentes e regiões, a água consumida na agricultura é de cerca de 70 por cento da disponibilidade total. Para que haja a redução da pressão sobre o recurso natural mencionado, a expansão da agricultura demanda melhorias no(a)",fertilização química do solo.,escoamento hídrico do terreno.,manutenção de poços artesianos.,eficiência das técnicas de irrigação.,velocidade das máquinas colheitadeiras.
