question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 81,"Solos: formação e conservação Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou de sódio trocável. Eles ocorrem nos locais mais baixos do relevo, em regiões áridas e semiáridas e próximas do mar. Em regiões semiáridas, por exemplo, o polígono das secas do Nordeste brasileiro, os locais menos elevados recebem água que se escoa dos declives adjacentes, durante as chuvas que caem em alguns meses do ano. Essa água traz soluções de sais minerais e evapora-se rapidamente antes de infiltrar-se totalmente, havendo então, cada vez que esse processo é repetido, um pequeno acúmulo de sais no horizonte superficial que, com o passar dos anos, provoca a salinização do solo. Nas últimas décadas, a expansão das atividades agrícolas na região tem ampliado esse processo. As atividades agrícolas, desenvolvidas na região mencionada, intensificam o problema ambiental exposto ao ","A realizar florestamentos de pinus, desrespeitando a prática do pousio. ","B utilizar sistemas de irrigação, desprezando uma drenagem adequada. ","C instalar açudes nos grotões, retardando a velocidade da vazão fluvial. ","D desmatar áreas de preservação permanente, causando assoreamento. ","E aplicar fertilizantes de origem orgânica, modificando a química da terra. ",2022,81,CH,B,portuguese
QUESTÃO 82,"TEXTO 1 Descrição da imagem: Cartum apresenta um celular preso à linha de uma vara de pesca, sobressaindo da janela de um barraco de madeira em uma favela. Em um balão de fala, está escrito: “Tá estudando, Júnior?”. Em outro balão de fala, está escrito: “Calma, tô tentando achar um sinal de wi-fi!”. TEXTO 2 É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto eles sofrem uma tentativa de serem naturalizados. Eles estavam lá, empurrados para debaixo de vários tapetes. Diversos levantamentos realizados indicam que parcela significativa dos estudantes não têm acesso à internet em suas casas, não têm computadores; têm celulares, mas com pacotes baratos que não permitem assistir a todas as aulas. E, caso tenham celulares e dados, pergunta-se: É possível elaborar um texto no celular? É possível interagir na aula remota pelo celular? A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporânea: ",A Exclusão social. ,B Expansão digital. ,C Manifestação cultural. ,D Organização espacial. ,E Valorização intelectual. ,2022,82,CH,A,portuguese
QUESTÃO 83,"Na construção da ferrovia Madeira-Mamoré, o que dizer dos doentes, eternos moribundos a vagar entre delírios febris, doses de quinino e corredores da morte? O Hospital da Candelária era santuário e túmulo, monumento ao progresso científico e preâmbulo da escuridão. Foi ali, com suas instalações moderníssimas, que médicos e sanitaristas dirigiram seu combate aos males tropicais. As maiores vítimas, contudo, permaneceriam na sombra à margem do palco, cobaias sem consolo, credores sem nome de uma sociedade que não lhes concedera tempo algum para ser decifrada. No texto, há uma crítica ao modo de ocupação do espaço amazônico pautada na ",A discrepância entre engenharia ambiental e equilíbrio da fauna. ,B incoerência entre maquinaria estrangeira e controle da floresta. ,C incompatibilidade entre investimento estatal e proteção aos nativos. ,D competição entre farmacologia internacional e produtos da fitoterapia. ,E contradição entre desenvolvimento nacional e respeito aos trabalhadores. ,2022,83,CH,E,portuguese
QUESTÃO 84,"Uma nova economia surgiu em escala global no último quartel do século 20. Chamo-a de informacional, global e em rede para identificar suas características fundamentais e diferenciadas e enfatizar sua interligação. É informacional porque depende basicamente de sua capacidade de gerar, processar e aplicar de forma eficiente a informação baseada em conhecimentos. É global porque seus componentes estão organizados em escala global, diretamente ou mediante uma rede de conexões entre agentes econômicos. É rede porque é feita em uma rede global de interação entre redes empresariais. Qual mudança estrutural é resultado da forma de organização econômica descrita no texto? ",A Fabricação em série. ,B Ampliação de estoques. ,C Fragilização dos cartéis. ,D Padronização de mercadorias. ,E Desterritorialização da produção. ,2022,84,CH,E,portuguese
QUESTÃO 85,Olhar o Brasil e não ver o sertão É como negar o queijo com a faca na mão Esse gigante em movimento Movido a tijolo e cimento Precisa de arroz com feijão Que tenha comida na mesa Que agradeça sempre a grandeza De cada pedaço de pão Agradeça a Clemente Que leva a semente Em seu embornal Zezé e o penoso balé De pisar no cacau Maria que amanhece o dia Lá no milharal A letra da canção valoriza uma dimensão do espaço rural brasileiro em sua relação com a cidade ao ressaltar sua função de ,A fornecer a mão de obra qualificada. ,B incorporar a inovação tecnológica. ,C preservar a diversidade biológica. ,D promover a produção alimentar. ,E garantir a moradia básica. ,2022,85,CH,D,portuguese
QUESTÃO 86,"O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitas divulgadas em capítulos, seções, classificadas comumente como folhetim, alçou a um gênero de ficção corrente já em 1840, fazendo parte do florescimento da literatura nacional brasileira, instigando a formação e a ampliação de um público leitor feminino, ávido por novidades, pelo apelo dos folhetins e “narrativas modernas” que encenavam “os dramas e os conflitos de uma mulher em processo de transformação patriarcal e provinciana que, progressivamente, começava a se abrir para modernizar seus costumes”. No Segundo Reinado, as mulheres foram se tornando público determinante na construção da literatura e da imprensa nacional. E não apenas público, porquanto crescerá o número de escritoras que colaboram para isso e emergirá uma imprensa feminina, editada, escrita e dirigida por e para mulheres. O registro das atividades descritas associa a inserção da figura feminina nos espaços de leitura e escrita do Segundo Reinado ao(à) ",A surgimento de novas práticas culturais. ,B contestação de antigos hábitos masculinos. ,C valorização de recentes publicações juvenis. ,D circulação de variados manuais pedagógicos. ,E aparecimento de diversas editoras comerciais. ,2022,86,CH,A,portuguese
QUESTÃO 87,"Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro, interrogando a providência. É a experiência tradicional de Santa Luzia. No dia 12 ao anoitecer expõe ao relento, em linha, seis pedrinhas de sal, que representam, em ordem sucessiva da esquerda para a direita, os seis meses vindouros, de janeiro a junho. Ao alvorecer de 13 observa-as: se estão intactas, pressagiam a seca; se a primeira apenas se deliu, transmudada em aljôfar límpido, é certa a chuva em janeiro; se a segunda, em fevereiro; se a maioria ou todas, é inevitável o inverno benfazejo. Esta experiência é belíssima. No experimento descrito, a relação com a paisagem e com a religiosidade permite que o sertanejo seja ",A afeito à devoção ao aceitar destinos sacralizados. ,B acostumado à pobreza ao admitir acasos naturais. ,C habituado ao solo ao conhecer terrenos cultiváveis. ,D íntimo à Caatinga ao interpretar condições ambientais. ,E próximo à vegetação ao identificar espécies arbustivas. ,2022,87,CH,D,portuguese
QUESTÃO 88,"Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discurso que faz do homem um ser político. E tudo que os homens fazem, sabem ou experimentam só tem sentido na medida em que pode ser discutido. Haverá, talvez, verdades que ficam além da linguagem e que podem ser de grande relevância para o homem no singular, isto é, para o homem que, seja o que for, não é um ser político. Mas homens no plural, isto é, os homens que vivem e se movem e agem neste mundo, só podem experimentar o significado das coisas por poderem falar e ser inteligíveis entre si e consigo mesmos. No trecho, a filósofa Hannah Arendt mostra a importância da linguagem no processo de ",A entendimento da cultura. ,B aumento da criatividade. ,C percepção da individualidade. ,D melhoria da técnica. ,E construção da sociabilidade. ,2022,88,CH,E,portuguese
QUESTÃO 89,"Quarto de despejo: diário de uma favelada Carolina Maria de Jesus Eu estava pagando o sapateiro e conversando com um preto que estava lendo um jornal. Ele estava revoltado com um guarda civil que espancou um preto e amarrou numa árvore. O guarda civil é branco. E há certos brancos que transforma preto em bode expiatório. Quem sabe se guarda civil ignora que já foi extinta a escravidão e ainda estamos no regime da chibata? O texto, que guarda a grafia original da autora, expõe uma característica da sociedade brasileira, que é o(a): ",A Racismo estrutural. ,B Desemprego latente. ,C Concentração de renda. ,D Exclusão informacional. ,E Precariedade da educação. ,2022,89,CH,A,portuguese
QUESTÃO 90,"Descrição da imagem: Infográfico distribuído em quatro quadros com os seguintes dados: Quadro 1: Figura de uma paisagem com árvores, arbustos e vegetação rasteira, denominada “Cobertura natural do solo”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 40 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 10 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 25 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 25 por cento”. Quadro 2: Figura de uma paisagem com árvores, arbustos, vegetação rasteira e uma casa, denominada “10 por cento a 20 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 38 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 20 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 21 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 21 por cento”. Quadro 3: Figura de uma paisagem sem vegetação e três casas, denominada “35 por cento a 50 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 35 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 30 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 20 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 15 por cento”. Quadro 4: Figura de uma paisagem sem vegetação, duas casas e vários edifícios, denominada “75 por cento a 100 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 30 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 55 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 10 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 5 por cento”.       A intensificação da ocupação urbana demonstrada afeta de forma imediata o(a) ",A nível altimétrico. ,B ciclo hidrológico. ,C padrão climático. ,D tectônica de placas. ,E estrutura das rochas. ,2022,90,CH,B,portuguese
