question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 34,"No clima das ideias que se seguiram à revolta de São Domingos, o descobrimento de planos para um levante armado dos artífices mulatos na Bahia, no ano de 1798, teve impacto muito especial; esses planos demonstravam aquilo que os brancos conscientes tinham já começado a compreender: as ideias de igualdade social estavam a propagar-se numa sociedade em que só um terço da população era de brancos e iriam inevitavelmente ser interpretados em termos raciais. O temor das propostas das lideranças populares da Conjuração Baiana (1798), aludida no texto, e do radicalismo da luta negra no Haiti levou setores da elite colonial brasileira a novas posturas diante das reivindicações populares. No período da Independência, parte da elite participou ativamente do processo, no intuito de","instalar um partido nacional, sob sua liderança, garantindo participação controlada dos afro- brasileiros e inibindo novas rebeliões de negros.","atender aos clamores apresentados no movimento baiano, de modo a inviabilizar novas rebeliões, garantindo o controle da situação.","firmar alianças com as lideranças escravas, permitindo a promoção de mudanças exigidas pelo povo sem a profundidade proposta inicialmente.","impedir que o povo conferisse ao movimento um teor libertário, o que terminaria por prejudicar seus interesses e seu projeto de nação.","rebelar-se contra as representações metropolitanas, isolando politicamente o Príncipe Regente, instalando um governo conservador para controlar o povo.",2011,34,CH,D,portuguese
QUESTÃO 35,"Se a mania de fechar, verdadeiro habitus da mentalidade medieval nascido talvez de um profundo sentimento de insegurança, estava difundida no mundo rural, estava do mesmo modo no meio urbano, pois que uma das características da cidade era de ser limitada por portas e por uma muralha. As práticas e os usos das muralhas, referidos no texto de G. Duby, como “a mania de fechar”, sofreram importantes mudanças no final da Idade Média, quando as muralhas assumiram a função de pontos de passagem ou pórticos. Este processo está diretamente relacionado com",o crescimento das atividades comerciais e urbanas.,a migração de camponeses e artesãos.,a expansão dos parques industriais e fabris.,o aumento do número de castelos e feudos.,a contenção das epidemias e do enças.,2011,35,CH,A,portuguese
QUESTÃO 36,"O café tem origem na região onde hoje se encontra a Etiópia, mas seu cultivo e consumo se disseminaram a partir da Península Árabe. Aportou à Europa por Constantinopla e, finalmente, em 1615, ganhou a cidade de Veneza. Quando o café chegou à região europeia, alguns clérigos sugeriram que o produto deveria ser excomungado, por ser obra do diabo. O papa Clemente VIII (1592-1605), contudo, resolveu provar a bebida. Tendo gostado do sabor, decidiu que ela deveria ser batizada para que se tornasse uma “bebida verdadeiramente cristã”. A postura dos clérigos e do papa Clemente VIII, referida no texto, diante da introdução do café na Europa Ocidental pode ser explicada pela associação dessa bebida ao",ateísmo.,judaísmo.,hinduísmo.,islamismo.,protestantismo.,2011,36,CH,D,portuguese
QUESTÃO 37,"Acompanhando a intenção da burguesia renascentista de ampliar seu domínio sobre a natureza e sobre o espaço geográfico, através da pesquisa científica e da invenção tecnológica, os cientistas também iriam se atirar nessa aventura, tentando conquistar a forma, o movimento, o espaço, a luz, a cor e mesmo a expressão e o sentimento. O texto apresenta um espírito de época que afetou também a produção artística, marcada pela constante relação entre",fé e misticismo.,ciência e arte.,cultura e comércio.,política e economia.,astronomia e religião.,2011,37,CH,B,portuguese
QUESTÃO 38,"O Atlas da situação mundial , de D. Smith, registra o quadro das religiões no Brasil, em 2007. De acordo com esse quadro, a população estaria dividida do seguinte modo: • 73,8% Católica apostólica romana; • 10,7%, Assembleia de Deus e evangélicas pentecostais; • 7,4%, Sem religião; • 4,3%, Batista e evangélica de missão; • 1,7%, Espírita, umbanda e candomblé; • 0,7%, Testemunhas de Jeová; • 1,4%, Católica apostólica brasileira e outras religiões. Diante desses dados, uma explicação de caráter histórico para o percentual da religião com maior número de adeptos declarados no Brasil foi a existência, no passado colonial e monárquico, da",incapacidade do cristianismo de incorporar aspectos de outras religiões.,incorporação da ideia de liberdade religiosa na esfera pública.,permissão para o funcionamento de igrejas não cristãs.,relação de integração entre Estado e Igreja.,influência das religiões de origem africana.,2011,38,CH,D,portuguese
QUESTÃO 39,"Os chineses não atrelam nenhuma condição para efetuar investimentos nos países africanos. Outro ponto interessante é a venda e compra de grandes somas de áreas, posteriormente cercadas. Por se tratar de países instáveis e com governos ainda não consolidados, teme-se que algumas nações da África tornem-se literalmente protetorados. A presença econômica da China em vastas áreas do globo é uma realidade do século XXI. A partir do texto, como é possível caracterizar a relação econômica da China com o continente africano?","Pela presença de órgãos econômicos internacionais como o Fundo Monetário Internacional (FMI) e o Banco Mundial, que restringem os investimentos chineses, uma vez que estes não se preocupam com a preservação do meio ambiente.","Pela ação de ONGs (Organizações Não Governamen- tais) que limitam os investimentos estatais chineses, uma vez que estes se mostram desinteressados em re-lação aos problemas sociais africanos.","Pela aliança com os capitais e investimentos diretos realizados pelos países ocidentais, promovendo o crescimento econômico de algumas regiões desse continente.","Pela presença cada vez maior de investimentos diretos, o que pode representar uma ameaça à soberania dos países africanos ou manipulação das ações destes governos em favor dos grandes projetos.","Pela presença de um número cada vez maior de diplomatas, o que pode levar à formação de um Mercado Comum Sino-Africano, ameaçando os interesses ocidentais.",2011,39,CH,D,portuguese
QUESTÃO 40,"No Estado de São Paulo, a mecanização da colheita da cana-de-açúcar tem sido induzida também pela legislação ambiental, que proíbe a realização de queimadas em áreas próximas aos centros urbanos. Na região de Ribeirão Preto, principal polo sucroalcooleiro do país, a mecanização da colheita já é realizada em 516 mil dos 1,3 milhão de hectares cultivados com cana-de-açúcar. O texto aborda duas questões, uma ambiental e outra socioeconômica, que integram o processo de modernização da produção canavieira. Em torno da associação entre elas, uma mudança decorrente desse processo é a",perda de nutrientes do solo devido à utilização constante de máquinas.,eficiência e racionalidade no plantio com maior produtividade na colheita.,ampliação da oferta de empregos nesse tipo de ambiente produtivo.,menor compactação do solo pelo uso de maquinário agrícola de porte.,poluição do ar pelo consumo de combustíveis fósseis pelas máquinas.,2011,40,CH,B,portuguese
QUESTÃO 41,"Considere uma charge da revista “O Malho”, de 1904, em que um grupo de pessoas portando diversos objetos, como vassouras e panelas, por exemplo, enfrenta agentes de saúde, arremessando esses objetos sobre esses agentes, designados para aplicar uma vacina na população. Essa charge representa as manifestações nas ruas da cidade do Rio de Janeiro, na primeira década do século XX, que integram a Revolta da Vacina. Considerando o contexto político-social da época, essa revolta revela",a insatisfação da população com os benefícios de uma modernização urbana autoritária.,a consciência da população pobre sobre a necessidade de vacinação para a erradicação das epidemias.,"a garantia do processo democrático instaurado com a República, através da defesa da liberdade de expressão da população.","o planejamento do governo republicano na área de saúde, que abrangia a população em geral.",o apoio ao governo republicano pela atitude de vacinar toda a população em vez de privilegiar a elite.,2011,41,CH,A,portuguese
QUESTÃO 42,"Em meio às turbulências vividas na primeira metade dos anos 1960, tinha-se a impressão de que as tendências de esquerda estavam se fortalecendo na área cultural. O Centro Popular de Cultura (CPC) da União Nacional dos Estudantes (UNE) encenava peças de teatro que faziam agitação e propaganda em favor da luta pelas reformas de base e satirizavam o “imperialismo” e seus “aliados internos”. No início da década de 1960, período referido no trecho, extraído da obra História das ideias socialistas no Brasil , de L. Konder, enquanto vários setores da esquerda brasileira consideravam que o CPC da UNE era uma importante forma de conscientização das classes trabalhadoras, os setores conservadores e de direita (políticos vinculados à União Democrática Nacional - UDN -, Igreja Católica, grandes empresários etc.) entendiam que esta organização","constituía mais uma ameaça para a democracia brasileira, ao difundir a ideologia comunista.","contribuía com a valorização da genuína cultura nacional, ao encenar peças de cunho popular.","realizava uma tarefa que deveria ser exclusiva do Estado, ao pretender educar o povo por meio da cultura.","prestava um serviço importante à sociedade brasileira, ao incentivar a participação política dos mais pobres.","diminuía a força dos operários urbanos, ao substituir os sindicatos como instituição de pressão política sobre o governo.",2011,42,CH,A,portuguese
QUESTÃO 43,"Considere o seguinte trecho da mensagem programática da União Democrática Nacional (UDN), de 1957. A consolida ção do regime democrático no Brasil contra os extremismos da esquerda e da direita exige ação enérgica e permanente no sentido do aprimoramento das instituições políticas e da realização de reformas corajosas no terreno econômico, financeiro e social. Considere, ainda, o seguinte trecho do Manifesto do Comando Geral dos Trabalhadores (CGT), de 1962. Os trabalhadores deverão exigir a constituição de um governo nacionalista e democrático, com participação dos trabalhadores para a realização das seguintes medidas: a) Reforma bancária progressista; b) Reforma agrária que extinga o latifúndio; c) Regulamentação da Lei de Remessas de Lucros. Esses textos ilustram o contexto dos anos 1960, quando eram comuns as dis putas pelo significado de termos usados no debate político, como democracia e reforma. Se, para os setores aglutinados em torno da UDN, as reformas deveriam assegurar o livre mercado, para aqueles organizados no CGT, elas deveriam resultar em",fim da intervenção estatal na economia.,crescimento do setor de bens de consumo.,controle do desenvolvimento industrial.,atração de investimentos estrangeiros.,limitação da propriedade privada.,2011,43,CH,E,portuguese
QUESTÃO 44,"Em 1872, Robert Angus Smith criou o termo “chuva ácida”, descrevendo precipitações ácidas em Manchester após a Revolução Industrial. Trata-se do acúmulo demasiado de dióxido de carbono e enxofre na atmosfera que, ao reagirem com compostos dessa camada, formam gotículas de chuva ácida e partículas de aerossóis. A chuva ácida não necessariamente ocorre no local poluidor, pois tais poluentes, ao serem lançados na atmosfera, são levados pelos ventos, podendo provocar a reação em regiões distantes. A água de forma pura apresenta pH 7, e, ao contatar agentes poluidores, reage modificando seu pH para 5,6 e até menos que isso, o que provoca reações, deixando consequências. O texto aponta para um fenômeno atmosférico causador de graves problemas ao meio ambiente: a chuva ácida (pluviosidade com pH baixo). Esse fenômeno tem como consequência","a corrosão de metais, pinturas, monumentos históricos, destruição da cobertura vegetal e acidificação dos lagos.","a diminuição do aquecimento global, já que esse tipo de chuva retira poluentes da atmosfera.","a destruição da fauna e da flora, e redução dos recursos hídricos, com o assoreamento dos rios.","as enchentes, que atrapalham a vida do cidadão urbano, corroendo, em curto prazo, automóveis e fios de cobre da rede elétrica.","a degradação da terra nas regiões semiáridas, localizadas, em sua maioria, no Nordeste do nosso país.",2011,44,CH,A,portuguese
QUESTÃO 45,"Consid ere a seguinte descrição de uma cadeia agroindustrial integrada ao supermercado: no topo dessa cadeia, que pode ser representada na forma de um organograma em três níveis, está “bancos/ financiamentos”; em um nível secundário, diretamente ligado a “bancos/financiamentos”, há três elementos: o primeiro, “produção de insumos agrícolas: sementes/agrotóxicos”; o segundo, “comercialização de insumos agrícolas” e o terceiro, “agricultor”. O “agricultor” vincula- se a “intermediário”, primeiro elemento do terceiro nível. O “intermediário” liga-se diretamente a “supermercado”, que, por sua vez, se liga diretamente a “consumidor final”. Esse organograma apresenta os diversos atores que integram uma cadeia agroindustrial e a intensa relação entre os setores primário, secundário e terciário. Nesse sentido, a disposição dos atores na cadeia agroindustrial demonstra",a autonomia do setor primário.,a importância do setor financeiro.,o distanciamento entre campo e cidade.,a subordinação da indústria à agricultura.,a horizontalida de das relações prod utivas.,2011,45,CH,B,portuguese
