question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 112,"Desde dezoito anos que o tal patriotismo lhe absorvia e por ele fizera a tolice de estudar inutilidades. Que lhe importavam os rios? Eram grandes? Pois que fossem... Em que lhe contribuiria para a felicidade saber o nome dos heróis do Brasil? Em nada... O importante é que ele tivesse sido feliz. Foi? Não. Lembrou-se da coisas do tupi, do folk-lore , das suas tentativas agrícolas... Restava disso tudo em sua alma uma satisfação? Nenhuma! Nenhuma! O tupi encontrou a incredulidade geral, o riso, a mofa, o escárnio; e levou-o à loucura. Uma decepção. E a agricultura? Nada. As terras não eram ferazes e ela não era fácil como diziam os livros. Outra decepção. E, quando o seu patriotismo se fizera combatente, o que achara? Decepções. Onde estava a doçura de nossa gente? Pois ele não a viu combater como feras? Pois não a via matar prisioneiros, inúmeros? Outra decepção. A sua vida era uma decepção, uma série, melhor, um encadeamento de decepções. A pátria que quisera ter era um mito; um fantasma criado por ele no silêncio de seu gabinete. O romance Triste fim de Policarpo Quaresma , de Lima Barreto, foi publicado em 1911. No fragmento destacado, a reação do personagem aos desdobramentos de suas iniciativas patrióticas evidencia que","a dedicação de Policarpo Quaresma ao conhecimento da natureza brasileira levou-o a estudar inutilidades, mas possibilitou-lhe uma visão mais ampla do país.",a curiosidade em relação aos heróis da pátria levou-o ao ideal de prosperidade e democracia que o personagem encontra no contexto republicano.,"a construção de uma pátria a partir de elementos míticos, como a cordialidade do povo, a riqueza do solo e a pureza linguística, conduz à frustração ideológica.","a propensão do brasileiro ao riso, ao escárnio, justifica a reação de decepção e desistência de Policarpo Quaresma, que prefere resguardar-se em seu gabinete.","a certeza da fertilidade da terra e da produção agrícola incondicional faz parte de um projeto ideológico salvacionista, tal como foi difundido na época do autor.",2012,112,LC,C,portuguese
QUESTÃO 113,"A marcha galopante das tecnologias teve por primeiro resultado multiplicar em enormes proporções tanto a massa das notícias que circulam quanto as ocasiões de sermos solicitados por elas. Os profissionais têm tendência a considerar esta inflação como automaticamente favorável ao público, pois dela tiram proveito e tornam- se obcecados pela imagem liberal do grande mercado em que cada um, dotado de luzes por definição iguais, pode fazer sua escolha em toda liberdade. Isso jamais foi realizado e tende a nunca ser. Na verdade, os leitores, ouvintes, telespectadores, mesmo se se abandonam a sua bulimia*, não são realmente nutridos por esta indigesta sopa de informações e sua busca finaliza em frustração. Cada vez mais frequentemente, até, eles ressentem esse bombardeio de riquezas falsas como agressivo e se refugiam na resistência a toda ou qualquer informação. O verdadeiro problema das sociedades pós- industriais não é a penúria**, mas a abundância. As sociedades modernas têm a sua disposição muito mais do que necessitam em objetos, informações e contatos. Ou, mais exatamente, disso resulta uma desarmonia entre uma oferta, não excessiva, mas incoerente, e uma demanda que, confusamente, exige uma escolha muito mais rápida a absorver. Por isso os órgãos de informação devem escolher, uma vez que o homem contemporâneo apressado, estressado, desorientado busca uma linha diretriz, uma classificação mais clara, um condensado do que é realmente importante. (*) fome excessiva, desejo descontrola do. (**) miséria, pobreza. Com o uso das novas tecnologias, os domínios midiáticos obtiveram um avanço maior e uma presença mais atuante junto ao público, marcada ora pela quase simultaneidade das informações, ora pelo uso abundante de imagens. A relação entre as necessidades da sociedade moderna e a oferta de informação, segundo o texto, é desarmônica, porque",o jornalista seleciona as informações mais importantes antes de publicá-las.,o ser humano precisa de muito mais conhecimento do que a tecnologia pode dar.,o problema da sociedade moderna é a abundância de informações e de liberdade de escolha.,a oferta é incoerente com o tempo que as pessoas têm para digerir a quantidade de informação disponível.,a utilização dos meios de informação acontece de maneira desorganizada e sem co ntrole efetivo.,2012,113,LC,D,portuguese
QUESTÃO 114,"TEXTO I A característica da oralidade radiofônica, então, seria aquela que propõe o diálogo com o ouvinte: a simplicidade, no sentido da escolha lexical; a concisão e coerência, que se traduzem em um texto curto, em linguagem coloquial e com organização direta; e o ritmo, marcado pelo locutor, que deve ser o mais natural (do diálogo). É esta organização que vai “reger” a veiculação da mensagem, seja ela interpretada ou de improviso, com objetivo de dar melodia à transmissão oral, dar emoção, personalidade ao relato de fato. TEXTO II A dois passos do paraíso Blitz A Rádio Atividade leva até vocês  Mais um programa da séria série  “Dedique uma canção a quem você ama” Eu tenho aqui em minhas mãos uma carta Uma carta d’uma ouvinte que nos escreve  E assina com o singelo pseudônimo de  “Mariposa Apaixonada de Guadalupe”  Ela nos conta que no dia que seria o dia mais feliz de sua vida Arlindo Orlando, seu noivo Um caminhoneiro conhecido da pequena e  Pacata cidade de Miracema do Norte  Fugiu, desapareceu, escafedeu-se Oh! Arlindo Orlando volte Onde quer que você se encontre  Volte para o seio de sua amada  Ela espera ver aquele caminhão voltando De faróis baixos e para-choque duro... Em relação ao Texto I, que analisa a linguagem do rádio, o Texto II apresenta, em uma letra de canção,","estilo simples e marcado pela interlocução com o receptor, típico da comunicação radiofônica.","lirismo na abordagem do problema, o que o afasta de uma possível situação real de comunicação radiofônica.","marcação rítmica dos versos, o que evidencia o fato de o texto pertencer a uma modalidade de comunicação diferente da radiofônica.","direcionamento do texto a um ouvinte específico, divergindo da finalidade de comunicação do rádio, que é atingir as massas.","objetividade na linguagem caracterizada pela ocorrência rara de adjetivos, de modo a diminuir as marcas de subjetividade do locutor.",2012,114,LC,A,portuguese
QUESTÃO 115,"Ai, palavras, ai, palavras que estranha potência a vossa! Todo o sentido da vida principia a vossa porta: o mel do amor cristalizaseu perfume em vossa rosa; sois o sonho e sois a audácia, calúnia, fúria, derrota... A liberdade das almas, ai! Com letras se elabora...E dos venenos humanos sois a mais fina retorta: frágil, frágil, como o vidro e mais que o aço poderosa! Reis, impérios, povos, tempos, pelo vosso impulso rodam... O fragmento destacado foi transcrito do Romanceiro da Inconfidência , de Cecília Meireles. Centralizada no episódio histórico da Inconfidência mineira, a obra, no entanto, elabora uma reflexão mais ampla sobre a seguinte relação entre o homem e a linguagem:",A força e a resistência humanas superam os danos provocados pelo poder corrosivo das palavras.,"As relações humanas, em suas múltiplas esferas, têm seu equilíbrio vinculado ao significado das palavras.",O significado dos nomes não expressa de forma justa e completa a grandeza da luta do homem pela vida.,"Renovando o significado das palavras, o tempo permite às gerações perpetuar seus valores e suas crenças.","Como produto da criatividade humana, a linguagem tem seu alcance limitado pelas intenções e gestos.",2012,115,LC,B,portuguese
QUESTÃO 116,"Pote Cru é meu pastor. Ele me guiará. Ele está comprometido de monge. De tarde deambula no azedal entre torsos de cachorro, trampas, trapos, panos de regra, couros, de rato ao podre, vísceras de piranhas, baratas albinas, dálias secas, vergalhos de lagartos, linguetas de sapatos, aranhas dependuradas em gotas de orvalho etc. etc. Pote Cru, ele dormia nas ruínas de um convento Foi encontrado em osso. Ele tinha uma voz de oratórios perdidos. Ao estabelecer uma relação com o texto bíblico nesse poema, o eu lírico de Manoel de Barros identifica-se com Pote Cru porque",entende a necessidade de todo poeta ter voz de oratórios perdidos.,elege-o como pastor a fim de ser guiado para a salvação divina.,valoriza nos percursos do pastor a conexão entre as ruínas e a tradição.,necessita de um guia para a descoberta das coisas da natureza.,acompanha-o na opção pela insignificância das coisas.,2012,116,LC,E,portuguese
QUESTÃO 117,"Considere a obra “Les demoiselles d’Avignon”, óleo sobre tela, de Pablo Picasso, datada de 1907: pintura em tons claros e escuros, onde estão representadas, de forma geometrizada, cinco mulheres nuas em planos irregulares e distintos, algumas delas olhando para o observador do quadro. Quatro dessas mulheres estão em pé — com um ou dois braços levantados —, sendo que três delas estão de frente e uma, no lado esquerdo de quem vê o quadro, está de perfil. A quinta mulher está sentada, de costas para o observador do quadro, aparentemente à frente das demais e posicionada do lado direito. Na base da composição, à frente de todas as mulheres, há um arranjo de frutas geometrizado. As mulheres ocupam a totalidade da tela e o rosto de duas delas remete a máscaras distorcidas. O quadro Les demoiselles d’Avignon (1907) , de Pablo Picasso, representa o rompimento com a estética clássica e a revolução da arte no início do século XX. Essa nova tendência se caracteriza pela",pintura de modelos em planos irregulares.,mulher como temática central da obra.,cena representada por vários modelos.,oposição entre tons claros e escuros.,nudez explorada como objeto de arte.,2012,117,LC,A,portuguese
QUESTÃO 118,"Considere a capa do disco da banda “Os Mutantes” de 1968, que retrata ao fundo um homem que está em pé, vestindo um sobretudo e gravata desproporcionalmente grandes; à frente outro homem, sentado trajando roupas estampadas; e entre eles, uma mulher sentada, de cabelos lisos, franja e roupas modernas. A sala onde estão os três personagens tem paredes e teto decorados com elementos neoclássicos e há uma cadeira com braços feita de madeira e estofada com veludo do lado direito. A capa do LP Os Mutantes , de 1968, ilustra o movimento da contracultura. O desafio à tradição na criação musical é caracterizado por",letras e melodias com características amargas e depressivas.,arranjos baseados em ritmos e melodias nordestinos.,sonoridades experimentais e confluência de elementos populares e eruditos.,temas que refletem situações domésticas ligadas à tradição popular.,ritmos contidos e reservados em oposição aos modelos estrangeiros.,2012,118,LC,C,portuguese
QUESTÃO 119,"Sou feliz pelos amigos que tenho. Um deles muito sofre pelo meu descuido com o vernáculo. Por alguns anos ele sistematicamente me enviava missivas eruditas com precisas informações sobre as regras da gramática, que eu não respeitava, e sobre a grafia correta dos vocábulos, que eu ignorava. Fi-lo sofrer pelo uso errado que fiz de uma palavra num desses meus badulaques. Acontece que eu, acostumado a conversar com a gente das Minas Gerais, falei em “varreção” — do verbo “varrer”. De fato, trata-se de um equívoco que, num vestibular, poderia me valer uma reprovação. Pois o meu amigo, paladino da língua portuguesa, se deu ao trabalho de fazer um xerox da página 827 do dicionário, aquela que tem, no topo, a fotografia de uma “varroa”(sic!) (você não sabe o que é uma “varroa”?) para corrigir-me do meu erro. E confesso: ele está certo. O certo é “varrição” e não “varreção”. Mas estou com medo de que os mineiros da roça façam troça de mim porque nunca os vi falar de “varrição”. E se eles rirem de mim não vai me adiantar mostra-lhes o xerox da página do dicionário com a “varroa” no topo. Porque para eles não é o dicionário que faz a língua. É o povo. E o povo, lá nas montanhas de Minas Gerais, fala “varreção” quando não “barreção”. O que me deixa triste sobre esse amigo oculto é que nunca tenha dito nada sobre o que eu escrevo, se é bonito ou se é feio. Toma a minha sopa, não diz nada sobre ela, mas reclama sempre que o prato está rachado. De acordo com o texto de Rubem Alves, após receber a carta de um amigo “que se deu ao trabalho de fazer um xerox da página 827 do dicionário” sinalizando um erro de grafia, o autor reconhece",a supremacia das formas da língua em relação ao seu conteúdo.,a necessidade da norma padrão em situações formais de comunicação escrita.,"a obrigatoriedade da norma culta da língua, para a garantia de uma comunicação efetiva.","a importância da variedade culta da língua, para a preservação da identidade cultural de um povo.",a necessidade do dicionário como guia de adequação linguística em context os informais privados.,2012,119,LC,B,portuguese
QUESTÃO 120,"Logia e mitologia Meu coração de mil e novecentos e setenta e doisjá não palpita fagueirosabe que há morcegos de pesadas olheirasque há cabras malignas que há cardumes de hienas infiltradas no vão da unha na alma um porco belicoso de radar e que sangra e ri e que sangra e ri a vida anoitece provisóriacenturiões sentinelasdo Oiapoque ao Chuí. O título do poema de Cacaso explora a expressividade de termos que representam o conflito do momento histórico vivido pelo poeta na década de 1970. Nesse contexto, é correto afirmar que",o poeta utiliza uma série de metáforas zoológicas com significado impreciso.,"“morcegos”, “cabras” e “hienas” metaforizam as vítimas do regime militar vigente.","o “porco”, animal difícil de domesticar, representa os movimentos de resistência.",o poeta caracteriza o momento de opressão através de alegorias de forte poder de impacto.,“centuriões” e “sentinelas” simbolizam os agentes que garantem a paz social experimentada.,2012,120,LC,D,portuguese
QUESTÃO 121,"Desabafo Desculpem-me, mas não dá pra fazer uma cronicazinha divertida hoje. Simplesmente não dá. Não tem como disfarçar: esta é uma típica manhã de segunda- feira. A começar pela luz acesa da sala que esqueci ontem à noite. Seis recados para serem respondidos na secretária eletrônica. Recados chatos. Contas para pagar que venceram ontem. Estou nervoso. Estou zangado. Nos textos em geral, é comum a manifestação simultânea de várias funções da linguagem, com o predomínio, entretanto, de uma sobre as outras. No fragmento da crônica Desabafo , a função da linguagem predominante é a emotiva ou expressiva, pois",o discurso do enunciador tem como foco o próprio código.,a atitude do enunciador se sobrepõe àquilo que está sendo dito.,o interlocutor é o foco do enunciador na construção da mensagem.,o referente é o elemento que se sobressai em detrimento dos demais.,o enunciador tem como objetivo principal a manutenç ão da comunicação.,2012,121,LC,B,portuguese
QUESTÃO 122,"Entrevista com Marcos Bagno Pode parecer inacreditável, mas muitas das prescrições da pedagogia tradicional da língua até hoje se baseiam nos usos que os escritores portugueses do século XIX faziam da língua. Se tantas pessoas condenam, por exemplo, o uso do verbo “ter” no lugar de “haver”, como em “hoje tem feijoada”, é simplesmente porque os portugueses, em dado momento da história de sua língua, deixaram de fazer esse uso existencial do verbo “ter”. No entanto, temos registros escritos da época medieval em que aparecem centenas desses usos. Se nós, brasileiros, assim como os falantes africanos de português, usamos até hoje o verbo “ter” como existencial é porque recebemos esses usos de nossos ex-colonizadores. Não faz sentido imaginar que brasileiros, angolanos e moçambicanos decidiram se juntar para “errar” na mesma coisa. E assim acontece com muitas outras coisas: regências verbais, colocação pronominal, concordâncias nominais e verbais etc. Temos uma língua própria, mas ainda somos obrigados a seguir uma gramática normativa de outra língua diferente. Às vésperas de comemorarmos nosso bicentenário de independência, não faz sentido continuar rejeitando o que é nosso para só aceitar o que vem de fora. Não faz sentido rejeitar a língua de 190 milhões de brasileiros para só considerar certo o que é usado por menos de dez milhões de portugueses. Só na cidade de São Paulo temos mais falantes de português que em toda a Europa! Na entrevista, o autor defende o uso de formas linguísticas coloquiais e faz uso da norma padrão em toda a extensão do texto. Isso pode ser explicado pelo fato de que ele","adapta o nível de linguagem à situação comunicativa, uma vez que o gênero entrevista requer o uso da norma padrão.","apresenta argumentos carentes de comprovação científica e, por isso, defende um ponto de vista difícil de ser verificado na materialidade do texto.","propõe que o padrão normativo deve ser usado por falantes escolarizados como ele, enquanto a norma coloquial deve ser usada por falantes não escolarizados.","acredita que a língua genuinamente brasileira está em construção, o que o obriga a incorporar em seu cotidiano a gramática normativa do português europeu.",defende que a quantidade de falantes do português brasileiro ainda é insuficiente para acabar com a hegemonia do antigo colonizador.,2012,122,LC,A,portuguese
QUESTÃO 123,"Considere a charge intitulada “Rede Social”: deitados em uma única rede, muito usada e com remendos, está uma família pobre composta por dez membros. Na rede, da esquerda para a direita, uns sobre os outros, está a mãe segurando um bebê seguida por outros seis filhos de várias faixas etárias, a seguir, no lado direito da rede, está o pai com mais um filho montado em suas costas. O pai diz:— Rede social aqui em casa é outra coisa! O efeito de sentido da charge é provocado pela combinação de informações visuais e recursos linguísticos. No contexto da ilustração, a frase proferida recorre à","polissemia, ou seja, aos múltiplos sentidos da expressão “rede social” para transmitir a ideia que pretende veicular.",ironia para conferir um novo significado ao termo “outra coisa”.,"homonímia para opor, a partir do advérbio de lugar, o espaço da população pobre e o espaço da população rica.",personificação para opor o mundo real pobre ao mundo virtual rico.,antonímia para comparar a rede mundial de computadores com a rede caseira de descanso da família.,2012,123,LC,A,portuguese
QUESTÃO 124,"Com o texto eletrônico, enfim, parece estar ao alcance de nossos olhos e de nossas mãos um sonho muito antigo da humanidade, que se poderia resumir em duas palavras, universalidade e interatividade. As lu zes, que pensavam que Gutenberg tinha propiciado aos homens uma promessa universal, cultivavam um modo de utopia. Elas imaginavam poder, a partir das práticas privadas de cada um, construir um espaço de intercâmbio crítico das ideias e opiniões. O sonho de Kant era que cada um fosse ao mesmo tempo leitor e autor, que emitisse juízos sobre as instituições de seu tempo, quaisquer que elas fossem e que, ao mesmo tempo, pudesse refletir sobre o juízo emitido pelos outros. Aquilo que outrora só era permitido pela comunicação manuscrita ou a circulação dos impressos encontra hoje um suporte poderoso com o texto ele trônico. No trecho apresentado, o sociólogo Roger Chartier caracteriza o texto eletrônico como um poderoso suporte que coloca ao alcance da humanidade o antigo sonho de universalidade e interatividade, uma vez que cada um passa a ser, nesse espaço de interação social, leitor e autor ao mesmo tempo. A universalidade e a interatividade que o texto eletrônico possibilita estão diretamente relacionadas à função social da internet de",propiciar o livre e imediato acesso às informações e ao intercâmbio de julgamentos.,globalizar a rede de informações e democratizar o acesso aos saberes.,expandir as relações interpessoais e dar visibilidade aos interesses pessoais.,propiciar entretenimento e acesso a produtos e serviços.,expandir os canais de publicidade e o espaço mercadológico.,2012,124,LC,A,portuguese
QUESTÃO 125,"O senhor Rubem Braga Carta a uma jovem q ue, estando em uma roda em que dava aos presentes o tratamento de você, se dirigiu ao autor chamando-o “o senhor”: Senhora: Aquele a quem chamastes senhor aqui está, de peito magoado e cara triste, para vos dizer que senhor ele não é, de nada, nem de ninguém. Bem o sabeis, por certo, que a única nobreza do plebeu está em não querer esconder sua condição, e esta nobreza tenho eu. Assim, se entre tantos senhores ricos e nobres a quem chamáveis você escolhestes a mim para tratar de senhor, é bem de ver que só poderíeis ter encontrado essa senhoria nas rugas de minha testa e na prata de meus cabelos. Senhor de muitos anos, eis aí; o território onde eu mando é no país do tempo que foi. Essa palavra “senhor”, no meio de uma frase, ergueu entre nós um muro frio e triste. Vi o muro e calei: não é de muito, eu juro, que me acontece essa tristeza; mas também não era a vez primeira. A escolha do tratamento que se queira atribuir a alguém geralmente considera as situações específicas de uso social. A violação desse princípio causou um mal-estar no autor da carta. O trecho que descreve essa violação é:","“Essa palavra, ‘senhor’, no meio de uma frase ergueu entre nós um muro frio e triste.”",“A única nobreza do plebeu está em não querer esconder a sua condição.”,“Só poderíeis ter encontrado essa senhoria nas rugas de minha testa.”,“O território onde eu mando é no país do tempo que foi.”,"“Não é de muito, eu juro, que acontece essa tristeza; mas também não era a vez primeir a.”",2012,125,LC,A,portuguese
QUESTÃO 126,"O léxico e a cultura Potencialmente, todas as línguas de todos os tempos podem candidatar-se a expressar qualquer conteúdo. A pesquisa linguística do século XX demonstrou que não há diferença qualitativa entre os idiomas do mundo — ou seja, não há idiomas gramaticalmente mais primitivos ou mais desenvolvidos. Entretanto, para que possa ser efetivamente utilizada, essa igualdade potencial precisa realizar-se na prática histórica do idioma, o que nem sempre acontece. Teoricamente, uma língua com pouca tradição escrita (como as línguas indígenas brasileiras) ou uma língua já extinta (como o latim ou o grego clássicos) podem ser empregadas para falar sobre qualquer assunto, como, digamos, física quântica ou biologia molecular. Na prática, contudo, não é possível, de uma hora para outra, expressar tais conteúdos em camaiurá ou latim, simplesmente porque não haveria vocabulário próprio para esses conteúdos. É perfeitamente possível desenvolver esse vocabulário específico, seja por meio de empréstimos de outras línguas, seja por meio da criação de novos termos na língua em questão, mas tal tarefa não se realizaria em pouco tempo nem com pouco esforço. Estudos contemporâneos mostram que cada língua possui sua própria complexidade e dinâmica de funcionamento. O texto ressalta essa dinâmica, na medida em que enfatiza","a inexistência de conteúdo comum a todas as línguas, pois o léxico contempla visão de mundo particular específica de uma cultura.",a existência de línguas limitadas por não permitirem ao falante nativo se comunicar perfeitamente a respeito de qualquer conteúdo.,"a tendência a serem mais restritos o vocabulário e a gramática de línguas indígenas, se comparados com outras línguas de origem europeia.","a existência de diferenças vocabulares entre os idiomas, especificidades relacionadas à própria cultura dos falantes de uma comunidade.","a atribuição de maior importância sociocultural às línguas contemporâneas, pois permitem que sejam abordadas quaisquer temáticas, sem dificuldades.",2012,126,LC,D,portuguese
QUESTÃO 127,"A substituição do haver por ter em construções existenciais, no português do Brasil, corresponde a um dos processos mais característicos da história da língua portuguesa, paralelo ao que já ocorrera em relação à ampliação do domínio de ter na área semântica de “posse”, no final da fase arcaica. Mattos e Silva (2001:136) analisa as vitórias de ter sobre haver e discute a emergência de ter existencial, tomando por base a obra pedagógica de João de Barros. Em textos escritos nos anos quarenta e cinquenta do século XVI, encontram-se evidências, embora raras, tanto de ter “existencial”, não mencionado pelos clássicos estudos de sintaxe histórica, quanto de haver como verbo existencial com concordância, lembrado por Ivo Castro, e anotado como “novidade” no século XVIII por Said Ali. Como se vê, nada é categórico e um purismo estreito só revela um conhecimento deficiente da língua. Há mais perguntas que respostas. Pode-se conceber uma norma única e prescritiva? É válido confundir o bom uso e a norma com a própria língua e dessa forma fazer uma avaliação crítica e hierarquizante de outros usos e, através deles, dos usuários? Substitui-se uma norma por outra? Para Dinah Callou, a substituição de “haver” por “ter” em diferentes contextos evidencia que",o estabelecimento de uma norma prescinde de uma pesquisa histórica.,os estudos clássicos de sintaxe histórica enfatizam a variação e a mudança na língua.,a avaliação crítica e hierarquizante dos usos da língua fundamenta a definição da norma.,a adoção de uma única norma revela uma atitude adequada para os estudos linguísticos.,os comportamentos puristas são prejudiciais à compreensão da constituição linguística.,2012,127,LC,E,portuguese
QUESTÃO 128,"Considere a escultura “O profeta Ezequiel” de Aleijadinho: a escultura representa uma figura humana quase de tamanho real, com o corpo em leve torção, a cabeça parcialmente inclinada para a direita e usando um chapéu solene. Com roupa volumosa, segura na mão esquerda um pergaminho que se desenrola até o chão e com a outra mão reproduz o movimento de chamar alguém. Por estarem à mostra, suas mãos e rosto são facilmente identificados. Com contornos assimétricos, riqueza de detalhes nas vestes e nas feições, a escultura barroca no Brasil tem forte influência do rococó europeu e está representada aqui por um dos profetas do pátio do Santuário do Bom Jesus de Matosinho, em Congonhas (MG), esculpido em pedra-sabão por Aleijadinho. Profundamente religiosa, sua obra revela","liberdade, representando a vida de mineiros à procura da salvação.","credibilidade, atendendo a encomendas dos nobres de Minas Gerais.","simplicidade, demonstrando compromisso com a contemplação do divino.","personalidade, modelando uma imagem sacra com feições populares.","singularidade, esculpindo personalidades do reinado nas obras divinas.",2012,128,LC,D,portuguese
QUESTÃO 129,"Verbo ser Carlos Drummond de Andrade QUE VAI SER quando crescer? Vivem perguntando em redor. Que é ser? É ter um corpo, um jeito, um nome? Tenho os três. E sou? Tenho de mudar quando crescer? Usar outro nome, corpo e jeito? Ou a gente só principia a ser quando cresce? É terrível, ser? Dói? É bom? É triste? Ser: pronunciado tão depressa, e cabe tantas coisas? Repito: ser, ser, ser. Er. R. Que vou ser quando crescer? Sou obrigado a? Posso escolher? Não dá para entender. Não vou ser. Não quero ser. Vou crescer assim mesmo. Sem ser. Esquecer. A inquietação existenci al do autor com a autoimagem corporal e a sua corporeidade se desdobra em questões existenciais que têm origem",no conflito do padrão corporal imposto contra as convicções de ser autêntico e singular.,na aceitação das imposições da sociedade seguindo a influência de outros.,"na confiança no futuro, ofuscada pelas tradições e culturas familiares.","no anseio de divulgar hábitos enraizados, negligenciados por seus antepassados.","na certeza da exclusão, revelada pela indiferença de seus pares.",2012,129,LC,A,portuguese
QUESTÃO 130,"E como manejava bem os cordéis de seus títeres, ou ele mesmo, títere voluntário e consciente, como entregava o braço, as pernas, a cabeça, o tronco, como se desfazia de suas articulações e de seus reflexos quando achava nisso conveniência. Também ele soubera apoderar-se dessa arte, mais artifício, toda feita de sutilezas e grosserias, de expectativa e oportunidade, de insolência e submissão, de silêncios e rompantes, de anulação e prepotência. Conhecia a palavra exata para o momento preciso, a frase picante ou obscena no ambiente adequado, o tom humilde diante do superior útil, o grosseiro diante do inferior, o arrogante quando o poderoso em nada o podia prejudicar. Sabia desfazer situações equívocas, e armar intrigas das quais se saía sempre bem, e sabia, por experiência própria, que a fortuna se ganha com uma frase, num dado momento, que este momento único, irrecuperável, irreversível, exige um estado de alerta para a sua apropr iação. No conto, o autor retrata criticamente a habilidade do personagem no manejo de discursos diferentes segundo a posição do interlocutor na sociedade. A crítica à conduta do personagem está centrada","na imagem do títere ou fantoche em que o personagem acaba por se transformar, acreditando dominar os jogos de poder na linguagem.","na alusão à falta de articulações e reflexos do personagem, dando a entender que ele não possui o manejo dos jogos discursivos em todas as situações.","no comentário, feito em tom de censura pelo autor, sobre as frases obscenas que o personagem emite em determinados ambientes sociais.",nas expressões que mostram tons opostos nos discursos empregados aleatoriamente pelo personagem em conversas com interlocutores variados.,"no falso elogio à originalidade atribuída a esse personagem, responsável por seu sucesso no aprendizado das regras de linguagem da sociedade.",2012,130,LC,A,portuguese
QUESTÃO 131,"Labaredas nas trevas Fragmentos do diário secreto de Teodor Konrad Nalecz Korzeniowski Rubem Fonseca 20 DE JULHO [1912] Peter Sumerville pede-me que escreva um artigo sobre Crane. Envio-lhe uma carta: “Acredite-me, prezado senhor, nenhum jornal ou revista se interessaria por qualquer coisa que eu, ou outra pessoa, escrevesse sobre Stephen Crane. Ririam da sugestão. [...] Dificilmente encontro alguém, agora, que saiba quem é Stephen Crane ou lembre-se de algo dele. Para os jovens escritores que estão surgindo ele simplesmente não existe.” 20 DE DEZEMBRO [1919] Muito peixe foi embrulhado pelas folhas de jornal. Sou reconhecido como o maior escritor vivo da língua inglesa. Já se passaram dezenove anos desde que Crane morreu, mas eu não o esqueço. E parece que outros também não. The London Mercury resolveu celebrar os vinte e cinco anos de publicação de um livro que, segundo eles, foi “um fenômeno hoje esquecido” e me pediram um artigo. Na construção de textos literários, os autores recorrem com frequência a expressões metafóricas. Ao empregar o enunciado metafórico “Muito peixe foi embrulhado pelas folhas de jornal”, pretendeu-se estabelecer, entre os dois fragmentos do texto em questão, uma relação semântica de","causalidade, segundo a qual se relacionam as partes de um texto, em que uma contém a causa e a outra, a consequência.","temporalidade, segundo a qual se articulam as partes de um texto, situando no tempo o que é relatado nas partes em questão.","condicionalidade, segundo a qual se combinam duas partes de um texto, em que uma resulta ou depende de circunstâncias apresentadas na outra.","adversidade, segundo a qual se articulam duas partes de um texto em que uma apresenta uma orientação argumentativa distinta e oposta à outra.","finalidade, segundo a qual se articulam duas partes de um texto em que uma apresenta o meio, por exemplo, para uma ação e a outra, o desfecho da mesma.",2012,131,LC,B,portuguese
QUESTÃO 132,"Lugar de mulher também é na oficina. Pelo menos nas oficinas dos cursos da área automotiva fornecidos pela Prefeitura, a presença feminina tem aumentado ano a ano. De cinco mulheres matriculadas em 2005, a quantidade saltou para 79 alunas inscritas neste ano nos cursos de mecânica automotiva, eletricidade veicular, injeção eletrônica, repintura e funilaria. A presença feminina nos cursos automotivos da Prefeitura — que são gratuitos — cresceu 1 480% nos últimos sete anos e tem aumentado ano a ano. Na produção de um texto, são feitas escolhas referentes a sua estrutura, que possibilitam inferir o objetivo do autor. Nesse sentido, no trecho apresentado, o enunciado “Lugar de mulher também é na oficina” corrobora o objetivo textual de",demonstrar que a situação das mulheres mudou na sociedade contemporânea.,defender a participação da mulher na sociedade atual.,comparar esse enunciado com outro: “lugar de mulher é na cozinha”.,criticar a presença de mulheres nas oficinas dos cursos da área automotiva.,distorcer o sentido da frase “lugar de mulher é na cozinha”.,2012,132,LC,A,portuguese
QUESTÃO 133,"Considere um cartaz de anúncio publicitário, que apresenta uma mão segurando um globo terrestre. Entre os dedos desta mão está pendurada uma sacola retornável.O anúncio apresenta o seguinte texto: Garanta sua sacola retornável! Sem sua AJUDA o mundo é inSUSTENTÁVEL. Até 11/3, a cada R$ 70,00 em compras, apresente seu cupom fiscal e garanta uma sacola retornável. Local: Corredor principal. A publicidade, de uma forma geral, alia elementos verbais e imagéticos na constituição de seus textos. Nessa peça publicitária, cujo tema é a sustentabilidade, o autor procura convencer o leitor a",assumir uma atitude reflexiva diante dos fenômenos naturais.,evitar o consumo excessivo de produtos reutilizáveis.,"aderir à onda sustentável, evitando o consumo excessivo.","abraçar a campanha, desenvolvendo projetos sustentáveis.",consumir produtos de modo responsável e ecológico.,2012,133,LC,E,portuguese
