question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 24,"A escravidão  Olavo Bilac   Esses meninos que aí andam jogando peteca não viram nunca um escravo... Quando crescerem, saberão que já houve no Brasil uma raça triste, votada à escravidão e ao desespero; e verão nos museus a coleção hedionda dos troncos, dos vira-mundos e dos bacalhaus ; e terão notícias dos trágicos horrores de uma época maldita: filhos arrancados ao seio das mães, virgens violadas em pranto, homens assados lentamente em fornos de cal, mulheres nuas recebendo na sua mísera nudez desvalida o duplo ultraje das chicotadas e dos olhares do feitor bestial. [...]  Mas a sua indignação nunca poderá ser tão grande como a daqueles que nasceram e cresceram em pleno horror, no meio desse horrível drama de sangue e lodo, sentindo dentro do ouvido e da alma, numa arrastada e contínua melopeia, o longo gemer da raça mártir – orquestração satânica de todos os soluços, de todas as impressões, de todos os lamentos que a tortura e a injustiça podem arrancar a gargantas humanas.  Publicado em 1902, o texto de Olavo Bilac enfatiza as mazelas da escravidão no Brasil ao",descrever de modo impessoal as consequências da exploração racial sobre as gerações futuras.,contrapor a infância privilegiada das crianças da época à infância violentada das crianças escravizadas.,antecipar o futuro apagamento das marcas da escravidão no contexto social.,criticar a atenuação da violência contra os povos escravizados nas memórias retratadas pelos museus.,imaginar a reação de indiferença de seus contemporâneos com os escravizados libertos.,2023,24,LC,C,portuguese
QUESTÃO 25,"Rakushisha  Adriana Lisboa  E assim as coisas continuaram acontecendo entre os dois, em quase sustos, um grande por acaso com cacoetes de gestos definitivos. Com o Nunca Mais se oferecendo o tempo todo, bastaria dizer foi um prazer ter te conhecido, bastaria não trocar telefones nem e-mails e enterrar a casualidade com a cal da sabedoria – nada poderia ser definitivo, os encontros duravam duas horas ou duas décadas ou duas vezes isso, mas em algum momento necessariamente seria o fim. De todos os grandes amores. De todos os pequenos. De todas as juras, das promessas, de todos os na-alegria-e-na-tristeza. De todos os não amores, os desamores, os casamentos para sempre, os rancores para sempre, de todas as paralelas que só se viabilizam na abstração da geometria, de todas as pequenas paixões e de todas as grandes paixões, de tudo que para na antessala da paixão, de todos os vínculos não experimentados, de todos.  O recurso que promove a progressão textual, contribuindo para a construção da ideia de que as relações amorosas têm um enredo comum, é a",repetição do pronome indefinido “todos”.,utilização do travessão na marcação do aposto.,retomada do antecedente pelo pronome “isso”.,contraposição de ideias marcada pela conjunção “mas”., substantivação de expressões pela anteposição do artigo.,2023,25,LC,A,portuguese
QUESTÃO 26,"Roberta Estrela D'Alva  (fragmento)  A garganta é a gruta que guarda o som A garganta está entre a mente e o coração Vem coisa de cima, vem coisa de baixo e de repente um nó [(e o que eu quero dizer?) Às vezes, acontece um negócio esquisito Quando eu quero falar eu grito, quando eu quero gritar eu falo, o resultado Calo. A função emotiva presente no poema cumpre o propósito do eu lírico de",revelar as desilusões amorosas.,refletir sobre a censura à sua voz .,expressar a dificuldade de comunicação.,ressaltar a existência de pressões externas.,manifestar as dores do processo de criação.,2023,26,LC,C,portuguese
QUESTÃO 27,"Ponciá Vicêncio  Conceição Evaristo  Alguém muito recentemente cortara o mato, que na época das chuvas crescia e rodeava a casa da mãe de Ponciá Vicêncio e de Luandi. Havia também vestígios de que a terra fora revolvida, como se ali fosse plantar uma pequena roça. Luandi sorriu. A mãe devia estar bastante forte, pois ainda labutava a terra. Cantou alto uma cantiga qu e aprendera com o pai, quando eles trabalhavam na terra dos brancos. Era uma canção que os negros mais velhos ensinavam aos mais novos. Eles diziam ser uma cantiga de voltar, que os homens, lá na África, entoavam sempre, quando estavam regressando da pesca, da caça ou de algum lugar. O pai de Luandi, no dia em que queria agradar à mulher, costumava entoar aquela cantiga ao se aproximar de casa. Luandi não entendia as palavras do canto; sabia, porém, que era uma língua que alguns negros falavam ainda, principalmente os velhos. Era uma cantiga alegre. Luandi, além de cantar, acompanhava o ritmo batendo com as palmas das mãos em um atabaque imaginário. Estava de regresso à terra. Voltava em casa. Chegava cantando, dançando a doce e vitoriosa cantiga de regressar.  A leitura do texto permite reconhecer a ""cantiga de voltar"" como patrimônio linguístico que",representa a memória de uma língua africana extinta.,exalta a rotina executada por jovens afrodescendentes.,preserva a ancestralidade africana por meio da tradição oral.,resgata a musicalidade africana por meio de palavras inteligíveis.,remonta à tristeza dos negros mais velhos com saudade da África.,2023,27,LC,C,portuguese
QUESTÃO 28,"TEXTO 1 Zapeei os canais, como há dezenas de anos faço, e pá: parei num que exibia um episódio daquela velha família do futuro, Os Jetsons . Nesse episódio em particular, a Jane Jetson, esposa do George, tratava de dirigir aquele veículo voador deles. Meu queixo foi caindo à medida que as piadinhas machistas sobre mulheres dirigirem foram se acumulando. Impressionante! Que futuro careta aqueles roteiristas imaginavam! Seriam incapazes de projetar algo melhor, e não apenas em termos de tecnologias, robôs e carros voadores? Será que nossa máxima visão de futuro só atinge as coisas, e jamais as pessoas? Como a Jane, uma mulher de 33 anos no desenho, poderia ser o que foram as minhas bisavós? O futuro, naquele desenho, se esqueceu de ser melhor nas relações entre as pessoas. Aliás... tão parecido com a vida. Fiquei de cara, como dizemos aqui, ou como dizíamos na minha adolescência, pobre adolescência, aprendendo, sem querer e sem muita defesa, um futuro tão besta quanto o passado.  TEXTO 2 Masculino e feminino são campos escorregadios que só se definem por oposição, sempre incompleta, um do outro. São formações imaginárias que buscam produzir uma diferença radical e complementar onde só existem, de fato, mínimas diferenças. O resto é questão de estilo. Até pelo menos a segunda metade do século 19, o divisor de águas era claro: os homens ocupavam o espaço público. As mulheres tratavam da vida privada. Privada de quê? De visibilidade, diria Hannah Arendt. De visibilidade pública. Do que as mulheres estiveram privadas até o século 20 foi de presença pública manifesta não em imagem, mas em palavra. A palavra feminina, reservada ao espaço doméstico, não produzia diferença na vida social.  A representação da mulher apresentada no Texto 1 pode ser explicada pelo Texto 2 no que diz respeito a(à)",censura a formas de expressão femininas.,ausência da figura feminina na vida pública.,construções imaginárias cristalizadas na sociedade.,limitações inerentes às figuras femininas e masculinas.,dificuldade na atribuição de papéis masculinos e femininos.,2023,28,LC,C,portuguese
QUESTÃO 29,"Descrição da peça publicitária : À esquerda da imagem, há três mulheres: uma asiática, uma negra e uma branca. Elas estão de máscaras que cobrem nariz e boca e olham para frente com expressão de confiança. Acima delas, está escrito: “Hashtag Juntas Somos Mais Fortes – Disque 180.” À direita da imagem, há o texto: “A Defensoria não para! Eu uso máscara mas não me calo! Em tempos de isolamento social por conta da pandemia de covid-19, a Defensoria Pública alerta para o aumento da violência contra a mulher! Não se cale! Denuncie!”. (Fim da descrição)   Esse anúncio publicitário, veiculado durante o contexto da pandemia de covid-19, tem por finalidade",divulgar o canal telefônico de atendimento a casos de violência contra a mulher.,informar sobre a atuação de uma entidade defensora da mulher vítima de violência.,evidenciar o trabalho da Defensoria Pública em relação ao problema do abuso contra a mulher.,alertar a sociedade sobre o aumento da violência contra a mulher em decorrência do coronavírus.,incentivar o público feminino a denunciar crimes de violência contra a mulher durante o período de isolamento.,2023,29,LC,E,portuguese
QUESTÃO 30,"“São tantas formas de matar um preto Que para alguns sua morte é justificada Devia tá fazendo coisa errada Se não era bandido, um dia ia ser Por ser PRETO sua morte é defendida O PRETO sempre merece morrer”.  A estrofe acima é do poeta e educador social Baticum Proletário, que atua na periferia de Fortaleza, no Ceará, preparando jovens – em quase sua totalidade negros – para enfrentar as dificuldades impostas pelo racismo estrutural no país. É a partir da arte que Baticum consegue envolver a juventude em um projeto de fortalecimento dessa população ao promover batalhas de rimas, slams e saraus com temáticas que discutem os problemas sociais. Não por acaso, o tema mais explorado nas rimas, versos e prosas é a violência. De acordo com o mais recente Atlas da violência , em 2019, os negros representaram  77 por cento das vítimas de homicídios, quase 30 assassinatos por 100 mil habitantes, a maioria deles jovens.  O Atlas  revela ainda que um negro tem quase 2,7 vezes mais chance de ser morto do que um branco, o que justifica o movimento de resistência crescente no Brasil.  O uso de citação e de dados estatísticos nesse texto tem o objetivo de","ressaltar a importância da poesia para denunciar a morte de negros, que cresce a cada dia.",destacar o crescimento exponencial da temática do preconceito na produção literária no Brasil.,demonstrar o incremento no quantitativo de expressões artísticas na discussão de problemas sociais.,evidenciar argumentos que reforçam a ideia de que os negros são vítimas em potencial da violência.,salientar o aumento da participação de jovens nos movimentos de resistência na área da cultura.,2023,30,LC,D,portuguese
QUESTÃO 31,"Eliane Brum  No princípio era o verbo. A frase que abre o primeiro capítulo do Evangelho de João e remete à criação do mundo, assim como também faz o Gênesis, é a mais famosa da Bíblia. A ideia de que o mundo é criado pela palavra, porém, é tão estruturante que está presente em outras religiões, para muito além das fundadas no cristianismo. Como humanos, a linguagem é o mundo que habitamos. Basta tentar imaginar um mundo em que não podemos usar palavras para dizer de nós e dos outros para compreender o que isso significa. Ou um mundo em que aquilo que você diz não é entendido pelo outro, e o que o outro diz não é entendido por você. O que acontece então quando a palavra é destruída e, com ela, a linguagem? Durante séculos, em diferentes sociedades e línguas, é importante lembrar, a linguagem serviu – e ainda serve – para manter privilégios de grupos de poder e deixar todos os outros de fora. Quem entende linguagem de advogados, juízes e promotores, linguagem de médicos, linguagem de burocratas, linguagem de cientistas? A maior parte da população foi submetida à violência de propositalmente ser impedida de compreender a linguagem daqueles que determinam seus destinos. Se o princípio é o verbo, o fim pode ser o silenciamento. Mesmo que ele seja cheio de gritos entre aqueles que já não têm linguagem comum para compreender uns aos outros.  Nesse texto, a estratégia usada para convencer o leitor de que uma grande parcela da população não compreende a linguagem daqueles que detêm o poder foi",revelar a origem religiosa da linguagem.,questionar o temor sobre o futuro da linguagem.,descrever a relação entre sociedade e linguagem.,apresentar as consequências do esfacelamento da linguagem.,criticar o obstáculo promovido pelos usos especializados da linguagem.,2023,31,LC,E,portuguese
QUESTÃO 32,"Um grupo de pesquisadores da Universidade Federal do Ceará desenvolveu um dicionário para traduzir sintomas de doenças da linguagem popular para os termos médicos. Defruço, chanha e piloura, por exemplo, podem ser termos conhecidos para muitos, mas, durante uma consulta médica, o desconhecimento pode significar um diagnóstico errado. “Isso é um registro histórico e pode ser muito útil para estudos dessas comunidades, na abordagem médica delas. É de certa forma pioneiro no Brasil e, sem dúvida, um instrumento de trabalho importante, porque a comunicação é fundamental na relação médico-paciente”, avalia o reitor da instituição.  Ao registrarem usos regionais de termos da área médica, pesquisadores",apontaram erros motivados pelo desconhecimento da variedade linguística local.,explicaram problemas provocados pela incapacidade de comunicação.,descobriram novos sintomas de doenças existentes na comunidade.,propiciaram melhor compreensão dos sintomas dos pacientes.,divulgaram um novo rol de doenças características da localidade.,2023,32,LC,D,portuguese
QUESTÃO 33,"Mandioca, macaxeira, aipim e castelinha são nomes diferentes da mesma planta. Semáforo, sinaleiro e farol também significam a mesma coisa. O que muda é só o hábito cultural de cada região. A mesma coisa acontece com a Língua Brasileira de Sinais (Libras). Embora ela seja a comunicação oficial da comunidade surda no Brasil, existem sinais que variam em relação à região, à idade e até ao gênero de quem se comunica. A cor verde, por exemplo, possui sinais diferentes no Rio de Janeiro, Paraná e São Paulo. São os regionalismos na língua de sinais. Essas variações são um dos temas da disciplina Linguística na língua de sinais, oferecida pela Universidade Estadual Paulista (Unesp) ao longo do segundo semestre. “Muitas pessoas pensam que a língua de sinais é universal, o que não é verdade”, explica a professora e chefe do Departamento de Linguística, Literatura e Letras Clássicas da Unesp. “Mesmo dentro de um mesmo país, ela sofre variação em relação à localização geográfica, à faixa etária e até ao gênero dos usuários”, completa a especialista. Os surdos podem criar sinais diferentes para identificar lugares, objetos e conceitos. Em São Paulo, o sinal de “cerveja” é feito com um giro do punho como uma meia-volta. Em Minas, a bebida é citada quando os dedos indicador e médio batem no lado do rosto. Também ocorrem mudanças históricas. Um sinal pode sofrer alterações decorrentes dos costumes da geração que o utiliza.  Nesse texto, a Língua Brasileira de Sinais (Libras)",passa por fenômenos de variação linguística como qualquer outra língua.,"apresenta variações regionais, assumindo novo sentido para algumas palavras.",sofre mudança estrutural motivada pelo uso de sinais diferentes para algumas palavras.,"diferencia-se em todo o Brasil, desenvolvendo cada região a sua própria língua de sinais.",é ininteligível para parte dos usuários em razão das mudanças de sinais motivadas geograficamente.,2023,33,LC,A,portuguese
QUESTÃO 34,"Como é bom reencontrar os leitores da Revista da Cultura por meio de uma publicação com outro visual, conteúdo de qualidade e interesses ampliados! ]cultura[ , este nome simples, e eu diria mesmo familiar, nasce entre dois colchetes voltados para fora. E não é por acaso: são sinais abertos, receptivos, propícios à circulação de ideias. O DNA da publicação se mantém o mesmo, afinal, por longos anos montamos nossas edições com assuntos saídos das estantes de uma grande livraria – e assim continuará sendo. Literatura, sociologia, filosofia, artes... nunca será difícil montar a pauta da revista porque os livros nos ensinam que monotonia é só para quem não lê.  O uso não padrão dos colchetes para nomear a revista atribui-lhes uma nova função e está correlacionado ao(à)","perfil de público-alvo, constituído por leitores e xigentes e especializados em leitura acadêmica.","propósito do editor, chamando a atenção para o rigor normativo nos textos da revista.","exclusividade na seleção temática, direcionada para a área das ciências humanas.","identidade da revista, voltada para a recepção e a promoção de ideias circulantes em livros.","padrão editorial dos artigos, organizados em torno de uma proposta de design inovador.",2023,34,LC,D,portuguese
QUESTÃO 35,"TEXTO 1  Alegria, alegria (fragmento)  Caetano Veloso  O sol nas bancas de revista Me enche de alegria e preguiça Quem lê tanta notícia Eu vou Por entre fotos e nomes Os olhos cheios de cores O peito cheio de amores vãos Eu vou Por que não, por que não?  TEXTO 2  Anjos tronchos (fragmento)  Caetano Veloso  Uns anjos tronchos do Vale do Silício Desses que vivem no escuro em plena luz Disseram vai ser virtuoso no vício Das telas dos azuis mais do que azuis  Agora a minha história é um denso algoritmo Que vende venda a vendedores reais Neurônios meus ganharam novo outro ritmo E mais, e mais, e mais, e mais, e mais  Embora oriundas de momentos históricos diferentes, essas letras de canção têm em comum a",referência às cores como elemento de crítica a hábitos contemporâneos.,percepção da profusão de informações gerada pela tecnologia.,contraposição entre os vício s e as virtudes da vida moderna.,busca constante pela liberdade de expressão individual.,crítica à finalidade comercial das notícias.,2023,35,LC,B,portuguese
QUESTÃO 36,"Dão Lalalão  João Guimarães Rosa  Do povoado do Ão, ou dos sítios perto, alguém precisava urgente de querer vir por escutar a novela do rádio. Ouvia-a, aprendia-a, guardava na ideia, e, retornado ao Ão, no dia seguinte, a repetia a outros. Assim estavam jantando, vinham os do povoado receber a nova parte da novela do rádio. Ouvir já tinham ouvido tudo, de uma vez, fugia da regra: falhara ali no Ão, na véspera, o caminhão de um comprador de galinhas e ovos, seo Abrãozinho Buristém, que carregava um rádio pequeno, de pilhas, armara um fio no arame da cerca... Mas queriam escutar outra vez, por confirmação. – “A estória é estável de boa, mal que acompridada: taca e não rende...” – explicava o Zuz ao Dalberto. Soropita começou a recontar o capítulo da novela. Sem trabalho, se recordava das palavras, até com clareza – disso se admirava. Contava com prazer de demorar, encher a sala com o poder de outros altos personagens. Tomar a atenção de todos, pudesse contar aquilo noite adiante. Era preciso trazer luz, nem uns enxergavam mais os outros; quando alguém ria, ria de muito longe. O capítulo da novela estava terminando.  Nesse trecho do conto, o gosto dos moradores do povoado por ouvir a novela de rádio recontada por Soropita deve-se ao(à)",qualidade do som do rádio.,estabilidade do enredo contado.,ineditismo do capítulo da novela.,jeito singular de falar aos ouvintes.,dificuldade de compreensão da história.,2023,36,LC,D,portuguese
QUESTÃO 37,"As cinzas do Museu Nacional, no Rio de Janeiro, consumido pelas chamas no mês de setembro de 2018, são mais do que restos de fósseis, cerâmicas e espécimes raros. O museu abrigava, entre mais de 20 milhões de peças, os esqueletos com as respostas para perguntas que ainda não haviam sido respondidas – ou sequer feitas – por pesquisadores brasileiros. E o incêndio pode ter calado para sempre palavras e cantos indígenas ancestrais, de línguas que não existem mais no mundo. O acervo do local continha gravações de conversas, cantos e rituais de dezenas de sociedades indígenas, muitas feitas durante a década de 1960 com antigos gravadores de rolo e que ainda não haviam sido digitalizadas. Alguns dos registros abordavam línguas já extintas, sem falantes originais ainda vivos. “A esperança é que outras instituições tenham registros dessas línguas”, diz a linguista Marilia Facó Soares. A pesquisadora, que trabalha com os índios Tikuna, o maior grupo da Amazônia brasileira, crê ter perdido parte de seu material. “Terei que fazer novas viagens de campo para recompor meus arquivos. Mas obviamente não dá para recuperar a fala de nativos já falecidos, geralmente os mais idosos”, lamenta.  A perda dos registros linguísticos no incêndio do Museu Nacional tem impacto potencializado, uma vez que",exige a retomada das pesquisas por especialistas de diferentes áreas.,representa danos irreparáveis à memória e à identidade nacionais.,impossibilita o surgimento de novas pesquisas na área.,resulta na extinção da cultura de povos originários.,inviabiliza o estudo da língua do povo Tikuna.,2023,37,LC,B,portuguese
QUESTÃO 38,"Na Idade Média, as notícias se propagavam com surpreendente eficácia. Segundo uma emérita professora de Sorbonne, um cavalo era capaz de percorrer 30 quilômetros por dia, mas o tempo podia se acelerar dependendo do interesse da notícia. As ordens mendicantes tinham um papel importante na disseminação de informações, assim como os jograis, os peregrinos e os vagabundos, porque todos eles percorriam grandes distâncias. As cidades também tinham correios organizados e selos para lacrar mensagens e tentar certificar a veracidade das correspondências. Graças a tudo isso, a circulação de boatos era intensa e politicamente relevante. Um exemplo clássico de fake news da era medieval é a história do rei que desaparece na batalha e reaparece muito depois, idoso e transformado.  A propagação sistemática de informações é um fenômeno recorrente na história e no desenvolvimento das sociedades. No texto, a eficácia dessa propagação está diretamente relacionada ao(à)",velocidade de circulação das notícias.,nível de letramento da população marginalizada.,poder de censura por parte dos serviços públicos.,legitimidade da voz dos representantes da nobreza.,diversidade dos meios disponíveis em uma época histórica.,2023,38,LC,E,portuguese
QUESTÃO 39,"Se a interferência de contas falsas em discussões políticas nas redes sociais já representava um perigo para os sistemas democráticos, sua sofisticação e maior semelhança com pessoas reais têm agravado o problema pelo mundo. O perigo cresceu porque a tecnologia e os métodos evoluíram dos robôs, os “bots” – softwares com tarefas on-line automatizadas – , para os “ciborgues” ou “trolls”, contas controladas diretamente por humanos com ajuda de um pouco de automação. Mas pesquisadores começam agora a observar outros padrões de comportamento: quando mensagens não são programadas, sua publicação se concentra só em horários de trabalho, já que é controlada por pessoas cuja profissão é exatamente essa, administrar um perfil falso durante o dia. Outra pista: a pobreza vocabular das mensagens publicadas por esses perfis. Um funcionário de uma empresa que supostamente produzia e vendia perfis falsos explica que às vez es “faltava criatividade” para criar mensagens distintas controlando tantos perfis falsos ao mesmo tempo.  De acordo com o texto, a análise de características da linguagem empregada por perfis automatizados contribui para o(a)",controle da atuação dos profissionais de TI.,desenvolvimento de tecnologias como os “ trolls”.,flexibilização dos turnos de trabalho dos controladores.,necessidade de regulamentação do funcionamento dos “ bots”.,identificação de padrões de disseminação de informações inverídicas.,2023,39,LC,E,portuguese
QUESTÃO 40,"Maio foi colorido de amarelo, e o foi porque mundialmente amarelo é a cor convencionada para as advertências. No trânsito, essas advertências têm sido fatais. A estimativa, caso nada seja feito, é a de que se atinjam assustadoras 2,4 milhões de mortes no trânsito em 2030 em todo o mundo. A pressa constante, o sentimento de invencibilidade, a certeza de invulnerabilidade, a necessidade de poder, a falta de civilidade, a certeza de impunidade, a ausência de solidariedade, a inexistência de compaixão e o desrespeito por si próprio são circunstâncias reais que, não raro, concorrem para o comportamento violento no trânsito. O Maio Amarelo, que preconiza a atenção pela vida, é uma das iniciativas nesse sentido. E é precisamente a atenção pela vida que está esquecida. Essa atenção, por certo, requer menos pressa, mais civilidade, limites assegurados, consciência de vulnerabilidade, solidariedade, compaixão e respeito por si e pelo outro. Reafirmar e praticar esses princípios e valores talvez seja um caminho mais seguro e menos violento, que garanta a vida e não celebre a morte.  Considerando os procedimentos argumentativos utilizados, infere-se que o objetivo desse texto é",enumerar as causas determinantes da violência no trânsito, contextualizar a campanha de advertência no cenário mundial., divulgar dados numéricos alarmantes sobre acidentes de trânsito.,sensibilizar o público para a importância de uma direção responsável.,restringir os problemas da violência no trânsito a aspectos emocionais.,2023,40,LC,D,portuguese
QUESTÃO 41,"A sessão do Comitê Olímpico Internacional (COI) aprovou uma mudança histórica e inédita no lema olímpico, criado em 1894 pelo Barão Pierre de Coubertin para expressar os valores e a excelência do esporte. Mais de 120 anos depois, o lema tem sua primeira a lteração para ressaltar a solidariedade e incluir a palavra “juntos”: mais rápido, mais alto, mais forte – juntos. A mudança foi aprovada por unanimidade pelos membros do COI e celebrada pelo presidente da entidade.  De acordo com o texto, a alteração do lema olímpico teve como objetivo a",unificação do lema anterior ao atual.,aproximação entre o lema olímpico e o COI.,junção do lema olímpico com os princípios esportivos.,associação entre o lema olímpico e a cooperatividade.,vinculação entre o lema olímpico e os eventos atléticos.,2023,41,LC,D,portuguese
QUESTÃO 42,"Mais iluminada que outras  Jarid Arraes  Tenho dois seios, estas duas coxas, duas mãos que me são muito úteis, olhos escuros, estas duas sobrancelhas que preencho com maquiagem comprada por dezenove e noventa e orelhas que não aceitam bijuterias. Este corpo é um corpo faminto, dentado, cruel, capaz e violento. Movo os braços e multidões correm desesperadas. Caminho no escuro com o rosto para baixo, pois cada parte isolada de mim tem sua própria vida e não quero domá-las. Animal da caatinga. Forte demais. Engolidora de espadas e espinhos. Dizem e eu ouvi, mas depois também li, que o estado do Ceará aboliu a escravidão quatro anos antes do restante do país. Todos aqueles corpos que eram trazidos com seus dedos contados, seus calcanhares prontos e seus umbigos em fogo, todos eles foram interrompidos no porto. Um homem – dizem e eu ouvi e depois também li – liderou o levante. E todos esses corpos foram buscar outros incômodos. Foram ser incomodados.  Nesse texto, os recursos expressivos usados pela narradora",revelam as marcas da violência de raça e de gênero na construção da identidade.,questionam o pioneirismo do estado do Ceará no enfrentamento à escravidão.,reproduzem padrões estéticos em busca da valorização da autoestima feminina.,sugerem uma atmosfera onírica alinhada ao desejo de resgate da espiritualidade.,"mimetizam, na paisagem, os corpos transformados pela violência da escravidão.",2023,42,LC,A,portuguese
QUESTÃO 43,"De quem é esta língua?  José Eduardo Agualusa  Uma pequena editora brasileira, a Urutau, acaba de lançar em Lisboa uma “antologia antirracista de poetas estrangeiros em Portugal”, com o título Volta para a tua terra . O livro denuncia as diversas formas de racismo a que os imigrantes estão sujeitos. Alguns dos poetas brasileiros antologiados queixam-se do desdém com que um grande número de portugueses acolhe o português brasileiro. É uma queixa frequente. “Aqui em Portugal eles dizem / – eles dizem – / que nosso português é errado, que nós não falamos português”, escreve a poetisa paulista Maria Giulia Pinheiro, para concluir: “Se a sua linguagem, a lusitana, / ainda conserva a palavra da opressão / ela não é a mais bonita do mundo./ Ela é uma das mais violentas”.  O texto de Agualusa tematiza o preconceito em relação ao português brasileiro. Com base no trecho citado pelo autor, infere-se que esse preconceito se deve",à dificuldade de consolidação da literatura brasileira em outros países.,aos diferentes graus de instrução formal entre os falantes de língua portuguesa .,à existência de uma língua ideal que alguns falantes lusitanos creem ser a falada em Portugal.,ao intercâmbio cultural que ocorre entre os povos dos diferentes países de língua portuguesa.,à distância territorial entre os falantes do português que vivem em Portugal e no Brasil.,2023,43,LC,C,portuguese
QUESTÃO 44,"Crônica da casa assassinada Lúcio Cardoso  Ainda daquela vez pude constatar a bizarrice dos costumes que constituíam as leis mais ou menos constantes do seu mundo: ao me aproximar, verifiquei que o Sr. Timóteo, gordo e suado, trajava um vestido de franjas e lantejoulas que pertencera a sua mãe. O corpete descia-lhe excessivamente justo na cintura, e aqui e ali rebentava através da costura um pouco da carne aprisionada, esgarçando a fazenda e tornando o prazer de vestir-se daquele modo uma autêntica espécie de suplício. Movia-se ele com lentidão, meneando todas as suas franjas e abanando-se vigorosamente com um desses leques de madeira de sândalo, o que o envolvia numa enjoativa onda de perfume. Não sei direito o que colocara sobre a cabeça, assemelhava-se mais a um turbante ou a um chapéu sem abas de onde saíam vigorosas mechas de cabelos alourados. Como era costume seu também, trazia o rosto pintado – e para isto, bem como para suas vestimentas, apoderara-se de todo o guarda-roupa deixado por sua mãe, também em sua época famosa pela extravagância com que se vestia – o que sem dúvida fazia sobressair-lhe o nariz enorme, tão característico da família Meneses.  Pela voz de uma empregada da casa, a descrição de um dos membros da família exemplifica a renovação da ficção urbana nos anos 1950, aqui observada na",opção por termos e expressões de sentido ambíguo.,crítica social inspirada pelo convívio com os patrões.,descrição impressionista do fetiche do personagem.,presença de um foco narrativo de caráter impreciso.,ambiência de mistério das relações entre familiares.,2023,44,LC,C,portuguese
QUESTÃO 45,"Girassol da madrugada (fragmento)  Mário de Andrade  Teu dedo curioso me segue lento no rosto Os sulcos, as sombras machucadas por onde a vida passou. Que silêncio, prenda minha... Que desvio triunfal da verdade, Que círculos vagarosos na lagoa em que uma asa gratuita roçou...  Tive quatro amores eternos... O primeiro era moça donzela, O segundo... eclipse, boi que fala, cataclisma, O terceiro era a rica senhora, O quarto és tu... E eu afinal me repousei dos meus cuidados  Perante o outro, o eu lírico revela, na força das memórias evocadas, a",vergonha das marcas provocadas pela passagem do tempo.,indecisão em face das possibilidades afe tivas do presente.,serenidade sedimentada pela entrega pacífica ao desejo.,frustração causada pela vontade de retorno ao passado.,disponibilidade para a exploração do prazer efêmero. ,2023,45,LC,C,portuguese
