question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 21,"Urgência emocional Martha Medeiros Se tudo é para ontem, se a vida engata uma primeira e sai em disparada, se não há mais tempo para paradas estratégicas, caímos fatalmente no vício de querer que os amores sejam igualmente resolvidos num átimo de segundo. Temos pressa para ouvir “eu te amo”. Não vemos a hora de que fiquem estabelecidas as regras de convívio: somos namorados, ficantes, casados, amantes? Urgência emocional. Uma cilada. Associamos diversas palavras ao AMOR: paixão, romance, sexo, adrenalina, palpitação. Esquecemos, no entanto, da palavra que viabiliza esse sentimento: “paciência”. Amor sem paciência não vinga. Amor não pode ser mastigado e engolido com emergência, com fome desesperada. É uma refeição que pode durar uma vida. Nesse texto de opinião, as marcas linguísticas revelam uma situação distensa e de pouca formalidade, o que se evidencia pelo(a) ","impessoalização ao longo do texto, como em: “se não há mais tempo”.","construção de uma atmosfera de urgência, em palavras como: “pressa”.","repetição de uma determinada estrutura sintática, como em: “Se tudo é para ontem”.","ênfase no emprego da hipérbole, como em: “uma refeição que pode durar uma vida”.","emprego de metáforas, como em: “a vida engata uma primeira e sai em disparada”.",2022,21,LC,E,portuguese
QUESTÃO 22,"O complexo de falar difícil O que importa realmente é que o(a) detentor(a) do notável saber jurídico saiba quando e como deve fazer uso desse português versão 2.0, até porque não tem necessidade de alguém entrar numa padaria de manhã com aquela cara de sono falando o seguinte: “Por obséquio, Vossa Senhoria teria a hipotética possibilidade de estabelecer com minha pessoa uma relação de compra e venda, mediante as imposições dos códigos Civil e do Consumidor, para que seja possível a obtenção de 10 pãezinhos em temperatura estável para que a relação pecuniária no valor de 5 reais seja plenamente legítima e capaz de saciar minha fome matinal?”. O problema é que temos uma cultura de valorizar quem demonstra ser inteligente ao invés de valorizar quem é. Pela nossa lógica, todo mundo que fala difícil tende a ser mais inteligente do que quem valoriza o simples, e  99,9 por cento das pessoas que estivessem na padaria iriam ficar boquiabertas se alguém fizesse uso das palavras que eu disse acima em plenas 7 da manhã em vez de dizer: “Bom dia! O senhor poderia me vender cinco reais de pão francês?”. Agora entramos na parte interessante: o que realmente é falar difícil? Simplesmente fazer uso de palavras que a maioria não faz ideia do que seja é um ato de falar difícil? Eu penso que não, mas é assim que muita gente age. Falar difícil é fazer uso do simples, mas com coerência e coesão, deixar tudo amarradinho gramaticalmente falando. Falar difícil pode fazer alguém parecer inteligente, mas não por muito tempo. É claro que em alguns momentos não temos como fugir do português rebuscado, do juridiquês propriamente dito, como no caso de documentos jurídicos, entre outros. Nesse artigo de opinião, ao fazer uso de uma fala rebuscada no exemplo da compra do pão, o autor evidencia a importância de(a) ",se ter um notável saber jurídico.,valorização da inteligência do falante.,falar difícil para demonstrar inteligência.,coesão e da coerência em documentos jurídicos.,adequação da linguagem à situação de comunicação.,2022,22,LC,E,portuguese
QUESTÃO 23,"Ciente de que, no campo da criação, as inovações tecnológicas abrem amplo leque de possibilidades — ao permitir, e mesmo estimular, que o artista explore a fundo, em seu processo criativo, questões como a aleatoriedade, o acaso, a não linearidade e a hipermídia —, Leo Cunha comenta que, no que tange ao campo da divulgação, as alternativas são ainda mais evidentes: “Afinal, é imensa a capacidade de reprodução, multiplicação e compartilhamento das obras artísticas/culturais. Ao mesmo tempo, ganham dimensão os dilemas envolvidos com a questão da autoria, dos direitos autorais, da reprodução e intervenção não autorizadas, entre outras questões”. Já segundo a professora Yacy-Ara Froner, o uso de ferramentas tecnológicas não pode ser visto como um fim em si mesmo. Isso porque computadores, samplers, programas de imersão, internet e intranet, vídeo, televisão, rádio, GPD etc. são apenas suportes com os quais os artistas exercem sua imaginação. Segundo os autores citados no texto, a expansão de possibilidades no campo das manifestações artísticas promovida pela internet pode pôr em risco o(a) ",sucesso dos artistas.,valorização dos suportes.,proteção da produção estética.,modo de distribuição de obras.,compartilhamento das obras artísticas.,2022,23,LC,C,portuguese
QUESTÃO 24,"Não contem com o fim do livro Umberto Eco; Jean-Claude Carrière Ora, sempre que surge uma nova técnica, ela quer demonstrar que revogará as regras e coerções que presidiram o nascimento de todas as outras invenções do passado. Ela se pretende orgulhosa e única. Como se a nova técnica carreasse com ela, automaticamente, para seus novos usuários, uma propensão natural a fazer economia de qualquer aprendizagem. Como se ela se preparasse para varrer tudo que a precedeu, ao mesmo tempo transformando em analfabetos todos os que ousassem repeli-la. Fui testemunha dessa mudança ao longo de toda a minha vida. Ao passo que, na realidade, é o contrário que acontece. Cada nova técnica exige uma longa iniciação numa nova linguagem, ainda mais longa na medida em que nosso espírito é formatado pela utilização das linguagens que precederam o nascimento da  recém-chegada. O texto revela que, quando a sociedade promove o desenvolvimento de uma nova técnica, o que mais impacta seus usuários é a ",dificuldade na apropriação da nova linguagem.,valorização da utilização da nova tecnologia.,recorrência das mudanças tecnológicas.,suplantação imediata dos conhecimentos prévios.,rapidez no aprendizado do manuseio das novas invenções.,2022,24,LC,A,portuguese
QUESTÃO 25,"Papos (fragmento) Luis Fernando Verissimo — Me disseram... — Disseram-me. — Hein? — O correto é “disseram-me”. Não “me disseram”. — Eu falo como quero. E te digo mais... Ou é “digo-te”? — O quê? — Digo-te que você... — O “te” e o “você” não combinam. — Lhe digo? — Também não. O que você ia me dizer?  — Que você está sendo grosseiro, pedante e chato.  — Dispenso as suas correções. Vê se esquece-me. Falo como bem entender. Mais uma correção e eu... — O quê? — O mato. — Que mato?  — Mato-o. Mato-lhe. Mato você. Matar-lhe-ei-te. Ouviu bem? Pois esqueça-o e para-te. Pronome no lugar certo é elitismo! — Se você prefere falar errado...  — Falo como todo mundo fala. O importante é me entenderem. Ou entenderem-me? Nesse texto, o uso da norma-padrão defendido por um dos personagens torna-se inadequado em razão do(a) ",falta de compreensão causada pelo choque entre gerações.,contexto de comunicação em que a conversa se dá.,grau de polidez distinto entre os interlocutores.,diferença de escolaridade entre os falantes.,nível social dos participantes da situação.,2022,25,LC,B,portuguese
QUESTÃO 26,"“Vida perfeita” em redes sociais pode afetar a saúde mental Nas várias redes sociais que povoam a internet, os chamados digital influencers estão sempre felizes e pregam a felicidade como um estilo de vida. Essas pessoas espalham conteúdo para milhares de seguidores, ditando tendência e mostrando um estilo de vida sonhado por muitos, como o corpo esbelto, viagens incríveis, casas deslumbrantes, carros novos e alegria em tempo integral, algo bem improvável de ocorrer o tempo todo, aponta Carla Furtado, mestre em psicologia e fundadora do Instituto Feliciência. A problemática pode surgir com a busca incessante por essa felicidade, que gera efeitos colaterais em quem consome diariamente a “vida perfeita” de outros. Daí vem o conceito de positividade tóxica: a expressão tem sido usada para abordar uma espécie de pressão pela adoção de um discurso positivo, aliada a uma vida editada para as redes sociais. Para manter a saúde mental e evitar ser atingido pela positividade tóxica, o uso racional das redes sociais é o mais indicado, aconselha a médica psiquiatra Renata Nayara Figueiredo, presidente da Associação Psiquiátrica de Brasília (APBr). Associada ao ideário de uma “vida perfeita”, a positividade tóxica mencionada no texto é um fenômeno social recente, que se constitui com base em ",representações estereotipadas e superficiais de felicidade.,ressignificações contemporâneas do conceito de alegria.,estilos de vida inacessíveis para a sociedade brasileira.,atitudes contraditórias de influenciadores digitais.,padrões idealizados e nocivos de beleza física.,2022,26,LC,A,portuguese
QUESTÃO 27,"TEXTO 1 Descrição da imagem: Obra intitulada Laocoonte, de El Greco, em óleo sobre tela, que apresenta, em primeiro plano, o desenho de cinco figuras humanas nuas posicionadas em uma área rochosa, que tem ao fundo uma cidade. Na parte central da imagem, dois homens estão deitados com as costas no chão rochoso, cabeças próximas, em sentidos opostos. Um tem cabelos brancos e barba branca e está segurando com a mão direita o pescoço de uma serpente, e com a mão esquerda, a parte central do corpo do animal. A serpente está com a boca bem aberta próxima à cabeça do homem tentando picá-lo. À direita da imagem, estão duas figuras humanas em pé. Uma está de costas, e a outra está com o corpo voltado para frente e o rosto para o lado. Do lado esquerdo da tela, há a figura de um homem, de corpo esguio, genitália à mostra. Ele tem o braço direito dobrado para cima e para trás, o braço esquerdo está esticado na lateral do corpo, segurando uma serpente pelo meio e pela cauda, a qual parece picá-lo à altura do abdômen. TEXTO 2 Essa impressionante obra apresenta o sacerdote Laocoonte sendo punido pelos deuses por tentar alertar os troianos da ameaça do Cavalo de Troia, que escondia um grupo de soldados gregos. Enviadas pelos deuses, serpentes marinhas são vistas matando Laocoonte e seus dois filhos como forma de punição. Produzida no início do século 17, a obra maneirista distingue-se pela ",representação da nudez masculina.,distorção ao representar a figura humana.,evocação de um fato da cultura clássica grega.,presença do tema da morte como punição da família.,utilização da perspectiva para integrar os diferentes planos.,2022,27,LC,B,portuguese
QUESTÃO 28,"TEXTO 1 Descrição da imagem: Obra, sem título, de Donald Judd, de 1969, composta de dez blocos retangulares, que parecem estar fixados numa parede, um acima do outro, numa distância simétrica entre si. O formato dos blocos remete a caixas. Sem título TEXTO 2 Embora não fosse um grupo ou um movimento organizado, o Minimalismo foi um dos muitos rótulos (incluindo estruturas primárias, objetos unitários, arte ABC e Cool Art) aplicados pelos críticos para descrever estruturas aparentemente simples que alguns artistas estavam criando. Quando a arte minimalista começou a surgir, muitos críticos e um público opinativo julgaram-na fria, anônima e imperdoável. Os materiais industriais pré-fabricados frequentemente usados não pareciam “arte”. De acordo com os textos 1 e 2, compreende-se que a obra minimalista é uma ",representação da simplicidade pelo artista.,exploração da técnica da escultura cubista.,valorização do cotidiano por meio da geometria.,utilização da complexidade dos elementos formais.,combinação de formas sintéticas no espaço utilizado.,2022,28,LC,E,portuguese
QUESTÃO 29,"Nu de botas Antônio Prata Vanda vinha do interior de Minas Gerais e de dentro de um livro de Charles Dickens. Sem dinheiro para criá-la, sua mãe a dera, com seus sete anos, a uma conhecida. Ao recebê-la, a mulher perguntou o que a garotinha gostava de comer. Anotou tudo num papel. Mal a mãe virou as costas, no entanto, a fulana amassou a lista e, como uma vilã de folhetim, decretou: “A partir de hoje, você não vai mais nem sentir o cheiro dessas comidas!”. Vanda trabalhou lá até os quinze anos, quando recebeu a carta de uma prima com uma nota de cem cruzeiros, saiu de casa com a roupa do corpo e fugiu num ônibus para São Paulo. Todas as vezes que eu e minha irmã a importunávamos com nossas demandas de criança mimada, ela nos contava histórias da infância de gata-borralheira, fazia-nos apertar seu nariz quebrado por uma das filhas da “patroa” com um rolo de amassar pão e nos expulsava da cozinha: “Sai pra lá, peste, e me deixa acabar essa janta”. Pela ótica do narrador, a trajetória da empregada de sua casa assume um efeito expressivo decorrente da ",citação a referências literárias tradicionais.,alusão à inocência das crianças da época.,estratégia de questionar a bondade humana.,descrição detalhada das pessoas do interior.,representação anedótica de atos de violência.,2022,29,LC,E,portuguese
QUESTÃO 30,"TEXTO 1 Descrição da imagem: Instalação intitulada In absentia, de Regina Silveira, de 1983, que apresenta a projeção da imagem de uma roda de bicicleta montada sobre um banquinho. Há no chão uma caixa branca, a partir da qual começa a projeção. TEXTO 2 O termo ready-made foi criado por Marcel Duchamp (1887-1968) para designar um tipo de objeto, por ele inventado, que consiste em um ou mais artigos de uso cotidiano, produzidos em massa, selecionados sem critérios estéticos e expostos como obras de arte em espaços especializados (museus e galerias). Seu primeiro ready-made, de 1912, é uma roda de bicicleta montada sobre um banquinho (Roda de bicicleta). Ao transformar qualquer objeto em obra de arte, o artista realiza uma crítica radical ao sistema da arte. A instalação In absentia propõe um diálogo com o ready-made Roda de bicicleta, demonstrando que ",as formas de criticar obras do passado se repetem.,a recorrência de temas marca a arte do final do  século 20.,as criações desmistificam os valores estéticos estabelecidos.,o distanciamento temporal permite a transformação dos referenciais estéticos.,o objeto ausente sugere a degradação da forma superando o modelo artístico.,2022,30,LC,C,portuguese
QUESTÃO 31,"O Recife fervilhava no começo da década de 1990, e os artistas trabalhavam para resgatar o prestígio da cultura pernambucana. Era preciso se inspirar, literalmente, nas raízes sobre as quais a cidade se construiu. Foi aí que, em 1992, com a publicação de um manifesto escrito pelo músico e jornalista Fred Zero Quatro, da banda Mundo Livre S/A, nasceu o manguebeat. O nome vem de “mangue”, vegetação típica da região, e “beat”, para representar as batidas e as influências musicais que o movimento abraçaria a partir dali. Era a hora e a vez de os caranguejos — aos quais os músicos recifenses gostavam de se comparar — mostrarem as caras:  o maracatu e suas alfaias se misturaram com as batidas do hip-hop, as guitarras do rock, elementos eletrônicos e o sotaque recifense de Chico Science. A busca pelo novo rendeu uma perspectiva diferente do Brasil ao olhar para o Recife. A cidade deixou de ser o lugar apenas do frevo e do carnaval, transformando-se na ebulição musical que continua a acontecer mesmo após os 25 anos do lançamento do primeiro disco da Nação Zumbi, Da lama ao caos. Chico Science foi fundamental para a renovação da música pernambucana, fato que se deu pela ",utilização de aparelhos musicais eletrônicos em lugar dos instrumentos tradicionais.,ocupação de espaços da natureza local para a produção de eventos musicais memoráveis.,"substituição de antigas práticas musicais, como o frevo, por melodias e harmonias inovadoras.",recuperação de composições tradicionais folclóricas e sua apresentação em grandes festivais.,"integração de referenciais culturais de diferentes origens, criando uma nova combinação estética.",2022,31,LC,E,portuguese
QUESTÃO 32,"A escrava Maria Firmina dos Reis — Admira-me —, disse uma senhora de sentimentos sinceramente abolicionistas —; faz-me até pasmar como se possa sentir, e expressar sentimentos escravocratas, no presente século, no século dezenove! A moral religiosa e a moral cívica aí se erguem, e falam bem alto esmagando a hidra que envenena a família no mais sagrado santuário seu, e desmoraliza, e avilta a nação inteira! Levantai os olhos ao Gólgota, ou percorrei-os em torno da sociedade, e dizei-me: — Para que se deu em sacrifício o Homem Deus, que ali exalou seu derradeiro alento? Ah! Então não é verdade que seu sangue era o resgate do homem! É então uma mentira abominável ter esse sangue comprado a liberdade!? E depois, olhai a sociedade... Não vedes o abutre que a corrói constantemente!… Não sentis a desmoralização que a enerva, o cancro que a destrói? Por qualquer modo que encaremos a escravidão, ela é, e será sempre um grande mal. Dela a decadência do comércio; porque o comércio e a lavoura caminham de mãos dadas, e o escravo não pode fazer florescer a lavoura; porque o seu trabalho é forçado. Inscrito na estética romântica da literatura brasileira, o conto descortina aspectos da realidade nacional no século 19 ao ",revelar a imposição de crenças religiosas a pessoas escravizadas.,apontar a hipocrisia do discurso conservador na defesa da escravidão.,sugerir práticas de violência física e moral em nome do progresso material.,relacionar o declínio da produção agrícola e comercial a questões raciais.,ironizar o comportamento dos proprietários de terra na exploração do trabalho.,2022,32,LC,B,portuguese
QUESTÃO 33,"TEXTO 1 Projeto Mural Eletrônico desenvolvido no INT, semelhante a um totem, promete tornar o acesso à informação disponível para todos A inclusão de pessoas com deficiência se constituiu um dos principais desafios e preocupações para a sociedade ao longo das últimas décadas. E o uso da tecnologia tem se revelado um aliado fundamental em muitas iniciativas voltadas para essa área. Exemplo disso é uma das recentes criações do Instituto Nacional de Tecnologia (INT) — unidade de pesquisa do Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC). Ali, com o objetivo de que as diferenças entre pessoas não sejam sinônimo de obstáculos no acesso à informação ou na comunicação, engenheiros e tecnólogos vêm trabalhando no desenvolvimento do projeto Mural Eletrônico. O Mural Eletrônico nasceu da necessidade de promover a inclusão nas escolas. Com interface multimídia e interativa, todos têm a possibilidade de acessar o Mural Eletrônico. Por meio do equipamento, podem ser disponibilizados vídeos com Libras, leitura sonora de textos, que também estarão acessíveis em uma plataforma de braille dinâmico, ao lado do teclado. TEXTO 2 Projeto Surdonews, desenvolvido na UFRJ, garante acesso de surdos à informação e contribui para sua “inclusão científica” Para não permitir que a falta de informação seja um fator para o isolamento e a inacessibilidade da comunidade surda, a jornalista e pesquisadora Roberta Savedra Schiaffino criou o projeto “Surdonews: montando os quebra-cabeças das notícias para o surdo”. Trata-se de uma página no Facebook, com notícias constantemente atualizadas e apresentadas por surdos em Libras, e veiculadas por meio de vídeos. A ideia de criar o projeto surgiu quando Roberta, ela própria surda profunda, ainda cursava o mestrado. Para isso, ela procurou traçar um diagnóstico do conhecimento informal entre as pessoas com surdez. Ela entrevistou cinquenta alunos surdos do ensino fundamental e viu que eles tinham muita dificuldade de ler, além de não captar a notícia falada. “Isso é muito grave, pois 90 por cento do saber de um indivíduo vem do conhecimento informal, adquirido em feiras científicas, conversas, cinema, teatro, incluindo a mídia, por todas as suas possibilidades disseminadoras”, explica a pesquisadora. “Prezamos pelo conteúdo científico em nossas pautas. Contudo, independentemente disso, nosso principal trabalho é, além de informar e atualizar, fazer com que os textos não sejam empobrecidos no processo de ‘tradução’ e, sim, acessíveis”. Considerando-se o tema tecnologias e acessibilidade, os textos 1 e 2 aproximam-se porque apresentam projetos que ",garantem a igualdade entre as pessoas.,foram criados por uma pesquisadora surda.,tiveram origem em um curso de pós-graduação.,estão circunscritos ao espaço institucional da escola.,têm como objetivo a disseminação do conhecimento.,2022,33,LC,E,portuguese
QUESTÃO 34,"Fronteira Cornélio Penna Mas seu olhar verde, inconfundível, impressionante, iluminava com sua luz misteriosa as sombrias arcadas superciliares, que pareciam queimadas por ela, dizia logo a sua origem cruzada e decantada através das misérias e dos orgulhos de homens de aventura, contadores de histórias fantásticas, e de mulheres caladas e sofredoras, que acompanhavam os maridos e amantes através das matas intermináveis, expostas às febres, às feras, às cobras do sertão indecifrável, ameaçador e sem fim, que elas percorriam com a ambição única de um “pouso” onde pudessem viver, por alguns dias, a vida ilusória de família e de lar, sempre no encalço dos homens, enfebrados pela procura do ouro e do diamante. Ao descrever os olhos de Maria Santa, o narrador estabelece correlações que refletem a ",caracterização da personagem como mestiça.,construção do enredo de conquistas da família.,relação conflituosa das mulheres e seus maridos.,nostalgia do desejo de viver como os antepassados.,marca de antigos sofrimentos no fluxo de consciência.,2022,34,LC,E,portuguese
QUESTÃO 35,"Esaú e Jacó Machado de Assis Bárbara entrou, enquanto o pai pegou da viola e passou ao patamar de pedra, à porta da esquerda. Era uma criaturinha leve e breve, saia bordada, chinelinha no pé. Não se lhe podia negar um corpo airoso. Os cabelos, apanhados no alto da cabeça por um pedaço de fita enxovalhada, faziam-lhe um solidéu natural, cuja borla era suprida por um raminho de arruda. Já vai nisto um pouco de sacerdotisa. O mistério estava nos olhos. Estes eram opacos, não sempre nem tanto que não fossem também lúcidos e agudos, e neste último estado eram igualmente compridos; tão compridos e tão agudos que entravam pela gente abaixo, revolviam o coração e tornavam cá fora, prontos para nova entrada e outro revolvimento. Não te minto dizendo que as duas sentiram tal ou qual fascinação. Bárbara interrogou-as; Natividade disse ao que vinha e entregou-lhe os retratos dos filhos e os cabelos cortados, por lhe haverem dito que bastava. — Basta, confirmou Bárbara. Os meninos são seus filhos? — São. No relato da visita de duas mulheres ricas a uma vidente no Morro do Castelo, a ironia — um dos traços mais representativos da narrativa machadiana — consiste no ",modo de vestir dos moradores do morro carioca.,senso prático em relação às oportunidades de renda.,mistério que cerca as clientes de práticas de vidência.,misto de singeleza e astúcia dos gestos da personagem.,interesse do narrador pelas figuras femininas ambíguas.,2022,35,LC,D,portuguese
QUESTÃO 36,"Dona Guidinha do Poço Manuel de Oliveira Paiva A senhora manifestava-se por atos, por gestos, e sobretudo por um certo silêncio, que amargava, que esfolava. Porém desmoralizar escancaradamente o marido, não era com ela. [...] As negras receberam ordem para meter no serviço a gente do tal compadre Silveira: as cunhadas, ao fuso; os cunhados, ao campo, tratar do gado com os vaqueiros; a mulher e as irmãs, que se ocupassem da ninhada. Margarida não tivera filhos, e como os desejasse com a força de suas vontades, tratava sempre bem aos pequenitos e às mães que os estavam criando. Não era isso uma sentimentalidade cristã, uma ternura, era o egoísta e cru instinto da maternidade, obrando por mera simpatia carnal. Quanto ao pai do lote (referia-se ao Antônio), esse que fosse ajudar ao vaqueiro das bestas. Ordens dadas, o Quinquim referendava. Cada um moralizava o outro, para moralizar-se. No trecho do romance naturalista, a forma como o narrador julga comportamentos e emoções das personagens femininas revela influência do pensamento ","capitalista, marcado pela distribuição funcional do trabalho.","liberal, buscando a igualdade entre pessoas escravizadas e livres.","científico, considerando o ser humano como um fenômeno biológico.","religioso, fundamentado na fé e na aceitação dos dogmas do cristianismo.","afetivo, manifesto na determinação de acolher familiares e no respeito mútuo.",2022,36,LC,C,portuguese
QUESTÃO 37,"A bagaceira José Américo de Almeida Era o êxodo da seca de 1898. Uma ressurreição de cemitérios antigos — esqueletos redivivos, com o aspecto terroso e o fedor das covas podres. Os fantasmas estropiados como que iam dançando, de tão trôpegos e trêmulos, num passo arrastado de quem leva as pernas, em vez de ser levado por elas. Andavam devagar, olhando para trás, como quem quer voltar. Não tinham pressa em chegar, porque não sabiam aonde iam. Expulsos de seu paraíso por espadas de fogo, iam, ao acaso, em descaminhos, no arrastão dos maus fados. Fugiam do sol e o sol guiava-os nesse forçado nomadismo. Adelgaçados na magreira cômica, cresciam, como se o vento os levantasse. E os braços afinados desciam-lhes aos joelhos, de mãos abanando. Vinham escoteiros. Menos os hidrópicos — de ascite consecutiva à alimentação tóxica — com os fardos das barrigas alarmantes. Não tinham sexo, nem idade, nem condição nenhuma. Eram os retirantes. Nada mais. Os recursos composicionais que inserem a obra no chamado “Romance de 30” da literatura brasileira manifestam-se aqui no(a) ",desenho cru da realidade dramática dos retirantes.,indefinição dos espaços para efeito de generalização.,análise psicológica da reação dos personagens à seca.,engajamento político do narrador ante as desigualdades.,contemplação lírica da paisagem transformada em alegoria.,2022,37,LC,A,portuguese
QUESTÃO 38,"Firmo, o vaqueiro Coelho Netto No dia seguinte, à hora em que saía o gado, estava eu debruçado à varanda quando vi o cafuzo que preparava o animal viajeiro: — Raimundinho, como vai ele?... De longe apontou a palhoça. — Sim. O braço caiu-lhe, olhou-me algum tempo comovido; depois, saltando para o animal, levou o polegar à boca fazendo estalar a unha nos dentes: “Às quatro horas da manhã... Atirei um verso e disse, para bulir com ele: Pega, velho! Não respondeu. Tio Firmo, mesmo velho e doente, não era homem para deixar um verso no chão... Fui ver, coitado!... estava morto”. E deu de esporas para que eu não lhe visse as lágrimas. A passagem registra um momento em que a expressividade lírica é reforçada pela ",plasticidade da imagem do rebanho reunido.,sugestão da firmeza do sertanejo ao arrear o cavalo.,situação de pobreza encontrada nos sertões brasileiros.,afetividade demonstrada ao noticiar a morte do cantador.,preocupação do vaqueiro em demonstrar sua virilidade.,2022,38,LC,D,portuguese
QUESTÃO 39,"O bebê de tarlatana rosa João do Rio — [...] Na terça desliguei-me do grupo e caí no mar alto da depravação, só, com uma roupa leve por cima da pele e todos os maus instintos fustigados. De resto a cidade inteira estava assim. É o momento em que por trás das máscaras as meninas confessam paixões aos rapazes, é o instante em que as ligações mais secretas transparecem, em que a virgindade é dúbia, e todos nós a achamos inútil, a honra uma caceteação, o bom senso uma fadiga. Nesse momento tudo é possível, os maiores absurdos, os maiores crimes; nesse momento há um riso que galvaniza os sentidos e o beijo se desata naturalmente. Eu estava trepidante, com uma ânsia de acanalhar-me, quase mórbida. Nada de raparigas do galarim perfumadas e por demais conhecidas, nada do contato familiar, mas o deboche anônimo, o deboche ritual de chegar, pegar, acabar, continuar. Era ignóbil. Felizmente muita gente sofre do mesmo mal no carnaval. No texto, o personagem vincula ao carnaval atitudes e reações coletivas diante das quais expressa ",consagração da alegria do povo.,atração e asco perante atitudes libertinas.,espanto com a quantidade de foliões nas ruas.,intenção de confraternizar com desconhecidos.,reconhecimento da festa como manifestação cultural.,2022,39,LC,B,portuguese
QUESTÃO 40,"Quarto de despejo: diário de uma favelada Carolina Maria de Jesus 10 de maio Fui na delegacia e falei com o tenente. Que homem amavel! Se eu soubesse que ele era tão amavel, eu teria ido na delegacia na primeira intimação. O tenente interessou-se pela educação dos meus filhos. Disse-me que a favela é um ambiente propenso, que as pessoas tem mais possibilidade de delinquir do que tornar-se util a patria e ao país. Pensei: se ele sabe disto, porque não faz um relatorio e envia para os politicos? O senhor Janio Quadros, o Kubstchek e o Dr. Adhemar de Barros? Agora falar para mim, que sou uma pobre lixeira. Não posso resolver nem as minhas dificuldades. ... O Brasil precisa ser dirigido por uma pessoa que já passou fome. A fome tambem é professora.  Quem passa fome aprende a pensar no próximo, e nas crianças. A partir da intimação recebida pelo filho de 9 anos, a autora faz uma reflexão em que transparece a ",lição de vida comunicada pelo tenente.,predisposição materna para se emocionar.,atividade política marcante da comunidade.,resposta irônica ante o discurso da autoridade.,necessidade de revelar seus anseios mais íntimos.,2022,40,LC,D,portuguese
QUESTÃO 41,"São vários os fatores, internos e externos, que influenciam os hábitos das pessoas no acesso à internet, assim como nas práticas culturais realizadas na rede. ","utilização das tecnologias de informação e comunicação está diretamente relacionada aos aspectos como: conhecimento de seu uso, acesso à linguagem letrada, nível de instrução, escolaridade, letramento digital etc. Os que detêm tais recursos (os mais escolarizados) são os que mais acessam a rede e também os que possuem maior índice de acumulatividade das práticas. A análise dos dados nos possibilita dizer que a falta de acesso à rede repete as mesmas adversidades e exclusões já verificadas na sociedade brasileira no que se refere a analfabetos, menos escolarizados, negros, população indígena e desempregados. Isso significa dizer que a internet, se não produz diretamente a exclusão, certamente a reproduz, tendo em vista que os que mais a acessam são justamente os mais jovens, escolarizados, remunerados, trabalhadores qualificados, homens e brancos. Ao analisarem a correlação entre os hábitos e o perfil socioeconômico dos usuários da internet no Brasil, os pesquisadores A A apontam o desenvolvimento econômico como solução para ampliar o uso da rede.",questionam a crença de que o acesso à informação é igualitário e democrático.,afirmam que o uso comercial da rede é a causa da exclusão de minorias.,refutam o vínculo entre níveis de escolaridade e dificuldade de acesso.,condicionam a expansão da rede à elaboração de políticas inclusivas.,2022,41,LC,B,portuguese
QUESTÃO 42,"TEXTO 1 A língua não é uma nomenclatura, que se apõe a uma realidade pré-categorizada, ela é que classifica a realidade. No léxico, percebe-se, de maneira mais imediata, o fato de que a língua condensa as experiências de um dado povo. TEXTO 2 As expressões coloquiais ainda estão impregnadas de discriminação contra os negros. Basta recordar algumas delas, como passar um “dia negro”, ter um “lado negro”, ser a “ovelha negra” da família ou praticar “magia negra”. O Texto 2 exemplifica o que se afirma no Texto 1, na medida em que defende a ideia de que as escolhas lexicais são resultantes de um ",expediente próprio do sistema linguístico que nos apresenta diferentes possibilidades para traduzir estados de coisas.,ato inventivo de nomear novas realidades que surgem diante de uma comunidade de falantes de uma língua.,mecanismo de apropriação de formas linguísticas que estão no acervo da formação do idioma nacional.,processo de incorporação de preconceitos que são recorrentes na história de uma sociedade.,recurso de expressão marcado pela objetividade que se requer na comunicação diária.,2022,42,LC,D,portuguese
QUESTÃO 43,"Descrição da imagem: Posicionado sob três grandes luminárias, um outdoor apresenta a seguinte mensagem: “Quanto custou? Proposta obriga órgão público a divulgar gasto com anúncio na própria peça publicitária. Qual sua opinião?”. O trecho “Quanto custou” está destacado com caixa alta e fonte maior. Considerando-se a função social dos posts, essa imagem evidencia a apropriação de outro gênero com o objetivo de ",promover o uso adequado de campanhas publicitárias do governo.,divulgar o projeto sobre transparência da administração pública.,responsabilizar o cidadão pelo controle dos gastos públicos.,delegar a gestão de projetos de lei ao contribuinte.,assegurar a fiscalização dos gastos públicos.,2022,43,LC,B,portuguese
