question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 121,"Em um autódromo, os carros podem derrapar em uma curva e bater na parede de proteção. Para diminuir o impacto de uma batida, pode-se colocar na parede uma barreira de pneus, isso faz com que a colisão seja mais demorada e o carro retorne com velocidade reduzida. Outra opção é colocar uma barreira de blocos de um material que se deforma, tornando-a tão demorada quanto a colisão com os pneus, mas que não permite a volta do carro após a colisão. Comparando as duas situações, como ficam a força média exercida sobre o carro e a energia mecânica dissipada?","A força é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de blocos.","A força é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de pneus.","A força é maior na colisão com a barreira de blocos, e a energia dissipada é a mesma nas duas situações.","A força é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de pneus.","A força é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de blocos.",2022,121,CN,A,portuguese
QUESTÃO 122,"A penicilamina é um medicamento de uso oral utilizado no tratamento de várias doenças. Esse composto é excretado na urina, cujo pH se situa entre 5 e 7. A penicilamina, cuja fórmula estrutural plana está apresentada, possui três grupos funcionais que podem ser ionizados: • carboxila: ligação simples COOH, cujo p K a é igual a 1,8; • amino: ligação simples NH2, que pode ser convertido em amínio ( ligação simples NH3 de carga positiva , cujo p K a é igual a 7,9); • tiol: ligação simples SH, cujo p K a é igual a 10,5. Sabe-se que p K a é igual a menos logaritmo de K a. Descrição da estrutura química da penicilamina: No centro da estrutura representada, há 2 átomos de carbono com ligação simples entre si. Cada carbono faz três ligações simples com outros grupos. No primeiro carbono, estão ligados: um grupo SH, um grupo CH 3 e outro grupo CH3 . No segundo carbono, estão ligados: um grupo H, um grupo COOH e um grupo NH2. Qual estrutura derivada da penicilamina é predominantemente encontrada na urina?","Descrição da estrutura química: Estrutura derivada da penicilamina com os grupos: S de carga negativa, COO de carga negativa e NH2.","Descrição da estrutura química: Estrutura derivada da penicilamina com os grupos: S de carga negativa, COOH e NH2.","Descrição da estrutura química: Estrutura derivada da penicilamina com os grupos: SH, COO de carga negativa e NH3 de carga positiva.","Descrição da estrutura química: Estrutura derivada da penicilamina com os grupos: S de carga negativa, COOH e NH3 de carga positiva.","Descrição da estrutura química: Estrutura derivada da penicilamina com os grupos: SH, COOH e NH3 de carga positiva.",2022,122,CN,C,portuguese
QUESTÃO 123,"Tribologia é o estudo da interação entre duas superfícies em contato, como desgaste e atrito, sendo de extrema importância na avaliação de diferentes produtos e de bens de consumo em geral. Para testar a conformidade de uma muleta, realiza-se um ensaio tribológico, pressionando-a verticalmente contra o piso com uma força vetor F , conforme ilustra a imagem, em que CM representa o centro de massa da muleta. Descrição da imagem: Ilustração de uma muleta como uma barra vertical apoiada sobre o chão. No centro da muleta, há a indicação do seu centro de massa (CM). Na extremidade superior da barra, há uma seta vertical para baixo com a indicação do vetor F. Mantendo-se a força vetor F paralela à muleta, varia-se lentamente o ângulo entre a muleta e a vertical, até o máximo ângulo imediatamente anterior ao de escorregamento, denominado ângulo crítico. Esse ângulo também pode ser calculado a partir da identificação dos pontos de aplicação, da direção e do sentido das forças peso (vetor P), normal (vetor N) e de atrito estático (vetor fe). O esquema que representa corretamente todas as forças que atuam sobre a muleta , apoiada no chão e inclinada para a direita, quando ela atinge o ângulo crítico é:","Descrição do esquema: Na extremidade superior da barra, há uma seta vertical para baixo com a indicação do vetor F. No ponto onde a barra toca o chão, há três setas: uma vertical para cima, indicando o vetor N, uma horizontal para a direita, indicando o vetor fe, e uma vertical para baixo, indicando o vetor P.","Descrição do esquema: Na extremidade superior da barra, há uma seta vertical para baixo com a indicação do vetor F. No centro de massa há duas setas, uma vertical para cima, indicando vetor N, e uma vertical para baixo indicando o vetor P. No ponto onde a barra toca o chão, há uma seta horizontal para a esquerda, indicando o vetor fe.","Descrição do esquema: Na extremidade superior da barra, há uma seta com a mesma direção da barra e sentido da extremidade inferior, com a indicação do vetor F. No ponto onde a barra toca o chão, há três setas: uma vertical para cima, indicando o vetor N, uma seta vertical para baixo, indicando vetor P, e uma horizontal para a direita, indicando o vetor fe.","Descrição do esquema: Na extremidade superior da barra, há uma seta com a mesma direção da barra e sentido da extremidade inferior, com a indicação do vetor F. No centro de massa, há duas setas: uma vertical para cima, indicando o vetor N, e uma vertical para baixo, indicando o vetor P. No ponto onde a barra toca o chão, há uma seta horizontal para a esquerda, indicando o vetor fe.","Descrição do esquema: Na extremidade superior da barra, há uma seta com a mesma direção da barra e sentido da extremidade inferior, com a indicação do vetor F. No centro de massa, há uma seta vertical para baixo, indicando o vetor P. No ponto onde a barra toca o chão, há duas setas: uma vertical para cima, indicando o vetor N, e uma horizontal para a direita, indicando o vetor fe.",2022,123,CN,E,portuguese
QUESTÃO 124,"A extinção de espécies é uma ameaça real que afeta diversas regiões do país. A introdução de espécies exóticas pode ser considerada um fator maximizador desse processo. A jaqueira ( Artocarpus heterophyllus ) , por exemplo, é uma árvore originária da Índia e de regiões do Sudeste Asiático que foi introduzida ainda na era colonial e se aclimatou muito bem em praticamente todo o território nacional. Casos como o dessa árvore podem provocar a redução da biodiversidade, pois elas",ocupam áreas de vegetação nativa e substituem parcialmente a flora original.,estimulam a competição por seus frutos entre animais típicos da região e eliminam as espécies perdedoras.,alteram os nichos e aumentam o número de possibilidades de relações entre os seres vivos daquele ambiente.,apresentam alta taxa de reprodução e se mantêm com um número de indivíduos superior à capacidade suporte do ambiente.,diminuem a relação de competição entre os polinizadores e facilitam a ação de dispersores de sementes de espécies nativas.,2022,124,CN,A,portuguese
QUESTÃO 125,"Em um dia de calor intenso, dois colegas estão a brincar com a água da mangueira. Um deles quer saber até que altura o jato de água alcança, a partir da saída de água, quando a mangueira está posicionada totalmente na direção vertical. O outro colega propõe então o seguinte experimento: eles posicionarem a saída de água da mangueira na direção horizontal, a 1 metro de altura em relação ao chão, e então medirem a distância horizontal entre a mangueira e o local onde a água atinge o chão. A medida dessa distância foi de 3 metros, e a partir disso eles calcularam o alcance vertical do jato de água. Considere a aceleração da gravidade de 10 metros por segundo ao quadrado . O resultado que eles obtiveram foi de","1,50 metro.","2,25 metros.","4,00 metros.","4,50 metros.","5,00 metros.",2022,125,CN,B,portuguese
QUESTÃO 126,"O etanol é um combustível produzido a partir da fermentação da sacarose presente no caldo de cana- -de-açúcar. Um dos fatores que afeta a produção desse álcool é o grau de deterioração da sacarose, que se inicia após o corte, por causa da ação de microrganismos. Foram analisadas cinco amostras de diferentes tipos de cana-de- -açúcar e cada uma recebeu um código de identificação. No quadro são apresentados os dados de concentração de sacarose e de microrganismos presentes nessas amostras. Descrição do quadro: Apresenta as concentrações iniciais de sacarose, em grama por litro, e as concentrações de microrganismos, em miligrama por litro, para os cinco códigos das amostras de cana-de-açúcar: RB72, RB84, RB92, SP79 e SP80. Amostra RB72: Concentração inicial de sacarose igual a 13,0 e a de microrganismos igual a 0,7. Amostra RB84: Concentração inicial de sacarose igual a 18,0 e a de microrganismos igual a 0,8. Amostra RB92: Concentração inicial de sacarose igual a 16,0 e a de microrganismos igual a 0,6. Amostra SP79: Concentração inicial de sacarose igual a 14,0 e a de microrganismos igual a 0,5. Amostra SP80: Concentração inicial de sacarose igual a 17,0 e a de microrganismos igual a 0,9.  Pretende-se escolher o tipo de cana-de-açúcar que conterá o maior teor de sacarose 10 horas após o corte e que, consequentemente, produzirá a maior quantidade de etanol por fermentação. Considere que existe uma redução de aproximadamente 50 por cento da concentração de sacarose nesse tempo, para cada 1,0 miligrama por litro de microrganismos presentes na cana-de-açúcar. Qual tipo de cana-de-açúcar deve ser escolhido?",RB72,RB84,RB92,SP79,SP80,2022,126,CN,C,portuguese
QUESTÃO 127,"Entre as diversas técnicas para diagnóstico da covid-19, destaca-se o teste genético. Considerando as diferentes variantes e cargas virais, um exemplo é a PCR, reação efetuada por uma enzima do tipo polimerase. Essa técnica permite identificar, com confiabilidade, o material genético do SARS-CoV-2, um vírus de RNA. Para comprovação da infecção por esse coronavírus, são coletadas amostras de secreções do indivíduo. Uma etapa que antecede a reação de PCR precisa ser realizada para permitir a amplificação do material genético do vírus. Essa etapa deve ser realizada para",concentrar o RNA viral para otimizar a técnica.,identificar nas amostras anticorpos anti-SARS-CoV-2.,"proliferar o vírus em culturas, aumentando a carga viral.","purificar ácidos nucleicos virais, facilitando a ação da enzima.",obter moléculas de cDNA viral por meio da transcrição reversa.,2022,127,CN,E,portuguese
QUESTÃO 128,"Biofísica: fundamentos e aplicações O quadro mostra valores de corrente elétrica e seus efeitos sobre o corpo humano. Descrição do quadro: Apresenta as correntes elétricas e seus respectivos danos físicos. Até 10 miliampères: dor e contração muscular. De 10 miliampères até 20 miliampères: aumento das contrações musculares. De 20 miliampères até 100 miliampères: parada respiratória. De 100 miliampères até 3 ampères: fribrilação ventricular. Acima de 3 ampères: parada cardíaca e queimaduras.   A corrente elétrica que percorrerá o corpo de um indivíduo depende da tensão aplicada e da resistência elétrica média do corpo humano. Esse último fator está intimamente relacionado com a umidade da pele, que seca apresenta resistência elétrica da ordem de 500 quilo-ohms , mas, se molhada, pode chegar a apenas 1 quilo-ohm . Apesar de incomum, é possível sofrer um acidente utilizando baterias de 12 volts. Considere que um indivíduo com a pele molhada sofreu uma parada respiratória ao tocar simultaneamente nos pontos A e B de uma associação de duas dessas baterias. Qual associação de baterias foi responsável pelo acidente?","Descrição da associação de baterias: O ponto A está ligado ao polo positivo da primeira bateria, o polo negativo da primeira bateria está ligado ao polo positivo da segunda bateria, e o polo negativo da segunda bateria está ligado ao ponto B.","Descrição da associação de baterias: O ponto A está ligado ao polo positivo da primeira bateria, o polo negativo da primeira bateria está ligado ao polo negativo da segunda bateria, e o polo positivo da segunda bateria está ligado ao ponto B.","Descrição da associação de baterias: O ponto A está ligado ao polo negativo da primeira bateria, que está ligado ao polo negativo da segunda bateria. O polo positivo da primeira bateria está ligado ao polo positivo da segunda bateria, que está ligado ao ponto B.","Descrição da associação de baterias: O ponto A está ligado ao polo negativo da primeira bateria, o polo positivo da primeira bateria está ligado ao polo positivo da segunda bateria, e o polo negativo da segunda bateria está ligado ao ponto B.",Descrição da associação de baterias: O ponto A está ligado ao polo positivo da primeira bateria e ao polo negativo da segunda bateria. O ponto B está ligado ao polo negativo da primeira bateria e ao polo positivo da segunda bateria.,2022,128,CN,A,portuguese
QUESTÃO 129,"Princípios de química: questionando a vida moderna e o meio ambiente O urânio é empregado como fonte de energia em reatores nucleares. Para tanto, o seu mineral deve ser refinado, convertido a hexafluoreto de urânio e posteriormente enriquecido, para aumentar de 0,7 por cento a 3 por cento a abundância de um isótopo específico — o urânio-235. Uma das formas de enriquecimento utiliza a pequena diferença de massa entre os hexafluoretos de urânio-235 e de urânio-238 para separá-los por efusão, precedida pela vaporização. Esses vapores devem efundir repetidamente milhares de vezes através de barreiras porosas formadas por telas com grande número de pequenos orifícios. No entanto, devido à complexidade e à grande quantidade de energia envolvida, cientistas e engenheiros continuam a pesquisar procedimentos alternativos de enriquecimento. Considerando a diferença de massa mencionada entre os dois isótopos, que tipo de procedimento alternativo ao da efusão pode ser empregado para tal finalidade?",Peneiração.,Centrifugação.,Extração por solvente.,Destilação fracionada.,Separação magnética.,2022,129,CN,B,portuguese
QUESTÃO 130,"A Agência Nacional de Vigilância Sanitária (Anvisa) aprovou um produto de terapia gênica no país, indicado para o tratamento da distrofia hereditária da retina. O procedimento é recomendado para crianças acima de 12 meses e adultos com perda de visão causada pela mutação do gene humano RPE65. O produto, elaborado por engenharia genética, é composto por um vírus, no qual foi inserida uma cópia do gene normal humano RPE65 para corrigir o funcionamento das células da retina. O sucesso dessa terapia advém do fato de que o produto favorecerá a",correção do código genético para a tradução da proteína.,alteração do RNA ribossômico ligado à síntese da proteína.,produção de mutações benéficas para a correção do problema.,liberação imediata da proteína normal na região ocular humana.,expressão do gene responsável pela produção da enzima normal.,2022,130,CN,E,portuguese
QUESTÃO 131,"O físico Hans C. Oersted observou que um fio transportando corrente elétrica produz um campo magnético. A presença do campo magnético foi verificada ao aproximar uma bússola de um fio conduzindo corrente elétrica. A figura ilustra um fio percorrido por uma corrente elétrica i , constante e com sentido para cima. Os pontos A, B e C estão num plano transversal e equidistantes do fio. Em cada ponto foi colocada uma bússola. Descrição da imagem: A figura ilustra um plano sobre o qual há uma circunferência pontilhada onde estão os pontos A, B e C, respectivamente nas posições de 10 horas, 7 horas e 4 horas. No centro da circunferência, há uma reta, perpendicular ao plano, que representa o fio com uma seta para cima que indica o sentido da corrente elétrica. Ao lado dessa figura, há uma bússola que indica o Norte (na cor preta), na parte superior, e o Sul (na cor branca), na parte inferior. S N Considerando apenas o campo magnético por causa da corrente i , as respectivas configurações das bússolas nos pontos A , B e C serão",Descrição da imagem: Todas as bússolas indicam o polo sul apontado para o centro da circunferência.,Descrição da imagem: Todas as bússolas indicam o polo norte apontado para o centro da circunferência.,Descrição da imagem: A bússola do ponto A está com o polo norte apontado no sentido horário. A bússola do ponto B está com o polo norte apontado para o centro da circunferência. A bússola do ponto C está com o polo norte apontado no sentido anti-horário.,"Descrição da imagem: As bússolas dos pontos A, B e C estão com o polo norte apontado no sentido anti-horário.","Descrição da imagem: As bússolas dos pontos A, B e C estão com o polo norte apontado no sentido horário.",2022,131,CN,D,portuguese
QUESTÃO 132,"Aplicações ambientais de persulfato: remediação de águas subterrâneas e solos contaminados A figura ilustra esquematicamente um processo de remediação de solos contaminados com tricloroeteno (TCE), um agente desengraxante. Em razão de vazamentos de tanques de estocagem ou de manejo inapropriado de resíduos industriais, ele se encontra presente em águas subterrâneas, nas quais forma uma fase líquida densa não aquosa (DNAPL) que se deposita no fundo do aquífero. Essa tecnologia de descontaminação emprega o íon persulfato (S 2O8 de carga dois menos), que é convertido no radical •SO4 de carga negativa por minerais que contêm Fe(3 ). O esquema representa de forma simplificada o mecanismo de ação química sobre o TCE e a formação dos produtos de degradação. Descrição das equações químicas da figura: O radical SO4 de carga negativa provoca as reações a seguir: o reagente TCE (ligação dupla entre os carbonos de número 1 e 2, dois C l ligados ao carbono de número 1 e um C l e um H ligados ao carbono de número 2) forma o ácido dicloroetanoico (ligação simples entre o grupo COOH e um carbono ligado a dois C l e um H), que forma o ácido etanodioico (dois grupos COOH ligados entre si). O ácido etanodioico forma o ácido metanoico (COOH ligado ao H), que forma, como produtos finais de degradação, H 2O, CO2 e C l de carga negativa.",A A A Esse procedimento de remediação de águas subterrâneas baseia-se em reações de A A oxirredução.,substituição.,precipitação.,desidratação.,neutralização.,2022,132,CN,A,portuguese
QUESTÃO 133,"De acordo com a Organização Mundial da Saúde, a filariose e a leishmaniose são consideradas doenças tropicais infecciosas e constituem uma preocupação para a saúde pública por ser alto o índice de mortalidade a elas associado. Uma medida profilática comum a essas duas doenças é o(a)",incineração do lixo orgânico.,construção de rede de esgoto.,uso de vermífugo pela população.,controle das populações dos vetores.,consumo de carnes vermelhas bem cozidas.,2022,133,CN,D,portuguese
QUESTÃO 134,"Parque Solar Lapa entra em operação Em 2017, foi inaugurado, no estado da Bahia, o Parque Solar Lapa, composto por duas usinas (Bom Jesus da Lapa e Lapa) e capaz de gerar cerca de 300 gigawatts-hora de energia por ano. Considere que cada usina apresente potência igual a 75 megawatts , com o parque totalizando uma potência instalada de 150 megawatts . Considere ainda que a irradiância solar média é de 1 500 watts por metro quadrado e que a eficiência dos painéis é de 20 por cento. Nessas condições, a área total dos painéis solares que compõem o Parque Solar Lapa é mais próxima de:",1 000 000 de metros quadrados,500 000 metros quadrados,250 000 metros quadrados,100 000 metros quadrados,20 000 metros quadrados,2022,134,CN,B,portuguese
QUESTÃO 135,"Os riscos apresentados pelos produtos dependem de suas propriedades e da reatividade quando em contato com outras substâncias. Para prevenir os riscos devido à natureza química dos produtos, devemos conhecer a lista de substâncias incompatíveis e de uso cotidiano em fábricas, hospitais e laboratórios, a fim de observar cuidados na estocagem, manipulação e descarte. O quadro elenca algumas dessas incompatibilidades, que podem levar à ocorrência de acidentes. Descrição do quadro: Apresenta substâncias e suas respectivas incompatibilidades e riscos associados. Substância: Ácidos minerais fortes concentrados — Incompatibilidade: Bases fortes, Cianetos e Hipoclorito de sódio — Riscos associados: Reação enérgica, explosão, produção de oxidante forte e produto tóxico. Substância: Ácido nítrico concentrado — Incompatibilidade: Matéria orgânica — Riscos associados: Reação enérgica, explosão e produto tóxico. Considere que houve o descarte indevido de dois conjuntos de substâncias: (1) ácido clorídrico concentrado com cianeto de potássio; (2) ácido nítrico concentrado com sacarose. O descarte dos conjuntos (1) e (2) resultará, respectivamente, em",liberação de gás tóxico e reação oxidativa forte.,reação oxidativa forte e liberação de gás tóxico.,formação de sais tóxicos e reação oxidativa forte.,liberação de gás tóxico e liberação de gás oxidante.,formação de sais tóxicos e liberação de gás oxidante.,2022,135,CN,A,portuguese
