question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 73,"Um curioso estudante, empolgado com a aula de circuito elétrico que assistiu na escola, resolve desmontar a sua lanterna. Utilizando-se da lâmpada e da pilha, retiradas do equipamento, e de um fio com as extremidades descascadas, faz as seguintes ligações com a intenção de acender a lâmpada. São apresentados 7 esquemas de ligações elétricas realizadas com a pilha (elemento elétrico que apresenta dois contatos de ligação, um contato liso e outro contato protuberante), a lâmpada (elemento elétrico composto de um bulbo de vidro na parte superior e de dois contatos elétricos: um em forma de rosca metálica e outro em forma de ponto metálico na sua extremidade inferior) e um fio de ligação condutor com as duas extremidades descascadas. No esquema 1, o ponto metálico da lâmpada foi ligado diretamente ao contato protuberante da pilha e a rosca metálica da lâmpada foi ligada ao contato liso da pilha através do fio de ligação. No esquema 2, o ponto metálico da lâmpada foi ligado diretamente ao contato liso da pilha e a rosca da lâmpada foi ligada próximo ao contato protuberante da pilha por meio do fio de ligação. No esquema 3, o ponto metálico da lâmpada foi ligado diretamente ao contato protuberante da pilha e a rosca da lâmpada foi ligada ao contato liso da pilha por meio do fio de ligação. No esquema 4, o ponto metálico da lâmpada foi ligado diretamente ao corpo da pilha e a rosca da lâmpada foi ligada ao contato protuberante da pilha por meio do fio de ligação. No esquema 5, o ponto metálico da lâmpada foi ligado diretamente ao contato protuberante da pilha e o bulbo de vidro da lâmpada foi ligado ao contato liso da pilha por meio do fio de ligação. No esquema 6, a rosca da lâmpada foi ligada diretamente ao contato protuberante da pilha e também ao contato liso da pilha por meio do fio de ligação. No esquema 7, a rosca da lâmpada foi ligada diretamente ao contato protuberante da pilha e o ponto metálico da lâmpada foi ligado ao contato liso da pilha por meio do fio de ligação. Tendo por base os esquemas apresentados, em quais casos a lâmpad a acendeu?","(1 ), (3), (6)","(3), (4), (5)","(1), (3), (5)","(1), (3), (7)","(1), (2), (5)",2011,73,CN,D,portuguese
QUESTÃO 74,"A bile é produzida pelo fígado, armazenada na vesícula biliar e tem papel fundamental na digestão de lipídeos. Os sais biliares são esteroides sintetizados no fígado a partir do colesterol, e sua rota de síntese envolve várias etapas. Partindo do ácido cólico, ocorre a formação dos ácidos glicocólico e taurocólico; o prefixo glico- significa a presença de um resíduo do aminoácido glicina e o prefixo tauro-, do aminoácido taurina. O ácido cólico é formado por quatro anéis geminados. Os anéis 1, 2 e 3 possuem seis carbonos, e o anel 4, cinco carbonos. A cada um dos anéis 1, 2 e 3 está ligado um grupo —OH. Um grupo —CH 3 está ligado à junção dos anéis 1 e 2, e outro grupo —CH3, à junção dos anéis 3 e 4. Ao anel número 4 está ligado um grupo —CH, ao qual estão ligados um grupo —CH 3 e um grupo —CH2—CH2—COOH. A combinação entre o ácido cólico e a glicina ou taurina origina a função amida, formada pela reação entre o grupo amina desses am inoácid os e o grupo",carboxila do ácido cólico.,aldeído do ácido cólico.,hidroxila do ácido cólico.,cetona do ácido cólico.,éster do ácido cólico.,2011,74,CN,A,portuguese
QUESTÃO 75,"Segundo dados do Balanço Energético Nacional de 2008, do Ministério das Minas e Energia, a matriz energética brasileira é composta por hidrelétrica (80%), termelétrica (19,9%) e eólica (0,1%). Nas termelétricas, esse percentual é dividido conforme o combustível usado, sendo: gás natural (6,6%), biomassa (5,3%), derivados de petróleo (3,3%), energia nuclear (3,1%) e carvão mineral (1,6%). Com a geração de eletricidade da biomassa, pode-se considerar que ocorre uma compensação do carbono liberado na queima do material vegetal pela absorção desse elemento no crescimento das plantas. Entretanto, estudos indicam que as emissões de metano (CH 4 ) das hidrelétricas podem ser comparáveis às emissões d e CO2 das termelétricas. No Brasil, em termos do impacto das fontes de energia no crescimento do efeito estufa, quanto à emissão de gases, as hidrelétricas seriam consideradas como uma fonte","limpa de energia, contribuindo para minimizar os efeitos deste fenômeno.","eficaz de energia, tomando-se o percentual de oferta e os benefícios verificados.","limpa de energia, não afetando ou alterando os níveis dos gases do efeito estufa.","poluidora, colaborando com níveis altos de gases de efeito estufa em função de seu potencial de oferta.","alternativa, tomando-se por referência a grande emissão de gases de efeito estufa das demais fontes geradoras.",2011,75,CN,D,portuguese
QUESTÃO 76,"O peróxido de hidrogênio é comumente utilizado como antisséptico e alvejante. Também pode ser empregado em trabalhos de restauração de quadros enegrecidos e no clareamento de dentes. Na presença de soluções ácidas de oxidantes, como o permanganato de potássio, este óxido decompõe-se, conforme a equação a seguir: Os reagentes: 5 H 2O2 (aquoso) + 2 KMnO 4 (aquoso) +  3 H2SO4 (aquoso) formam o produto: 5 O2 (gasoso) + 2 MnSO 4 (aquoso) + K2SO4 (aquoso) + 8 H 2 O (líquido) De acordo com a estequiometria da reação descrita, a quantidade de permanganato de potássio necessária para reagir completamente com 20,0 mL de uma solução 0,1 mol/L de peróxido de hidrogênio é igual a","2,0×10 0 mol.","2,0×10-3 mol.","8,0×10-1 mol.","8,0×10-4 mol.","5,0×10-3 mol.",2011,76,CN,D,portuguese
QUESTÃO 77,"Um dos critérios utilizados pelos consumidores ao adquirir um automóvel é a avaliação do consumo de combustível, ou seja, quantos quilômetros o carro consegue percorrer com 1 litro de combustível. Geralmente, as montadoras de veículos apresentam os resultados dos testes realizados para a medição desse consumo, mas não divulgam a metodologia dos experimentos realizados. Sabe-se que, para a realização dos testes, as montadoras empregam condições especiais, nas quais a velocidade do veículo não é muito elevada e praticamente constante. Um teste no qual a velocidade desenvolvida pelo automóvel fosse muito alta traria resultados indesejáveis, porque acarretaria",aumento da emissão de poluentes.,aumento da resistência do ar.,aumento do atrito entre o asfalto e os pneus.,diminuição da temperatura do motor.,diminuição do rendimento do motor.,2011,77,CN,B,portuguese
QUESTÃO 78,"Moradores sobreviventes da tragédia que destruiu aproximadamente 60 casas no Morro do Bumba, na Zona Norte de Niterói (RJ), ainda defendem a hipótese de o deslizamento ter sido causado por uma explosão provocada por gás metano, visto que esse local foi um lixão entre os anos 1960 e 1980. O gás mencionado no texto é produzido",como subproduto da respiração aeróbia bacteriana.,pela degradação anaeróbia de matéria orgânica por bactérias.,como produto da fotossíntese de organismos pluricelulares autotróficos.,pela transformação química do gás carbônico em condições anaeróbias.,"pela conversão, por oxidação química, do gás carbônico sob condições aeróbias.",2011,78,CN,B,portuguese
QUESTÃO 79,"Diferente do que o senso comum acredita, as lagartas de borboletas não possuem voracidade generalizada. Um estudo mostrou que as borboletas de asas transparentes da família Ithomiinae , comuns na Floresta Amazônica e na Mata Atlântica, consomem, sobretudo, plantas da família Solanaceae , a mesma do tomate. Contudo, os ancestrais dessas borboletas consumiam espécies vegetais da família Apocinaceae , mas a quantidade dessas plantas parece não ter sido suficiente para garantir o suprimento alimentar dessas borboletas. Dessa forma, as solanáceas tornaram-se uma opção de alimento, pois são abundantes na Mata Atlântica e na Floresta Amazônica. Nesse texto, a ideia do senso comum é confrontada com os conhecimentos científicos, ao se entender que as larvas das borboletas Ithomiinae encontradas atualmente na Mata Atlântica e na Floresta Amazônica, apresentam",facilidade e m digerir todas as plantas desses locais.,interação com as plantas hospedeiras da família Apocinaceae .,adaptação para se alimentar de todas as plantas desses locais.,voracidade indiscriminada por todas as plantas existentes nesses locais.,especificidade pelas plantas da família Solanaceae  existentes nesses locais.,2011,79,CN,E,portuguese
QUESTÃO 80,"Os refrigerante s têm-se tornado cada vez mais o alvo de políticas públicas de saúde. Os de cola apresentam ácido fosfórico, substância prejudicial à fixação de cálcio, o mineral que é o principal componente da matriz dos dentes. A cárie é um processo dinâmico de desequilíbrio do processo de desmineralização dentária, perda de minerais em razão da acidez. Sabe-se que o principal componente do esmalte do dente é um sal denominado hidroxiapatita [Ca 5(PO4 ) 3OH]. O refrigerante, pela presença da sacarose, faz decrescer o pH do biofilme (placa bacteriana), provocando a desmineralização (decomposição da hidroxiapatita) do esmalte dentário. Os mecanismos de defesa salivar levam de 20 a 30 minutos para normalizar o nível do pH, o que acarreta a remineralização (processo inverso, ou seja, formação de hidroxiapatita) do dente. A equação química seguinte representa esse processo: Ca 5(PO4 ) 3 OH (sólido) reage reversivelmente formando 5 Ca2 + (aquoso) + 3 PO 43 - (aquoso) + OH - (aquoso)","OH- , que reage com os íons Ca2+, deslocando o equilíbrio para a direita.","H+, que reage com as hidroxilas OH- , deslocando o equilíbrio para a direita.","OH- , que reage com os íons Ca2+, deslocando o equilíbrio para a esquerda","H+, que reage com as hidroxilas OH- , deslocando o equilíbrio para a esquerda","Ca2+, que reage com as hidroxilas OH- , deslocando o equilíbrio para a esquerda.",2011,80,CN,B,portuguese
QUESTÃO 81,"Para medir o tempo de reação de uma pessoa, pode-se realizar a seguinte experiência: I. Mantenha uma régua (com cerca de 30 cm) suspensa verticalmente, segurando-a pela extremidade superior, de modo que o zero da régua esteja situado na extremidade inferior. II. A pessoa deve colocar os dedos de sua mão, em forma de pinça, próximos ao zero da régua, sem tocá-la. III. Sem aviso prévio, a pessoa que estiver segurando a régua deve soltá-la. A outra pessoa deve procurar segurá-la o mais rapidamente possível e observar a posição onde conseguiu segurar a régua, isto é, a distância que ela percorre durante a queda. Na experiência realizada com três pessoas que conseguiram segurar a régua, foram obtidos os seguintes dados de distância percorrida pela régua durante a queda e de tempo de reação: pessoa A: 0,30 metro e 0,24 segundo; pessoa B: 0,15 metro e 0,17 segundo; pessoa C: 0,10 metro e 0,14 segundo. A distância percorrida pela régua aumenta mais rapidamente que o tempo de reação porque a","energia mecânica da régua aumenta, o que a faz cair mais rápido.","resistência do ar aumenta, o que faz a régua cair com menor velocidade.","aceleração de queda da régua varia, o que provoca um movimento acelerado.","força peso da régua tem valor constante, o que gera um movimento acelerado.","velocidade da régua é constante, o que provoca uma passagem linear de tempo.",2011,81,CN,D,portuguese
QUESTÃO 82,"Um dos processos usados no tratamento do lixo é a incineração, que apresenta vantagens e desvantagens. Em São Paulo, por exemplo, o lixo é queimado a altas temperaturas e parte da energia liberada é transformada em energia elétrica. No entanto, a incineração provoca a emissão de poluentes na atmosfera. Uma forma de minimizar a desvantagem da incineração, destacada no texto, é",aumentar o volume do lixo incinerado para aumentar a produção de energia elétrica.,fomentar o uso de filtros nas chaminés dos incineradores para diminuir a poluição do ar.,aumentar o volume do lixo para baratear os custos operacionais relacionados ao processo.,fomentar a coleta seletiva de lixo nas cidades para aumentar o volume de lixo incinerado.,diminuir a temperatura de incineração do lixo para produzir maior quantidade de energia elétrica.,2011,82,CN,B,portuguese
QUESTÃO 83,"Uma das modalidades presentes nas olimpíadas é o salto com vara. As etapas de um dos saltos de um atleta estão descritas a seguir. Etapa I: O atleta corre com a vara posicionada horizontalmente, na altura de sua cintura, segurando-a, com as mãos, em uma das extremidades e mantendo a outra extremidade livre à sua frente. Etapa II: Ainda correndo, o atleta inclina a vara em direção ao solo e apoia a extremidade livre da vara no chão, alavancando-se para se projetar para cima. Etapa III: Apoiando-se em uma das extremidades da vara no solo, o atleta atinge a altura máxima. Etapa IV: O atleta, após largar a vara, encontra-se em um colchão, no solo.","a energia cinética, representada na etapa I, seja totalmente convertida em energia potencial elástica representada na etapa IV.","a energia cinética, representada na etapa II, seja totalmente convertida em energia potencial gravitacional, representada na etapa IV","a energia cinética, representada na etapa I, seja totalmente convertida em energia potencial gravitacional, representada na etapa III.","a energia potencial gravitacional, representada na etapa II, seja totalmente convertida em energia potencial elástica, representada na etapa IV","a energia potencial gravitacional, representada na etapa I, seja totalmente convertida em energia potencial elástica, representada na etapa III.",2011,83,CN,C,portuguese
QUESTÃO 84,"Os Bichinhos e O Homem Arca de Noé Toquinho & Vinicius de Moraes Nossa irmã, a mosca É feia e tosca Enquanto que o mosquito É mais bonito Nosso irmão besouro Que é feito de couro Mal sabe voar Nossa irmã, a barata Bichinha mais chata É prima da borboleta Que é uma careta Nosso irmão, o grilo Que vive dando estrilo Só pra chatear O poema acima sugere a existência de relações de afinidade ente os animais citados e nós, seres humanos. Respeitando a liberdade poética dos autores, a unidade taxonômica que expressa a afinidade existente entre nós e estes animais é",o filo.,o reino.,a classe.,a família.,a espécie.,2011,84,CN,B,portuguese
QUESTÃO 85,"Ao diminuir o tamanho de um orifício atravessado por um feixe de luz, passa menos luz por intervalo de tempo, e próximo da situação de completo fechamento do orifício, verifica-se que a luz apresenta um comportamento como apresentado a seguir. São apresentados três esquemas onde uma lâmpada está emitindo luz em todas as direções, e próximo a ela há um anteparo com uma fenda de abertura variável. Depois do anteparo, há uma parede onde a luz é projetada após a passagem pela fenda. Primeiro esquema: a fenda do anteparo possui abertura e passam através dela feixes de luz que chegam até a parede, iluminando uma região de mesmo tamanho da fenda. Segundo esquema: a fenda diminui de tamanho, quando comparado com o esquema anterior, e os feixes de luz chegam até a parede iluminando região de mesmo tamanho da fenda. Terceiro esquema: a fenda adquire tamanho ainda menor quando comparado aos anteriores, e os feixes de luz chegam até a parede, iluminando-a completamente. Sabe-se que o som, dentro de suas particularidades, também pode se comportar dessa forma. Em qual das situações a seguir está representado o fenômeno descrito no texto?","Ao se esconder atrás de um muro, um menino ouve a conversa de seus colegas.","Ao gritar diante de um desfiladeiro, uma pessoa ouve a repetição do seu próprio grito.","Ao encostar o ouvido no chão, um homem percebe o som de uma locomotiva antes de ouvi-lo pelo ar.","Ao ouvir uma ambulância se aproximando, uma pessoa percebe o som mais agudo do que quando aquela se afasta.","Ao emitir uma nota musical muito aguda, uma cantora de ópera faz com que uma taça de cristal se despedace.",2011,85,CN,A,portuguese
QUESTÃO 86,"Os vaga-lumes machos e fêmeas emitem sinais luminosos para se atraírem para o acasalamento. O macho reconhece a fêmea de sua espécie e, atraído por ela, vai ao seu encontro. Porém, existe um tipo de vaga-lume, o Photuris , cuja fêmea engana e atrai os machos de outro tipo, o Photinus , fingindo ser desse gênero. Quando o macho Photinus se aproxima da fêmea Photuris , muito maior que ele, é atacado e devorado por ela. A relação descrita no texto, entre a fêmea do gênero Photuris e o macho do gênero Photinus , é um exemplo de",comensalismo.,inquilinismo.,cooperação.,predatismo.,mutualismo.,2011,86,CN,D,portuguese
QUESTÃO 87,"O etanol é considerado um biocombustível promissor, pois, sob o ponto de vista do balanço de carbono, possui uma taxa de emissão praticamente igual a zero. Entretanto, esse não é o único ciclo biogeoquímico associado à produção de etanol. O plantio da cana-de-açúcar, matéria-prima para a produção de etanol, envolve a adição de macronutrientes como enxofre, nitrogênio, fósforo e potássio, principais elementos envolvidos no crescimento de um vegetal. O nitrogê nio incorporado ao solo, como consequência da atividade descrita anteriormente, é transformado em nitrogênio ativo e afetará o meio amb iente, causando","o acúmul o de sais insolúveis, desencadeando um processo de salinificação do solo.",a eliminação de microrganismos existentes no solo responsáveis pelo processo de desnitrificação.,a contaminação de rios e lagos devido à alta solubilidade de íons como NO 3 - e NH4 + em água.,"a diminuição do pH do solo pela presença de NH3, que reage com a água, formando o NH4 OH (aquoso).","a diminuição da oxigenação do solo, uma vez que o nitrogênio ativo forma espécies químicas do tipo NO 2, NO3 - , N2O.",2011,87,CN,C,portuguese
QUESTÃO 88,"Considere uma tirinha, formada de quatro quadros, em que as personagens são duas vaquinhas que conversam. No primeiro quadro, a vaca da esquerda diz para a vaca da direita: “Colocaram a culpa do aquecimento global nas vacas.” No segundo quadro, a vaca da direita pergunta: “E o que faremos?” No terceiro quadro, as duas vacas aparecem caladas. No quarto quadro, a vaca da esquerda responde: “Culparemos as galinhas.” Considere ainda o seguinte texto. De acordo com o relatório “A grande sombra da pecuária” ( Livestock’s Long Shadow ), feito pela Organização das Nações Unidas para a Agricultura e a Alimentação, o gado é responsável por cerca de 18% do aquecimento global, uma contribuição maior que a do setor de transportes. A criação de gado em larga escala contribui para o aquecimento global por meio da emissão de",metano durante o processo de digestão.,óxido nitroso durante o processo de ruminação.,clorofluorcarbono durante o transporte de carne.,óxido nitroso durante o processo respiratório.,dióxido de enxofre durante o consumo de pastagens.,2011,88,CN,A,portuguese
QUESTÃO 89,"Certas espécies de algas são capazes de absorver rapidamente compostos inorgânicos presentes na água, acumulando-os durante seu crescimento. Essa capacidade fez com que se pensasse em usá-las como biofiltros para a limpeza de ambientes aquáticos contaminados, removendo, por exemplo, nitrogênio e fósforo de resíduos orgânicos e metais pesados provenientes de rejeitos industriais lançados nas águas. Na técnica do cultivo integrado, animais e algas crescem de forma associada, promovendo um maior equilíbrio ecológico. A utilização da técnica do cultivo integrado de animais e algas representa uma proposta favorável a um ecossistema mais equilibrado porque","os animais eliminam metais pesados, que são usados pelas algas para a síntese de biomassa. ","os animais fornecem excretas orgânicos nitrogenados, que são transformados em gás carbônico pelas algas. ","as algas usam os resíduos nitrogenados liberados pelos animais e eliminam gás carbônico na fotossíntese, usado na respiração aeróbica.","as algas usam os resíduos nitrogenados provenientes do metabolismo dos animais e, durante a síntese de compostos orgânicos, liberam oxigênio para o ambiente. ","as algas aproveitam os resíduos do metabolismo dos animais e, durante a quimiossíntese de compostos orgânicos, liberam oxigênio para o ambiente.",2011,89,CN,D,portuguese
QUESTÃO 90,"Durante as estações chuvosas, aumentam no Brasil as campanhas de prevenção à dengue, que têm como objetivo a redução da proliferação do mosquito Aedes aegypti, transmissor do vírus da dengue. Que proposta preventiva poderia ser efetivada para diminuir a reprodução desse mosquito?","Colocação de telas nas portas e janelas, pois o mosquito necessita de ambientes cobertos e fechados para a sua reprodução.","Substituição das casas de barro por casas de alvenaria, haja vista que o mosquito se reproduz na parede das casas de barro.","Remoção dos recipientes que possam acumular água, porque as larvas do mosquito se desenvolvem nesse meio.","Higienização adequada de alimentos, visto que as larvas do mosquito se desenvolvem nesse tipo de substrato.","Colocação de filtros de água nas casas, visto que a reprodução do mosquito acontece em águas contaminadas.",2011,90,CN,C,portuguese
