question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 122,"Na Idade Média, para elaborar preparados a partir de plantas produtoras de óleos essenciais, as coletas das espécies eram realizadas ao raiar do dia. Naquela época, essa prática era fundamentada misticamente pelo efeito mágico dos raios lunares, que seria anulado pela emissão dos raios solares. Com a evolução da ciência, foi comprovado que a coleta de algumas espécies ao raiar do dia garante a obtenção de material com maiores quantidades de óleos essenciais. A explicação cientíﬁca que justiﬁca essa prática se baseia na",volatilização das substâncias de interesse.,polimerização dos óleos catalisada pela radiação solar.,solubilização das substâncias de interesse pelo orvalho.,oxidação do óleo pelo oxigênio produzido na fotossíntese.,liberação das moléculas de óleo durante o processo de fotossíntese.,2017,122,CN,A,portuguese
QUESTÃO 123,"Um determinado aparelho de TV traz em uma etiqueta próxima ao cabo de força a informação: “Alimentação:  100 a 240 volts, 60 hertz e 2 ampères ”. Uma pessoa decide levar esse aparelho a um acampamento e utilizar dez baterias de carro de 12 volts e 60 ampères-hora , ligadas em série, para alimentá-lo. O aparelho não funcionará, pois",a bateria não fornece a potência necessária.,necessita de corrente alternada para sua operação.,as baterias foram ligadas em um arranjo diferente do indicado.,a tensão das baterias é inferior à tensão mínima exigida pelo aparelho.,uma bateria de carro não é capaz de fornecer a corrente exigida de 2 ampères .,2017,123,CN,B,portuguese
QUESTÃO 124,"Uma orquestra é constituída de diferentes instrumentos, que são classiﬁcados em famílias. Uma dessas famílias é a das cordas clássicas ou friccionadas, em que os instrumentos, agrupados do mais alto para o mais baixo, são: o violino, a viola clássica, o violoncelo e o contrabaixo acústico. O violino, em comparação ao violoncelo, é capaz de produzir uma onda sonora com maior",período.,amplitude.,frequência.,velocidade.,comprimento de ond a.,2017,124,CN,C,portuguese
QUESTÃO 125,"Um motorista que atende a uma chamada de celular é levado à desatenção, aumentando a possibilidade de acidentes ocorrerem em razão do aumento de seu tempo de reação. Considere dois motoristas, o primeiro atento e o segundo utilizando o celular enquanto dirige. Eles aceleram seus carros inicialmente a 1 metro por segundo ao quadrado . Em resposta a uma emergência, freiam com uma desaceleração igual a 5 metros por segundo ao quadrado . O motorista atento aciona o freio à velocidade de 14 metros por segundo , enquanto o desatento, em situação análoga, leva 1 segundo a mais para iniciar a frenagem. Que distância o motorista desatento percorre a mais do que o motorista atento, até a parada total dos carros?","2,90 metros","14,0 metros","14,5 metros","15,0 metros","17,4 metros",2017,125,CN,E,portuguese
QUESTÃO 126,"Uma das estratégias para conservação de alimentos é o salgamento, adição de cloreto de sódio (NaCl), historicamente utilizado por tropeiros, vaqueiros e sertanejos para conservar carnes de boi, porco e peixe.O que ocorre com as células presentes nos alimentos preservados com essa técnica?",O sal adicionado diminui a concentração de solutos em seu interior.,O sal adicionado desorganiza e destrói suas membranas plasmáticas.,A adição de sal altera as propriedades de suas membranas plasmáticas.,Os íons Na + e Cl − provenientes da dissociação do sal entram livremente nelas.,A grande concentração de sal no meio extracelular provoca a saída de água de dentro delas.,2017,126,CN,E,portuguese
QUESTÃO 127,"Para demonstrar o processo de transformação de energia mecânica em elétrica, um estudante constrói um pequeno gerador utilizando: • um ﬁo de cobre de diâmetro D enrolado em N espiras circulares de área","; • dois ímãs que criam no espaço entre eles um campo magnético uniforme de intensidade B; e • um sistema de engrenagens que lhe permite girar as espiras em torno de um eixo com uma frequência f . Ao fazer o gerador funcionar, o estudante obteve uma tensão máxima V e uma corrente de curto-circuito i . Para dobrar o valor da tensão máxima V do gerador mantendo constante o valor da corrente de curto i , o estudante deve dobrar o(a) A número de espiras.",frequência de giro.,intensidade do campo magnético.,área das espiras.,diâmetro do ﬁo.,2017,127,CN,A,portuguese
QUESTÃO 128,"Química, a ciência global A ozonólise, reação utilizada na indústria madeireira para a produção de papel, é também utilizada em escala de laboratório na síntese de aldeídos e cetonas. As duplas ligações dos alcenos são clivadas pela oxidação com o ozônio (O 3), em presença de água e zinco metálico, e a reação produz aldeídos e/ou cetonas, dependendo do grau de substituição da ligação dupla. Ligações duplas dissubstituídas geram cetonas, enquanto as ligações duplas terminais ou monossubstituídas dão origem a aldeídos, como mostra o esqu ema. Descrição do esquema: O reagente but-1-eno (hidrocarboneto formado por quatro átomos de carbono que apresenta uma ligação dupla entre o primeiro e o segundo átomos de carbono) reage com ozônio (O 3), em presença de água (H2O), e zinco metálico (Zn), e produz propanal (carbono ligado a oxigênio por meio de ligação dupla e ligado a um átomo de hidrogênio e a um grupo etila por meio de ligações simples) e metanal (carbono ligado a oxigênio por meio de ligação dupla e a dois átomos de hidrogênio por meio de ligações simples). Considere a ozonólise do composto 1-fenil-2-metilprop-1-eno: Descrição do composto 1-fenil-2-metilprop-1-eno: Cadeia carbônica contendo três átomos de carbono com uma ligação dupla entre o primeiro e o segundo carbonos, um anel benzênico no primeiro carbono e um grupo metila no segundo carbono. Quais são os produtos formados nessa reação?",Benzaldeído e propanona.,Propanal e benzaldeído.,2-fenil-etanal e metanal.,Benzeno e propanona.,Benzaldeído e etanal.,2017,128,CN,A,portuguese
QUESTÃO 129,"A terapia celular tem sido amplamente divulgada como revolucionária, por permitir a regeneração de tecidos a partir de células novas. Entretanto, a técnica de se introduzirem novas células em um tecido, para o tratamento de enfermidades em indivíduos, já era aplicada rotineiramente em hospitais.A que técnica refere-se o texto?",Vacina.,Biópsia.,Hemodiálise.,Quimioterapia.,Transfusão de sangue.,2017,129,CN,E,portuguese
QUESTÃO 130,"Em algumas residências, cercas eletriﬁcadas são utilizadas com o objetivo de afastar possíveis invasores. Uma cerca eletriﬁcada funciona com uma diferença de potencial elétrico de aproximadamente 10 000 volts .  Para que não seja letal, a corrente que pode ser transmitida através de uma pessoa não deve ser maior do que 0,01 ampère . Já a resistência elétrica corporal entre as mãos e os pés de uma pessoa é da ordem de 1 000 ohms . Para que a corrente não seja letal a uma pessoa que toca a cerca eletriﬁcada, o gerador de tensão deve possuir uma resistência interna que, em relação à do corpo humano, é",praticamente nula.,aproximadamente igual.,milhares de vezes maior.,da ordem de 10 vezes maior.,da ordem de 10 vezes menor.,2017,130,CN,C,portuguese
QUESTÃO 131,"Para acender uma fogueira ou um fogão a lenha, recomenda-se utilizar inicialmente folhas secas ou lascas de lenha e só depois colocar as toras mais grossas. Considerando-se condições reacionais idênticas, percebe-se que as folhas ou lascas queimam numa velocidade maior que as toras.O fator que determina essa maior velocidade de queima é o aumento da",pressão.,temperatura.,energia de ativação.,superfície de contato.,concentração dos reagentes.,2017,131,CN,D,portuguese
QUESTÃO 132,"Algumas espécies vegetais têm o tegumento das sementes impermeável à água. O fogo frequente, durante a seca, provoca uma brusca e rápida elevação da temperatura, que pode levar ao aparecimento de ﬁssuras na casca da semente e assim torná-la permeável, favorecendo sua germinação. Essa é uma característica adaptativa de vegetais típicos de qual bioma brasileiro?",Cocais.,Pampa.,Cerrado.,Restinga.,Caatinga.,2017,132,CN,C,portuguese
QUESTÃO 133,"A tabela periódica No ar que respiramos existem os chamados “gases inertes”. Trazem curiosos nomes gregos, que signiﬁcam “o Novo”, “o Oculto”, “o Inativo”. E de fato são de tal modo inertes, tão satisfeitos em sua condição, que não interferem em nenhuma reação química, não se combinam com nenhum outro elemento e justamente por esse motivo ﬁcaram sem ser observados durante séculos: só em 1962 um químico, depois de longos e engenhosos esforços, conseguiu forçar “o Estrangeiro” (o xenônio) a combinar-se fugazmente com o flúor ávido e vivaz, e a façanha pareceu tão extraordinária que lhe foi conferido o Prêmio Nobel. Qual propriedade do flúor justiﬁca sua escolha como reagente para o processo mencionado?",Densidade.,Condutância.,Eletronegatividade.,Estabilidade nuclear.,Temperatura de ebulição.,2017,133,CN,C,portuguese
QUESTÃO 134,"No manual fornecido pelo fabricante de uma ducha elétrica de 220 volts é apresentado um gráfico com a variação da temperatura da água em função da vazão para duas condições (morno e superquente). Na condição superquente, a potência dissipada é de 6 500 watts . Considere o calor específico da água igual a 4 200 joules por, abre parêntese, quilograma vezes graus Celsius, fecha parêntese , e densidade da água igual a 1 quilograma por litro . Descrição do gráfico: • Gráﬁco da variação da temperatura (eixo vertical, em graus Celsius) em função da vazão da água (eixo horizontal, em litro por minuto). • Para a posição morna , na vazão de 3 litros por minuto, a temperatura varia 12 graus Celsius e, na vazão de 8 litros por minuto, a temperatura varia 4 graus Celsius. • Para a posição superquente , na vazão de 3 litros por minuto, a temperatura varia 32 graus Celsius e, na vazão de 8 litros por minuto, a temperatura varia 12 graus Celsius. Com base nas informações dadas, a potência na condição morno corresponde a que fração da potência na condição superquente?",Um terço.,Um quinto.,Três quintos.,Três oitavos.,Cinco oitavos.,2017,134,CN,D,portuguese
QUESTÃO 135,"A retina é um tecido sensível à luz, localizado na parte posterior do olho, onde ocorre o processo de formação de imagem. Nesse tecido, encontram-se vários tipos celulares especíﬁcos. Um desses tipos celulares são os cones, os quais convertem os diferentes comprimentos de onda da luz visível em sinais elétricos, que são transmitidos pelo nervo óptico até o cérebro. Em relação à visão, a degeneração desse tipo celular irá",comprometer a capacidade de visão em cores.,impedir a projeção dos raios luminosos na retina.,provocar a formação de imagens invertidas na retina.,causar diﬁculdade de visualização de objetos próximos.,acarretar a perda da capacidade de alterar o diâmetro da pupila.,2017,135,CN,A,portuguese
