question,body,A,B,C,D,E,year,question_number,test,answer,language
QUESTÃO 121,"Por terem camada de valência completa,  alta energia de ionização e afinidade eletrônica praticamente nula, considerou-se por muito tempo que os gases nobres não formariam compostos químicos. Porém, em 1962, foi realizada com sucesso a reação entre o xenônio (camada de valência 5 s dois, 5 p seis ) e o hexafluoreto de platina e, desde então, mais compostos novos de gases nobres vêm sendo sintetizados.  Tais compostos demonstram que não se pode aceitar acriticamente a regra do octeto, na qual se considera que, numa ligação química, os átomos tendem a adquirir estabilidade assumindo a configuração eletrônica de gás nobre. Dentre os compostos conhecidos, um dos mais estáveis é o difluoreto de xenônio, no qual dois átomos do halogênio flúor (camada de valência 2 s dois, 2 p cinco ) se ligam covalentemente ao átomo de gás nobre para ficarem com oito elétrons de valência. Ao se escrever a fórmula de Lewis do composto de xenônio citado, quantos elétrons na camada de valência haverá no átomo do gás nobre?",6,8,10,12,14,2019,121,CN,C,portuguese
QUESTÃO 122,"Lixo espacial Na madrugada de 11 de março de 1978, partes de um foguete soviético reentraram na atmosfera acima da cidade do Rio de Janeiro e caíram no Oceano Atlântico. Foi um belo espetáculo, os inúmeros fragmentos entrando em ignição devido ao atrito com a atmosfera brilharam intensamente, enquanto “cortavam o céu”. Mas se a reentrada tivesse acontecido alguns minutos depois, teríamos uma tragédia, pois a queda seria na área urbana do Rio de Janeiro e não no oceano. Descrição da imagem: Ilustração do planeta Terra com a indicação da cidade do Rio de Janeiro no Hemisfério Sul e com o Oceano Atlântico a leste do Rio de Janeiro. Uma seta indica o sentido de rotação da Terra de oeste para leste (sentido anti-horário vista a partir do Polo Norte). De acordo com os fatos relatados, a velocidade angular do foguete em relação à Terra no ponto de reentrada era",igual à da Terra e no mesmo sentido.,superior à da Terra e no mesmo sentido.,inferior à da Terra e no sentido oposto.,igual à da Terra e no sentido oposto.,superior à da Terra e no sentido oposto.,2019,122,CN,B,portuguese
QUESTÃO 123,"Anfíbios como sapos, rãs e pererecas são dotados de diferentes estruturas adaptativas que, ao longo do processo evolutivo, permitiram que ocupassem o ambiente terrestre. Apesar disso, a sobrevivência desses animais permanece dependente de ambientes úmidos ou aquáticos. Essa dependência pode ser justificada pela presença de",respiração branquial nos adultos.,pele delgada altamente permeável.,reprodução por fecundação interna.,regulação térmica independente do ambiente.,embriões em ovos com revestimento calcificado.,2019,123,CN,B,portuguese
QUESTÃO 124,"Em uma aula experimental de calorimetria, uma professora queimou 2,5 gramas de castanha-de-  -caju crua para aquecer 350 gramas de água, em um recipiente apropriado para diminuir as perdas de calor. Com base na leitura da tabela nutricional a seguir e da medida da temperatura da água, após a queima total do combustível, ela concluiu que 50 por cento da energia disponível foi aproveitada. O calor específico da água é 1 caloria por grama por grau Celsius , e sua temperatura inicial era de 20 graus Celsius . Descrição do quadro: O quadro apresenta valores para quantidade por porção de 10 gramas de castanhas, o que equivale a 2 castanhas. Valor energético: 70 quilocalorias. Carboidratos: 0,8 grama. Proteínas: 3,5 gramas. Gorduras totais: 3,5 gramas. Qual foi a temperatura da água, em grau Celsius, medida ao final do experimento?",25,27,45,50,70,2019,124,CN,C,portuguese
QUESTÃO 125,"Grupos de pesquisa em todo o mundo vêm buscando soluções inovadoras, visando a produção de dispositivos para a geração de energia elétrica. Dentre eles,  pode-se destacar as baterias de zinco-ar, que combinam o oxigênio atmosférico e o metal zinco em um eletrólito aquoso de caráter alcalino. O esquema de funcionamento da bateria zinco-ar está apresentado na figura. Descrição da figura: A figura apresenta uma célula eletroquímica formada por duas semicélulas separadas por uma membrana separadora. A semicélula da esquerda contém um eletrodo poroso. Moléculas do gás oxigênio atravessam esse eletrodo e se transformam no íon OH de carga negativa. Há um fluxo de íons OH de carga negativa que atravessam a membrana separadora indo até a semicélula da direita, que contém um eletrodo de zinco, onde é formado o Zn(OH) 4 de carga 2− . Essa célula eletroquímica está ligada a uma lâmpada através de dois fios: um que parte do eletrodo poroso e outro que parte do eletrodo de zinco. A lâmpada está acesa. No funcionamento da bateria, a espécie química formada no ânodo é",H 2 ( gasoso ).,O 2 ( gasoso ).,H 2 O ( líquido ).,OH de carga negativa  ( aquoso ).,Zn(OH) 4 de carga 2 − ( aquoso ).,2019,125,CN,E,portuguese
QUESTÃO 126,"O espectrômetro de massa de tempo de voo é um dispositivo utilizado para medir a massa de íons.  Nele, um íon de carga elétrica q é lançado em uma região de campo magnético constante B vetorial , descrevendo uma trajetória helicoidal, conforme a figura. Essa trajetória é formada pela composição de um movimento circular uniforme no plano yz e uma translação ao longo do eixo x.  A vantagem desse dispositivo é que a velocidade angular do movimento helicoidal do íon é independente de sua velocidade inicial. O dispositivo então mede o tempo t de voo para N voltas do íon. Logo, com base nos valores  q, B, N e t , pode-se determinar a massa do íon. Descrição da figura: Um sistema de três eixos cartesianos (x, y, z) no qual existem linhas de campo magnético (vetor B) dispostas paralelamente ao eixo x (perpendiculares ao plano yz). Uma carga pontual positiva q está executando várias voltas em trajetória helicoidal em torno das linhas de campo magnético B, avançando no sentido positivo do eixo x. A massa do íon medida por esse dispositivo será",Fração de numerador q vezes,vezes t e denominador 2 vezes pi vezes N . B Fração de numerador q vezes B vezes t e denominador pi vezes N .,Fração de numerador 2 vezes q vezes B vezes t e denominador pi vezes N .,Fração de numerador q vezes B vezes t e denominador N .,Fração de numerador 2 vezes q vezes B vezes t e denominador N .,2019,126,CN,A,portuguese
QUESTÃO 127,"Na família Retroviridae encontram-se diversos vírus que infectam aves e mamíferos, sendo caracterizada pela produção de DNA a partir de uma molécula de RNA. Alguns retrovírus infectam exclusivamente humanos, não necessitando de outros hospedeiros, reservatórios ou vetores biológicos. As infecções ocasionadas por esses vírus vêm causando mortes e grandes prejuízos ao desenvolvimento social e econômico.  Nesse contexto, pesquisadores têm produzido medicamentos que contribuem para o tratamento dessas doenças. Que avanços tecno lógicos têm contribuído para o tratamento dessas infecções virais?",Melhoria dos métodos de controle dos vetores desses vírus.,Fabricação de soros mutagênicos para combate desses vírus.,Investimento da indústria em equipamentos de proteção individual.,Produção de vacinas que evitam a infecção das células hospedeiras.,Desenvolvimento de antirretrovirais que dificultam  a reprodução desses vírus.,2019,127,CN,E,portuguese
QUESTÃO 128,"O concreto utilizado na construção civil é um material formado por cimento misturado a areia, a brita e a água. A areia é normalmente extraída de leitos de rios e a brita, oriunda da fragmentação de rochas. Impactos ambientais gerados no uso do concreto estão associados à extração de recursos minerais e ao descarte indiscriminado desse material. Na tentativa de reverter esse quadro, foi proposta a utilização de concreto reciclado moído em substituição ao particulado rochoso graúdo na fabricação de novo concreto, obtendo um material com as mesmas propriedades que o anterior. O benefício ambiental gerado nessa proposta é a redução do(a)",extração da brita.,extração de areia.,consumo de água.,consumo de concreto.,fabricação de cimento.,2019,128,CN,A,portuguese
QUESTÃO 129,"As cutias, pequenos roedores das zonas tropicais, transportam pela boca as sementes que caem das árvores, mas, em vez de comê-las, enterram-nas em outro lugar. Esse procedimento lhes permite salvar a maioria de suas sementes enterradas para as épocas mais secas, quando não há frutos maduros disponíveis. Cientistas descobriram que as cutias roubam as sementes enterradas por outras, e esse comportamento de “ladroagem” faz com que uma mesma semente possa ser enterrada dezenas de vezes. Essa “ladroagem” está associada à relação de",sinfilia.,predatismo.,parasitismo.,competição.,comens alismo.,2019,129,CN,D,portuguese
QUESTÃO 130,"Os olhos humanos normalmente têm três tipos de cones responsáveis pela percepção das cores: um tipo para tons vermelhos, um para tons azuis e outro para tons verdes. As diversas cores são o resultado da percepção das cores básicas, como indica a figura. Descrição da figura: A figura possui três círculos que se superpõem parcialmente: um vermelho, um verde e um azul. Na interseção do círculo vermelho com o círculo azul está o magenta. Na interseção do círculo vermelho com o círculo verde está o amarelo. Na interseção do círculo verde com o círculo azul está o ciano. Na região onde os três círculos coloridos se intersecionam está o branco. A protanopia é um tipo de daltonismo em que há diminuição ou ausência de receptores da cor vermelha. Considere um teste com dois voluntários: uma pessoa com visão normal e outra com caso severo de protanopia. Nesse teste, eles devem escrever a cor dos cartões que lhes são mostrados. São utilizadas as cores indicadas na figura. Para qual cartão os dois voluntários identificarão a mesma cor?",Vermelho.,Magenta.,Amarelo.,Branco.,Azul.,2019,130,CN,E,portuguese
QUESTÃO 131,"Utilização de resíduo oriundo da torrefação do café na  agricultura em substituição à adubação convencional A cada safra, a quantidade de café beneficiado é igual à quantidade de resíduos gerados pelo seu beneficiamento. O resíduo pode ser utilizado como fertilizante, pois contém cerca de 6,5 por cento de pectina  (um polissacarídeo), aproximadamente 25 por cento de açúcares fermentáveis (frutose, sacarose e galactose), bem como resíduos de alcaloides (compostos aminados) que não foram extraídos no processo. Esse resíduo contribui para a fertilidade do solo, pois",possibilita a reciclagem de carbono e nitrogênio.,"promove o deslocamento do alumínio, que é tóxico.",melhora a compactação do solo por causa da presença de pectina.,eleva o pH do solo em função da degradação dos componentes do resíduo.,apresenta efeitos inibidores de crescimento para a maioria das espécies vegetais pela cafeína.,2019,131,CN,A,portuguese
QUESTÃO 132,"Um alimento orgânico deve apresentar em sua embalagem o selo de uma instituição certificadora, garantindo ao consumidor que, além de ser um alimento isento de agrotóxicos, também é produzido com técnicas planejadas e controladas. A técnica de produção desses alimentos causa menor impacto aos recursos naturais, contribuindo para melhorar a qualidade de vida das pessoas. Nesse sistema de produção de alimentos vegetais, o controle de insetos é manejado por meio do(a)",prática de adubação verde.,emprego da compostagem.,controle da irrigação do solo.,utilização de predadores naturais.,uso de sement es inoculadas com Rhizobium .,2019,132,CN,D,portuguese
QUESTÃO 133,"Para realizar o desentupimento de tubulações de esgotos residenciais, é utilizada uma mistura sólida comercial que contém hidróxido de sódio (NaOH) e outra espécie química pulverizada. Quando é adicionada água a essa mistura, ocorre uma reação que libera gás hidrogênio e energia na forma de calor, aumentando a eficiência do processo de desentupimento. Considere os potenciais padrão de redução da água e de outras espécies em meio básico, expressos no quadro. Descrição do quadro: Quadro com as semirreações de redução e os respectivos potenciais padrão de redução, em volt. O reagente 2 H 2 O mais 2 elétrons forma os produtos H 2 + 2 OH de carga negativa: –0,83 volt. O reagente Co(OH) 2 mais 2 elétrons forma os produtos Co + 2 OH de carga negativa: –0,73 volt. O reagente Cu(OH) 2 mais 2 elétrons forma os produtos Cu + 2 OH de carga negativa: –0,22 volt. Os reagentes PbO + H 2 O mais 2 elétrons formam os produtos Pb + 2 OH de carga negativa: –0,58 volt. O reagente Al(OH) 4 de carga negativa mais 3 elétrons forma os produtos Al + 4 OH de carga negativa: –2,33 volts. O reagente Fe(OH) 2 mais 2 elétrons forma os produtos Fe + 2 OH de carga negativa: –0,88 volt. Qual é a outra espécie que está presente na composição da mistura sólida comercial para aumentar sua eficiência?",Al,Co,Cu(OH) 2,Fe(OH) 2,Pb,2019,133,CN,A,portuguese
QUESTÃO 134,"As redes de alta tensão para transmissão de energia elétrica geram campo magnético variável o suficiente para induzir corrente elétrica no arame das cercas.  Tanto os animais quanto os funcionários das propriedades rurais ou das concessionárias de energia devem ter muito cuidado ao se aproximarem de uma cerca quando esta estiver próxima a uma rede de alta tensão, pois, se tocarem no arame da cerca, poderão sofrer choque elétrico. Para minimizar este tipo de problema, deve-se:",Fazer o aterramento dos arames da cerca.,Acrescentar fusível de segurança na cerca.,Realizar o aterramento da rede de alta tensão.,Instalar fusível de segurança na rede de alta tensão.,Utilizar fios encapados com isolante na rede  de alta tensão.,2019,134,CN,A,portuguese
QUESTÃO 135,"Fiocruz anuncia nova fase de vacina para esquistossomose A esquistossomose (barriga-dʼágua) caracteriza-se pela inflamação do fígado e do baço causada pelo verme Schistosoma mansoni (esquistossomo). O contágio ocorre depois que larvas do verme são liberadas na água pelo caramujo do gênero Biomphalaria , seu hospedeiro intermediário, e penetram na pele humana. Após o diagnóstico, o tratamento tradicional utiliza medicamentos por via oral para matar o parasita dentro do corpo. Uma nova estratégia terapêutica baseia-se na utilização de uma vacina, feita a partir de uma proteína extraída do verme, que induz o organismo humano a produzir anticorpos para combater e prevenir a doença. Uma vantagem da vacina em relação ao tratamento tradicional é que ela poderá",impedir a penetração do parasita pela pele.,eliminar o caramujo para que não haja contágio.,impedir o acesso do esquistossomo especificamente para o fígado.,eliminar o esquistossomo antes que ocorra contato com o organismo.,eliminar o esquistossomo dentro do organismo antes da manifestação de sintomas.,2019,135,CN,E,portuguese
